"","var","n","wt","dev","yval","complexity","ncompete","nsurrogate","yval2.","yval2.","yval2.","yval2.","yval2.","yval2.nodeprob"
"1","capital-gain",1000,1000,206,1,0.184466019,4,1,1.000000e+00,7.940000e+02,2.060000e+02,7.940000e-01,2.060000e-01,1.000000e+00
"2","occupation", 962, 962,168,1,0.082524272,4,5,1.000000e+00,7.940000e+02,1.680000e+02,8.253638e-01,1.746362e-01,9.620000e-01
"4","hours-per-week", 631, 631, 48,1,0.014563107,4,4,1.000000e+00,5.830000e+02,4.800000e+01,9.239303e-01,7.606973e-02,6.310000e-01
"8","native-country", 549, 549, 26,1,0.009708738,4,0,1.000000e+00,5.230000e+02,2.600000e+01,9.526412e-01,4.735883e-02,5.490000e-01
"16","fnlwgt", 545, 545, 23,1,0.007281553,4,0,1.000000e+00,5.220000e+02,2.300000e+01,9.577982e-01,4.220183e-02,5.450000e-01
"32","education", 542, 542, 21,1,0.007281553,4,3,1.000000e+00,5.210000e+02,2.100000e+01,9.612546e-01,3.874539e-02,5.420000e-01
"64","relationship", 492, 492, 12,1,0.003640777,4,1,1.000000e+00,4.800000e+02,1.200000e+01,9.756098e-01,2.439024e-02,4.920000e-01
"128","fnlwgt", 481, 481,  9,1,0.003236246,4,0,1.000000e+00,4.720000e+02,9.000000e+00,9.812890e-01,1.871102e-02,4.810000e-01
"256","occupation", 470, 470,  7,1,0.002427184,4,5,1.000000e+00,4.630000e+02,7.000000e+00,9.851064e-01,1.489362e-02,4.700000e-01
"512","occupation", 380, 380,  1,1,0.001213592,4,5,1.000000e+00,3.790000e+02,1.000000e+00,9.973684e-01,2.631579e-03,3.800000e-01
"1024","<leaf>", 328, 328,  0,1,0.000000000,0,0,1.000000e+00,3.280000e+02,0.000000e+00,1.000000e+00,0.000000e+00,3.280000e-01
"1025","relationship",  52,  52,  1,1,0.001213592,4,1,1.000000e+00,5.100000e+01,1.000000e+00,9.807692e-01,1.923077e-02,5.200000e-02
"2050","<leaf>",  46,  46,  0,1,0.000000000,0,0,1.000000e+00,4.600000e+01,0.000000e+00,1.000000e+00,0.000000e+00,4.600000e-02
"2051","age",   6,   6,  1,1,0.001213592,4,0,1.000000e+00,5.000000e+00,1.000000e+00,8.333333e-01,1.666667e-01,6.000000e-03
"4102","<leaf>",   4,   4,  0,1,0.000000000,0,0,1.000000e+00,4.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,4.000000e-03
"4103","fnlwgt",   2,   2,  1,1,0.001213592,0,0,1.000000e+00,1.000000e+00,1.000000e+00,5.000000e-01,5.000000e-01,2.000000e-03
"8206","<leaf>",   1,   1,  0,1,0.000000000,0,0,1.000000e+00,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,1.000000e-03
"8207","<leaf>",   1,   1,  0,2,0.000000000,0,0,2.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,1.000000e+00,1.000000e-03
"513","relationship",  90,  90,  6,1,0.002427184,4,5,1.000000e+00,8.400000e+01,6.000000e+00,9.333333e-01,6.666667e-02,9.000000e-02
"1026","<leaf>",  58,  58,  0,1,0.000000000,0,0,1.000000e+00,5.800000e+01,0.000000e+00,1.000000e+00,0.000000e+00,5.800000e-02
"1027","age",  32,  32,  6,1,0.002427184,4,5,1.000000e+00,2.600000e+01,6.000000e+00,8.125000e-01,1.875000e-01,3.200000e-02
"2054","education",  19,  19,  1,1,0.001618123,4,3,1.000000e+00,1.800000e+01,1.000000e+00,9.473684e-01,5.263158e-02,1.900000e-02
"4108","<leaf>",  15,  15,  0,1,0.000000000,0,0,1.000000e+00,1.500000e+01,0.000000e+00,1.000000e+00,0.000000e+00,1.500000e-02
"4109","age",   4,   4,  1,1,0.001618123,4,1,1.000000e+00,3.000000e+00,1.000000e+00,7.500000e-01,2.500000e-01,4.000000e-03
"8218","<leaf>",   2,   2,  0,1,0.000000000,0,0,1.000000e+00,2.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,2.000000e-03
"8219","age",   2,   2,  1,1,0.001618123,1,0,1.000000e+00,1.000000e+00,1.000000e+00,5.000000e-01,5.000000e-01,2.000000e-03
"16438","<leaf>",   1,   1,  0,1,0.000000000,0,0,1.000000e+00,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,1.000000e-03
"16439","<leaf>",   1,   1,  0,2,0.000000000,0,0,2.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,1.000000e+00,1.000000e-03
