"","var","n","wt","dev","yval","complexity","ncompete","nsurrogate","yval2.","yval2.","yval2.","yval2.","yval2.","yval2.nodeprob"
"1","relationship",1000,1000,188,1,0.127659574,4,5,1.000000e+00,8.120000e+02,1.880000e+02,8.120000e-01,1.880000e-01,1.000000e+00
"2","capital-gain", 658, 658, 33,1,0.058510638,4,1,1.000000e+00,6.250000e+02,3.300000e+01,9.498480e-01,5.015198e-02,6.580000e-01
"4","occupation", 647, 647, 22,1,0.004654255,4,5,1.000000e+00,6.250000e+02,2.200000e+01,9.659969e-01,3.400309e-02,6.470000e-01
"8","fnlwgt", 545, 545,  7,1,0.004654255,4,0,1.000000e+00,5.380000e+02,7.000000e+00,9.871560e-01,1.284404e-02,5.450000e-01
"16","capital-loss", 544, 544,  6,1,0.004654255,4,1,1.000000e+00,5.380000e+02,6.000000e+00,9.889706e-01,1.102941e-02,5.440000e-01
"32","hours-per-week", 537, 537,  4,1,0.002659574,4,0,1.000000e+00,5.330000e+02,4.000000e+00,9.925512e-01,7.448790e-03,5.370000e-01
"64","workclass", 534, 534,  3,1,0.002659574,4,1,1.000000e+00,5.310000e+02,3.000000e+00,9.943820e-01,5.617978e-03,5.340000e-01
"128","occupation", 520, 520,  1,1,0.001329787,4,0,1.000000e+00,5.190000e+02,1.000000e+00,9.980769e-01,1.923077e-03,5.200000e-01
"256","<leaf>", 490, 490,  0,1,0.000000000,0,0,1.000000e+00,4.900000e+02,0.000000e+00,1.000000e+00,0.000000e+00,4.900000e-01
"257","education",  30,  30,  1,1,0.001329787,4,2,1.000000e+00,2.900000e+01,1.000000e+00,9.666667e-01,3.333333e-02,3.000000e-02
"514","<leaf>",  22,  22,  0,1,0.000000000,0,0,1.000000e+00,2.200000e+01,0.000000e+00,1.000000e+00,0.000000e+00,2.200000e-02
"515","age",   8,   8,  1,1,0.001329787,4,5,1.000000e+00,7.000000e+00,1.000000e+00,8.750000e-01,1.250000e-01,8.000000e-03
"1030","<leaf>",   4,   4,  0,1,0.000000000,0,0,1.000000e+00,4.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,4.000000e-03
"1031","age",   4,   4,  1,1,0.001329787,4,0,1.000000e+00,3.000000e+00,1.000000e+00,7.500000e-01,2.500000e-01,4.000000e-03
"2062","<leaf>",   3,   3,  0,1,0.000000000,0,0,1.000000e+00,3.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,3.000000e-03
"2063","<leaf>",   1,   1,  0,2,0.000000000,0,0,2.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,1.000000e+00,1.000000e-03
"129","occupation",  14,  14,  2,1,0.002659574,4,2,1.000000e+00,1.200000e+01,2.000000e+00,8.571429e-01,1.428571e-01,1.400000e-02
"258","<leaf>",  10,  10,  0,1,0.000000000,0,0,1.000000e+00,1.000000e+01,0.000000e+00,1.000000e+00,0.000000e+00,1.000000e-02
"259","age",   4,   4,  2,1,0.002659574,4,0,1.000000e+00,2.000000e+00,2.000000e+00,5.000000e-01,5.000000e-01,4.000000e-03
"518","education",   3,   3,  1,1,0.002659574,4,0,1.000000e+00,2.000000e+00,1.000000e+00,6.666667e-01,3.333333e-01,3.000000e-03
"1036","<leaf>",   2,   2,  0,1,0.000000000,0,0,1.000000e+00,2.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,2.000000e-03
"1037","<leaf>",   1,   1,  0,2,0.000000000,0,0,2.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,1.000000e+00,1.000000e-03
"519","<leaf>",   1,   1,  0,2,0.000000000,0,0,2.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,1.000000e+00,1.000000e-03
"65","age",   3,   3,  1,1,0.002659574,4,0,1.000000e+00,2.000000e+00,1.000000e+00,6.666667e-01,3.333333e-01,3.000000e-03
"130","<leaf>",   2,   2,  0,1,0.000000000,0,0,1.000000e+00,2.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,2.000000e-03
"131","<leaf>",   1,   1,  0,2,0.000000000,0,0,2.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,1.000000e+00,1.000000e-03
"33","education",   7,   7,  2,1,0.004654255,4,3,1.000000e+00,5.000000e+00,2.000000e+00,7.142857e-01,2.857143e-01,7.000000e-03
"66","<leaf>",   5,   5,  0,1,0.000000000,0,0,1.000000e+00,5.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,5.000000e-03
"67","<leaf>",   2,   2,  0,2,0.000000000,0,0,2.000000e+00,0.000000e+00,2.000000e+00,0.000000e+00,1.000000e+00,2.000000e-03
