"","count","ncat","improve","index","adj"
"education",1000,16,199.110308457832,1,0
"education-num",1000,-1,199.110308457832,12.5,0
"occupation",1000,15,183.575195341738,2,0
"relationship",1000,6,165.061039098558,3,0
"marital-status",1000,7,160.651402061856,4,0
"education-num",0,-1,1,12.5,1
"occupation",0,15,0.851,5,0.666666666666667
"fnlwgt",0,1,0.76,88309.5,0.463087248322148
"hours-per-week",0,-1,0.76,44.5,0.463087248322148
"relationship",0,6,0.69,6,0.306487695749441
"relationship",553,6,21.8712879660252,7,0
"marital-status",553,7,21.6328106747443,8,0
"capital-gain",553,-1,20.0579406891814,5095.5,0
"age",553,-1,10.2667500619833,34.5,0
"capital-loss",553,-1,9.65371550252658,1805,0
"marital-status",0,7,0.992766726943942,9,0.983606557377049
"sex",0,2,0.663652802893309,10,0.237704918032787
"age",0,-1,0.647377938517179,29.5,0.200819672131148
"occupation",0,15,0.636528028933092,11,0.176229508196721
"workclass",0,9,0.614828209764919,12,0.127049180327869
"capital-gain",309,-1,3.76968891981066,10420.5,0
"age",309,-1,1.48041038352956,39.5,0
"fnlwgt",309,1,0.880438105478412,26259,0
"marital-status",309,7,0.812221798822563,13,0
"occupation",309,15,0.695032688256106,14,0
"age",307,-1,1.03260656067589,43.5,0
"fnlwgt",307,1,0.904373364660639,26259,0
"marital-status",307,7,0.879883195092727,15,0
"occupation",307,15,0.632242217119673,16,0
"relationship",307,6,0.239472145661079,17,0
"marital-status",0,7,0.824104234527687,18,0.205882352941177
"workclass",0,9,0.785016286644951,19,0.0294117647058824
"native-country",0,42,0.785016286644951,20,0.0294117647058824
"occupation",0,15,0.781758957654723,21,0.0147058823529412
"capital-gain",0,-1,0.781758957654723,4533,0.0147058823529412
"fnlwgt",239,1,0.241631799163169,36327,0
"occupation",239,15,0.158298465829836,22,0
"age",239,-1,0.0749651324965035,39.5,0
"hours-per-week",239,-1,0.0471873547187245,47.5,0
"marital-status",239,7,0.0308474854376772,23,0
"fnlwgt",8,-1,1.75,34260,0
"occupation",8,15,1.75,24,0
"age",8,-1,0.75,39,0
"education",8,16,0.416666666666667,25,0
"hours-per-week",8,-1,0.416666666666667,44,0
"occupation",68,15,3.55882352941176,26,0
"fnlwgt",68,1,1.6334503950834,33673.5,0
"workclass",68,9,0.518823529411762,27,0
"marital-status",68,7,0.488089665574451,28,0
"education",68,16,0.373638344226576,29,0
"occupation",64,15,1.1,30,0
"marital-status",64,7,0.23142857142857,31,0
"age",64,1,0.205084745762713,44.5,0
"workclass",64,9,0.180851063829787,32,0
"fnlwgt",64,1,0.180851063829787,202473.5,0
"age",0,1,0.734375,44.5,0.15
"education",0,16,0.734375,33,0.15
"education-num",0,-1,0.71875,11.5,0.1
"workclass",0,9,0.703125,34,0.05
"fnlwgt",0,-1,0.703125,356591,0.05
"education",20,16,0.581818181818182,35,0
"marital-status",20,7,0.581818181818182,36,0
"age",20,-1,0.533333333333334,57,0
"hours-per-week",20,1,0.533333333333334,39,0
"fnlwgt",20,1,0.533333333333333,209957.5,0
"education-num",0,1,0.85,9.5,0.666666666666667
"fnlwgt",0,1,0.65,183382.5,0.222222222222222
"marital-status",0,7,0.65,37,0.222222222222222
"occupation",0,15,0.65,38,0.222222222222222
"relationship",0,6,0.65,39,0.222222222222222
"marital-status",11,7,0.484848484848485,40,0
"relationship",11,6,0.484848484848485,41,0
"hours-per-week",11,1,0.484848484848485,39,0
"fnlwgt",11,-1,0.318181818181819,195909,0
"sex",11,2,0.218181818181818,42,0
"hours-per-week",0,1,0.818181818181818,39,0.333333333333333
"age",3,-1,1.33333333333333,46.5,0
"fnlwgt",3,-1,1.33333333333333,192814.5,0
"relationship",3,6,1.33333333333333,43,0
"sex",3,2,1.33333333333333,44,0
"workclass",3,9,0.333333333333333,45,0
"fnlwgt",9,1,1.6,171231.5,0
"age",9,-1,1,55,0
"marital-status",9,7,1,46,0
"workclass",9,9,0.25,47,0
"hours-per-week",9,-1,0.25,33.5,0
"age",0,-1,0.777777777777778,55,0.5
"sex",0,2,0.777777777777778,48,0.5
"workclass",0,9,0.666666666666667,49,0.25
"hours-per-week",0,1,0.666666666666667,37.5,0.25
"fnlwgt",5,-1,1.06666666666667,155016,0
"age",5,1,0.9,66.5,0
"marital-status",5,7,0.9,50,0
"hours-per-week",5,-1,0.9,33.5,0
"occupation",5,15,0.4,51,0
"age",0,-1,0.8,52,0.5
"age",3,1,1.33333333333333,45,0
"fnlwgt",3,1,1.33333333333333,110255,0
"marital-status",3,7,1.33333333333333,52,0
"occupation",3,15,1.33333333333333,53,0
"sex",3,2,1.33333333333333,54,0
"workclass",4,9,1.5,55,0
"hours-per-week",4,-1,1.5,39,0
"age",4,-1,0.5,53,0
"fnlwgt",4,1,0.5,147793.5,0
"education",4,16,0.5,56,0
"capital-gain",244,-1,12.8648428074657,5095.5,0
"education",244,16,7.12370171303122,57,0
"occupation",244,15,6.68664466152568,58,0
"capital-loss",244,-1,6.46304285303421,1710.5,0
"education-num",244,-1,5.25324184093104,9.5,0
"education",231,16,8.4174256758694,59,0
"capital-loss",231,-1,7.69028490888957,1710.5,0
"education-num",231,-1,6.30444497064414,9.5,0
"occupation",231,15,4.89535799680728,60,0
"age",231,1,3.90279175700822,59.5,0
"education-num",0,-1,0.891774891774892,9.5,0.6875
"occupation",0,15,0.70995670995671,61,0.1625
"workclass",0,9,0.696969696969697,62,0.125
"race",0,5,0.662337662337662,63,0.0250000000000001
"hours-per-week",0,1,0.662337662337662,20.5,0.0250000000000001
"occupation",151,15,2.67164358819988,64,0
"age",151,-1,2.3834553679694,41.5,0
"hours-per-week",151,-1,2.32590239245869,41,0
"education",151,16,1.91579943235573,65,0
"capital-loss",151,-1,1.74297225952856,1710.5,0
"hours-per-week",0,-1,0.682119205298013,37,0.127272727272727
"age",0,-1,0.662251655629139,27.5,0.0727272727272728
"education",0,16,0.662251655629139,66,0.0727272727272728
"race",0,5,0.649006622516556,67,0.0363636363636362
"native-country",0,42,0.649006622516556,68,0.0363636363636362
"fnlwgt",55,1,0.731550802139038,129779,0
"capital-loss",55,-1,0.493240093240095,924,0
"age",55,-1,0.455335968379448,48,0
"hours-per-week",55,-1,0.292936331960722,42,0
"education",55,16,0.159213759213761,69,0
"workclass",0,9,0.709090909090909,70,0.0588235294117647
"education",0,16,0.709090909090909,71,0.0588235294117647
"race",0,5,0.709090909090909,72,0.0588235294117647
"capital-loss",0,-1,0.709090909090909,924,0.0588235294117647
"hours-per-week",0,-1,0.709090909090909,49.5,0.0588235294117647
"fnlwgt",17,-1,1.44117647058824,125814.5,0
"age",17,-1,0.577540106951872,48,0
"capital-loss",17,-1,0.474509803921569,924,0
"workclass",17,9,0.325791855203621,73,0
"education",17,16,0.325791855203621,74,0
"capital-loss",16,-1,0.642857142857143,924,0
"age",16,-1,0.388888888888889,51.5,0
"fnlwgt",16,1,0.3,98107.5,0
"hours-per-week",16,1,0.227272727272728,44.5,0
"workclass",16,9,0.166666666666667,75,0
"age",14,-1,0.257142857142857,58,0
"fnlwgt",14,1,0.257142857142857,85704,0
"occupation",14,15,0.257142857142857,76,0
"hours-per-week",14,-1,0.19047619047619,42,0
"workclass",14,9,0.0571428571428569,77,0
"education",0,16,0.857142857142857,78,0.6
"education-num",0,1,0.857142857142857,8,0.6
"workclass",0,9,0.714285714285714,79,0.2
"occupation",5,15,1.6,80,0
"fnlwgt",5,1,0.6,87648.5,0
"education",5,16,0.6,81,0
"education-num",5,-1,0.6,8,0
"hours-per-week",5,-1,0.6,42,0
"age",2,-1,1,45,0
"fnlwgt",2,1,1,100760.5,0
"occupation",2,15,1,82,0
"capital-loss",2,1,1,1925,0
"age",96,-1,2.30588235294118,41.5,0
"hours-per-week",96,-1,2.13626373626374,41,0
"education",96,16,1.87951807228916,83,0
"education-num",96,-1,1.71428571428572,5.5,0
"relationship",96,6,1.56019261637239,84,0
"occupation",0,15,0.625,85,0.2
"fnlwgt",0,-1,0.604166666666667,82073.5,0.155555555555555
"hours-per-week",0,1,0.604166666666667,50.5,0.155555555555555
"workclass",0,9,0.572916666666667,86,0.0888888888888888
"education",0,16,0.572916666666667,87,0.0888888888888888
"hours-per-week",45,-1,2.62727272727273,48,0
"occupation",45,15,1.53043478260869,88,0
"fnlwgt",45,1,0.799999999999999,40849.5,0
"age",45,-1,0.399999999999999,29.5,0
"education",45,16,0.399999999999999,89,0
"workclass",0,9,0.8,90,0.25
"education",0,16,0.755555555555556,91,0.0833333333333334
"marital-status",0,7,0.755555555555556,92,0.0833333333333334
"occupation",33,15,0.606060606060605,93,0
"relationship",33,6,0.606060606060605,94,0
"sex",33,2,0.606060606060605,95,0
"age",33,1,0.0932400932400927,32.5,0
"fnlwgt",33,1,0.0643939393939386,139940.5,0
"relationship",0,6,0.939393939393939,96,0.333333333333334
"sex",0,2,0.939393939393939,97,0.333333333333334
"fnlwgt",3,1,1.33333333333333,177011.5,0
"age",3,-1,0.333333333333333,26.5,0
"relationship",3,6,0.333333333333333,98,0
"sex",3,2,0.333333333333333,99,0
"hours-per-week",3,-1,0.333333333333333,31,0
"fnlwgt",12,1,2.08333333333333,217993.5,0
"age",12,-1,1.63333333333333,37.5,0
"capital-gain",12,-1,0.742424242424241,2193,0
"hours-per-week",12,1,0.742424242424241,50.5,0
"education",12,16,0.499999999999998,100,0
"education",0,16,0.75,101,0.25
"marital-status",0,7,0.75,102,0.25
"native-country",0,42,0.75,103,0.25
"age",8,-1,1.35,34.5,0
"occupation",8,15,0.892857142857143,104,0
"fnlwgt",8,1,0.75,59178.5,0
"capital-gain",8,-1,0.321428571428572,2193,0
"hours-per-week",8,1,0.321428571428572,55,0
"workclass",5,9,1.06666666666667,105,0
"occupation",5,15,1.06666666666667,106,0
"fnlwgt",5,1,0.9,59178.5,0
"capital-gain",5,-1,0.9,2193,0
"hours-per-week",5,1,0.9,55,0
"age",0,-1,0.8,32,0.5
"fnlwgt",0,-1,0.8,179215.5,0.5
"hours-per-week",0,-1,0.8,62.5,0.5
"occupation",3,15,1.33333333333333,107,0
"hours-per-week",3,1,1.33333333333333,68.5,0
"age",3,1,0.333333333333333,32,0
"fnlwgt",3,1,0.333333333333333,118572.5,0
"education",3,16,0.333333333333333,108,0
"age",51,1,3.09899569583931,59.5,0
"fnlwgt",51,-1,2.66911764705882,325722,0
"education",51,16,1.70338405632523,109,0
"education-num",51,-1,1.69411764705882,5.5,0
"relationship",51,6,1.3685857321652,110,0
"education",0,16,0.862745098039216,111,0.3
"education-num",0,-1,0.862745098039216,4.5,0.3
"hours-per-week",0,-1,0.843137254901961,17.5,0.2
"occupation",0,15,0.823529411764706,112,0.0999999999999997
"native-country",0,42,0.823529411764706,113,0.0999999999999997
"fnlwgt",41,-1,2.03722721437741,325722,0
"workclass",41,9,1.32332707942464,114,0
"hours-per-week",41,1,1.32332707942464,27.5,0
"education",41,16,1.0840108401084,115,0
"relationship",41,6,0.857284113381674,116,0
"workclass",38,9,1.546783625731,117,0
"fnlwgt",38,1,1.546783625731,30613.5,0
"hours-per-week",38,1,1.546783625731,27.5,0
"relationship",38,6,1.12848297213622,118,0
"race",38,5,1.12848297213622,119,0
"hours-per-week",36,1,1.72875816993464,27.5,0
"relationship",36,6,1.36111111111111,120,0
"race",36,5,1.36111111111111,121,0
"sex",36,2,1.36111111111111,122,0
"fnlwgt",36,-1,1.11111111111111,189711.5,0
"race",34,5,1.64901960784314,123,0
"fnlwgt",34,-1,1.15508021390374,204711,0
"age",34,1,1.08341114223467,43.5,0
"education",34,16,0.942959001782532,124,0
"occupation",34,15,0.942959001782532,125,0
"native-country",0,42,0.911764705882353,126,0.25
"capital-loss",30,-1,1.33333333333334,924,0
"occupation",30,15,1.33333333333333,127,0
"fnlwgt",30,1,1.11264367816092,29810.5,0
"education",30,16,1.11264367816092,128,0
"hours-per-week",30,-1,0.812698412698413,45.5,0
"workclass",0,9,0.9,129,0.4
"education",0,16,0.866666666666667,130,0.2
"occupation",25,15,1.48484848484848,131,0
"hours-per-week",25,-1,0.720588235294118,45.5,0
"age",25,-1,0.63157894736842,45,0
"fnlwgt",25,1,0.380952380952381,209120,0
"workclass",25,9,0.272727272727272,132,0
"hours-per-week",22,-1,0.640151515151515,45.5,0
"fnlwgt",22,-1,0.324675324675325,186129.5,0
"age",22,-1,0.306818181818182,45,0
"workclass",22,9,0.240641711229946,133,0
"occupation",22,15,0.129186602870814,134,0
"occupation",0,15,0.863636363636364,135,0.5
"workclass",0,9,0.818181818181818,136,0.333333333333333
"race",0,5,0.772727272727273,137,0.166666666666667
"native-country",0,42,0.772727272727273,138,0.166666666666667
"fnlwgt",16,-1,0.275,186129.5,0
"occupation",16,15,0.208333333333333,139,0
"age",16,-1,0.160714285714286,51.5,0
"education",16,16,0.0750000000000002,140,0
"education-num",16,1,0.0416666666666665,10,0
"occupation",0,15,0.875,141,0.6
"capital-gain",0,-1,0.8125,1203.5,0.4
"age",0,1,0.75,43.5,0.2
"native-country",0,42,0.75,142,0.2
"fnlwgt",5,1,1.6,198356,0
"age",5,-1,0.266666666666667,47.5,0
"education",5,16,0.266666666666667,143,0
"education-num",5,1,0.266666666666667,10,0
"capital-gain",5,1,0.266666666666667,1203.5,0
"hours-per-week",6,1,2.66666666666667,49,0
"workclass",6,9,1.33333333333333,144,0
"age",6,1,1.06666666666667,47,0
"education",6,16,1.06666666666667,145,0
"education-num",6,-1,1.06666666666667,10,0
"age",3,1,0.333333333333333,50.5,0
"workclass",3,9,0.333333333333333,146,0
"fnlwgt",3,1,0.333333333333333,91450,0
"occupation",3,15,0.333333333333333,147,0
"hours-per-week",3,1,0.333333333333333,45,0
"age",2,-1,1,55,0
"fnlwgt",2,1,1,91450,0
"hours-per-week",2,-1,1,57.5,0
"capital-loss",5,1,2.4,1969,0
"fnlwgt",5,1,0.9,273988,0
"age",5,1,0.4,43.5,0
"education",5,16,0.4,148,0
"education-num",5,1,0.4,7.5,0
"age",4,1,1.5,43.5,0
"fnlwgt",4,-1,1.5,236227.5,0
"education",4,16,1.5,149,0
"education-num",4,1,1.5,10,0
"occupation",4,15,1.5,150,0
"capital-loss",80,-1,5.13611111111111,924,0
"workclass",80,9,3.025,151,0
"age",80,1,2.775,59,0
"fnlwgt",80,1,2.6818100358423,233976.5,0
"hours-per-week",80,-1,2.54423076923077,39,0
"occupation",0,15,0.9125,152,0.125
"fnlwgt",72,1,2.67592592592592,220428,0
"occupation",72,15,2.52982714069321,153,0
"age",72,1,2.12373737373737,59,0
"workclass",72,9,2.00555555555555,154,0
"hours-per-week",72,-1,1.75,33.5,0
"workclass",0,9,0.763888888888889,155,0.0555555555555554
"occupation",0,15,0.763888888888889,156,0.0555555555555554
"native-country",0,42,0.763888888888889,157,0.0555555555555554
"occupation",18,15,3.125,158,0
"fnlwgt",18,1,0.636363636363637,305760.5,0
"workclass",18,9,0.5,159,0
"age",18,-1,0.324675324675324,34.5,0
"education",18,16,0.2,160,0
"workclass",16,9,0.875,161,0
"fnlwgt",16,1,0.375,251687.5,0
"occupation",16,15,0.375,162,0
"age",16,-1,0.208333333333333,34.5,0
"education",16,16,0.0288461538461542,163,0
"age",2,-1,1,33,0
"fnlwgt",2,1,1,298606.5,0
"education",2,16,1,164,0
"education-num",2,1,1,11,0
"capital-gain",2,1,1,2506.5,0
"age",54,1,2.55479969765684,59,0
"occupation",54,15,2.43664717348928,165,0
"hours-per-week",54,-1,2.38687600644123,33.5,0
"race",54,5,2.32296296296296,166,0
"relationship",54,6,1.66909404118707,167,0
"age",49,-1,3.52354788069074,44.5,0
"occupation",49,15,2.286951144094,168,0
"race",49,5,1.91927437641723,169,0
"fnlwgt",49,-1,1.79946761313221,33363,0
"hours-per-week",49,-1,1.21725417439703,32.5,0
"workclass",0,9,0.775510204081633,170,0.153846153846154
"education",0,16,0.775510204081633,171,0.153846153846154
"education-num",0,1,0.775510204081633,5.5,0.153846153846154
"hours-per-week",0,-1,0.775510204081633,60,0.153846153846154
"native-country",0,42,0.775510204081633,172,0.153846153846154
"occupation",36,15,3.09197324414716,173,0
"education",36,16,1.53940886699507,174,0
"education-num",36,-1,1.53940886699507,11,0
"race",36,5,1.44117647058824,175,0
"fnlwgt",36,-1,1.13636363636364,33363,0
"workclass",0,9,0.694444444444444,176,0.153846153846154
"fnlwgt",0,-1,0.694444444444444,210189,0.153846153846154
"race",0,5,0.694444444444444,177,0.153846153846154
"education",0,16,0.666666666666667,178,0.0769230769230769
"education-num",0,-1,0.666666666666667,11,0.0769230769230769
"education-num",23,-1,1.13623188405797,11,0
"education",23,16,1.13623188405797,179,0
"fnlwgt",23,-1,0.869565217391305,77916.5,0
"occupation",23,15,0.869565217391305,180,0
"workclass",23,9,0.659038901601832,181,0
"occupation",0,15,0.91304347826087,182,0.333333333333333
"fnlwgt",20,1,1.06666666666667,113570,0
"occupation",20,15,0.861538461538462,183,0
"workclass",20,9,0.685714285714286,184,0
"age",20,-1,0.533333333333333,30.5,0
"hours-per-week",20,-1,0.4,35,0
"age",0,1,0.7,39.5,0.25
"occupation",0,15,0.65,185,0.125
"relationship",0,6,0.65,186,0.125
"race",0,5,0.65,187,0.125
"sex",0,2,0.65,188,0.125
"fnlwgt",12,-1,2.08333333333333,103805.5,0
"occupation",12,15,2.08333333333333,189,0
"workclass",12,9,1.90476190476191,190,0
"age",12,-1,0.888888888888889,29.5,0
"hours-per-week",12,-1,0.888888888888889,35,0
"occupation",0,15,0.833333333333333,191,0.5
"hours-per-week",0,-1,0.833333333333333,45,0.5
"workclass",0,9,0.75,192,0.25
"occupation",8,15,0.75,193,0
"workclass",8,9,0.416666666666667,194,0
"fnlwgt",8,-1,0.416666666666667,77916.5,0
"age",8,-1,0.25,34.5,0
"hours-per-week",8,-1,0.15,35,0
"fnlwgt",0,-1,0.875,77916.5,0.5
"age",2,-1,1,34.5,0
