"","var","n","wt","dev","yval","complexity","ncompete","nsurrogate","yval2.","yval2.","yval2.","yval2.","yval2.","yval2.nodeprob"
"1","relationship",1000,1000,181,1,0.132596685,4,5,1.000000e+00,8.190000e+02,1.810000e+02,8.190000e-01,1.810000e-01,1.000000e+00
"2","capital-gain", 650, 650, 29,1,0.055248619,4,0,1.000000e+00,6.210000e+02,2.900000e+01,9.553846e-01,4.461538e-02,6.500000e-01
"4","occupation", 640, 640, 19,1,0.005524862,4,5,1.000000e+00,6.210000e+02,1.900000e+01,9.703125e-01,2.968750e-02,6.400000e-01
"8","workclass", 479, 479,  1,1,0.002762431,4,0,1.000000e+00,4.780000e+02,1.000000e+00,9.979123e-01,2.087683e-03,4.790000e-01
"16","<leaf>", 468, 468,  0,1,0.000000000,0,0,1.000000e+00,4.680000e+02,0.000000e+00,1.000000e+00,0.000000e+00,4.680000e-01
"17","fnlwgt",  11,  11,  1,1,0.002762431,4,0,1.000000e+00,1.000000e+01,1.000000e+00,9.090909e-01,9.090909e-02,1.100000e-02
"34","<leaf>",  10,  10,  0,1,0.000000000,0,0,1.000000e+00,1.000000e+01,0.000000e+00,1.000000e+00,0.000000e+00,1.000000e-02
"35","<leaf>",   1,   1,  0,2,0.000000000,0,0,2.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,1.000000e+00,1.000000e-03
"9","age", 161, 161, 18,1,0.005524862,4,5,1.000000e+00,1.430000e+02,1.800000e+01,8.881988e-01,1.118012e-01,1.610000e-01
"18","capital-loss",  93,  93,  2,1,0.002762431,4,0,1.000000e+00,9.100000e+01,2.000000e+00,9.784946e-01,2.150538e-02,9.300000e-02
"36","workclass",  91,  91,  1,1,0.002762431,4,0,1.000000e+00,9.000000e+01,1.000000e+00,9.890110e-01,1.098901e-02,9.100000e-02
"72","<leaf>",  87,  87,  0,1,0.000000000,0,0,1.000000e+00,8.700000e+01,0.000000e+00,1.000000e+00,0.000000e+00,8.700000e-02
"73","age",   4,   4,  1,1,0.002762431,4,0,1.000000e+00,3.000000e+00,1.000000e+00,7.500000e-01,2.500000e-01,4.000000e-03
"146","<leaf>",   3,   3,  0,1,0.000000000,0,0,1.000000e+00,3.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,3.000000e-03
"147","<leaf>",   1,   1,  0,2,0.000000000,0,0,2.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,1.000000e+00,1.000000e-03
"37","age",   2,   2,  1,1,0.002762431,4,0,1.000000e+00,1.000000e+00,1.000000e+00,5.000000e-01,5.000000e-01,2.000000e-03
"74","<leaf>",   1,   1,  0,1,0.000000000,0,0,1.000000e+00,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,1.000000e-03
"75","<leaf>",   1,   1,  0,2,0.000000000,0,0,2.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,1.000000e+00,1.000000e-03
"19","hours-per-week",  68,  68, 16,1,0.005524862,4,1,1.000000e+00,5.200000e+01,1.600000e+01,7.647059e-01,2.352941e-01,6.800000e-02
"38","native-country",  57,  57,  9,1,0.005524862,4,0,1.000000e+00,4.800000e+01,9.000000e+00,8.421053e-01,1.578947e-01,5.700000e-02
"76","education",  55,  55,  7,1,0.005524862,4,1,1.000000e+00,4.800000e+01,7.000000e+00,8.727273e-01,1.272727e-01,5.500000e-02
"152","occupation",  52,  52,  5,1,0.003683241,4,5,1.000000e+00,4.700000e+01,5.000000e+00,9.038462e-01,9.615385e-02,5.200000e-02
"304","<leaf>",  31,  31,  0,1,0.000000000,0,0,1.000000e+00,3.100000e+01,0.000000e+00,1.000000e+00,0.000000e+00,3.100000e-02
"305","fnlwgt",  21,  21,  5,1,0.003683241,4,5,1.000000e+00,1.600000e+01,5.000000e+00,7.619048e-01,2.380952e-01,2.100000e-02
"610","<leaf>",   9,   9,  0,1,0.000000000,0,0,1.000000e+00,9.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,9.000000e-03
"611","relationship",  12,  12,  5,1,0.003683241,4,2,1.000000e+00,7.000000e+00,5.000000e+00,5.833333e-01,4.166667e-01,1.200000e-02
