"","count","ncat","improve","index","adj"
"relationship",1000,6,71.3628648381246,1,0
"marital-status",1000,7,71.0346033780008,2,0
"capital-gain",1000,-1,57.5850286162938,4225,0
"education",1000,16,43.5518056056451,3,0
"education-num",1000,-1,43.3716681376876,12.5,0
"marital-status",0,7,0.993,4,0.978260869565217
"hours-per-week",0,-1,0.736,47.5,0.180124223602484
"age",0,-1,0.727,36.5,0.152173913043478
"occupation",0,15,0.719,5,0.127329192546584
"workclass",0,9,0.713,6,0.108695652173913
"capital-gain",678,-1,30.2151164345106,8028.5,0
"education-num",678,-1,9.61666464812672,13.5,0
"education",678,16,9.61666464812671,7,0
"hours-per-week",678,-1,6.02380862705102,42.5,0
"occupation",678,15,5.92248759505394,8,0
"education",662,16,3.31232270755104,9,0
"education-num",662,-1,3.31232270755104,13.5,0
"hours-per-week",662,-1,1.68664337146325,49.5,0
"occupation",662,15,1.28501431545116,10,0
"native-country",662,42,0.937471390643623,11,0
"education-num",0,-1,1,13.5,1
"native-country",0,42,0.971299093655589,12,0.0499999999999978
"fnlwgt",642,1,0.472275119874165,24475.5,0
"occupation",642,15,0.421506615356375,13,0
"hours-per-week",642,-1,0.385407416607112,49.5,0
"marital-status",642,7,0.258226366563925,14,0
"capital-loss",642,-1,0.258226366563925,1094.5,0
"occupation",638,15,0.433313943147274,15,0
"hours-per-week",638,-1,0.403187741793461,49.5,0
"capital-loss",638,-1,0.264083694872299,1094.5,0
"fnlwgt",638,1,0.178427489578812,119974.5,0
"race",638,5,0.145263920464995,16,0
"native-country",0,42,0.974921630094044,17,0.058823529411763
"capital-loss",621,-1,0.276089167039465,1094.5,0
"hours-per-week",621,-1,0.197643868124424,49.5,0
"race",621,5,0.19039087475723,18,0
"fnlwgt",621,1,0.15706829125121,35083.5,0
"occupation",621,15,0.0896816548990538,19,0
"native-country",0,42,0.990338164251208,20,0.142857142857143
"occupation",614,15,0.0555662004215369,21,0
"hours-per-week",614,-1,0.0507967250638282,49.5,0
"fnlwgt",614,1,0.0344785200663762,99075,0
