"","var","n","wt","dev","yval","complexity","ncompete","nsurrogate","yval2.","yval2.","yval2.","yval2.","yval2.","yval2.nodeprob"
"1","capital-loss",1000,1000,434,1,0.6013824885,4,4,1.000000e+00,5.660000e+02,4.340000e+02,5.660000e-01,4.340000e-01,1.000000e+00
"2","relationship", 727, 727,167,1,0.0656682028,4,5,1.000000e+00,5.600000e+02,1.670000e+02,7.702889e-01,2.297111e-01,7.270000e-01
"4","capital-gain", 406, 406, 24,1,0.0138248848,4,0,1.000000e+00,3.820000e+02,2.400000e+01,9.408867e-01,5.911330e-02,4.060000e-01
"8","occupation", 400, 400, 18,1,0.0030721966,4,1,1.000000e+00,3.820000e+02,1.800000e+01,9.550000e-01,4.500000e-02,4.000000e-01
"16","native-country", 364, 364,  8,1,0.0023041475,4,0,1.000000e+00,3.560000e+02,8.000000e+00,9.780220e-01,2.197802e-02,3.640000e-01
"32","education", 363, 363,  7,1,0.0023041475,4,4,1.000000e+00,3.560000e+02,7.000000e+00,9.807163e-01,1.928375e-02,3.630000e-01
"64","marital-status", 321, 321,  3,1,0.0011520737,4,1,1.000000e+00,3.180000e+02,3.000000e+00,9.906542e-01,9.345794e-03,3.210000e-01
"128","occupation", 313, 313,  2,1,0.0009216590,4,3,1.000000e+00,3.110000e+02,2.000000e+00,9.936102e-01,6.389776e-03,3.130000e-01
"256","<leaf>", 249, 249,  0,1,0.0000000000,0,0,1.000000e+00,2.490000e+02,0.000000e+00,1.000000e+00,0.000000e+00,2.490000e-01
"257","age",  64,  64,  2,1,0.0009216590,4,1,1.000000e+00,6.200000e+01,2.000000e+00,9.687500e-01,3.125000e-02,6.400000e-02
"514","fnlwgt",  60,  60,  1,1,0.0009216590,4,1,1.000000e+00,5.900000e+01,1.000000e+00,9.833333e-01,1.666667e-02,6.000000e-02
"1028","<leaf>",  52,  52,  0,1,0.0000000000,0,0,1.000000e+00,5.200000e+01,0.000000e+00,1.000000e+00,0.000000e+00,5.200000e-02
"1029","age",   8,   8,  1,1,0.0009216590,4,0,1.000000e+00,7.000000e+00,1.000000e+00,8.750000e-01,1.250000e-01,8.000000e-03
"2058","<leaf>",   7,   7,  0,1,0.0000000000,0,0,1.000000e+00,7.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,7.000000e-03
"2059","<leaf>",   1,   1,  0,2,0.0000000000,0,0,2.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,1.000000e+00,1.000000e-03
"515","age",   4,   4,  1,1,0.0009216590,4,0,1.000000e+00,3.000000e+00,1.000000e+00,7.500000e-01,2.500000e-01,4.000000e-03
"1030","<leaf>",   3,   3,  0,1,0.0000000000,0,0,1.000000e+00,3.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,3.000000e-03
"1031","<leaf>",   1,   1,  0,2,0.0000000000,0,0,2.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,1.000000e+00,1.000000e-03
"129","age",   8,   8,  1,1,0.0011520737,4,0,1.000000e+00,7.000000e+00,1.000000e+00,8.750000e-01,1.250000e-01,8.000000e-03
"258","<leaf>",   7,   7,  0,1,0.0000000000,0,0,1.000000e+00,7.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,7.000000e-03
"259","<leaf>",   1,   1,  0,2,0.0000000000,0,0,2.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,1.000000e+00,1.000000e-03
"65","fnlwgt",  42,  42,  4,1,0.0023041475,4,1,1.000000e+00,3.800000e+01,4.000000e+00,9.047619e-01,9.523810e-02,4.200000e-02
"130","occupation",  36,  36,  1,1,0.0011520737,4,0,1.000000e+00,3.500000e+01,1.000000e+00,9.722222e-01,2.777778e-02,3.600000e-02
"260","<leaf>",  33,  33,  0,1,0.0000000000,0,0,1.000000e+00,3.300000e+01,0.000000e+00,1.000000e+00,0.000000e+00,3.300000e-02
"261","age",   3,   3,  1,1,0.0011520737,4,0,1.000000e+00,2.000000e+00,1.000000e+00,6.666667e-01,3.333333e-01,3.000000e-03
"522","<leaf>",   2,   2,  0,1,0.0000000000,0,0,1.000000e+00,2.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,2.000000e-03
"523","<leaf>",   1,   1,  0,2,0.0000000000,0,0,2.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,1.000000e+00,1.000000e-03
