"","count","ncat","improve","index","adj"
"relationship",1000,6,86.4756310511507,1,0
"marital-status",1000,7,84.9744092842256,2,0
"education",1000,16,60.9257849779087,3,0
"education-num",1000,-1,60.7265405624936,12.5,0
"occupation",1000,15,55.8303557811178,4,0
"marital-status",0,7,0.993,5,0.978915662650602
"age",0,-1,0.741,30.5,0.219879518072289
"workclass",0,9,0.705,6,0.11144578313253
"occupation",0,15,0.703,7,0.105421686746988
"capital-gain",0,-1,0.7,1867,0.0963855421686745
"education",668,16,9.95193917115581,8,0
"education-num",668,-1,9.8146325103416,12.5,0
"capital-gain",668,-1,9.16197017729245,8684.5,0
"occupation",668,15,8.71944583040185,9,0
"hours-per-week",668,-1,6.85416527017132,44.5,0
"education-num",0,-1,0.998502994011976,12.5,0.989010989010989
"occupation",0,15,0.893712574850299,10,0.21978021978022
"workclass",0,9,0.872754491017964,11,0.065934065934066
"capital-gain",0,-1,0.87125748502994,8684.5,0.0549450549450552
"capital-loss",0,-1,0.868263473053892,2298.5,0.0329670329670326
"hours-per-week",577,-1,1.9551559792028,82,0
"capital-loss",577,-1,0.955373370507107,2187.5,0
"occupation",577,15,0.834872070506329,12,0
"workclass",577,9,0.777652025591793,13,0
"marital-status",577,7,0.424715518024609,14,0
"capital-loss",576,-1,0.96210801393724,2187.5,0
"occupation",576,15,0.854684399508649,15,0
"workclass",576,9,0.804073144969585,16,0
"hours-per-week",576,-1,0.712209302325554,44.5,0
"marital-status",576,7,0.362565674255666,17,0
"occupation",574,15,0.874674821529805,18,0
"hours-per-week",574,-1,0.746225319396071,44.5,0
"workclass",574,9,0.473133962201176,19,0
"marital-status",574,7,0.193120867255359,20,0
"fnlwgt",574,1,0.159841115364816,162651,0
"education",555,16,0.171080237991986,21,0
"hours-per-week",555,-1,0.155935493504536,52.5,0
"marital-status",555,7,0.122622622622586,22,0
"workclass",555,9,0.0945800867638655,23,0
"occupation",555,15,0.0936936936936767,24,0
"native-country",0,42,0.981981981981982,25,0.0909090909090899
