"","var","n","wt","dev","yval","complexity","ncompete","nsurrogate","yval2.","yval2.","yval2.","yval2.","yval2.","yval2.nodeprob"
"1","relationship",1000,1000,172,1,0.162790698,4,5,1.000000e+00,8.280000e+02,1.720000e+02,8.280000e-01,1.720000e-01,1.000000e+00
"2","capital-gain", 667, 667, 25,1,0.023255814,4,0,1.000000e+00,6.420000e+02,2.500000e+01,9.625187e-01,3.748126e-02,6.670000e-01
"4","education", 663, 663, 21,1,0.007751938,4,2,1.000000e+00,6.420000e+02,2.100000e+01,9.683258e-01,3.167421e-02,6.630000e-01
"8","occupation", 647, 647, 15,1,0.002906977,4,5,1.000000e+00,6.320000e+02,1.500000e+01,9.768161e-01,2.318393e-02,6.470000e-01
"16","fnlwgt", 523, 523,  3,1,0.002906977,4,0,1.000000e+00,5.200000e+02,3.000000e+00,9.942639e-01,5.736138e-03,5.230000e-01
"32","marital-status", 521, 521,  2,1,0.002906977,4,1,1.000000e+00,5.190000e+02,2.000000e+00,9.961612e-01,3.838772e-03,5.210000e-01
"64","hours-per-week", 516, 516,  1,1,0.001937984,4,1,1.000000e+00,5.150000e+02,1.000000e+00,9.980620e-01,1.937984e-03,5.160000e-01
"128","<leaf>", 497, 497,  0,1,0.000000000,0,0,1.000000e+00,4.970000e+02,0.000000e+00,1.000000e+00,0.000000e+00,4.970000e-01
"129","age",  19,  19,  1,1,0.001937984,4,0,1.000000e+00,1.800000e+01,1.000000e+00,9.473684e-01,5.263158e-02,1.900000e-02
"258","<leaf>",  17,  17,  0,1,0.000000000,0,0,1.000000e+00,1.700000e+01,0.000000e+00,1.000000e+00,0.000000e+00,1.700000e-02
"259","age",   2,   2,  1,1,0.001937984,4,0,1.000000e+00,1.000000e+00,1.000000e+00,5.000000e-01,5.000000e-01,2.000000e-03
"518","<leaf>",   1,   1,  0,1,0.000000000,0,0,1.000000e+00,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,1.000000e-03
"519","<leaf>",   1,   1,  0,2,0.000000000,0,0,2.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,1.000000e+00,1.000000e-03
