"","var","n","wt","dev","yval","complexity","ncompete","nsurrogate","yval2.","yval2.","yval2.","yval2.","yval2.","yval2.nodeprob"
"1","marital-status",999,999,160,1,0.137500000,4,5,1.000000e+00,8.390000e+02,1.600000e+02,8.398398e-01,1.601602e-01,1.000000e+00
"2","capital-gain",666,666, 21,1,0.043750000,4,0,1.000000e+00,6.450000e+02,2.100000e+01,9.684685e-01,3.153153e-02,6.666667e-01
"4","native-country",659,659, 14,1,0.006250000,4,0,1.000000e+00,6.450000e+02,1.400000e+01,9.787557e-01,2.124431e-02,6.596597e-01
"8","workclass",658,658, 13,1,0.006250000,4,3,1.000000e+00,6.450000e+02,1.300000e+01,9.802432e-01,1.975684e-02,6.586587e-01
"16","hours-per-week",594,594,  5,1,0.002500000,4,0,1.000000e+00,5.890000e+02,5.000000e+00,9.915825e-01,8.417508e-03,5.945946e-01
"32","relationship",552,552,  2,1,0.002500000,4,1,1.000000e+00,5.500000e+02,2.000000e+00,9.963768e-01,3.623188e-03,5.525526e-01
"64","occupation",535,535,  1,1,0.002083333,4,0,1.000000e+00,5.340000e+02,1.000000e+00,9.981308e-01,1.869159e-03,5.355355e-01
"128","<leaf>",508,508,  0,1,0.000000000,0,0,1.000000e+00,5.080000e+02,0.000000e+00,1.000000e+00,0.000000e+00,5.085085e-01
"129","age", 27, 27,  1,1,0.002083333,4,2,1.000000e+00,2.600000e+01,1.000000e+00,9.629630e-01,3.703704e-02,2.702703e-02
"258","<leaf>", 23, 23,  0,1,0.000000000,0,0,1.000000e+00,2.300000e+01,0.000000e+00,1.000000e+00,0.000000e+00,2.302302e-02
"259","age",  4,  4,  1,1,0.002083333,4,0,1.000000e+00,3.000000e+00,1.000000e+00,7.500000e-01,2.500000e-01,4.004004e-03
"518","<leaf>",  3,  3,  0,1,0.000000000,0,0,1.000000e+00,3.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,3.003003e-03
"519","<leaf>",  1,  1,  0,2,0.000000000,0,0,2.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,1.000000e+00,1.001001e-03
"65","education", 17, 17,  1,1,0.002500000,4,0,1.000000e+00,1.600000e+01,1.000000e+00,9.411765e-01,5.882353e-02,1.701702e-02
"130","<leaf>", 16, 16,  0,1,0.000000000,0,0,1.000000e+00,1.600000e+01,0.000000e+00,1.000000e+00,0.000000e+00,1.601602e-02
"131","<leaf>",  1,  1,  0,2,0.000000000,0,0,2.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,1.000000e+00,1.001001e-03
"33","occupation", 42, 42,  3,1,0.002500000,4,5,1.000000e+00,3.900000e+01,3.000000e+00,9.285714e-01,7.142857e-02,4.204204e-02
"66","<leaf>", 23, 23,  0,1,0.000000000,0,0,1.000000e+00,2.300000e+01,0.000000e+00,1.000000e+00,0.000000e+00,2.302302e-02
"67","fnlwgt", 19, 19,  3,1,0.002500000,4,0,1.000000e+00,1.600000e+01,3.000000e+00,8.421053e-01,1.578947e-01,1.901902e-02
"134","age", 18, 18,  2,1,0.002500000,4,5,1.000000e+00,1.600000e+01,2.000000e+00,8.888889e-01,1.111111e-01,1.801802e-02
"268","<leaf>",  8,  8,  0,1,0.000000000,0,0,1.000000e+00,8.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,8.008008e-03
"269","age", 10, 10,  2,1,0.002500000,4,0,1.000000e+00,8.000000e+00,2.000000e+00,8.000000e-01,2.000000e-01,1.001001e-02
"538","fnlwgt",  9,  9,  1,1,0.002500000,4,3,1.000000e+00,8.000000e+00,1.000000e+00,8.888889e-01,1.111111e-01,9.009009e-03
"1076","<leaf>",  6,  6,  0,1,0.000000000,0,0,1.000000e+00,6.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,6.006006e-03
"1077","fnlwgt",  3,  3,  1,1,0.002500000,4,0,1.000000e+00,2.000000e+00,1.000000e+00,6.666667e-01,3.333333e-01,3.003003e-03
"2154","<leaf>",  2,  2,  0,1,0.000000000,0,0,1.000000e+00,2.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,2.002002e-03
"2155","<leaf>",  1,  1,  0,2,0.000000000,0,0,2.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,1.000000e+00,1.001001e-03
"539","<leaf>",  1,  1,  0,2,0.000000000,0,0,2.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,1.000000e+00,1.001001e-03
"135","<leaf>",  1,  1,  0,2,0.000000000,0,0,2.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,1.000000e+00,1.001001e-03
"17","education", 64, 64,  8,1,0.006250000,4,3,1.000000e+00,5.600000e+01,8.000000e+00,8.750000e-01,1.250000e-01,6.406406e-02
"34","age", 43, 43,  2,1,0.003125000,4,0,1.000000e+00,4.100000e+01,2.000000e+00,9.534884e-01,4.651163e-02,4.304304e-02
"68","workclass", 41, 41,  1,1,0.002083333,4,3,1.000000e+00,4.000000e+01,1.000000e+00,9.756098e-01,2.439024e-02,4.104104e-02
"136","<leaf>", 32, 32,  0,1,0.000000000,0,0,1.000000e+00,3.200000e+01,0.000000e+00,1.000000e+00,0.000000e+00,3.203203e-02
"137","sex",  9,  9,  1,1,0.002083333,4,0,1.000000e+00,8.000000e+00,1.000000e+00,8.888889e-01,1.111111e-01,9.009009e-03
"274","<leaf>",  7,  7,  0,1,0.000000000,0,0,1.000000e+00,7.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,7.007007e-03
"275","age",  2,  2,  1,1,0.002083333,4,0,1.000000e+00,1.000000e+00,1.000000e+00,5.000000e-01,5.000000e-01,2.002002e-03
"550","<leaf>",  1,  1,  0,1,0.000000000,0,0,1.000000e+00,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,1.001001e-03
"551","<leaf>",  1,  1,  0,2,0.000000000,0,0,2.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,1.000000e+00,1.001001e-03
"69","age",  2,  2,  1,1,0.003125000,4,0,1.000000e+00,1.000000e+00,1.000000e+00,5.000000e-01,5.000000e-01,2.002002e-03
"138","<leaf>",  1,  1,  0,1,0.000000000,0,0,1.000000e+00,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,1.001001e-03
