"","var","n","wt","dev","yval","complexity","ncompete","nsurrogate","yval2.","yval2.","yval2.","yval2.","yval2.","yval2.nodeprob"
"1","relationship",1000,1000,178,1,0.165730337,4,5,1.000000e+00,8.220000e+02,1.780000e+02,8.220000e-01,1.780000e-01,1.000000e+00
"2","capital-gain", 659, 659, 20,1,0.044943820,4,1,1.000000e+00,6.390000e+02,2.000000e+01,9.696510e-01,3.034901e-02,6.590000e-01
"4","education", 649, 649, 11,1,0.006741573,4,0,1.000000e+00,6.380000e+02,1.100000e+01,9.830508e-01,1.694915e-02,6.490000e-01
"8","capital-loss", 648, 648, 10,1,0.006741573,4,0,1.000000e+00,6.380000e+02,1.000000e+01,9.845679e-01,1.543210e-02,6.480000e-01
"16","hours-per-week", 647, 647,  9,1,0.006741573,4,4,1.000000e+00,6.380000e+02,9.000000e+00,9.860896e-01,1.391036e-02,6.470000e-01
"32","age", 621, 621,  4,1,0.003370787,4,0,1.000000e+00,6.170000e+02,4.000000e+00,9.935588e-01,6.441224e-03,6.210000e-01
"64","occupation", 617, 617,  3,1,0.003370787,4,3,1.000000e+00,6.140000e+02,3.000000e+00,9.951378e-01,4.862237e-03,6.170000e-01
"128","<leaf>", 541, 541,  0,1,0.000000000,0,0,1.000000e+00,5.410000e+02,0.000000e+00,1.000000e+00,0.000000e+00,5.410000e-01
"129","workclass",  76,  76,  3,1,0.003370787,4,0,1.000000e+00,7.300000e+01,3.000000e+00,9.605263e-01,3.947368e-02,7.600000e-02
"258","fnlwgt",  68,  68,  1,1,0.002808989,4,1,1.000000e+00,6.700000e+01,1.000000e+00,9.852941e-01,1.470588e-02,6.800000e-02
"516","<leaf>",  61,  61,  0,1,0.000000000,0,0,1.000000e+00,6.100000e+01,0.000000e+00,1.000000e+00,0.000000e+00,6.100000e-02
"517","fnlwgt",   7,   7,  1,1,0.002808989,4,0,1.000000e+00,6.000000e+00,1.000000e+00,8.571429e-01,1.428571e-01,7.000000e-03
"1034","<leaf>",   6,   6,  0,1,0.000000000,0,0,1.000000e+00,6.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,6.000000e-03
