"","count","ncat","improve","index","adj"
"education",1000,16,199.909737809283,1,0
"relationship",1000,6,193.128840653263,2,0
"marital-status",1000,7,192.760421410365,3,0
"occupation",1000,15,164.699031128319,4,0
"education-num",1000,-1,164.13852797554,10.5,0
"occupation",0,15,0.896,5,0.705382436260623
"education-num",0,-1,0.842,10.5,0.552407932011331
"fnlwgt",0,1,0.763,121768,0.328611898016997
"relationship",0,6,0.714,6,0.189801699716714
"age",0,-1,0.709,41.5,0.175637393767705
"marital-status",647,7,35.1841277463669,7,0
"relationship",647,6,32.9161035895051,8,0
"capital-gain",647,-1,31.7065006785237,5095.5,0
"occupation",647,15,14.9664678881863,9,0
"education",647,16,14.0942521716089,10,0
"relationship",0,6,0.961360123647604,11,0.911347517730496
"age",0,-1,0.650695517774343,39.5,0.198581560283688
"occupation",0,15,0.647604327666152,12,0.191489361702128
"sex",0,2,0.647604327666152,13,0.191489361702128
"workclass",0,9,0.60741885625966,14,0.0992907801418439
"capital-gain",365,-1,7.18466967707661,6515,0
"hours-per-week",365,-1,2.76813823921034,42.5,0
"workclass",365,9,1.91850466102703,15,0
"education",365,16,1.49988348291609,16,0
"education-num",365,-1,1.49988348291609,11,0
"workclass",361,9,2.16624289540026,17,0
"hours-per-week",361,-1,1.55372440969245,44.5,0
"occupation",361,15,0.953492296007227,18,0
"relationship",361,6,0.901056468923514,19,0
"education",361,16,0.804629671677024,20,0
"marital-status",0,7,0.916897506925208,21,0.0322580645161287
"relationship",0,6,0.916897506925208,22,0.0322580645161287
"hours-per-week",0,-1,0.916897506925208,78.5,0.0322580645161287
"age",330,-1,0.737812911725932,43.5,0
"hours-per-week",330,-1,0.7124579124579,44.5,0
"occupation",330,15,0.635550132194425,23,0
"fnlwgt",330,-1,0.441059812787543,166963.5,0
"relationship",330,6,0.374331550802118,24,0
"marital-status",0,7,0.781818181818182,25,0.0649350649350649
"capital-loss",0,-1,0.772727272727273,546,0.0259740259740257
"native-country",0,42,0.772727272727273,26,0.0259740259740257
"occupation",0,15,0.76969696969697,27,0.0129870129870126
"occupation",253,15,0.116353754940722,28,0
"fnlwgt",253,-1,0.0763947385472754,185190,0
"sex",253,2,0.0683886386616468,29,0
"relationship",253,6,0.0574251835121462,30,0
"age",253,-1,0.0480590529539686,24.5,0
"relationship",0,6,0.640316205533597,31,0.0520833333333333
"native-country",0,42,0.640316205533597,32,0.0520833333333333
"race",0,5,0.636363636363636,33,0.0416666666666667
"capital-loss",0,-1,0.632411067193676,795,0.0312500000000001
"hours-per-week",0,1,0.628458498023715,9.5,0.0208333333333335
"sex",96,2,0.286184210526315,34,0
"fnlwgt",96,-1,0.2125,185190,0
"relationship",96,6,0.165441176470587,35,0
"age",96,-1,0.145833333333332,24.5,0
"hours-per-week",96,-1,0.09375,39.5,0
"hours-per-week",0,-1,0.708333333333333,41,0.263157894736842
"native-country",0,42,0.65625,36,0.131578947368421
"occupation",0,15,0.645833333333333,37,0.105263157894737
"capital-loss",0,-1,0.635416666666667,795,0.0789473684210526
"fnlwgt",0,-1,0.625,197752,0.0526315789473685
"fnlwgt",38,1,0.426315789473685,199516.5,0
"relationship",38,6,0.426315789473685,38,0
"marital-status",38,7,0.421553884711779,39,0
"age",38,-1,0.308924485125859,24.5,0
"education",38,16,0.261609907120743,40,0
"education",0,16,0.631578947368421,41,0.222222222222222
"race",0,5,0.605263157894737,42,0.166666666666667
"hours-per-week",0,1,0.605263157894737,41,0.166666666666667
"age",0,1,0.578947368421053,23.5,0.111111111111111
"marital-status",0,7,0.578947368421053,43,0.111111111111111
"fnlwgt",20,-1,5.1,185190,0
"relationship",20,6,0.899999999999999,44,0
"age",20,-1,0.736363636363636,24,0
"hours-per-week",20,-1,0.385714285714284,37.5,0
"education",20,16,0.237254901960783,45,0
"hours-per-week",77,-1,2.18963831867058,44.5,0
