"","count","ncat","improve","index","adj"
"occupation",1000,15,45.0613876074174,1,0
"education",1000,16,37.4141266568483,2,0
"education-num",1000,-1,36.4216192332684,12.5,0
"capital-gain",1000,-1,34.5457123063454,5021.5,0
"age",1000,-1,31.2742177306474,40.5,0
"education",0,16,0.804,3,0.406060606060606
"education-num",0,-1,0.804,12.5,0.406060606060606
"workclass",0,9,0.717,4,0.142424242424242
"capital-gain",0,-1,0.69,2966,0.0606060606060603
"capital-loss",0,-1,0.686,106.5,0.0484848484848485
"capital-loss",670,-1,7.51741894755827,1794,0
"capital-gain",670,-1,6.98087938684955,7268.5,0
"age",670,-1,5.98594803456004,40.5,0
"hours-per-week",670,1,4.15576550643121,52,0
"fnlwgt",670,1,3.60867414931059,130263.5,0
"native-country",0,42,0.98955223880597,5,0.124999999999997
"capital-gain",662,-1,7.10537286843778,7268.5,0
"age",662,-1,5.3287314480049,40.5,0
"workclass",662,9,3.69484362181947,6,0
"fnlwgt",662,1,3.3302605406101,170238,0
"hours-per-week",662,1,3.19961550407757,52,0
"age",658,-1,4.87086779293608,40.5,0
"hours-per-week",658,1,2.95440729483282,52,0
"fnlwgt",658,1,2.79712045231537,35780.5,0
"workclass",658,9,2.40128107110219,7,0
"native-country",658,42,2.40128107110219,8,0
"marital-status",0,7,0.78419452887538,9,0.174418604651163
"education",0,16,0.758358662613982,10,0.0755813953488372
"native-country",0,42,0.758358662613982,11,0.0755813953488372
"workclass",0,9,0.756838905775076,12,0.0697674418604649
"education-num",0,1,0.75531914893617,4.5,0.0639534883720931
"fnlwgt",486,1,1.93058419243982,23971,0
"native-country",486,42,1.93058419243982,13,0
"workclass",486,9,0.931129476584029,14,0
"education",486,16,0.515496098104762,15,0
"hours-per-week",486,1,0.51041666666665,41.5,0
"native-country",485,42,1.9385618130698,16,0
"fnlwgt",485,1,1.12795387246766,46182,0
"workclass",485,9,0.93898102495149,17,0
"hours-per-week",485,1,0.406239542289651,41.5,0
"education",485,16,0.212604213357251,18,0
"fnlwgt",484,1,1.15132005325428,46182,0
"workclass",484,9,0.946898254518045,19,0
"hours-per-week",484,1,0.31331013484124,41.5,0
"education",484,16,0.22645312303065,20,0
"age",484,1,0.138316681057535,38.5,0
"workclass",0,9,0.973140495867769,21,0.0714285714285731
"relationship",470,6,0.137882870327381,22,0
"education",470,16,0.125148355997094,23,0
"fnlwgt",470,1,0.124762487199912,170238,0
"hours-per-week",470,1,0.107739069441198,41.5,0
"workclass",470,9,0.102127659574471,24,0
"native-country",0,42,0.976595744680851,25,0.0833333333333355
"education",458,16,0.160413963497109,26,0
"occupation",458,15,0.103798237467633,27,0
"hours-per-week",458,1,0.0665810428974822,41.5,0
"workclass",458,9,0.0623936052105583,28,0
"education-num",458,1,0.0561402853979001,6.5,0
"native-country",0,42,0.978165938864629,29,0.0909090909090888
"hours-per-week",447,1,0.0314856243267601,41.5,0
"age",447,1,0.0300070998941555,35.5,0
"workclass",447,9,0.0300070998941555,30,0
"fnlwgt",447,-1,0.0287821062723501,241941.5,0
"relationship",447,6,0.0256277378781573,31,0
"workclass",0,9,0.921700223713647,32,0.783950617283951
"age",0,1,0.912751677852349,39.5,0.759259259259259
"occupation",0,15,0.894854586129754,33,0.709876543209876
"relationship",0,6,0.885906040268456,34,0.685185185185185
"marital-status",0,7,0.881431767337808,35,0.672839506172839
"hours-per-week",162,-1,0.96311728395063,40.5,0
"relationship",162,6,0.070020269025254,36,0
"age",162,-1,0.0558804418453649,28.5,0
"occupation",162,15,0.054513387846729,37,0
"marital-status",162,7,0.036971228513524,38,0
"occupation",160,15,0.0744565217391275,39,0
"relationship",160,6,0.0674999999999957,40,0
"marital-status",160,7,0.0615740740740693,41,0
"age",160,-1,0.0499999999999965,34.5,0
