"","count","ncat","improve","index","adj"
"relationship",1000,6,93.4471208791209,1,0
"marital-status",1000,7,92.8991977290097,2,0
"capital-gain",1000,-1,49.4265245070572,5095.5,0
"sex",1000,2,41.5107182718272,3,0
"occupation",1000,15,28.4514414803586,4,0
"marital-status",0,7,0.995,5,0.985714285714286
"sex",0,2,0.779,6,0.368571428571429
"occupation",0,15,0.716,7,0.188571428571428
"workclass",0,9,0.681,8,0.0885714285714287
"capital-gain",0,-1,0.677,4939,0.0771428571428572
"capital-gain",650,-1,11.269823220258,7731.5,0
"workclass",650,9,3.66720893254654,9,0
"education",650,16,2.82376717747501,10,0
"education-num",650,-1,2.82376717747501,13.5,0
"relationship",650,6,2.66658788020489,11,0
"workclass",644,9,2.71690453474562,12,0
"age",644,-1,2.47117921983959,72.5,0
"occupation",644,15,1.8056094720497,13,0
"hours-per-week",644,-1,1.64070103255923,59,0
"sex",644,2,1.57885444466802,14,0
"age",638,-1,1.91619218220202,80.5,0
"occupation",638,15,1.83983861238295,15,0
"fnlwgt",638,1,1.44055624062163,27824,0
"relationship",638,6,1.01194767868991,16,0
"sex",638,2,1.01194767868991,17,0
"occupation",637,15,1.85169423219524,18,0
"fnlwgt",637,1,1.45229914750713,27824,0
"hours-per-week",637,-1,1.01409363745503,53.5,0
"relationship",637,6,0.846367510799606,19,0
"sex",637,2,0.846367510799606,20,0
"fnlwgt",633,1,1.47565530634627,27824,0
"hours-per-week",633,-1,1.05887773343313,53.5,0
"occupation",633,15,0.807768182546685,21,0
"marital-status",633,7,0.714256669904749,22,0
"sex",633,2,0.566157199565239,23,0
"hours-per-week",628,-1,0.611243514573754,53.5,0
"marital-status",628,7,0.588232965646629,24,0
"education",628,16,0.504895359417677,25,0
"relationship",628,6,0.486318214019736,26,0
"occupation",628,15,0.484191323013839,27,0
"education",0,16,0.963375796178344,28,0.0416666666666652
"education-num",0,-1,0.963375796178344,14.5,0.0416666666666652
"native-country",0,42,0.963375796178344,29,0.0416666666666652
"education",604,16,0.631882784888328,30,0
"education-num",604,-1,0.405897417689756,13.5,0
"marital-status",604,7,0.364267156076956,31,0
"relationship",604,6,0.339393428101436,32,0
"occupation",604,15,0.182769150302716,33,0
"education-num",0,-1,0.983443708609272,13.5,0.600000000000001
"native-country",0,42,0.961920529801324,34,0.0800000000000003
"occupation",579,15,0.164814605958894,35,0
"relationship",579,6,0.0974833456698807,36,0
"marital-status",579,7,0.0716934134542377,37,0
"fnlwgt",579,-1,0.0702569280462324,351597.5,0
"age",579,1,0.0414925622597488,40.5,0
"fnlwgt",568,-1,0.0765417394675469,351597.5,0
"relationship",568,6,0.0451747522170005,38,0
"occupation",568,15,0.0397033717455932,39,0
"age",568,1,0.0216297786720365,38.5,0
"hours-per-week",568,-1,0.0157662392263949,49,0
"native-country",0,42,0.961267605633803,40,0.0434782608695665
"marital-status",545,7,0.0229969418959961,41,0
"relationship",545,6,0.0124593074873931,42,0
"age",545,1,0.00613419679795868,38.5,0
"fnlwgt",545,-1,0.00599211097811558,133699.5,0
"workclass",545,9,0.0041734124842332,43,0
"age",0,-1,0.864220183486239,60.5,0.0133333333333329
"education",0,16,0.864220183486239,44,0.0133333333333329
"native-country",0,42,0.864220183486239,45,0.0133333333333329
"hours-per-week",75,-1,0.473333333333332,49,0
"occupation",75,15,0.223333333333332,46,0
"education",75,16,0.195555555555553,47,0
"education-num",75,-1,0.195555555555553,12,0
"fnlwgt",75,1,0.0602898550724627,135848,0
"education",4,16,1.5,48,0
"education-num",4,-1,1.5,11.5,0
"occupation",4,15,1.5,49,0
"sex",4,2,1.5,50,0
"age",4,1,0.5,41,0
"fnlwgt",23,1,1.91304347826087,353943,0
"hours-per-week",23,-1,1.91304347826087,45,0
"occupation",23,15,0.913043478260869,51,0
"education",23,16,0.313043478260869,52,0
"education-num",23,-1,0.313043478260869,11.5,0
"fnlwgt",11,1,1.81818181818182,51287,0
"hours-per-week",11,-1,1.81818181818182,46.5,0
"education",11,16,0.484848484848485,53,0
"education-num",11,-1,0.484848484848485,9.5,0
"marital-status",11,7,0.484848484848485,54,0
"workclass",25,9,1.61333333333333,55,0
"marital-status",25,7,1.61333333333333,56,0
"fnlwgt",25,1,0.565714285714285,218159.5,0
"occupation",25,15,0.405,57,0
"relationship",25,6,0.338823529411765,58,0
"marital-status",24,7,1.7536231884058,59,0
