"","var","n","wt","dev","yval","complexity","ncompete","nsurrogate","yval2.","yval2.","yval2.","yval2.","yval2.","yval2.nodeprob"
"1","marital-status",1000,1000,205,1,0.151219512,4,5,1.000000e+00,7.950000e+02,2.050000e+02,7.950000e-01,2.050000e-01,1.000000e+00
"2","capital-gain", 646, 646, 26,1,0.048780488,4,0,1.000000e+00,6.200000e+02,2.600000e+01,9.597523e-01,4.024768e-02,6.460000e-01
"4","education", 636, 636, 16,1,0.004878049,4,3,1.000000e+00,6.200000e+02,1.600000e+01,9.748428e-01,2.515723e-02,6.360000e-01
"8","capital-loss", 603, 603,  8,1,0.003252033,4,0,1.000000e+00,5.950000e+02,8.000000e+00,9.867330e-01,1.326700e-02,6.030000e-01
"16","native-country", 601, 601,  7,1,0.003252033,4,0,1.000000e+00,5.940000e+02,7.000000e+00,9.883527e-01,1.164725e-02,6.010000e-01
"32","hours-per-week", 599, 599,  6,1,0.003252033,4,1,1.000000e+00,5.930000e+02,6.000000e+00,9.899833e-01,1.001669e-02,5.990000e-01
"64","occupation", 578, 578,  3,1,0.002439024,4,2,1.000000e+00,5.750000e+02,3.000000e+00,9.948097e-01,5.190311e-03,5.780000e-01
"128","fnlwgt", 574, 574,  2,1,0.002439024,4,1,1.000000e+00,5.720000e+02,2.000000e+00,9.965157e-01,3.484321e-03,5.740000e-01
"256","marital-status", 563, 563,  1,1,0.001219512,4,0,1.000000e+00,5.620000e+02,1.000000e+00,9.982238e-01,1.776199e-03,5.630000e-01
"512","<leaf>", 504, 504,  0,1,0.000000000,0,0,1.000000e+00,5.040000e+02,0.000000e+00,1.000000e+00,0.000000e+00,5.040000e-01
"513","occupation",  59,  59,  1,1,0.001219512,4,2,1.000000e+00,5.800000e+01,1.000000e+00,9.830508e-01,1.694915e-02,5.900000e-02
"1026","<leaf>",  47,  47,  0,1,0.000000000,0,0,1.000000e+00,4.700000e+01,0.000000e+00,1.000000e+00,0.000000e+00,4.700000e-02
