"","count","ncat","improve","index","adj"
"relationship",1000,6,60.6511790668129,1,0
"marital-status",1000,7,60.0729019282604,2,0
"occupation",1000,15,48.8492727272728,3,0
"capital-gain",1000,-1,39.4023056027165,5095.5,0
"hours-per-week",1000,-1,30.6342567480133,41,0
"marital-status",0,7,0.994,4,0.983240223463687
"sex",0,2,0.79,5,0.41340782122905
"occupation",0,15,0.719,6,0.215083798882681
"hours-per-week",0,-1,0.705,41,0.175977653631285
"age",0,-1,0.7,45.5,0.162011173184357
"capital-gain",642,-1,12.7568370957661,4601.5,0
"hours-per-week",642,-1,9.42768374559148,43.5,0
"occupation",642,15,7.55880255685197,7,0
"education-num",642,-1,5.62449957696955,15,0
"education",642,16,5.62449957696955,8,0
"native-country",0,42,0.987538940809969,9,0.111111111111108
"hours-per-week",633,-1,7.66643292734722,44.5,0
"education",633,16,5.80554029442251,10,0
"education-num",633,-1,5.80554029442251,15,0
"occupation",633,15,5.54684711703838,11,0
"fnlwgt",633,1,2.97097662737477,28724.5,0
"education",0,16,0.883096366508689,12,0.0133333333333338
"education-num",0,-1,0.883096366508689,15,0.0133333333333338
"education",558,16,3.91430081741053,13,0
"education-num",558,-1,3.91430081741053,15,0
"fnlwgt",558,1,1.24828580333484,28724.5,0
"workclass",558,9,0.620769156252999,14,0
"native-country",558,42,0.620769156252999,15,0
"education-num",0,-1,1,15,1
"fnlwgt",556,1,1.27613254850666,28724.5,0
"workclass",556,9,0.634604793561174,16,0
"native-country",556,42,0.634604793561174,17,0
"marital-status",556,7,0.368148167491427,18,0
"occupation",556,15,0.368148167491427,19,0
"race",0,5,0.991007194244604,20,0.166666666666665
"workclass",550,9,0.6485646224586,21,0
"native-country",550,42,0.6485646224586,22,0
"occupation",550,15,0.481924741924768,23,0
"marital-status",550,7,0.381951626355315,24,0
"age",550,-1,0.062510822510851,42.5,0
"occupation",547,15,0.489058012733118,25,0
"workclass",547,9,0.100266600928398,26,0
"fnlwgt",547,-1,0.0661366199969531,362872.5,0
"relationship",547,6,0.0425176286236768,27,0
"race",547,5,0.0176328359969435,28,0
"occupation",543,15,0.0588167587476955,29,0
"age",543,-1,0.0198461705124049,42.5,0
"fnlwgt",543,-1,0.0144985769295194,202689.5,0
"relationship",543,6,0.0108095123708796,30,0
"marital-status",543,7,0.00787745238930526,31,0
"education",0,16,0.957642725598527,32,0.281249999999999
"education-num",0,-1,0.957642725598527,13.5,0.281249999999999
"workclass",0,9,0.942909760589319,33,0.0312499999999999
"native-country",0,42,0.942909760589319,34,0.0312499999999999
"fnlwgt",32,-1,0.1875,200476.5,0
"education",32,16,0.0913461538461542,35,0
"workclass",32,9,0.0708333333333335,36,0
"marital-status",32,7,0.0708333333333335,37,0
"age",32,-1,0.0625,42.5,0
"education",0,16,0.875,38,0.5
"education-num",0,1,0.875,10.5,0.5
"hours-per-week",0,-1,0.78125,41.5,0.125
"native-country",0,42,0.78125,39,0.125
"fnlwgt",8,1,1.75,209368.5,0
"education",8,16,1.75,40,0
"education-num",8,-1,0.416666666666667,11.5,0
"age",8,-1,0.25,41,0
"workclass",8,9,0.25,41,0
"workclass",4,9,1.5,42,0
"fnlwgt",4,-1,1.5,283825,0
"education",4,16,1.5,43,0
"education-num",4,1,1.5,9.5,0
"marital-status",4,7,1.5,44,0
"fnlwgt",3,1,1.33333333333333,101704,0
"education",3,16,1.33333333333333,45,0
"marital-status",3,7,1.33333333333333,46,0
"occupation",3,15,1.33333333333333,47,0
"relationship",3,6,1.33333333333333,48,0
"education",6,16,2.66666666666667,49,0
"workclass",6,9,1.33333333333333,50,0
"age",6,-1,1.06666666666667,51.5,0
"fnlwgt",6,-1,1.06666666666667,27883.5,0
"education-num",6,-1,1.06666666666667,13.5,0
"education-num",75,-1,5.93351851851852,11,0
"education",75,16,5.93351851851851,51,0
"occupation",75,15,5.43716312056737,52,0
"age",75,-1,3.99597484276729,29.5,0
"marital-status",75,7,3.24,53,0
"occupation",0,15,0.8,54,0.444444444444445
"fnlwgt",0,-1,0.68,252247,0.111111111111111
"capital-loss",0,-1,0.666666666666667,795,0.0740740740740739
"hours-per-week",0,1,0.666666666666667,46.5,0.0740740740740739
"age",0,-1,0.653333333333333,35.5,0.037037037037037
"fnlwgt",48,1,3.34963768115942,27764.5,0
"occupation",48,15,1.73611111111111,55,0
"race",48,5,1.63918439716312,56,0
"age",48,-1,1.33928571428571,33.5,0
"marital-status",48,7,1.02083333333333,57,0
"age",46,-1,0.992028985507243,53,0
"occupation",46,15,0.802834846313105,58,0
"education",46,16,0.508695652173912,59,0
"fnlwgt",46,-1,0.358695652173911,172424,0
"marital-status",46,7,0.242624223602482,60,0
"marital-status",0,7,0.891304347826087,61,0.166666666666667
"occupation",40,15,0.350000000000001,62,0
"age",40,-1,0.150000000000001,39,0
"education",40,16,0.0833333333333346,63,0
"education-num",40,-1,0.0833333333333346,9.5,0
"fnlwgt",40,-1,0.0676470588235305,186674.5,0
"age",5,-1,1.6,35,0
"sex",5,2,0.6,64,0
"fnlwgt",5,-1,0.266666666666667,176366,0
"education",5,16,0.266666666666667,65,0
"education-num",5,-1,0.266666666666667,9.5,0
"education",6,16,2.66666666666667,66,0
"fnlwgt",6,-1,1.33333333333333,157892.5,0
"marital-status",6,7,1.33333333333333,67,0
"age",6,1,1.06666666666667,54.5,0
"education-num",6,1,1.06666666666667,8,0
"fnlwgt",0,-1,0.833333333333333,157892.5,0.5
"occupation",27,15,1.91005291005291,68,0
"age",27,-1,1.81481481481482,27.5,0
"workclass",27,9,1.81481481481482,69,0
"fnlwgt",27,-1,1.81481481481482,79215,0
"marital-status",27,7,1.51444851444852,70,0
"relationship",0,6,0.851851851851852,71,0.333333333333333
"age",0,-1,0.814814814814815,27.5,0.166666666666666
"workclass",0,9,0.814814814814815,72,0.166666666666666
"marital-status",0,7,0.814814814814815,73,0.166666666666666
"fnlwgt",6,-1,1.66666666666667,201503,0
"marital-status",6,7,1.66666666666667,74,0
"age",6,-1,0.666666666666667,47.5,0
"workclass",6,9,0.666666666666667,75,0
"relationship",6,6,0.666666666666667,76,0
"workclass",21,9,2.68253968253968,77,0
"fnlwgt",21,-1,2.68253968253968,79215,0
"marital-status",21,7,1.25021645021645,78,0
"age",21,-1,0.804761904761905,27,0
"capital-gain",21,1,0.804761904761905,1087,0
"fnlwgt",18,-1,2.34722222222222,79215,0
"age",18,-1,1.76767676767677,39.5,0
"occupation",18,15,1.38888888888889,79,0
"capital-gain",18,1,1.10457516339869,1087,0
"capital-loss",18,1,1.10457516339869,795,0
"age",16,-1,1.40833333333333,27,0
"capital-gain",16,1,1.40833333333333,1087,0
"marital-status",16,7,1.125,80,0
"fnlwgt",16,1,0.675,166593.5,0
"occupation",16,15,0.675,81,0
"hours-per-week",15,1,0.620512820512821,62.5,0
"age",15,-1,0.609523809523809,38.5,0
"marital-status",15,7,0.609523809523809,82,0
"sex",15,2,0.466666666666666,83,0
"fnlwgt",15,1,0.355555555555556,166593.5,0
"age",2,-1,1,44,0
"workclass",2,9,1,84,0
"fnlwgt",2,1,1,236875,0
"education",2,16,1,85,0
"education-num",2,-1,1,13.5,0
"education",13,16,0.846153846153846,86,0
"age",13,-1,0.346153846153846,35,0
"education-num",13,1,0.346153846153846,13.5,0
"marital-status",13,7,0.179487179487179,87,0
"fnlwgt",13,1,0.131868131868131,166593.5,0
"age",2,1,1,33,0
"fnlwgt",2,1,1,144067,0
"hours-per-week",2,1,1,47.5,0
"age",9,-1,1.77777777777778,30.5,0
"fnlwgt",9,1,1.77777777777778,193337,0
"education",9,16,1.77777777777778,88,0
