"","count","ncat","improve","index","adj"
"education",1000,16,185.059281845914,1,0
"relationship",1000,6,182.812188160582,2,0
"marital-status",1000,7,179.748748807631,3,0
"hours-per-week",1000,-1,178.120333333333,49,0
"occupation",1000,15,172.861895691338,4,0
"occupation",0,15,0.928,5,0.765472312703583
"fnlwgt",0,1,0.844,102207.5,0.49185667752443
"hours-per-week",0,-1,0.835,49,0.462540716612378
"education-num",0,-1,0.808,10.5,0.374592833876222
"age",0,-1,0.79,47.5,0.315960912052118
"relationship",693,6,47.818773728968,6,0
"marital-status",693,7,46.665713114532,7,0
"capital-gain",693,-1,38.8031078015949,6897.5,0
"occupation",693,15,27.4919619748827,8,0
"age",693,-1,25.2621551654907,30.5,0
"marital-status",0,7,0.995670995670996,9,0.990291262135922
"sex",0,2,0.692640692640693,10,0.310679611650485
"age",0,-1,0.659451659451659,34.5,0.236245954692557
"occupation",0,15,0.627705627705628,11,0.16504854368932
"hours-per-week",0,-1,0.617604617604618,43.5,0.142394822006472
"capital-gain",384,-1,15.842,7555.5,0
"hours-per-week",384,-1,5.6824048658297,42.5,0
"age",384,-1,3.18628899835797,32.5,0
"occupation",384,15,2.80565306420944,12,0
"education",384,16,2.34121909633419,13,0
"hours-per-week",375,-1,3.58742792068594,43.5,0
"age",375,-1,1.96452157224013,32.5,0
"occupation",375,15,1.35869337442218,14,0
"education",375,16,1.23107728916808,15,0
"marital-status",375,7,1.20750868066306,16,0
"native-country",0,42,0.84,17,0.0624999999999996
"fnlwgt",0,-1,0.834666666666667,555147,0.0312499999999998
"capital-gain",0,-1,0.832,4268.5,0.0156249999999996
"education",311,16,0.691565669057644,18,0
"fnlwgt",311,-1,0.597493074985035,511753,0
"native-country",311,42,0.597493074985035,19,0
"education-num",311,-1,0.522954124008622,11,0
"occupation",311,15,0.501390889950057,20,0
"education-num",0,-1,0.964630225080386,11,0.858974358974359
"occupation",0,15,0.80064308681672,21,0.205128205128205
"native-country",0,42,0.758842443729904,22,0.0384615384615385
"fnlwgt",0,-1,0.752411575562701,511753,0.0128205128205131
"capital-loss",0,-1,0.752411575562701,795,0.0128205128205131
"fnlwgt",78,-1,1.88803418803418,226289.5,0
"age",78,-1,1.74358974358974,34.5,0
"occupation",78,15,0.734817813765179,23,0
"native-country",78,42,0.734817813765179,24,0
"relationship",78,6,0.488687782805425,25,0
"occupation",0,15,0.782051282051282,26,0.0555555555555554
"native-country",60,42,0.966666666666669,27,0
"fnlwgt",60,1,0.633333333333336,69658,0
"race",60,5,0.366666666666669,28,0
"occupation",60,15,0.0843137254901989,29,0
"age",60,-1,0.0719298245614053,34.5,0
"age",2,1,1,40.5,0
"fnlwgt",2,1,1,124415,0
"occupation",2,15,1,30,0
"relationship",2,6,1,31,0
"age",18,-1,4.36507936507937,36.5,0
"fnlwgt",18,1,2.34722222222222,234404.5,0
"occupation",18,15,2.29365079365079,32,0
"hours-per-week",18,-1,1.38888888888889,36.5,0
"marital-status",18,7,1.10457516339869,33,0
"fnlwgt",0,1,0.777777777777778,238823,0.428571428571429
"occupation",0,15,0.777777777777778,34,0.428571428571429
"marital-status",0,7,0.722222222222222,35,0.285714285714286
"hours-per-week",0,-1,0.722222222222222,36.5,0.285714285714286
"relationship",0,6,0.666666666666667,36,0.142857142857143
"occupation",7,15,1.52380952380952,37,0
"fnlwgt",7,-1,0.857142857142857,288456.5,0
"education",7,16,0.857142857142857,38,0
"age",7,-1,0.457142857142857,53,0
"education-num",7,1,0.457142857142857,12.5,0
"fnlwgt",0,-1,0.857142857142857,288456.5,0.666666666666667
"age",0,1,0.714285714285714,46,0.333333333333333
"education-num",0,1,0.714285714285714,12.5,0.333333333333333
"marital-status",0,7,0.714285714285714,39,0.333333333333333
"age",3,-1,1.33333333333333,54,0
"fnlwgt",3,1,1.33333333333333,234376.5,0
"marital-status",3,7,0.333333333333333,40,0
"occupation",3,15,0.333333333333333,41,0
"sex",3,2,0.333333333333333,42,0
"marital-status",64,7,2.84518678160919,43,0
"age",64,-1,2.18336538461539,32,0
"occupation",64,15,1.66680194805195,44,0
"native-country",64,42,1.29017857142857,45,0
"education",64,16,0.864204545454548,46,0
"native-country",58,42,1.45251058681186,47,0
"marital-status",58,7,1.0945906974828,48,0
"age",58,-1,1.05493576741041,32,0
"fnlwgt",58,1,0.806896551724138,282050,0
"occupation",58,15,0.806896551724138,49,0
"marital-status",57,7,1.45068226120858,50,0
"occupation",57,15,0.876337184424475,51,0
"age",57,-1,0.807416267942585,32,0
"fnlwgt",57,1,0.663476874003191,282050,0
"hours-per-week",57,1,0.536204146730462,44.5,0
"age",0,-1,0.719298245614035,29,0.407407407407407
"occupation",0,15,0.719298245614035,52,0.407407407407407
"relationship",0,6,0.631578947368421,53,0.222222222222222
"workclass",0,9,0.614035087719298,54,0.185185185185185
"education",0,16,0.596491228070175,55,0.148148148148148
"age",30,-1,0.433333333333333,44.5,0
"occupation",30,15,0.266666666666667,56,0
"hours-per-week",30,1,0.266666666666667,46.5,0
"education",30,16,0.133333333333333,57,0
"education-num",30,-1,0.115151515151515,12.5,0
"marital-status",0,7,0.933333333333333,58,0.5
"education",0,16,0.9,59,0.25
"relationship",0,6,0.9,60,0.25
"native-country",0,42,0.9,61,0.25
"age",4,1,1.5,46.5,0
"marital-status",4,7,1.5,62,0
"occupation",4,15,1.5,63,0
"hours-per-week",4,1,1.5,47.5,0
"workclass",4,9,0.5,64,0
"occupation",27,15,2.56084656084656,65,0
