"","count","ncat","improve","index","adj"
"relationship",1000,6,69.1568628446512,1,0
"marital-status",1000,7,68.0083068319,2,0
"occupation",1000,15,46.7706768475995,3,0
"education",1000,16,40.7208417220049,4,0
"education-num",1000,-1,40.7208417220049,10.5,0
"marital-status",0,7,0.997,5,0.991379310344828
"age",0,-1,0.726,40.5,0.212643678160919
"occupation",0,15,0.715,6,0.181034482758621
"workclass",0,9,0.694,7,0.120689655172414
"hours-per-week",0,-1,0.693,41.5,0.117816091954023
"capital-gain",652,-1,11.3599067331766,7139.5,0
"education",652,16,8.05548236168512,8,0
"occupation",652,15,7.62522892510627,9,0
"education-num",652,-1,7.23176550783915,14.5,0
"hours-per-week",652,-1,5.57881055912684,44.5,0
"education",642,16,5.549793046963,10,0
"education-num",642,-1,5.549793046963,14.5,0
"occupation",642,15,5.3686149659365,11,0
"hours-per-week",642,-1,4.53974023782529,44.5,0
"age",642,-1,3.97303142366124,35.5,0
"education-num",0,-1,1,14.5,1
"occupation",639,15,4.58113245516569,12,0
"hours-per-week",639,-1,3.63319499792991,44.5,0
"education",639,16,3.2264413167211,13,0
"age",639,-1,2.98043626961435,35.5,0
"marital-status",639,7,2.86970261016782,14,0
"education",0,16,0.851330203442879,15,0.263565891472868
"education-num",0,-1,0.851330203442879,12.5,0.263565891472868
"native-country",0,42,0.812206572769953,16,0.069767441860465
"fnlwgt",0,1,0.807511737089202,29924.5,0.0465116279069769
"workclass",0,9,0.805946791862285,17,0.0387596899224806
"hours-per-week",510,-1,0.585395537525345,49.5,0
"fnlwgt",510,1,0.380547466511345,32391.5,0
"workclass",510,9,0.180705882352929,18,0
"marital-status",510,7,0.117239995413379,19,0
"education",510,16,0.0961642822676918,20,0
"workclass",0,9,0.945098039215686,21,0.0344827586206895
"native-country",0,42,0.945098039215686,22,0.0344827586206895
"workclass",29,9,1.66502463054187,23,0
"fnlwgt",29,1,1.66502463054187,32830,0
"education",29,16,1.06264367816092,24,0
"hours-per-week",29,1,0.879310344827585,51,0
"marital-status",29,7,0.613076578593819,25,0
"fnlwgt",28,1,1.78835978835979,32830,0
"education",28,16,1.31428571428571,26,0
"occupation",28,15,0.514285714285713,27,0
"hours-per-week",28,1,0.441558441558441,51,0
"education-num",28,-1,0.38095238095238,9.5,0
"education",27,16,0.425925925925927,28,0
"occupation",27,15,0.211640211640213,29,0
"fnlwgt",27,-1,0.175925925925927,207086,0
"hours-per-week",27,1,0.125925925925927,51,0
"education-num",27,-1,0.107744107744109,9.5,0
"native-country",0,42,0.888888888888889,30,0.25
"age",4,-1,0.5,27,0
"fnlwgt",4,1,0.5,214132,0
"occupation",4,15,0.5,31,0
"relationship",4,6,0.5,32,0
"hours-per-week",4,1,0.5,52.5,0
"fnlwgt",0,1,1,214132,1
"age",2,1,1,37.5,0
"workclass",2,9,1,33,0
"fnlwgt",2,-1,1,145427,0
"hours-per-week",2,1,1,52.5,0
"age",129,-1,2.7984496124031,39.5,0
"marital-status",129,7,2.43665185959411,34,0
"hours-per-week",129,-1,1.984496124031,44.5,0
"education",129,16,1.65510820804475,35,0
"capital-gain",129,-1,1.4390746124031,4601.5,0
"marital-status",0,7,0.720930232558139,36,0.333333333333333
"education",0,16,0.651162790697674,37,0.166666666666667
"workclass",0,9,0.62015503875969,38,0.0925925925925925
"hours-per-week",0,-1,0.62015503875969,44.5,0.0925925925925925
"fnlwgt",0,-1,0.604651162790698,316674,0.0555555555555554
"education",75,16,1.09469696969697,39,0
"workclass",75,9,0.927536231884059,40,0
"hours-per-week",75,-1,0.771689497716896,63,0
"native-country",75,42,0.771689497716896,41,0
"marital-status",75,7,0.666666666666666,42,0
"education-num",0,-1,0.973333333333333,13.5,0.818181818181818
"workclass",64,9,0.90725806451613,43,0
"hours-per-week",64,-1,0.90725806451613,63,0
"native-country",64,42,0.90725806451613,44,0
"race",64,5,0.490384615384615,45,0
"occupation",64,15,0.319444444444444,46,0
"hours-per-week",62,-1,0.96774193548387,63,0
"native-country",62,42,0.96774193548387,47,0
"race",62,5,0.46774193548387,48,0
"fnlwgt",62,1,0.101075268817203,91372.5,0
"occupation",62,15,0.0853889943073993,49,0
"age",2,-1,1,27.5,0
"fnlwgt",2,1,1,102252.5,0
"education",2,16,1,50,0
"education-num",2,-1,1,11,0
"occupation",2,15,1,51,0
"age",2,-1,1,34,0
"fnlwgt",2,1,1,236384,0
"occupation",2,15,1,52,0
"relationship",2,6,1,53,0
"hours-per-week",2,-1,1,35,0
"marital-status",11,7,1.28030303030303,54,0
"occupation",11,15,1.28030303030303,55,0
"workclass",11,9,1.16363636363636,56,0
"fnlwgt",11,1,1.16363636363636,102686,0
"age",11,-1,0.649350649350649,34.5,0
"workclass",0,9,0.818181818181818,57,0.333333333333333
"relationship",0,6,0.818181818181818,58,0.333333333333333
"age",8,-1,1.75,36,0
"occupation",8,15,0.75,59,0
"fnlwgt",8,-1,0.25,170852,0
