"","count","ncat","improve","index","adj"
"marital-status",1000,7,77.4345544326619,1,0
"relationship",1000,6,76.2100841551611,2,0
"capital-gain",1000,-1,52.9915135135135,7073.5,0
"age",1000,-1,51.1369898989899,33.5,0
"occupation",1000,15,44.5572602377807,3,0
"relationship",0,6,0.995,4,0.984802431610942
"sex",0,2,0.76,5,0.270516717325228
"age",0,-1,0.735,32.5,0.194528875379939
"occupation",0,15,0.724,6,0.161094224924012
"capital-gain",0,-1,0.706,2502.5,0.106382978723404
"education-num",671,-1,9.46455534162317,12.5,0
"education",671,16,9.46455534162316,7,0
"hours-per-week",671,-1,8.15563125399189,46,0
"capital-gain",671,-1,7.36735656016995,7731.5,0
"age",671,-1,5.64393461729522,39.5,0
"occupation",0,15,0.9150521609538,8,0.304878048780487
"capital-gain",0,-1,0.885245901639344,4826,0.0609756097560973
"capital-loss",0,-1,0.879284649776453,2231.5,0.0121951219512193
"native-country",0,42,0.879284649776453,9,0.0121951219512193
"capital-loss",589,-1,1.95606527840338,2382,0
"hours-per-week",589,-1,1.51923273716772,68.5,0
"capital-gain",589,-1,0.956273879731473,4056,0
"age",589,-1,0.664124773387821,37.5,0
"fnlwgt",589,1,0.62314985967614,20981.5,0
"hours-per-week",588,-1,1.05787888926063,44.5,0
"capital-gain",588,-1,0.962875252490072,4056,0
"fnlwgt",588,1,0.629687772544937,20981.5,0
"age",588,-1,0.563265306122453,39.5,0
"marital-status",588,7,0.514719162001093,10,0
"workclass",0,9,0.899659863945578,11,0.0327868852459017
"capital-gain",0,-1,0.899659863945578,3116,0.0327868852459017
"native-country",0,42,0.897959183673469,12,0.0163934426229503
"age",61,-1,2.14694485842027,50,0
"race",61,5,2.03806293574524,13,0
"marital-status",61,7,1.95010691375624,14,0
"fnlwgt",61,1,1.65300546448087,27591.5,0
"capital-gain",61,-1,1.65300546448087,4056,0
"fnlwgt",55,1,1.82087542087542,27591.5,0
"capital-gain",55,-1,1.82087542087542,4056,0
"race",55,5,0.823670668953689,15,0
"marital-status",55,7,0.797727272727274,16,0
"age",55,-1,0.672727272727274,39.5,0
"capital-gain",54,-1,1.88958770090846,4056,0
"race",54,5,0.890313390313391,17,0
"fnlwgt",54,1,0.557734204793028,46419,0
"marital-status",54,7,0.385185185185188,18,0
"education",54,16,0.351851851851854,19,0
"occupation",53,15,0.162264150943396,20,0
"relationship",53,6,0.162264150943396,21,0
"age",53,-1,0.144082332761578,42.5,0
"marital-status",53,7,0.105121293800539,22,0
"education",53,16,0.0955974842767298,23,0
"fnlwgt",0,-1,0.849056603773585,371781,0.2
"age",10,-1,0.8,42.5,0
"marital-status",10,7,0.8,24,0
"relationship",10,6,0.466666666666666,25,0
"fnlwgt",10,1,0.3,165952.5,0
"education",10,16,0.2,26,0
"age",2,1,1,45.5,0
"workclass",2,9,1,27,0
"fnlwgt",2,1,1,166916.5,0
"marital-status",2,7,1,28,0
"hours-per-week",2,-1,1,52.5,0
"occupation",6,15,3,29,0
"sex",6,2,3,30,0
"age",6,1,1.5,57.5,0
"fnlwgt",6,-1,1.5,223654.5,0
"marital-status",6,7,1.5,31,0
"age",0,1,0.833333333333333,57.5,0.666666666666667
"fnlwgt",0,-1,0.833333333333333,223654.5,0.666666666666667
"workclass",0,9,0.666666666666667,32,0.333333333333333
"education",0,16,0.666666666666667,33,0.333333333333333
"race",0,5,0.666666666666667,34,0.333333333333333
"age",82,-1,5.9750262574396,39.5,0
"education",82,16,5.70161545771302,35,0
"education-num",82,-1,5.70161545771302,15.5,0
"hours-per-week",82,-1,5.04091319701076,46,0
"capital-gain",82,-1,4.50281425891182,7731.5,0
"marital-status",0,7,0.731707317073171,36,0.421052631578947
"education",0,16,0.695121951219512,37,0.342105263157895
"education-num",0,-1,0.695121951219512,13.5,0.342105263157895
"fnlwgt",0,1,0.634146341463415,181197,0.210526315789474
"relationship",0,6,0.621951219512195,38,0.184210526315789
"workclass",44,9,1.69133192389006,39,0
"education",44,16,1.69133192389006,40,0
"education-num",44,-1,1.69133192389006,15.5,0
"age",44,-1,1.15508021390374,28.5,0
"occupation",44,15,0.872727272727274,41,0
"education",43,16,1.7718715393134,42,0
"education-num",43,-1,1.7718715393134,15.5,0
"age",43,-1,0.70639534883721,28.5,0
"occupation",43,15,0.528763769889842,43,0
"hours-per-week",43,-1,0.448062015503875,57.5,0
"age",42,-1,0.536796536796539,31,0
"occupation",42,15,0.253968253968255,44,0
"fnlwgt",42,1,0.209523809523811,191267,0
"education",42,16,0.0923520923520944,45,0
"relationship",42,6,0.085385878489328,46,0
"hours-per-week",0,-1,0.80952380952381,53.5,0.272727272727273
"marital-status",0,7,0.785714285714286,47,0.181818181818182
"fnlwgt",0,1,0.761904761904762,63908,0.0909090909090906
"education",0,16,0.761904761904762,48,0.0909090909090906
"relationship",0,6,0.761904761904762,49,0.0909090909090906
"age",11,1,1.47272727272727,32.5,0
"occupation",11,15,0.606060606060606,50,0
"workclass",11,9,0.415584415584415,51,0
"fnlwgt",11,-1,0.415584415584415,109766.5,0
"marital-status",11,7,0.415584415584415,52,0
"age",10,1,0.3,34.5,0
"fnlwgt",10,-1,0.3,182095.5,0
"sex",10,2,0.3,53,0
"education",10,16,0.2,54,0
"education-num",10,-1,0.2,13.5,0
"education-num",0,-1,0.9,13.5,0.75
"fnlwgt",0,-1,0.7,83673.5,0.25
"fnlwgt",4,-1,1.5,182095.5,0
"workclass",4,9,0.5,55,0
"sex",4,2,0.5,56,0
"hours-per-week",4,1,0.5,45,0
"age",4,-1,0.166666666666667,33.5,0
"hours-per-week",38,-1,6.32514619883041,44,0
"education",38,16,2.47678018575852,57,0
"education-num",38,-1,2.47678018575852,15.5,0
"capital-gain",38,-1,2.47678018575852,5969.5,0
"fnlwgt",38,1,2.0061919504644,271764,0
"occupation",0,15,0.763157894736842,58,0.5
"age",0,1,0.710526315789474,50,0.388888888888889
"fnlwgt",0,1,0.657894736842105,107079.5,0.277777777777778
"relationship",0,6,0.657894736842105,59,0.277777777777778
"education",0,16,0.631578947368421,60,0.222222222222222
