"","count","ncat","improve","index","adj"
"capital-gain",1000,-1,51.6693665628245,5095.5,0
"occupation",1000,15,47.6414781371154,1,0
"age",1000,-1,37.7819252432157,31.5,0
"education",1000,16,34.3218980092719,2,0
"education-num",1000,-1,33.2349650349651,11.5,0
"occupation",963,15,33.5840064806817,3,0
"education",963,16,29.5830022604053,4,0
"education-num",963,-1,28.0344882540878,11.5,0
"age",963,-1,27.1199845532007,31.5,0
"fnlwgt",963,-1,16.6979231568017,116322.5,0
"education",0,16,0.823468328141225,5,0.368029739776952
"education-num",0,-1,0.823468328141225,12.5,0.368029739776952
"workclass",0,9,0.744548286604361,6,0.0855018587360592
"capital-loss",0,-1,0.727933541017653,1629,0.0260223048327136
"native-country",0,42,0.726895119418484,7,0.0223048327137547
"age",694,-1,6.71521799404179,31.5,0
"fnlwgt",694,-1,5.7639578711775,127103,0
"occupation",694,15,5.52478391475388,8,0
"education",694,16,5.33793699768663,9,0
"hours-per-week",694,-1,4.50143058963215,43.5,0
"occupation",0,15,0.755043227665706,10,0.386281588447654
"education",0,16,0.753602305475504,11,0.382671480144404
"fnlwgt",0,-1,0.747838616714697,113072,0.368231046931408
"marital-status",0,7,0.708933717579251,12,0.270758122743682
"education-num",0,1,0.706051873198847,9.5,0.263537906137184
"education",417,16,0.92827392221561,13,0
"education-num",417,-1,0.92827392221561,11.5,0
"fnlwgt",417,-1,0.333517801143717,176657.5,0
"occupation",417,15,0.274909742535665,14,0
"hours-per-week",417,-1,0.0859084497108586,44.5,0
"education-num",0,-1,1,11.5,1
"native-country",0,42,0.959232613908873,15,0.0555555555555553
"occupation",399,15,0.119987468671701,16,0
"education",399,16,0.0239729759180811,17,0
"fnlwgt",399,-1,0.0235588972431331,176966.5,0
"education-num",399,1,0.0156060253727355,9.5,0
"age",399,-1,0.00218171327602379,28.5,0
"fnlwgt",0,-1,0.962406015037594,496272,0.0624999999999986
"native-country",0,42,0.962406015037594,18,0.0624999999999986
"age",16,-1,0.375,28.5,0
"relationship",16,6,0.275,19,0
"marital-status",16,7,0.208333333333333,20,0
"fnlwgt",16,1,0.160714285714286,178112,0
"education",16,16,0.0972222222222219,21,0
"education",0,16,0.875,22,0.5
"fnlwgt",0,1,0.8125,69134,0.25
"education-num",0,1,0.8125,6,0.25
"relationship",0,6,0.8125,23,0.25
"hours-per-week",0,-1,0.8125,41.5,0.25
"age",4,1,1.5,29.5,0
"fnlwgt",4,-1,0.5,119342.5,0
"education",4,16,0.5,24,0
"education-num",4,-1,0.5,7,0
"relationship",4,6,0.5,25,0
"fnlwgt",18,-1,1.25,173649.5,0
"occupation",18,15,1.14285714285714,26,0
