"","count","ncat","improve","index","adj"
"marital-status",1000,7,67.6879047078843,1,0
"relationship",1000,6,66.892439751862,2,0
"capital-gain",1000,-1,44.3302311569804,3019.5,0
"sex",1000,2,36.1075134220537,3,0
"hours-per-week",1000,-1,34.2469901415368,49.5,0
"relationship",0,6,0.996,4,0.988372093023256
"sex",0,2,0.779,5,0.357558139534884
"occupation",0,15,0.72,6,0.186046511627907
"hours-per-week",0,-1,0.698,44.5,0.122093023255814
"workclass",0,9,0.688,7,0.0930232558139533
"capital-gain",656,-1,14.7158196783207,7139.5,0
"hours-per-week",656,-1,7.51056212163061,49,0
"education",656,16,4.6766927853174,8,0
"capital-loss",656,-1,3.63034235846951,2391.5,0
"workclass",656,9,2.23930532499045,9,0
"hours-per-week",646,-1,5.37567604664861,53.5,0
"capital-loss",646,-1,3.73179431955845,2391.5,0
"education",646,16,3.47061856940537,10,0
"race",646,5,1.36532507739935,11,0
"workclass",646,9,1.30111799105605,12,0
"native-country",0,42,0.945820433436533,13,0.0540540540540547
"education",0,16,0.944272445820433,14,0.0270270270270273
"marital-status",0,7,0.944272445820433,15,0.0270270270270273
"relationship",0,6,0.944272445820433,16,0.0270270270270273
"capital-loss",609,-1,1.9251199118486,2391.5,0
"education",609,16,1.1991464355944,17,0
"hours-per-week",609,-1,0.765300607492421,44.5,0
"marital-status",609,7,0.68311299306524,18,0
"fnlwgt",609,1,0.593100196719135,23509,0
"education",608,16,1.01782528623412,19,0
"marital-status",608,7,0.711629754897295,20,0
"fnlwgt",608,1,0.599218863273897,23509,0
"capital-gain",608,-1,0.599218863273897,4792,0
"capital-loss",608,-1,0.599218863273897,2116,0
"fnlwgt",593,1,0.616916759558286,23509,0
"capital-gain",593,-1,0.616916759558286,4792,0
"capital-loss",593,-1,0.616916759558286,2116,0
"marital-status",593,7,0.48308025801323,21,0
"education",593,16,0.450804942161032,22,0
"capital-gain",590,-1,0.62322255267136,4792,0
"capital-loss",590,-1,0.62322255267136,2116,0
"marital-status",590,7,0.507231638418112,23,0
"native-country",590,42,0.456765199282694,24,0
"education",590,16,0.41419938035356,25,0
"capital-loss",587,-1,0.629625524102917,2116,0
"native-country",587,42,0.463105712390515,26,0
"hours-per-week",587,-1,0.329035305536992,44.5,0
"age",587,-1,0.296734272206876,65.5,0
"education",587,16,0.288156828948289,27,0
"native-country",584,42,0.469555975436919,28,0
"hours-per-week",584,-1,0.347775643490507,44.5,0
"age",584,-1,0.303080216776468,65.5,0
"education",584,16,0.18316602598882,29,0
"occupation",584,15,0.14747179693795,30,0
"hours-per-week",580,-1,0.367156632155512,44.5,0
"age",580,-1,0.309519804557684,65.5,0
"occupation",580,15,0.164743222019002,31,0
"education",580,16,0.0991754122938637,32,0
"fnlwgt",580,-1,0.0916165770325916,147089.5,0
"education",0,16,0.927586206896552,33,0.0232558139534877
"age",537,-1,0.329608938547515,65.5,0
"marital-status",537,7,0.0962756052141804,34,0
"occupation",537,15,0.0550991346259457,35,0
"education",537,16,0.013666909562013,36,0
"relationship",537,6,0.0128045308340192,37,0
"native-country",0,42,0.990689013035382,38,0.166666666666662
"age",6,1,0.666666666666667,67.5,0
"education",6,16,0.666666666666667,39,0
"occupation",6,15,0.666666666666667,40,0
"hours-per-week",6,-1,0.666666666666667,37.5,0
"fnlwgt",6,-1,0.333333333333333,156683.5,0
"hours-per-week",0,-1,0.833333333333333,29.5,0.5
"fnlwgt",2,-1,1,141079,0
"education",2,16,1,41,0
"education-num",2,1,1,10,0
"occupation",2,15,1,42,0
"hours-per-week",2,-1,1,37.5,0
"relationship",43,6,0.529107767137864,43,0
"occupation",43,15,0.481395348837211,44,0
"education",43,16,0.399577167019029,45,0
"age",43,-1,0.364004044489384,31.5,0
"marital-status",43,7,0.263446630888493,46,0
"education",0,16,0.837209302325581,47,0.222222222222223
"workclass",0,9,0.813953488372093,48,0.111111111111111
"fnlwgt",0,-1,0.813953488372093,313501,0.111111111111111
"fnlwgt",34,-1,0.441176470588236,268519,0
"occupation",34,15,0.274509803921569,49,0
"marital-status",34,7,0.226890756302521,50,0
"education",34,16,0.163398692810457,51,0
"education-num",34,-1,0.0950226244343897,11.5,0
"marital-status",0,7,0.911764705882353,52,0.25
"fnlwgt",4,1,1.5,291600,0
"occupation",4,15,1.5,53,0
"age",4,1,0.5,33.5,0
"education",4,16,0.5,54,0
"education-num",4,-1,0.5,11,0
"fnlwgt",9,1,1.77777777777778,162760.5,0
"education",9,16,1.11111111111111,55,0
"age",9,-1,0.711111111111111,42.5,0
"occupation",9,15,0.711111111111111,56,0
"education-num",9,-1,0.444444444444444,9.5,0
"age",0,-1,0.777777777777778,42.5,0.333333333333333
"education",0,16,0.777777777777778,57,0.333333333333333
"fnlwgt",3,-1,1.33333333333333,128630.5,0
"education",3,16,1.33333333333333,58,0
"education-num",3,1,1.33333333333333,10.5,0
"occupation",3,15,1.33333333333333,59,0
"age",3,1,0.333333333333333,44.5,0
"education",4,16,1.5,60,0
"education-num",4,-1,1.5,11,0
"marital-status",4,7,1.5,61,0
"occupation",4,15,1.5,62,0
"fnlwgt",4,-1,0.5,117737.5,0
"age",3,1,1.33333333333333,58,0
"workclass",3,9,1.33333333333333,63,0
"fnlwgt",3,1,1.33333333333333,146345,0
"education",3,16,1.33333333333333,64,0
"marital-status",3,7,1.33333333333333,65,0
"age",3,1,1.33333333333333,38.5,0
"education",3,16,1.33333333333333,66,0
"education-num",3,-1,1.33333333333333,11.5,0
"marital-status",3,7,1.33333333333333,67,0
"occupation",3,15,1.33333333333333,68,0
"fnlwgt",3,-1,1.33333333333333,22296,0
"education",3,16,1.33333333333333,69,0
"education-num",3,-1,1.33333333333333,10.5,0
"sex",3,2,1.33333333333333,70,0
"age",3,1,0.333333333333333,26,0
"occupation",15,15,3.3,71,0
"fnlwgt",15,-1,1.37142857142857,179628,0
"age",15,-1,1.37142857142857,58,0
"marital-status",15,7,1.37142857142857,72,0
"hours-per-week",15,-1,1.37142857142857,49,0
"fnlwgt",0,-1,0.8,179628,0.25
"marital-status",0,7,0.8,73,0.25
"age",4,-1,1.5,28,0
"fnlwgt",4,1,1.5,359761.5,0
"marital-status",4,7,1.5,74,0
"hours-per-week",4,-1,1.5,27.5,0
"occupation",4,15,0.5,75,0
"education",37,16,5.49120549120549,76,0
"education-num",37,-1,3.5993195993196,12,0
"age",37,-1,2.90612612612613,39.5,0
"occupation",37,15,2.1023166023166,77,0
"fnlwgt",37,-1,1.80428704566635,70642.5,0
"education-num",0,-1,0.891891891891892,12,0.555555555555555
"occupation",0,15,0.837837837837838,78,0.333333333333333
"workclass",0,9,0.783783783783784,79,0.111111111111111
"marital-status",0,7,0.783783783783784,80,0.111111111111111
"workclass",28,9,1.94805194805195,81,0
"age",28,-1,1.20714285714286,39.5,0
"fnlwgt",28,-1,1.19047619047619,301629.5,0
"education",28,16,0.768253968253967,82,0
"occupation",28,15,0.634920634920636,83,0
"age",0,-1,0.821428571428571,40.5,0.166666666666667
"education",0,16,0.821428571428571,84,0.166666666666667
"education-num",0,-1,0.821428571428571,12.5,0.166666666666667
"marital-status",0,7,0.821428571428571,85,0.166666666666667
"occupation",0,15,0.821428571428571,86,0.166666666666667
"fnlwgt",22,-1,0.575757575757575,301629.5,0
"occupation",22,15,0.575757575757575,87,0
"age",22,-1,0.409090909090908,39.5,0
"marital-status",22,7,0.109090909090908,88,0
"education",22,16,0.0909090909090897,89,0
"education",0,16,0.909090909090909,90,0.333333333333333
"fnlwgt",3,1,1.33333333333333,325824,0
"education",3,16,1.33333333333333,91,0
"age",3,-1,0.333333333333333,31,0
"workclass",3,9,0.333333333333333,92,0
"education-num",3,-1,0.333333333333333,6.5,0
"age",6,-1,1.5,47.5,0
"education",6,16,1.5,93,0
"education-num",6,-1,1.5,9.5,0
"occupation",6,15,1.5,94,0
"relationship",6,6,1.5,95,0
"age",4,1,1.5,31.5,0
"education",4,16,1.5,96,0
"fnlwgt",4,1,0.5,115618.5,0
"education-num",4,-1,0.5,9.5,0
"marital-status",4,7,0.5,97,0
"fnlwgt",9,-1,3.11111111111111,89991.5,0
"workclass",9,9,1.36111111111111,98,0
"age",9,-1,1.11111111111111,37,0
"marital-status",9,7,1.11111111111111,99,0
"occupation",9,15,0.711111111111111,100,0
"marital-status",10,7,1.8,101,0
"age",10,-1,0.8,34.5,0
"occupation",10,15,0.8,102,0
"capital-gain",10,-1,0.8,8502.5,0
"hours-per-week",10,-1,0.8,37.5,0
"occupation",344,15,29.8898970842106,103,0
"education",344,16,22.6762425900593,104,0
"education-num",344,-1,22.6762425900593,11.5,0
"capital-gain",344,-1,17.148428956769,5095.5,0
"native-country",344,42,8.59390149652216,105,0
"education",0,16,0.779069767441861,106,0.371900826446281
"education-num",0,-1,0.779069767441861,12.5,0.371900826446281
"capital-gain",0,-1,0.712209302325581,6238,0.181818181818182
"workclass",0,9,0.709302325581395,107,0.173553719008264
"native-country",0,42,0.671511627906977,108,0.0661157024793387
"capital-gain",223,-1,7.98386913408704,3019.5,0
"education",223,16,4.65813289849164,109,0
"native-country",223,42,4.19354178184574,110,0
"education-num",223,-1,4.09391874888196,9.5,0
"occupation",223,15,3.46875643807694,111,0
"native-country",213,42,4.54316328593571,112,0
"age",213,-1,4.14404263418348,28.5,0
"education",213,16,3.53552620408432,113,0
"occupation",213,15,3.5016346391439,114,0
"hours-per-week",213,-1,3.29850618864704,49.5,0
"age",209,-1,3.70086441618864,28.5,0
"workclass",209,9,3.26891711727563,115,0
"education",209,16,3.26309192578881,116,0
"occupation",209,15,3.034996582365,117,0
"hours-per-week",209,-1,2.72792872357668,49.5,0
"relationship",0,6,0.870813397129187,118,0.0357142857142859
"race",0,5,0.870813397129187,119,0.0357142857142859
"native-country",0,42,0.870813397129187,120,0.0357142857142859
"education",181,16,3.41758639197153,121,0
"occupation",181,15,3.39730714908819,122,0
"hours-per-week",181,-1,3.10051330277028,49.5,0
"capital-loss",181,-1,2.82114515318936,1760,0
"workclass",181,9,2.79440981955747,123,0
"education-num",0,-1,0.917127071823204,9.5,0.776119402985075
"hours-per-week",0,-1,0.668508287292818,52,0.104477611940299
"fnlwgt",0,1,0.662983425414365,47077,0.0895522388059702
"workclass",0,9,0.657458563535912,124,0.0746268656716419
"occupation",0,15,0.657458563535912,125,0.0746268656716419
"occupation",114,15,1.82485380116959,126,0
"workclass",114,9,1.65874778689844,127,0
"race",114,5,1.40616693248272,128,0
"capital-loss",114,-1,1.33191085822665,1749.5,0
"age",114,-1,1.29688445251059,43.5,0
"workclass",0,9,0.815789473684211,129,0.125
"age",0,-1,0.807017543859649,67,0.0833333333333331
"relationship",0,6,0.798245614035088,130,0.0416666666666668
"sex",0,2,0.798245614035088,131,0.0416666666666668
"age",90,-1,1.65533014459288,43.5,0
"workclass",90,9,1.4421972534332,132,0
"fnlwgt",90,-1,0.934444444444445,154998.5,0
"race",90,5,0.802339181286548,133,0
"occupation",90,15,0.776177085586561,134,0
"fnlwgt",0,1,0.588888888888889,148437,0.13953488372093
"occupation",0,15,0.588888888888889,135,0.13953488372093
"workclass",0,9,0.566666666666667,136,0.0930232558139534
"education",0,16,0.566666666666667,137,0.0930232558139534
"education-num",0,1,0.566666666666667,6,0.0930232558139534
"education",47,16,0.999135097733953,138,0
"capital-loss",47,-1,0.794799054373522,924,0
"hours-per-week",47,-1,0.668303327877794,48,0
"education-num",47,-1,0.303067788223651,10,0
"occupation",47,15,0.283687943262409,139,0
"education-num",0,-1,0.914893617021277,10,0.333333333333333
"capital-loss",41,-1,0.951219512195123,924,0
"hours-per-week",41,-1,0.236933797909408,48,0
"age",41,1,0.201219512195123,30.5,0
"fnlwgt",41,-1,0.0762195121951228,207001.5,0
"occupation",41,15,0.0381760339342538,140,0
"age",2,1,1,32,0
"workclass",2,9,1,141,0
"fnlwgt",2,-1,1,138304,0
"occupation",2,15,1,142,0
"relationship",2,6,1,143,0
"age",6,-1,1.06666666666667,39.5,0
"hours-per-week",6,-1,1.06666666666667,45,0
"fnlwgt",6,-1,0.666666666666667,139598,0
"occupation",6,15,0.666666666666667,144,0
"workclass",6,9,0.166666666666667,145,0
"hours-per-week",5,-1,1.6,45,0
"fnlwgt",5,-1,0.6,187649,0
"age",5,-1,0.266666666666667,37,0
"education",5,16,0.266666666666667,146,0
