"","var","n","wt","dev","yval","complexity","ncompete","nsurrogate","yval2.","yval2.","yval2.","yval2.","yval2.","yval2.nodeprob"
"1","relationship",1000,1000,204,1,0.164215686,4,5,1.000000e+00,7.960000e+02,2.040000e+02,7.960000e-01,2.040000e-01,1.000000e+00
"2","capital-gain", 653, 653, 29,1,0.058823529,4,0,1.000000e+00,6.240000e+02,2.900000e+01,9.555896e-01,4.441041e-02,6.530000e-01
"4","education", 641, 641, 17,1,0.004901961,4,5,1.000000e+00,6.240000e+02,1.700000e+01,9.734789e-01,2.652106e-02,6.410000e-01
"8","hours-per-week", 536, 536,  3,1,0.003267974,4,3,1.000000e+00,5.330000e+02,3.000000e+00,9.944030e-01,5.597015e-03,5.360000e-01
"16","marital-status", 521, 521,  1,1,0.001633987,4,2,1.000000e+00,5.200000e+02,1.000000e+00,9.980806e-01,1.919386e-03,5.210000e-01
"32","<leaf>", 506, 506,  0,1,0.000000000,0,0,1.000000e+00,5.060000e+02,0.000000e+00,1.000000e+00,0.000000e+00,5.060000e-01
"33","fnlwgt",  15,  15,  1,1,0.001633987,4,0,1.000000e+00,1.400000e+01,1.000000e+00,9.333333e-01,6.666667e-02,1.500000e-02
"66","<leaf>",  13,  13,  0,1,0.000000000,0,0,1.000000e+00,1.300000e+01,0.000000e+00,1.000000e+00,0.000000e+00,1.300000e-02
"67","age",   2,   2,  1,1,0.001633987,4,0,1.000000e+00,1.000000e+00,1.000000e+00,5.000000e-01,5.000000e-01,2.000000e-03
"134","<leaf>",   1,   1,  0,1,0.000000000,0,0,1.000000e+00,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,1.000000e-03
"135","<leaf>",   1,   1,  0,2,0.000000000,0,0,2.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,1.000000e+00,1.000000e-03
"17","fnlwgt",  15,  15,  2,1,0.003267974,4,2,1.000000e+00,1.300000e+01,2.000000e+00,8.666667e-01,1.333333e-01,1.500000e-02
"34","<leaf>",  12,  12,  0,1,0.000000000,0,0,1.000000e+00,1.200000e+01,0.000000e+00,1.000000e+00,0.000000e+00,1.200000e-02
