"","var","n","wt","dev","yval","complexity","ncompete","nsurrogate","yval2.","yval2.","yval2.","yval2.","yval2.","yval2.nodeprob"
"1","occupation",1000,1000,193,1,0.165803109,4,5,1.000000e+00,8.070000e+02,1.930000e+02,8.070000e-01,1.930000e-01,1.000000e+00
"2","capital-gain", 719, 719, 62,1,0.046632124,4,2,1.000000e+00,6.570000e+02,6.200000e+01,9.137691e-01,8.623088e-02,7.190000e-01
"4","relationship", 706, 706, 51,1,0.012953368,4,0,1.000000e+00,6.550000e+02,5.100000e+01,9.277620e-01,7.223796e-02,7.060000e-01
"8","education", 683, 683, 41,1,0.009326425,4,5,1.000000e+00,6.420000e+02,4.100000e+01,9.399707e-01,6.002928e-02,6.830000e-01
"16","capital-loss", 378, 378,  4,1,0.005181347,4,0,1.000000e+00,3.740000e+02,4.000000e+00,9.894180e-01,1.058201e-02,3.780000e-01
"32","capital-gain", 374, 374,  2,1,0.002590674,4,0,1.000000e+00,3.720000e+02,2.000000e+00,9.946524e-01,5.347594e-03,3.740000e-01
"64","education", 372, 372,  1,1,0.001727116,4,3,1.000000e+00,3.710000e+02,1.000000e+00,9.973118e-01,2.688172e-03,3.720000e-01
"128","<leaf>", 346, 346,  0,1,0.000000000,0,0,1.000000e+00,3.460000e+02,0.000000e+00,1.000000e+00,0.000000e+00,3.460000e-01
"129","occupation",  26,  26,  1,1,0.001727116,4,2,1.000000e+00,2.500000e+01,1.000000e+00,9.615385e-01,3.846154e-02,2.600000e-02
"258","<leaf>",  22,  22,  0,1,0.000000000,0,0,1.000000e+00,2.200000e+01,0.000000e+00,1.000000e+00,0.000000e+00,2.200000e-02
"259","age",   4,   4,  1,1,0.001727116,4,0,1.000000e+00,3.000000e+00,1.000000e+00,7.500000e-01,2.500000e-01,4.000000e-03
"518","<leaf>",   3,   3,  0,1,0.000000000,0,0,1.000000e+00,3.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,3.000000e-03
"519","<leaf>",   1,   1,  0,2,0.000000000,0,0,2.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,1.000000e+00,1.000000e-03
"65","age",   2,   2,  1,1,0.002590674,3,0,1.000000e+00,1.000000e+00,1.000000e+00,5.000000e-01,5.000000e-01,2.000000e-03
"130","<leaf>",   1,   1,  0,1,0.000000000,0,0,1.000000e+00,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,1.000000e-03
"131","<leaf>",   1,   1,  0,2,0.000000000,0,0,2.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,1.000000e+00,1.000000e-03
