"","count","ncat","improve","index","adj"
"marital-status",1000,7,59.0300006646727,1,0
"relationship",1000,6,58.8355299880227,2,0
"hours-per-week",1000,-1,46.6134610733183,44.5,0
"age",1000,-1,46.3434102167183,28.5,0
"capital-gain",1000,-1,42.483,4243.5,0
"relationship",0,6,0.984,3,0.954802259887006
"age",0,-1,0.738,32.5,0.259887005649717
"hours-per-week",0,-1,0.695,43.5,0.138418079096045
"workclass",0,9,0.68,4,0.0960451977401131
"occupation",0,15,0.673,5,0.076271186440678
"capital-gain",646,-1,14.3507283791259,7372.5,0
"hours-per-week",646,-1,14.3329768270945,44.5,0
"age",646,-1,9.16045485877007,34.5,0
"capital-loss",646,-1,7.13065787062489,2231.5,0
"relationship",646,6,5.45510702518375,6,0
"hours-per-week",638,-1,8.77566140755795,44.5,0
"capital-loss",638,-1,7.31117549914465,2231.5,0
"age",638,-1,6.62240207922852,34.5,0
"marital-status",638,7,3.98044841591643,7,0
"relationship",638,6,3.87013319970634,8,0
"native-country",0,42,0.882445141065831,9,0.0384615384615382
"capital-loss",0,-1,0.880877742946709,1730,0.0256410256410258
"education",560,16,1.9396946077179,10,0
"education-num",560,-1,1.9396946077179,15.5,0
"capital-loss",560,-1,1.9396946077179,2231.5,0
"age",560,-1,1.15714285714288,34.5,0
"workclass",560,9,0.94010496671789,11,0
"capital-loss",559,-1,1.94664691813981,2231.5,0
"education",559,16,0.988100709303975,12,0
"education-num",559,-1,0.988100709303975,13.5,0
"workclass",559,9,0.946962227368047,13,0
"age",559,-1,0.924172831149566,34.5,0
"education",558,16,1.0084133502625,14,0
"education-num",558,-1,1.0084133502625,13.5,0
"workclass",558,9,0.953869162734279,15,0
"age",558,-1,0.715281850765699,34.5,0
"occupation",558,15,0.634185169668999,16,0
"education-num",0,-1,1,13.5,1
"native-country",542,42,0.641021252513095,17,0
"capital-loss",542,-1,0.474416658664754,433,0
"occupation",542,15,0.304199754739429,18,0
"fnlwgt",542,1,0.276433297408428,68918.5,0
"age",542,-1,0.267490021838996,34.5,0
"workclass",0,9,0.996309963099631,19,0.333333333333347
"capital-loss",539,-1,0.481558094775687,433,0
"occupation",539,15,0.31830687969644,20,0
"fnlwgt",539,1,0.231670737118651,35560,0
"age",539,-1,0.209848066990914,40.5,0
"marital-status",539,7,0.200371057513905,21,0
"occupation",535,15,0.17068170468331,22,0
"workclass",535,9,0.131742643422192,23,0
"marital-status",535,7,0.127903871829131,24,0
"age",535,-1,0.0977227853100171,40.5,0
"fnlwgt",535,-1,0.0889302241176289,364293,0
"occupation",524,15,0.0488147850542269,25,0
"age",524,-1,0.043802253725904,45.5,0
"education",524,16,0.0346447445683939,26,0
"education-num",524,-1,0.0346447445683939,12.5,0
"marital-status",524,7,0.0339190551634612,27,0
"marital-status",38,7,0.614035087719297,28,0
"age",38,-1,0.280701754385964,44,0
"relationship",38,6,0.197368421052631,29,0
"education",38,16,0.169590643274852,30,0
"education-num",38,-1,0.169590643274852,12.5,0
"race",0,5,0.947368421052632,31,0.333333333333333
"age",3,-1,1.33333333333333,39,0
"fnlwgt",3,-1,1.33333333333333,219456.5,0
"sex",3,2,1.33333333333333,32,0
"hours-per-week",3,-1,1.33333333333333,39,0
"education",3,16,0.333333333333333,33,0
"fnlwgt",11,-1,0.818181818181819,347706,0
"marital-status",11,7,0.484848484848485,34,0
"age",11,-1,0.318181818181819,38,0
"workclass",11,9,0.318181818181819,35,0
"sex",11,2,0.151515151515152,36,0
"age",2,-1,1,31,0
"workclass",2,9,1,37,0
"fnlwgt",2,1,1,439407,0
"marital-status",2,7,1,38,0
"relationship",2,6,1,39,0
"age",4,-1,1.5,50.5,0
"fnlwgt",4,1,1.5,102846.5,0
"marital-status",4,7,1.5,40,0
"occupation",4,15,1.5,41,0
"relationship",4,6,1.5,42,0
"age",3,-1,1.33333333333333,30,0
"fnlwgt",3,1,1.33333333333333,84003,0
"occupation",3,15,1.33333333333333,43,0
"relationship",3,6,1.33333333333333,44,0
"sex",3,2,1.33333333333333,45,0
"workclass",16,9,1.69551282051282,46,0
"fnlwgt",16,-1,1.44642857142857,141095.5,0
"sex",16,2,1.44642857142857,47,0
"marital-status",16,7,1.40833333333333,48,0
"age",16,-1,0.375,34.5,0
"occupation",0,15,0.875,49,0.333333333333333
"marital-status",13,7,1.84615384615385,50,0
"fnlwgt",13,-1,0.346153846153846,177099.5,0
"sex",13,2,0.346153846153846,51,0
"age",13,1,0.246153846153846,37.5,0
"workclass",13,9,0.179487179487179,52,0
"age",3,1,1.33333333333333,45.5,0
"fnlwgt",3,-1,1.33333333333333,115277,0
"workclass",3,9,0.333333333333333,53,0
"education",3,16,0.333333333333333,54,0
"education-num",3,-1,0.333333333333333,14.5,0
"age",78,-1,4.5031185031185,53.5,0
"workclass",78,9,4.5031185031185,55,0
"fnlwgt",78,1,4.5031185031185,48824,0
"capital-loss",78,-1,3.33230769230769,2119,0
"marital-status",78,7,2.80809716599191,56,0
