"","count","ncat","improve","index","adj"
"relationship",1000,6,61.6785390800543,1,0
"marital-status",1000,7,59.9331414340888,2,0
"education",1000,16,37.7207989588977,3,0
"education-num",1000,-1,36.4234823269515,10.5,0
"capital-gain",1000,-1,33.9584343705577,7073.5,0
"marital-status",0,7,0.995,4,0.984076433121019
"sex",0,2,0.773,5,0.277070063694267
"occupation",0,15,0.726,6,0.127388535031847
"workclass",0,9,0.716,7,0.0955414012738851
"hours-per-week",0,-1,0.709,45.5,0.0732484076433118
"capital-gain",686,-1,14.7587227052641,7731.5,0
"education",686,16,9.32490757716929,8,0
"education-num",686,-1,7.590863385844,13.5,0
"occupation",686,15,6.82087073064405,9,0
"hours-per-week",686,-1,6.1176728105191,44.5,0
"education",678,16,5.91233634454976,10,0
"education-num",678,-1,4.82831923239004,13.5,0
"hours-per-week",678,-1,3.88753753043181,47.5,0
"native-country",678,42,3.74426175140947,11,0
"occupation",678,15,2.79774295255617,12,0
"education-num",0,-1,0.995575221238938,14.5,0.400000000000003
"native-country",0,42,0.994100294985251,13,0.200000000000009
"hours-per-week",673,-1,3.58811121927894,47.5,0
"education",673,16,2.67908230353307,14,0
"education-num",673,-1,2.26041172360932,12.5,0
"native-country",673,42,1.89147739333475,15,0
"occupation",673,15,1.68891537993623,16,0
"capital-gain",0,-1,0.909361069836553,3299,0.0468749999999998
"native-country",0,42,0.906389301634473,17,0.0156249999999999
"fnlwgt",609,1,0.811302681992345,35232,0
"education",609,16,0.558175700358609,18,0
"education-num",609,-1,0.538937339753771,12.5,0
"occupation",609,15,0.44009056078022,19,0
"workclass",609,9,0.201149425287367,20,0
"education",600,16,0.217871485943753,21,0
"education-num",600,-1,0.188903863432152,12.5,0
"occupation",600,15,0.143965353131552,22,0
"fnlwgt",600,-1,0.11404604593486,188546,0
"relationship",600,6,0.0681483119563513,23,0
"education-num",0,-1,0.966666666666667,9.5,0.879518072289157
"occupation",0,15,0.805,24,0.295180722891566
"marital-status",0,7,0.75,25,0.0963855421686745
"workclass",0,9,0.748333333333333,26,0.0903614457831322
"age",0,1,0.74,31.5,0.0602409638554215
"age",166,-1,0.713720553857222,43.5,0
"fnlwgt",166,1,0.232128514056226,55396,0
"relationship",166,6,0.193844685673387,27,0
"hours-per-week",166,-1,0.145223752151473,33.5,0
"occupation",166,15,0.133577789418553,28,0
"marital-status",0,7,0.873493975903614,29,0.34375
"workclass",0,9,0.819277108433735,30,0.0624999999999996
"occupation",0,15,0.813253012048193,31,0.0312499999999998
"fnlwgt",134,1,0.485074626865674,55396,0
"occupation",134,15,0.27078891257996,32,0
"marital-status",134,7,0.118407960199008,33,0
"relationship",134,6,0.110074626865674,34,0
"age",134,-1,0.0242903131401824,28.5,0
"fnlwgt",4,-1,1.5,50788.5,0
"occupation",4,15,1.5,35,0
"relationship",4,6,1.5,36,0
"sex",4,2,1.5,37,0
"age",4,-1,0.5,26,0
"marital-status",32,7,1.65142857142857,38,0
"age",32,1,0.600000000000001,44.5,0
"workclass",32,9,0.6,39,0
"fnlwgt",32,-1,0.523809523809524,180059,0
"occupation",32,15,0.523809523809524,40,0
"fnlwgt",0,-1,0.875,343117.5,0.428571428571429
"age",0,1,0.84375,46.5,0.285714285714286
"occupation",0,15,0.84375,41,0.285714285714286
"race",25,5,0.586666666666667,42,0
"age",25,-1,0.420000000000001,67.5,0
"workclass",25,9,0.420000000000001,43,0
"occupation",25,15,0.420000000000001,44,0
"education",25,16,0.320000000000001,45,0
"occupation",0,15,0.92,46,0.333333333333334
"age",3,-1,1.33333333333333,59,0
"workclass",3,9,1.33333333333333,47,0
"education",3,16,1.33333333333333,48,0
"education-num",3,-1,1.33333333333333,13.5,0
"marital-status",3,7,1.33333333333333,49,0
"workclass",7,9,1.92857142857143,50,0
"sex",7,2,1.82857142857143,51,0
"fnlwgt",7,1,1.02857142857143,356503.5,0
"relationship",7,6,1.02857142857143,52,0
"age",7,1,0.761904761904761,44.5,0
