"","var","n","wt","dev","yval","complexity","ncompete","nsurrogate","yval2.","yval2.","yval2.","yval2.","yval2.","yval2.nodeprob"
"1","capital-gain",1000,1000,193,1,0.212435233,4,0,1.000000e+00,8.070000e+02,1.930000e+02,8.070000e-01,1.930000e-01,1.000000e+00
"2","occupation", 959, 959,152,1,0.069084629,4,5,1.000000e+00,8.070000e+02,1.520000e+02,8.415016e-01,1.584984e-01,9.590000e-01
"4","native-country", 605, 605, 36,1,0.010362694,4,1,1.000000e+00,5.690000e+02,3.600000e+01,9.404959e-01,5.950413e-02,6.050000e-01
"8","hours-per-week", 594, 594, 30,1,0.005181347,4,5,1.000000e+00,5.640000e+02,3.000000e+01,9.494949e-01,5.050505e-02,5.940000e-01
"16","occupation", 518, 518, 15,1,0.005181347,4,2,1.000000e+00,5.030000e+02,1.500000e+01,9.710425e-01,2.895753e-02,5.180000e-01
"32","relationship", 446, 446,  6,1,0.003700962,4,0,1.000000e+00,4.400000e+02,6.000000e+00,9.865471e-01,1.345291e-02,4.460000e-01
"64","age", 439, 439,  4,1,0.003700962,4,0,1.000000e+00,4.350000e+02,4.000000e+00,9.908884e-01,9.111617e-03,4.390000e-01
"128","education", 436, 436,  3,1,0.003700962,4,1,1.000000e+00,4.330000e+02,3.000000e+00,9.931193e-01,6.880734e-03,4.360000e-01
"256","<leaf>", 389, 389,  0,1,0.000000000,0,0,1.000000e+00,3.890000e+02,0.000000e+00,1.000000e+00,0.000000e+00,3.890000e-01
"257","marital-status",  47,  47,  3,1,0.003700962,4,1,1.000000e+00,4.400000e+01,3.000000e+00,9.361702e-01,6.382979e-02,4.700000e-02
"514","<leaf>",  40,  40,  0,1,0.000000000,0,0,1.000000e+00,4.000000e+01,0.000000e+00,1.000000e+00,0.000000e+00,4.000000e-02
"515","workclass",   7,   7,  3,1,0.003700962,4,3,1.000000e+00,4.000000e+00,3.000000e+00,5.714286e-01,4.285714e-01,7.000000e-03
"1030","<leaf>",   4,   4,  0,1,0.000000000,0,0,1.000000e+00,4.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,4.000000e-03
"1031","<leaf>",   3,   3,  0,2,0.000000000,0,0,2.000000e+00,0.000000e+00,3.000000e+00,0.000000e+00,1.000000e+00,3.000000e-03
"129","workclass",   3,   3,  1,1,0.003700962,4,0,1.000000e+00,2.000000e+00,1.000000e+00,6.666667e-01,3.333333e-01,3.000000e-03
"258","<leaf>",   2,   2,  0,1,0.000000000,0,0,1.000000e+00,2.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,2.000000e-03
"259","<leaf>",   1,   1,  0,2,0.000000000,0,0,2.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,1.000000e+00,1.000000e-03
