"","count","ncat","improve","index","adj"
"age",1000,-1,46.8591717171716,34.5,0
"capital-gain",1000,-1,38.4044934252139,6897.5,0
"education",1000,16,26.4002142857142,1,0
"occupation",1000,15,19.1051245229249,2,0
"workclass",1000,9,18.0619538048105,3,0
"education",0,16,0.686,4,0.302222222222222
"fnlwgt",0,1,0.678,199534,0.284444444444444
"occupation",0,15,0.674,5,0.275555555555556
"hours-per-week",0,1,0.668,48.5,0.262222222222222
"education-num",0,1,0.657,13.5,0.237777777777778
"capital-gain",550,-1,12.7387740622491,5857,0
"occupation",550,15,4.4104410441044,6,0
"education",550,16,3.54019789734078,7,0
"native-country",550,42,2.26048418370173,8,0
"fnlwgt",550,1,1.96969105344739,199814.5,0
"native-country",0,42,0.985454545454545,9,0.111111111111112
"occupation",541,15,2.25436415100293,10,0
"fnlwgt",541,1,1.36891846339572,189613,0
"education",541,16,1.1269758279573,11,0
"race",541,5,1.07556020671651,12,0
"hours-per-week",541,-1,1.0637650682803,52.5,0
"native-country",0,42,0.944547134935305,13,0.0322580645161275
"race",510,5,1.1959603118356,14,0
"hours-per-week",510,-1,0.889300602130643,88.5,0
"native-country",510,42,0.889300602130643,15,0
"fnlwgt",510,1,0.860083963386444,189613,0
"workclass",510,9,0.825643010240533,16,0
"native-country",0,42,0.994117647058824,17,0.750000000000001
"hours-per-week",498,-1,0.972299854810363,52.5,0
"workclass",498,9,0.882786332050159,18,0
"age",498,-1,0.759186746987915,33.5,0
"occupation",498,15,0.645599790466214,19,0
"education",498,16,0.640436746987938,20,0
"native-country",0,42,0.953815261044177,21,0.0799999999999988
"workclass",0,9,0.951807228915663,22,0.0399999999999983
"education",0,16,0.951807228915663,23,0.0399999999999983
"race",0,5,0.951807228915663,24,0.0399999999999983
"workclass",473,9,1.22269792896685,25,0
"age",473,-1,0.839277002067703,33.5,0
"education",473,16,0.691502325688903,26,0
"capital-loss",473,-1,0.438342116058156,1869.5,0
"relationship",473,6,0.33878860157931,27,0
"native-country",0,42,0.974630021141649,28,0.0769230769230779
"capital-loss",460,-1,0.461479786422588,1869.5,0
"age",460,-1,0.43184488836663,33.5,0
"occupation",460,15,0.251016578041934,29,0
"education",460,16,0.192509167103211,30,0
"education-num",460,1,0.137609766545324,13.5,0
"occupation",456,15,0.249824561403517,31,0
"education",456,16,0.17018330579813,32,0
"fnlwgt",456,1,0.149486619775259,181185.5,0
"education-num",456,1,0.124946512623029,10.5,0
"age",456,-1,0.113405686161125,33.5,0
"education",0,16,0.826754385964912,33,0.21
"education-num",0,1,0.809210526315789,9.5,0.13
"fnlwgt",0,-1,0.807017543859649,284550,0.12
"marital-status",0,7,0.791666666666667,34,0.0499999999999999
"relationship",0,6,0.791666666666667,35,0.0499999999999999
"relationship",100,6,1.28,36,0
"marital-status",100,7,1.13454545454546,37,0
"hours-per-week",100,-1,0.656800976800977,44,0
"education",100,16,0.367500000000003,38,0
"age",100,-1,0.289630668536706,30.5,0
"marital-status",0,7,0.98,39,0.9
"education",0,16,0.82,40,0.0999999999999996
"education-num",0,1,0.81,5.5,0.0500000000000001
"occupation",20,15,2.84444444444444,41,0
"fnlwgt",20,1,1.6,258736,0
"education",20,16,1.34736842105263,42,0
"hours-per-week",20,-1,0.9,44,0
"age",20,-1,0.533333333333333,25.5,0
"fnlwgt",18,1,1.15555555555556,201110,0
"age",18,-1,0.355555555555556,30.5,0
"education",18,16,0.355555555555556,43,0
"hours-per-week",18,-1,0.355555555555556,46.5,0
"education-num",18,-1,0.126984126984127,7,0
"hours-per-week",0,1,0.833333333333333,29,0.4
"age",5,-1,1.06666666666667,29,0
"fnlwgt",5,-1,1.06666666666667,102366,0
"hours-per-week",5,-1,1.06666666666667,30,0
"education",5,16,0.9,44,0
"education-num",5,1,0.4,11.5,0
"age",3,1,1.33333333333333,32.5,0
"fnlwgt",3,-1,1.33333333333333,98083,0
"hours-per-week",3,-1,1.33333333333333,30,0
"education",3,16,0.333333333333333,45,0
"education-num",3,-1,0.333333333333333,9.5,0
"fnlwgt",4,-1,1.5,274291.5,0
"education",4,16,1.5,46,0
"education-num",4,-1,1.5,11.5,0
"occupation",4,15,1.5,47,0
"capital-loss",4,1,1.5,1989,0
"marital-status",13,7,2.21538461538462,48,0
"relationship",13,6,2.21538461538462,49,0
"age",13,-1,1.61538461538461,27.5,0
"fnlwgt",13,1,1.48205128205128,140471,0
"hours-per-week",13,-1,1.48205128205128,43,0
"occupation",0,15,0.769230769230769,50,0.4
"fnlwgt",0,1,0.692307692307692,140471,0.2
"sex",0,2,0.692307692307692,51,0.2
"hours-per-week",0,-1,0.692307692307692,43,0.2
"age",5,-1,2.4,27.5,0
"fnlwgt",5,1,2.4,204908.5,0
"education",5,16,1.06666666666667,52,0
"education-num",5,-1,1.06666666666667,11,0
"occupation",5,15,1.06666666666667,53,0
"fnlwgt",0,1,1,204908.5,1
"education-num",0,-1,0.8,11,0.5
"hours-per-week",0,-1,0.8,43,0.5
"marital-status",25,7,1.92,54,0
"fnlwgt",25,-1,1.47,401818,0
"education",25,16,1.47,55,0
"race",25,5,1.47,56,0
"relationship",25,6,1.08764705882353,57,0
"relationship",0,6,0.92,58,0.8
"occupation",0,15,0.76,59,0.4
"workclass",0,9,0.68,60,0.2
"fnlwgt",0,1,0.68,48821,0.2
"education",0,16,0.68,61,0.2
"age",10,1,1.8,26,0
"fnlwgt",10,-1,0.8,399771.5,0
"education",10,16,0.8,62,0
"education-num",10,-1,0.8,13.5,0
"relationship",10,6,0.8,63,0
"age",8,-1,3,30,0
"race",8,5,1.28571428571429,64,0
"occupation",8,15,1,65,0
"education",8,16,0.6,66,0
"education-num",8,1,0.6,10.5,0
"relationship",12,6,2.7,67,0
"occupation",12,15,2.1,68,0
"native-country",12,42,2.1,69,0
"fnlwgt",12,-1,1.5,151354.5,0
"marital-status",12,7,1.22727272727273,70,0
"education",10,16,0.8,71,0
"education-num",10,-1,0.8,13.5,0
"native-country",10,42,0.8,72,0
"fnlwgt",10,-1,0.466666666666666,178314.5,0
"occupation",10,15,0.466666666666666,73,0
"education-num",0,-1,1,13.5,1
"fnlwgt",0,-1,0.9,178314.5,0.5
"age",2,-1,1,29.5,0
"workclass",2,9,1,74,0
"fnlwgt",2,1,1,246195.5,0
"hours-per-week",2,-1,1,30,0
"native-country",2,42,1,75,0
