"","count","ncat","improve","index","adj"
"marital-status",1000,7,200.611853583792,1,0
"age",1000,-1,164.001003724009,56.5,0
"workclass",1000,9,156.71126293161,2,0
"hours-per-week",1000,-1,152.278993478573,54.5,0
"fnlwgt",1000,1,143.749663859621,74191,0
"age",0,-1,0.932,56.5,0.741444866920152
"workclass",0,9,0.928,3,0.726235741444867
"fnlwgt",0,1,0.904,74191,0.634980988593156
"hours-per-week",0,-1,0.88,54.5,0.543726235741445
"occupation",0,15,0.879,4,0.539923954372624
"relationship",737,6,56.6828655850552,5,0
"marital-status",737,7,55.1198594953138,6,0
"capital-gain",737,-1,33.1356780454165,6897.5,0
"age",737,-1,26.2419114106885,28.5,0
"occupation",737,15,19.3419128433836,7,0
"marital-status",0,7,0.989145183175034,8,0.97667638483965
"sex",0,2,0.67842605156038,9,0.309037900874636
"age",0,-1,0.674355495251018,34.5,0.300291545189504
"occupation",0,15,0.62415196743555,10,0.192419825072886
"hours-per-week",0,-1,0.611940298507463,40.5,0.166180758017493
"capital-gain",394,-1,12.7059379057962,7555.5,0
"education",394,16,2.75895486720618,11,0
"education-num",394,-1,2.40397195038983,14.5,0
"age",394,-1,2.26509842763401,29.5,0
"occupation",394,15,2.00457440195015,12,0
"education",387,16,2.59311481413657,13,0
"education-num",387,-1,2.59311481413657,14.5,0
"age",387,-1,1.10993657505283,29.5,0
"occupation",387,15,1.08961571943787,14,0
"hours-per-week",387,-1,0.918921068819948,44.5,0
"education-num",0,-1,1,14.5,1
"education",381,16,1.03322304729169,15,0
"occupation",381,15,0.944287911786688,16,0
"hours-per-week",381,-1,0.85808494923829,44.5,0
"fnlwgt",381,-1,0.729474605148074,312935,0
"age",381,-1,0.728630570663228,29.5,0
"education-num",0,-1,0.926509186351706,12.5,0.631578947368421
"native-country",0,42,0.805774278215223,17,0.0263157894736843
"occupation",305,15,0.45648547598503,18,0
"workclass",305,9,0.205688027819174,19,0
"marital-status",305,7,0.205688027819174,20,0
"education",305,16,0.185991058122189,21,0
"fnlwgt",305,-1,0.138124638827197,416379.5,0
"native-country",0,42,0.822950819672131,22,0.0526315789473684
"hours-per-week",0,-1,0.816393442622951,72.5,0.0175438596491226
"fnlwgt",57,-1,1.76002506265664,401129.5,0
"education",57,16,1.03859649122807,23,0
"marital-status",57,7,0.765869218500796,24,0
"education-num",57,-1,0.505263157894738,9.5,0
"workclass",57,9,0.438596491228068,25,0
"marital-status",56,7,0.826719576719576,26,0
"education",56,16,0.625939849624062,27,0
"workclass",56,9,0.496181491464512,28,0
"relationship",56,6,0.496181491464512,29,0
"race",56,5,0.496181491464512,30,0
"workclass",54,9,0.557734204793028,31,0
"race",54,5,0.557734204793028,32,0
"fnlwgt",54,1,0.391851851851853,49561.5,0
"education",54,16,0.296296296296298,33,0
"marital-status",54,7,0.215488215488217,34,0
"fnlwgt",51,1,0.460784313725492,49561.5,0
"education",51,16,0.127450980392159,35,0
"age",51,-1,0.103641456582635,40.5,0
"marital-status",51,7,0.0560224089635866,36,0
"education-num",51,-1,0.0377073906485696,9.5,0
"education",0,16,0.941176470588235,37,0.25
"race",0,5,0.941176470588235,38,0.25
"fnlwgt",4,-1,1.5,38691.5,0
"age",4,-1,0.5,37,0
"marital-status",4,7,0.5,39,0
"hours-per-week",4,1,0.5,42.5,0
"education",4,16,0.166666666666667,40,0
"age",3,1,1.33333333333333,41.5,0
"fnlwgt",3,-1,1.33333333333333,257513.5,0
"education",3,16,1.33333333333333,41,0
"marital-status",3,7,1.33333333333333,42,0
"relationship",3,6,1.33333333333333,43,0
"age",2,-1,1,36.5,0
"workclass",2,9,1,44,0
"fnlwgt",2,-1,1,124317,0
"education",2,16,1,45,0
"education-num",2,-1,1,9.5,0
"age",76,-1,1.98623542984445,34.5,0
"workclass",76,9,1.96875751021389,46,0
"native-country",76,42,1.96875751021389,47,0
"fnlwgt",76,-1,1.56205069003516,264643.5,0
"hours-per-week",76,-1,1.35265221878225,42.5,0
"marital-status",0,7,0.789473684210526,48,0.407407407407407
"native-country",0,42,0.710526315789474,49,0.185185185185185
"relationship",0,6,0.697368421052632,50,0.148148148148148
"occupation",0,15,0.671052631578947,51,0.074074074074074
"workclass",0,9,0.657894736842105,52,0.0370370370370372
"workclass",49,9,0.959183673469389,53,0
"fnlwgt",49,-1,0.625850340136055,436831.5,0
"occupation",49,15,0.292517006802722,54,0
"education",49,16,0.18140589569161,55,0
"age",49,-1,0.159183673469389,29.5,0
"age",2,-1,1,29,0
"fnlwgt",2,-1,1,333513.5,0
"hours-per-week",2,-1,1,42.5,0
"native-country",2,42,1,56,0
"occupation",27,15,3.6880174291939,57,0
"fnlwgt",27,-1,3.58855218855219,250711.5,0
"hours-per-week",27,-1,2.37037037037037,42.5,0
"native-country",27,42,2.37037037037037,58,0
"workclass",27,9,1.13960113960114,59,0
"workclass",0,9,0.740740740740741,60,0.3
"fnlwgt",0,-1,0.740740740740741,221107,0.3
"native-country",0,42,0.703703703703704,61,0.2
"education",0,16,0.666666666666667,62,0.0999999999999999
"education-num",0,1,0.666666666666667,5.5,0.0999999999999999
"fnlwgt",17,-1,1.88235294117647,286969.5,0
"age",17,1,0.549019607843137,35.5,0
"relationship",17,6,0.549019607843137,63,0
