"","count","ncat","improve","index","adj"
"capital-gain",1000,-1,52.3967086834734,4243.5,0
"occupation",1000,15,39.3876920013997,1,0
"education-num",1000,-1,37.1207658321061,11.5,0
"education",1000,16,37.1207658321061,2,0
"hours-per-week",1000,-1,20.8055603709803,46.5,0
"education",0,16,0.953,3,0.0208333333333333
"native-country",0,42,0.953,4,0.0208333333333333
"occupation",952,15,30.2463782457421,5,0
"education",952,16,24.1841764275841,6,0
"education-num",952,-1,24.1841764275841,11.5,0
"marital-status",952,7,13.3436271244007,7,0
"relationship",952,6,12.8399842559868,8,0
"education",0,16,0.827731092436975,9,0.150259067357512
"education-num",0,-1,0.827731092436975,12.5,0.150259067357512
"workclass",0,9,0.813025210084034,10,0.0777202072538858
"native-country",0,42,0.802521008403361,11,0.0259067357512953
"age",0,-1,0.79936974789916,73.5,0.0103626943005181
"occupation",759,15,6.77344732175133,12,0
"education",759,16,5.3330840722145,13,0
"marital-status",759,7,4.50464692538169,14,0
"hours-per-week",759,-1,4.12531729887877,47.5,0
"relationship",759,6,4.05421042752434,15,0
"education",0,16,0.778656126482213,16,0.492447129909365
"age",0,1,0.735177865612648,54.5,0.392749244712991
"fnlwgt",0,1,0.712779973649539,205618.5,0.341389728096677
"hours-per-week",0,1,0.69828722002635,43.5,0.308157099697885
"education-num",0,1,0.689064558629776,10.5,0.287009063444109
"age",428,-1,0.940042121890217,65.5,0
"capital-loss",428,-1,0.940042121890217,1832,0
"education",428,16,0.802606984751586,17,0
"fnlwgt",428,1,0.607106468755697,31595.5,0
"education-num",428,1,0.548805815160941,9.5,0
"capital-loss",426,-1,0.948910443794825,1832,0
"fnlwgt",426,1,0.615855891852281,31595.5,0
"education",426,16,0.596943362301463,18,0
"age",426,1,0.421149849919173,40.5,0
"education-num",426,1,0.411631076783276,9.5,0
"fnlwgt",424,1,0.624751639552427,31595.5,0
"education",424,16,0.425553732567687,19,0
"age",424,1,0.295298612193994,40.5,0
"education-num",424,1,0.291911537271892,9.5,0
"hours-per-week",424,-1,0.0663509752718809,46.5,0
"race",0,5,0.995283018867924,20,0.333333333333323
"education",421,16,0.279546054367923,21,0
"age",421,1,0.228752403574272,38.5,0
"education-num",421,1,0.190657165479032,9.5,0
"fnlwgt",421,-1,0.166991941813806,260803.5,0
"hours-per-week",421,-1,0.074029776110077,46.5,0
"education-num",0,1,0.92874109263658,9.5,0.666666666666667
"fnlwgt",0,1,0.819477434679335,153693.5,0.155555555555556
"occupation",0,15,0.807600950118765,22,0.1
"relationship",0,6,0.807600950118765,23,0.1
"race",0,5,0.807600950118765,24,0.1
"relationship",90,6,0.924444444444441,25,0
"hours-per-week",90,-1,0.79647147147147,43,0
"marital-status",90,7,0.711111111111109,26,0
"age",90,-1,0.340096618357483,33.5,0
"sex",90,2,0.259829059829058,27,0
"marital-status",0,7,0.944444444444444,28,0.8
"occupation",0,15,0.755555555555556,29,0.12
"native-country",0,42,0.744444444444444,30,0.0800000000000001
"workclass",0,9,0.733333333333333,31,0.0399999999999999
"fnlwgt",0,1,0.733333333333333,43266,0.0399999999999999
