"","count","ncat","improve","index","adj"
"marital-status",1000,7,68.8663071643071,1,0
"relationship",1000,6,68.8663071643071,2,0
"age",1000,-1,49.79133747412,28.5,0
"capital-gain",1000,-1,46.3543706609033,5095.5,0
"occupation",1000,15,44.436930238301,3,0
"sex",0,2,0.778,4,0.4
"age",0,-1,0.732,31.5,0.275675675675676
"occupation",0,15,0.724,5,0.254054054054054
"hours-per-week",0,-1,0.688,44.5,0.156756756756757
"education",0,16,0.669,6,0.105405405405405
"capital-gain",630,-1,20.17408518604,6963.5,0
"hours-per-week",630,-1,8.37266736151825,42.5,0
"education",630,16,5.25891114292308,7,0
"education-num",630,-1,5.25891114292308,9.5,0
"occupation",630,15,5.09798445282317,8,0
"hours-per-week",619,-1,4.09871884208323,46.5,0
"capital-loss",619,-1,3.23049575600027,2116,0
"education",619,16,2.54031336583991,9,0
"education-num",619,-1,2.54031336583991,9.5,0
"age",619,-1,1.94065091643201,30.5,0
"native-country",0,42,0.91437802907916,10,0.0363636363636353
"workclass",0,9,0.912762520193861,11,0.0181818181818177
"capital-loss",0,-1,0.912762520193861,2351,0.0181818181818177
"occupation",564,15,1.22172653092353,12,0
"education",564,16,0.853611027869338,13,0
"education-num",564,-1,0.706630988121653,9.5,0
"age",564,-1,0.628461529254231,57.5,0
"capital-loss",564,-1,0.607596616983336,2116,0
"age",558,-1,0.666794539620938,57.5,0
"education",558,16,0.634290115228502,14,0
"capital-loss",558,-1,0.620769156252999,2116,0
"workclass",558,9,0.454336658773549,15,0
"education-num",558,-1,0.444625924413565,9.5,0
"marital-status",0,7,0.969534050179211,16,0.260869565217391
"native-country",0,42,0.96415770609319,17,0.130434782608696
"education",0,16,0.960573476702509,18,0.0434782608695643
"capital-loss",535,-1,0.973958022829652,2116,0
"education",535,16,0.362856607701017,19,0
"education-num",535,-1,0.265790852660885,12.5,0
"hours-per-week",535,1,0.259992110693007,13.5,0
"workclass",535,9,0.196629670429456,20,0
"hours-per-week",533,1,0.26715230424774,13.5,0
"occupation",533,15,0.212804235523937,21,0
"education",533,16,0.160778403289961,22,0
"age",533,-1,0.132895559724853,33.5,0
"education-num",533,-1,0.115867538931152,12.5,0
"native-country",0,42,0.98874296435272,23,0.142857142857146
"education",526,16,0.17526706500092,24,0
"age",526,-1,0.135734270751147,44.5,0
"education-num",526,-1,0.132939022672877,12.5,0
"occupation",526,15,0.102437933348261,25,0
"race",526,5,0.0415208141278511,26,0
"education-num",0,-1,0.977186311787072,12.5,0.714285714285715
"native-country",0,42,0.929657794676806,27,0.119047619047619
"workclass",0,9,0.925855513307985,28,0.0714285714285713
"age",42,-1,0.952380952380954,44.5,0
"occupation",42,15,0.36215538847118,29,0
