"","var","n","wt","dev","yval","complexity","ncompete","nsurrogate","yval2.","yval2.","yval2.","yval2.","yval2.","yval2.nodeprob"
"1","education",1000,1000,443,1,0.6275395034,4,5,1.000000e+00,5.570000e+02,4.430000e+02,5.570000e-01,4.430000e-01,1.000000e+00
"2","relationship", 688, 688,148,1,0.0361173815,4,5,1.000000e+00,5.400000e+02,1.480000e+02,7.848837e-01,2.151163e-01,6.880000e-01
"4","capital-gain", 369, 369, 13,1,0.0067720090,4,0,1.000000e+00,3.560000e+02,1.300000e+01,9.647696e-01,3.523035e-02,3.690000e-01
"8","capital-loss", 366, 366, 10,1,0.0022573363,4,0,1.000000e+00,3.560000e+02,1.000000e+01,9.726776e-01,2.732240e-02,3.660000e-01
"16","occupation", 365, 365,  9,1,0.0011286682,4,4,1.000000e+00,3.560000e+02,9.000000e+00,9.753425e-01,2.465753e-02,3.650000e-01
"32","hours-per-week", 270, 270,  1,1,0.0007524454,4,1,1.000000e+00,2.690000e+02,1.000000e+00,9.962963e-01,3.703704e-03,2.700000e-01
"64","<leaf>", 256, 256,  0,1,0.0000000000,0,0,1.000000e+00,2.560000e+02,0.000000e+00,1.000000e+00,0.000000e+00,2.560000e-01
"65","age",  14,  14,  1,1,0.0007524454,4,0,1.000000e+00,1.300000e+01,1.000000e+00,9.285714e-01,7.142857e-02,1.400000e-02
"130","<leaf>",  12,  12,  0,1,0.0000000000,0,0,1.000000e+00,1.200000e+01,0.000000e+00,1.000000e+00,0.000000e+00,1.200000e-02
"131","age",   2,   2,  1,1,0.0007524454,4,0,1.000000e+00,1.000000e+00,1.000000e+00,5.000000e-01,5.000000e-01,2.000000e-03
"262","<leaf>",   1,   1,  0,1,0.0000000000,0,0,1.000000e+00,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,1.000000e-03
"263","<leaf>",   1,   1,  0,2,0.0000000000,0,0,2.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,1.000000e+00,1.000000e-03
"33","native-country",  95,  95,  8,1,0.0011286682,4,0,1.000000e+00,8.700000e+01,8.000000e+00,9.157895e-01,8.421053e-02,9.500000e-02
"66","fnlwgt",  94,  94,  7,1,0.0011286682,4,0,1.000000e+00,8.700000e+01,7.000000e+00,9.255319e-01,7.446809e-02,9.400000e-02
"132","fnlwgt",  92,  92,  6,1,0.0011286682,4,5,1.000000e+00,8.600000e+01,6.000000e+00,9.347826e-01,6.521739e-02,9.200000e-02
"264","<leaf>",  42,  42,  0,1,0.0000000000,0,0,1.000000e+00,4.200000e+01,0.000000e+00,1.000000e+00,0.000000e+00,4.200000e-02
"265","fnlwgt",  50,  50,  6,1,0.0011286682,4,0,1.000000e+00,4.400000e+01,6.000000e+00,8.800000e-01,1.200000e-01,5.000000e-02
"530","education",  49,  49,  5,1,0.0011286682,4,0,1.000000e+00,4.400000e+01,5.000000e+00,8.979592e-01,1.020408e-01,4.900000e-02
"1060","age",  47,  47,  4,1,0.0011286682,4,0,1.000000e+00,4.300000e+01,4.000000e+00,9.148936e-01,8.510638e-02,4.700000e-02
