"","count","ncat","improve","index","adj"
"marital-status",1000,7,81.5029789084583,1,0
"relationship",1000,6,80.7345525016671,2,0
"age",1000,-1,51.0727272727273,33.5,0
"capital-gain",1000,-1,47.1084673458504,7073.5,0
"occupation",1000,15,46.2841296735569,3,0
"relationship",0,6,0.994,4,0.982507288629738
"age",0,-1,0.728,31.5,0.206997084548105
"occupation",0,15,0.718,5,0.177842565597667
"hours-per-week",0,-1,0.7,43.5,0.12536443148688
"capital-gain",0,-1,0.69,2202,0.0962099125364429
"capital-gain",657,-1,14.7988921018873,7669.5,0
"education",657,16,5.50715652186057,6,0
"education-num",657,-1,5.50715652186057,15.5,0
"occupation",657,15,4.54297880761402,7,0
"age",657,-1,3.44702109154167,25.5,0
"education",649,16,3.7569057615687,8,0
"education-num",649,-1,3.7569057615687,15.5,0
"hours-per-week",649,-1,2.36098613251153,58,0
"occupation",649,15,2.27122696447653,9,0
"marital-status",649,7,1.96400903327488,10,0
"education-num",0,-1,1,15.5,1
"education",647,16,2.25149891730872,11,0
"education-num",647,-1,2.17272362285941,12.5,0
"marital-status",647,7,2.11586581155589,12,0
"occupation",647,15,1.82108966207239,13,0
"age",647,-1,1.5581544450169,25.5,0
"education-num",0,-1,0.996908809891808,12.5,0.974025974025974
"occupation",0,15,0.911901081916538,14,0.25974025974026
"capital-gain",0,-1,0.885625965996909,4375.5,0.0389610389610391
"native-country",0,42,0.884080370942813,15,0.0259740259740264
"fnlwgt",570,1,0.946022765174282,76118,0
"workclass",570,9,0.766347687400373,16,0
"marital-status",570,7,0.759693915640215,17,0
"age",570,-1,0.684861290585502,56.5,0
"occupation",570,15,0.617460445135611,18,0
"age",0,-1,0.924561403508772,71.5,0.0227272727272728
"occupation",0,15,0.924561403508772,19,0.0227272727272728
"workclass",526,9,0.481105138178672,20,0
"age",526,-1,0.414160919999066,57,0
"occupation",526,15,0.266083780008964,21,0
"marital-status",526,7,0.193627568946429,22,0
"education",526,16,0.114768378313351,23,0
"age",522,-1,0.429118773946376,57,0
"occupation",522,15,0.280970625798229,24,0
"marital-status",522,7,0.121952436010803,25,0
"fnlwgt",522,-1,0.106281784365065,369720.5,0
"sex",522,2,0.0414119181544121,26,0
"occupation",18,15,3.55555555555556,27,0
"fnlwgt",18,-1,1.67320261437909,336402,0
"age",18,1,1.55555555555556,58.5,0
"workclass",18,9,0.282828282828284,28,0
"education",18,16,0.222222222222223,29,0
"fnlwgt",4,-1,1.5,213129,0
"education",4,16,1.5,30,0
"education-num",4,-1,1.5,10.5,0
"age",4,-1,0.5,38.5,0
"race",4,5,0.5,31,0
"occupation",44,15,2.70979020979021,32,0
"fnlwgt",44,-1,1.60782241014799,75771,0
"marital-status",44,7,1.60782241014799,33,0
"age",44,-1,0.863636363636363,29,0
"sex",44,2,0.715488215488215,34,0
"fnlwgt",0,-1,0.75,75033,0.153846153846154
"marital-status",0,7,0.727272727272727,35,0.0769230769230769
"race",0,5,0.727272727272727,36,0.0769230769230769
"marital-status",13,7,2.80384615384615,37,0
"hours-per-week",13,-1,1.79020979020979,54.5,0
"age",13,-1,1.15384615384615,27,0
"fnlwgt",13,-1,0.820512820512819,75771,0
"workclass",13,9,0.699300699300698,38,0
"workclass",0,9,0.846153846153846,39,0.6
"age",0,-1,0.769230769230769,32.5,0.4
"relationship",0,6,0.769230769230769,40,0.4
"hours-per-week",0,-1,0.769230769230769,54.5,0.4
"fnlwgt",0,-1,0.692307692307692,64352,0.2
"fnlwgt",8,-1,1.75,65751,0
