"","count","ncat","improve","index","adj"
"marital-status",1000,7,183.49302607641,1,0
"relationship",1000,6,182.320421589689,2,0
"occupation",1000,15,137.720108520121,3,0
"education",1000,16,123.312171375434,4,0
"age",1000,-1,120.483458878463,44.5,0
"relationship",0,6,0.994,5,0.984536082474227
"sex",0,2,0.762,6,0.38659793814433
"age",0,-1,0.754,30.5,0.365979381443299
"occupation",0,15,0.738,7,0.324742268041237
"hours-per-week",0,-1,0.692,39.5,0.206185567010309
"capital-gain",388,-1,15.9520305742186,7731.5,0
"education",388,16,6.91241210482378,8,0
"education-num",388,-1,6.91241210482378,13.5,0
"occupation",388,15,5.1783376929784,9,0
"hours-per-week",388,-1,2.78981706084495,49,0
"education",379,16,5.24734053108531,10,0
"education-num",379,-1,5.24734053108531,13.5,0
"occupation",379,15,2.85128610631582,11,0
"capital-loss",379,-1,1.819337996119,2402.5,0
"hours-per-week",379,1,1.819337996119,6.5,0
"education-num",0,-1,1,13.5,1
"hours-per-week",359,-1,1.01181373342138,44.5,0
"occupation",359,15,0.820568387288816,12,0
"fnlwgt",359,1,0.564619782375104,23893,0
"education",359,16,0.561875648390554,13,0
"age",359,-1,0.506726723167194,29.5,0
"native-country",0,42,0.824512534818941,14,0.0307692307692309
"workclass",0,9,0.821727019498607,15,0.0153846153846158
"fnlwgt",294,1,0.96617277047805,23893,0
"occupation",294,15,0.313775510204085,16,0
"workclass",294,9,0.216747538176117,17,0
"age",294,-1,0.160997732426303,40.5,0
"marital-status",294,7,0.0925524886213633,18,0
"workclass",292,9,0.265334569299967,19,0
"occupation",292,15,0.265334569299967,20,0
"fnlwgt",292,-1,0.0799556809025086,349401.5,0
"age",292,-1,0.0726027397260331,40.5,0
"relationship",292,6,0.0376433901325419,21,0
"fnlwgt",285,-1,0.0982456140350898,349401.5,0
"occupation",285,15,0.079938977879485,22,0
"education",285,16,0.0535885167464154,23,0
"education-num",285,-1,0.0535885167464154,12.5,0
"age",285,-1,0.0192982456140354,40.5,0
"fnlwgt",19,1,1.89473684210526,355242,0
"age",19,-1,0.561403508771931,36.5,0
"education",19,16,0.561403508771931,24,0
"education-num",19,-1,0.561403508771931,12.5,0
"occupation",19,15,0.394736842105264,25,0
"occupation",7,15,0.714285714285714,26,0
"fnlwgt",7,1,0.380952380952381,185742,0
"education",7,16,0.380952380952381,27,0
"education-num",7,1,0.380952380952381,9.5,0
"age",7,-1,0.214285714285714,38.5,0
"age",2,-1,1,38.5,0
"fnlwgt",2,1,1,185742,0
"education",2,16,1,28,0
"education-num",2,1,1,9.5,0
"race",2,5,1,29,0
"age",2,-1,1,38.5,0
"workclass",2,9,1,30,0
"fnlwgt",2,-1,1,21234.5,0
"marital-status",2,7,1,31,0
"occupation",2,15,1,32,0
"occupation",65,15,2.03468057366362,33,0
"education",65,16,1.55480769230769,34,0
"education-num",65,-1,1.37466063348416,9.5,0
"age",65,-1,1.07125506072874,29.5,0
"fnlwgt",65,-1,0.925641025641021,346835.5,0
"capital-gain",59,-1,0.773416592328277,3692,0
"education",59,16,0.600484261501212,35,0
"education-num",59,-1,0.524293785310737,9.5,0
"fnlwgt",59,1,0.445722356739306,46632,0
"age",59,-1,0.408909169926121,35.5,0
"education",57,16,0.614766081871347,36,0
"education-num",57,-1,0.614766081871347,12.5,0
"occupation",57,15,0.404210526315792,37,0
"fnlwgt",57,-1,0.335153922542207,346835.5,0
"age",57,-1,0.246710526315792,29.5,0
"education-num",0,-1,1,12.5,1
"workclass",0,9,0.859649122807018,38,0.111111111111111
"race",0,5,0.859649122807018,39,0.111111111111111
"native-country",0,42,0.859649122807018,40,0.111111111111111
"marital-status",48,7,0.358333333333335,41,0
"occupation",48,15,0.208333333333335,42,0
"relationship",48,6,0.208333333333335,43,0
"age",48,-1,0.158333333333335,45.5,0
"education",48,16,0.0759803921568643,44,0
"workclass",0,9,0.916666666666667,45,0.199999999999999
"education",0,16,0.916666666666667,46,0.199999999999999
"education",5,16,1.6,47,0
"education-num",5,-1,1.6,9.5,0
"age",5,-1,0.6,40,0
"fnlwgt",5,1,0.6,177341.5,0
"occupation",5,15,0.6,48,0
"age",9,-1,0.711111111111111,28,0
"fnlwgt",9,-1,0.444444444444444,225506.5,0
"relationship",9,6,0.444444444444444,49,0
"hours-per-week",9,-1,0.396825396825396,52.5,0
"workclass",9,9,0.253968253968254,50,0
"workclass",0,9,0.666666666666667,51,0.25
"fnlwgt",0,1,0.666666666666667,242175.5,0.25
"marital-status",0,7,0.666666666666667,52,0.25
"occupation",0,15,0.666666666666667,53,0.25
"relationship",0,6,0.666666666666667,54,0.25
"age",5,1,1.06666666666667,36.5,0
"fnlwgt",5,-1,1.06666666666667,225506.5,0
"marital-status",5,7,1.06666666666667,55,0
"hours-per-week",5,-1,0.9,52.5,0
"workclass",5,9,0.4,56,0
"fnlwgt",0,-1,1,225506.5,1
"fnlwgt",3,1,1.33333333333333,367454,0
"age",3,-1,0.333333333333333,33,0
"occupation",3,15,0.333333333333333,57,0
"sex",3,2,0.333333333333333,58,0
"hours-per-week",3,1,0.333333333333333,47.5,0
"age",2,-1,1,36.5,0
"fnlwgt",2,1,1,77007.5,0
"marital-status",2,7,1,59,0
"occupation",2,15,1,60,0
"race",2,5,1,61,0
"age",6,-1,1.5,27.5,0
"education",6,16,1.5,62,0
"education-num",6,-1,1.5,9.5,0
"hours-per-week",6,-1,1.5,62.5,0
"workclass",6,9,0.6,63,0
"hours-per-week",0,-1,0.833333333333333,55,0.5
"education",4,16,1.5,64,0
"education-num",4,-1,1.5,9.5,0
"race",4,5,1.5,65,0
"age",4,1,0.5,36,0
"fnlwgt",4,1,0.5,238591.5,0
"occupation",20,15,3.6,66,0
"relationship",20,6,3.6,67,0
"marital-status",20,7,3.26666666666667,68,0
"fnlwgt",20,-1,2.54117647058824,351177,0
"age",20,-1,2.01666666666667,36.5,0
"fnlwgt",0,-1,0.9,393947,0.5
"relationship",0,6,0.9,69,0.5
"workclass",0,9,0.85,70,0.25
"fnlwgt",16,-1,1.78181818181818,281890,0
"marital-status",16,7,1.78181818181818,71,0
"age",16,-1,1.28205128205128,56.5,0
"hours-per-week",16,-1,1.28205128205128,56,0
"relationship",16,6,1.2,72,0
"age",0,-1,0.75,51.5,0.2
"workclass",0,9,0.75,73,0.2
"marital-status",0,7,0.75,74,0.2
"relationship",0,6,0.75,75,0.2
"native-country",0,42,0.75,76,0.2
"fnlwgt",11,1,1.81818181818182,67958,0
"hours-per-week",11,-1,0.818181818181819,58.5,0
"education",11,16,0.484848484848485,77,0
"age",11,1,0.318181818181819,28.5,0
"education-num",11,-1,0.318181818181819,14.5,0
"marital-status",5,7,2.4,78,0
"age",5,-1,1.06666666666667,55,0
"fnlwgt",5,1,1.06666666666667,303150.5,0
"education",5,16,0.9,79,0
"race",5,5,0.9,80,0
"age",0,-1,0.8,55,0.5
"fnlwgt",0,1,0.8,303150.5,0.5
"education",612,16,82.2024836601307,81,0
"education-num",612,-1,80.2121753536595,9.5,0
"race",612,5,67.0117226922633,82,0
"occupation",612,15,60.2807663452721,83,0
"fnlwgt",612,-1,44.6920366161353,206900,0
"education-num",0,-1,0.988562091503268,9.5,0.95679012345679
"occupation",0,15,0.823529411764706,84,0.333333333333333
"age",0,1,0.769607843137255,52.5,0.12962962962963
"native-country",0,42,0.761437908496732,85,0.0987654320987651
"hours-per-week",0,-1,0.740196078431373,12.5,0.0185185185185185
"occupation",162,15,4.1406432748538,86,0
"workclass",162,9,3.35429769392034,87,0
"capital-loss",162,-1,3.02959549411162,742.5,0
"capital-gain",162,-1,2.22222222222222,5095.5,0
"age",162,-1,1.90007457121551,27.5,0
"native-country",0,42,0.944444444444444,88,0.1
"workclass",152,9,3.64381670960618,89,0
"capital-gain",152,-1,2.40157894736842,5095.5,0
"age",152,-1,1.50747822794396,27.5,0
"capital-loss",152,-1,1.41355173648406,742.5,0
"occupation",152,15,1.29599336178283,90,0
"capital-gain",143,-1,2.57818776967713,5095.5,0
"capital-loss",143,-1,1.63486368703761,742.5,0
"fnlwgt",143,1,1.28001575888901,24615,0
"native-country",143,42,1.28001575888901,91,0
"occupation",143,15,1.11589843847909,92,0
"capital-loss",141,-1,1.73016270337922,742.5,0
"age",141,1,1.61039414021626,57.5,0
"education",141,16,1.51323300467048,93,0
"fnlwgt",141,1,1.31671732522796,24615,0
"native-country",141,42,1.31671732522796,94,0
"native-country",0,42,0.971631205673759,95,0.2
"age",136,1,1.37556561085972,57.5,0
"fnlwgt",136,1,1.36644880174292,24615,0
"education",136,16,1.29212362911267,96,0
"occupation",136,15,0.976665470024109,97,0
"race",136,5,0.938049638460043,98,0
"hours-per-week",0,-1,0.882352941176471,24.5,0.157894736842105
"occupation",0,15,0.867647058823529,99,0.0526315789473683
"relationship",0,6,0.867647058823529,100,0.0526315789473683
"native-country",0,42,0.867647058823529,101,0.0526315789473683
"education",117,16,1.33831217326364,102,0
"age",117,-1,1.2845815403955,42.5,0
"fnlwgt",117,1,1.27453580901857,24615,0
"occupation",117,15,1.09502262443439,103,0
"race",117,5,0.743456543456553,104,0
"education-num",0,-1,0.923076923076923,3.5,0.357142857142858
"native-country",0,42,0.888888888888889,105,0.0714285714285712
"age",103,-1,1.3011700954936,50.5,0
"fnlwgt",103,1,1.18808300019037,24615,0
"occupation",103,15,1.18808300019037,106,0
"hours-per-week",103,1,0.691822640376337,61.5,0
"native-country",103,42,0.691822640376337,107,0
"hours-per-week",0,1,0.844660194174757,30,0.0588235294117647
"fnlwgt",86,1,1.30259917920657,25757,0
"occupation",86,15,1.30259917920657,108,0
"age",86,-1,0.884332925336594,27.5,0
"workclass",86,9,0.884332925336594,109,0
"education",86,16,0.595525463644389,110,0
"fnlwgt",85,-1,1.33361344537814,464325.5,0
"occupation",85,15,1.33361344537814,111,0
"age",85,-1,0.803137254901955,27.5,0
"workclass",85,9,0.803137254901955,112,0
"education",85,16,0.540573152337853,113,0
"occupation",84,15,1.3657487091222,114,0
"age",84,-1,0.723938223938227,27.5,0
"workclass",84,9,0.723938223938227,115,0
"education",84,16,0.521338155515377,116,0
"education-num",84,1,0.521338155515377,5,0
"age",83,-1,0.646971447433572,27.5,0
"workclass",83,9,0.646971447433572,117,0
"education",83,16,0.569416126042636,118,0
"education-num",83,1,0.569416126042636,5,0
"occupation",83,15,0.489899131409359,119,0
"relationship",0,6,0.891566265060241,120,0.1
"race",0,5,0.891566265060241,121,0.1
"age",73,1,0.957409713574098,32.5,0
"workclass",73,9,0.660906217070597,122,0
"education",73,16,0.569530925695307,123,0
"hours-per-week",73,-1,0.480883254958083,37.5,0
"native-country",73,42,0.480883254958083,124,0
"occupation",0,15,0.780821917808219,125,0.111111111111111
"native-country",0,42,0.767123287671233,126,0.0555555555555553
"education",55,16,0.986557059961315,127,0
"fnlwgt",55,-1,0.794678492239468,115268,0
"education-num",55,1,0.712727272727273,5,0
"hours-per-week",55,-1,0.583838383838383,59,0
"age",55,-1,0.583091418385536,42.5,0
"education-num",0,1,0.945454545454545,5,0.625
"occupation",0,15,0.890909090909091,128,0.25
"native-country",0,42,0.890909090909091,129,0.25
"fnlwgt",0,-1,0.872727272727273,366329.5,0.125
"race",0,5,0.872727272727273,130,0.125
"age",47,-1,0.782913507785118,42.5,0
"relationship",47,6,0.529027355623102,131,0
"sex",47,2,0.529027355623102,132,0
"fnlwgt",47,-1,0.498670212765958,133823,0
"occupation",47,15,0.356460067838421,133,0
"occupation",0,15,0.723404255319149,134,0.277777777777778
"hours-per-week",0,-1,0.659574468085106,46,0.111111111111111
"fnlwgt",0,-1,0.638297872340426,174359.5,0.0555555555555556
"native-country",0,42,0.638297872340426,135,0.0555555555555556
"hours-per-week",29,-1,0.33103448275862,55,0
"occupation",29,15,0.112852664576801,136,0
"age",29,-1,0.0977011494252862,36.5,0
"fnlwgt",29,-1,0.0848806366047739,167678,0
"workclass",29,9,0.0219435736677114,137,0
"race",0,5,0.862068965517241,138,0.2
"native-country",0,42,0.862068965517241,139,0.2
"fnlwgt",5,-1,0.6,165869,0
"occupation",5,15,0.6,140,0
"hours-per-week",5,1,0.6,61.5,0
"age",5,-1,0.266666666666667,35.5,0
"workclass",5,9,0.266666666666667,141,0
"age",0,-1,0.8,35.5,0.5
"hours-per-week",0,1,0.8,64.5,0.5
"age",2,1,1,38.5,0
"fnlwgt",2,1,1,197309.5,0
"occupation",2,15,1,142,0
"hours-per-week",2,1,1,61.5,0
"occupation",18,15,1.42222222222222,143,0
"relationship",18,6,1.42222222222222,144,0
"sex",18,2,1.42222222222222,145,0
"hours-per-week",18,1,0.507936507936507,54,0
"age",18,1,0.444444444444443,46.5,0
"fnlwgt",0,-1,0.888888888888889,254427.5,0.333333333333333
"fnlwgt",15,1,1.06666666666667,152466.5,0
"relationship",15,6,0.620512820512821,146,0
"sex",15,2,0.620512820512821,147,0
"age",15,-1,0.266666666666666,45.5,0
"hours-per-week",15,1,0.193939393939394,54,0
"relationship",0,6,0.8,148,0.4
"sex",0,2,0.8,149,0.4
"workclass",0,9,0.733333333333333,150,0.2
"occupation",0,15,0.733333333333333,151,0.2
"hours-per-week",0,-1,0.733333333333333,49,0.2
"fnlwgt",5,-1,2.4,120460,0
"hours-per-week",5,1,1.06666666666667,55,0
"age",5,-1,0.9,49,0
"workclass",5,9,0.4,152,0
"occupation",5,15,0.4,153,0
"hours-per-week",0,1,0.8,55,0.5
"age",3,1,1.33333333333333,45.5,0
"fnlwgt",3,1,1.33333333333333,272980.5,0
"occupation",3,15,0.333333333333333,154,0
"relationship",3,6,0.333333333333333,155,0
"sex",3,2,0.333333333333333,156,0
"hours-per-week",8,-1,2.08333333333333,55,0
"age",8,1,0.892857142857143,34,0
"native-country",8,42,0.75,157,0
"fnlwgt",8,-1,0.321428571428572,94280,0
"relationship",8,6,0.321428571428572,158,0
"age",6,1,0.666666666666667,41,0
"occupation",6,15,0.666666666666667,159,0
"native-country",6,42,0.666666666666667,160,0
"fnlwgt",6,-1,0.333333333333333,277699,0
"education",6,16,0.166666666666667,161,0
"fnlwgt",0,-1,0.833333333333333,277699,0.5
"age",2,-1,1,37.5,0
"fnlwgt",2,1,1,300633.5,0
"occupation",2,15,1,162,0
"native-country",2,42,1,163,0
"fnlwgt",18,1,1.53846153846154,207171,0
"occupation",18,15,0.984615384615385,164,0
"capital-gain",18,-1,0.941176470588236,2193,0
"education",18,16,0.800000000000001,165,0
"education-num",18,-1,0.5,8.5,0
"education",0,16,0.833333333333333,166,0.4
"occupation",0,15,0.833333333333333,167,0.4
"race",0,5,0.777777777777778,168,0.2
"native-country",0,42,0.777777777777778,169,0.2
"occupation",13,15,1.86153846153846,170,0
"fnlwgt",13,-1,1.37062937062937,191090,0
"hours-per-week",13,1,1.00699300699301,52.5,0
"relationship",13,6,0.62820512820513,171,0
"sex",13,2,0.62820512820513,172,0
"fnlwgt",0,1,0.769230769230769,100846.5,0.4
"age",0,-1,0.692307692307692,30.5,0.2
"relationship",0,6,0.692307692307692,173,0.2
"sex",0,2,0.692307692307692,174,0.2
"fnlwgt",8,-1,1.28571428571429,196665,0
"age",8,1,0.333333333333333,28.5,0
"hours-per-week",8,1,0.333333333333333,50,0
"education",8,16,0.142857142857143,175,0
"education-num",8,-1,0.142857142857143,8.5,0
"age",7,1,0.714285714285714,28.5,0
"hours-per-week",7,-1,0.380952380952381,44.5,0
"fnlwgt",7,-1,0.214285714285714,129199.5,0
"occupation",7,15,0.214285714285714,176,0
"education",7,16,0.0476190476190479,177,0
"hours-per-week",0,-1,0.857142857142857,44.5,0.5
"fnlwgt",2,1,1,157996.5,0
"hours-per-week",2,1,1,50,0
"age",5,-1,1.6,28.5,0
"fnlwgt",5,-1,0.6,77835,0
"hours-per-week",5,1,0.6,42.5,0
"occupation",5,15,0.266666666666667,178,0
"relationship",5,6,0.1,179,0
"hours-per-week",17,1,2.40196078431373,55,0
"occupation",17,15,1.7737556561086,180,0
"fnlwgt",17,-1,1.37418300653595,158363,0
"workclass",17,9,0.735294117647058,181,0
"education",17,16,0.735294117647058,182,0
"fnlwgt",0,-1,0.764705882352941,110377,0.2
"occupation",12,15,2.72222222222222,183,0
"fnlwgt",12,1,1.63333333333333,257340.5,0
"hours-per-week",12,-1,0.833333333333332,42.5,0
"relationship",12,6,0.742424242424241,184,0
"sex",12,2,0.742424242424241,185,0
"fnlwgt",0,-1,0.833333333333333,117107.5,0.333333333333333
"relationship",0,6,0.833333333333333,186,0.333333333333333
"sex",0,2,0.833333333333333,187,0.333333333333333
"fnlwgt",9,1,3.11111111111111,257340.5,0
"capital-gain",9,1,1.36111111111111,3120,0
"hours-per-week",9,-1,1.36111111111111,16.5,0
"age",9,1,0.396825396825396,56.5,0
"education",9,16,0.396825396825396,188,0
"capital-loss",5,1,2.4,1944.5,0
"occupation",5,15,1.06666666666667,189,0
"age",5,-1,0.9,44,0
"fnlwgt",5,1,0.9,576177.5,0
"hours-per-week",5,-1,0.4,45,0
"occupation",9,15,2.28571428571429,190,0
"age",9,-1,1,28,0
"workclass",9,9,1,191,0
"fnlwgt",9,1,0.571428571428572,99515.5,0
"education",9,16,0.25,192,0
"age",0,-1,0.888888888888889,37,0.5
"age",7,1,0.714285714285714,55,0
"education",7,16,0.714285714285714,193,0
"education-num",7,1,0.714285714285714,12.5,0
"hours-per-week",7,1,0.714285714285714,47.5,0
"fnlwgt",7,1,0.380952380952381,141173.5,0
"workclass",2,9,1,194,0
"fnlwgt",2,1,1,128371,0
"education",2,16,1,195,0
"education-num",2,1,1,11.5,0
"occupation",2,15,1,196,0
"education",10,16,2.45,197,0
"fnlwgt",10,1,1.8,185236,0
"education-num",10,-1,1.15238095238095,8,0
"age",10,-1,1.08888888888889,34,0
"workclass",10,9,1.08888888888889,198,0
"education-num",0,-1,0.9,8,0.5
"fnlwgt",8,1,1.75,243428.5,0
"age",8,1,0.416666666666667,52.5,0
"hours-per-week",8,-1,0.25,47.5,0
"workclass",8,9,0.0833333333333335,199,0
"education",8,16,0.0833333333333335,200,0
"fnlwgt",450,-1,21.3249979839188,206817,0
"race",450,5,18.7910038681157,201,0
"occupation",450,15,18.4718621286771,202,0
"age",450,-1,18.2946459343365,44.5,0
"workclass",450,9,16.7821361068581,203,0
"race",0,5,0.853333333333333,204,0.503759398496241
"occupation",0,15,0.833333333333333,205,0.43609022556391
"age",0,-1,0.797777777777778,45.5,0.315789473684211
