"","var","n","wt","dev","yval","complexity","ncompete","nsurrogate","yval2.","yval2.","yval2.","yval2.","yval2.","yval2.nodeprob"
"1","capital-gain",1000,1000,200,1,0.175000000,4,0,1.000000e+00,8.000000e+02,2.000000e+02,8.000000e-01,2.000000e-01,1.000000e+00
"2","education", 961, 961,163,1,0.100000000,4,5,1.000000e+00,7.980000e+02,1.630000e+02,8.303850e-01,1.696150e-01,9.610000e-01
"4","hours-per-week", 773, 773, 80,1,0.021666667,4,5,1.000000e+00,6.930000e+02,8.000000e+01,8.965071e-01,1.034929e-01,7.730000e-01
"8","workclass", 382, 382,  6,1,0.007500000,4,0,1.000000e+00,3.760000e+02,6.000000e+00,9.842932e-01,1.570681e-02,3.820000e-01
"16","occupation", 374, 374,  3,1,0.003333333,4,3,1.000000e+00,3.710000e+02,3.000000e+00,9.919786e-01,8.021390e-03,3.740000e-01
"32","education", 362, 362,  1,1,0.002500000,4,1,1.000000e+00,3.610000e+02,1.000000e+00,9.972376e-01,2.762431e-03,3.620000e-01
"64","<leaf>", 358, 358,  0,1,0.000000000,0,0,1.000000e+00,3.580000e+02,0.000000e+00,1.000000e+00,0.000000e+00,3.580000e-01
"65","age",   4,   4,  1,1,0.002500000,4,0,1.000000e+00,3.000000e+00,1.000000e+00,7.500000e-01,2.500000e-01,4.000000e-03
"130","<leaf>",   3,   3,  0,1,0.000000000,0,0,1.000000e+00,3.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,3.000000e-03
"131","<leaf>",   1,   1,  0,2,0.000000000,0,0,2.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,1.000000e+00,1.000000e-03
"33","relationship",  12,  12,  2,1,0.003333333,4,1,1.000000e+00,1.000000e+01,2.000000e+00,8.333333e-01,1.666667e-01,1.200000e-02
"66","<leaf>",   9,   9,  0,1,0.000000000,0,0,1.000000e+00,9.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,9.000000e-03
"67","age",   3,   3,  1,2,0.003333333,4,0,2.000000e+00,1.000000e+00,2.000000e+00,3.333333e-01,6.666667e-01,3.000000e-03
"134","<leaf>",   1,   1,  0,1,0.000000000,0,0,1.000000e+00,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,1.000000e-03
"135","<leaf>",   2,   2,  0,2,0.000000000,0,0,2.000000e+00,0.000000e+00,2.000000e+00,0.000000e+00,1.000000e+00,2.000000e-03
"17","education",   8,   8,  3,1,0.007500000,4,5,1.000000e+00,5.000000e+00,3.000000e+00,6.250000e-01,3.750000e-01,8.000000e-03
"34","<leaf>",   5,   5,  0,1,0.000000000,0,0,1.000000e+00,5.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,5.000000e-03
"35","<leaf>",   3,   3,  0,2,0.000000000,0,0,2.000000e+00,0.000000e+00,3.000000e+00,0.000000e+00,1.000000e+00,3.000000e-03
"9","marital-status", 391, 391, 74,1,0.021666667,4,5,1.000000e+00,3.170000e+02,7.400000e+01,8.107417e-01,1.892583e-01,3.910000e-01
"18","capital-loss", 202, 202,  4,1,0.010000000,4,0,1.000000e+00,1.980000e+02,4.000000e+00,9.801980e-01,1.980198e-02,2.020000e-01
"36","hours-per-week", 200, 200,  2,1,0.002500000,4,0,1.000000e+00,1.980000e+02,2.000000e+00,9.900000e-01,1.000000e-02,2.000000e-01
"72","education", 198, 198,  1,1,0.002500000,4,1,1.000000e+00,1.970000e+02,1.000000e+00,9.949495e-01,5.050505e-03,1.980000e-01
"144","<leaf>", 193, 193,  0,1,0.000000000,0,0,1.000000e+00,1.930000e+02,0.000000e+00,1.000000e+00,0.000000e+00,1.930000e-01
"145","fnlwgt",   5,   5,  1,1,0.002500000,4,0,1.000000e+00,4.000000e+00,1.000000e+00,8.000000e-01,2.000000e-01,5.000000e-03
"290","<leaf>",   4,   4,  0,1,0.000000000,0,0,1.000000e+00,4.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,4.000000e-03
"291","<leaf>",   1,   1,  0,2,0.000000000,0,0,2.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,1.000000e+00,1.000000e-03
"73","age",   2,   2,  1,1,0.002500000,4,0,1.000000e+00,1.000000e+00,1.000000e+00,5.000000e-01,5.000000e-01,2.000000e-03
"146","<leaf>",   1,   1,  0,1,0.000000000,0,0,1.000000e+00,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,1.000000e-03
"147","<leaf>",   1,   1,  0,2,0.000000000,0,0,2.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,1.000000e+00,1.000000e-03
"37","<leaf>",   2,   2,  0,2,0.000000000,0,0,2.000000e+00,0.000000e+00,2.000000e+00,0.000000e+00,1.000000e+00,2.000000e-03
"19","workclass", 189, 189, 70,1,0.021666667,4,1,1.000000e+00,1.190000e+02,7.000000e+01,6.296296e-01,3.703704e-01,1.890000e-01
"38","education", 164, 164, 51,1,0.011666667,4,1,1.000000e+00,1.130000e+02,5.100000e+01,6.890244e-01,3.109756e-01,1.640000e-01
"76","<leaf>",  20,  20,  0,1,0.000000000,0,0,1.000000e+00,2.000000e+01,0.000000e+00,1.000000e+00,0.000000e+00,2.000000e-02
"77","age", 144, 144, 51,1,0.011666667,4,4,1.000000e+00,9.300000e+01,5.100000e+01,6.458333e-01,3.541667e-01,1.440000e-01
"154","occupation",  34,  34,  4,1,0.005000000,4,5,1.000000e+00,3.000000e+01,4.000000e+00,8.823529e-01,1.176471e-01,3.400000e-02
