"","count","ncat","improve","index","adj"
"capital-gain",1000,-1,264.65175,7073.5,0
"education",1000,16,220.016548804137,1,0
"education-num",1000,-1,220.016548804137,14.5,0
"occupation",1000,15,181.510331040507,2,0
"relationship",1000,6,169.738553974818,3,0
"education",0,16,0.948,4,0.824324324324324
"education-num",0,-1,0.948,15.5,0.824324324324324
"occupation",0,15,0.879,5,0.591216216216216
"fnlwgt",0,1,0.774,119137,0.236486486486487
"native-country",0,42,0.705,6,0.00337837837837838
"relationship",704,6,36.1038458414555,7,0
"marital-status",704,7,35.27941169015,8,0
"education-num",704,-1,19.7491273176621,12.5,0
"education",704,16,19.749127317662,9,0
"occupation",704,15,18.8146188492832,10,0
"marital-status",0,7,0.995738636363636,11,0.990740740740741
"sex",0,2,0.717329545454545,12,0.385802469135802
"age",0,-1,0.633522727272727,30.5,0.203703703703704
"occupation",0,15,0.603693181818182,13,0.138888888888889
"education",0,16,0.59375,14,0.117283950617284
"education",380,16,2.31580037049144,15,0
"education-num",380,-1,2.19181747703583,11.5,0
"hours-per-week",380,-1,1.7916746411483,46.5,0
"occupation",380,15,1.63690125988656,16,0
"age",380,-1,1.32357546759458,27.5,0
"education-num",0,-1,0.947368421052632,13.5,0.428571428571428
"native-country",345,42,1.33205456095481,17,0
"capital-loss",345,-1,1.33205456095481,1222,0
"occupation",345,15,1.07425836667773,18,0
"hours-per-week",345,-1,0.75301743950585,46.5,0
"education",345,16,0.623725527587069,19,0
"occupation",340,15,0.882357317927173,20,0
"education",340,16,0.750005917860111,21,0
"education-num",340,-1,0.72807163408417,12,0
"hours-per-week",340,-1,0.499492604059171,46.5,0
"age",340,-1,0.457317419721512,27.5,0
"native-country",0,42,0.761764705882353,22,0.0357142857142856
"education",0,16,0.755882352941176,23,0.0119047619047619
"race",0,5,0.755882352941176,24,0.0119047619047619
"workclass",256,9,0.144158743042675,25,0
"education",256,16,0.109469643947875,26,0
"relationship",256,6,0.0963541666666661,27,0
"sex",256,2,0.0904017857142847,28,0
"occupation",256,15,0.055561625874132,29,0
"education",245,16,0.141259982253769,30,0
"hours-per-week",245,-1,0.0762358276643891,49,0
"age",245,-1,0.0534024357898968,53.5,0
"occupation",245,15,0.0515574650913004,31,0
"relationship",245,6,0.0465548595675846,32,0
"education-num",0,-1,0.93469387755102,12,0.652173913043478
"age",0,1,0.816326530612245,17.5,0.0217391304347829
"marital-status",0,7,0.816326530612245,33,0.0217391304347829
"native-country",0,42,0.816326530612245,34,0.0217391304347829
"age",46,-1,0.373706004140784,53.5,0
"relationship",46,6,0.296675191815855,35,0
"hours-per-week",46,-1,0.274867444326615,49,0
"sex",46,2,0.189723320158101,36,0
"occupation",46,15,0.146086956521739,37,0
"marital-status",0,7,0.934782608695652,38,0.250000000000001
"hours-per-week",42,-1,0.352380952380953,49,0
"relationship",42,6,0.0952380952380967,39,0
"occupation",42,15,0.085714285714287,40,0
"fnlwgt",42,1,0.0700280112044829,148093.5,0
"sex",42,2,0.0523809523809526,41,0
"hours-per-week",5,1,1.6,52.5,0
"fnlwgt",5,1,0.6,174278,0
"age",5,-1,0.266666666666667,26,0
"education",5,16,0.266666666666667,42,0
"education-num",5,-1,0.266666666666667,10,0
"age",4,1,1.5,56,0
"fnlwgt",4,-1,1.5,198818.5,0
"hours-per-week",4,-1,1.5,39,0
"education",4,16,0.5,43,0
"education-num",4,1,0.5,10,0
"hours-per-week",11,1,0.818181818181819,37.5,0
"education",11,16,0.484848484848485,44,0
"education-num",11,-1,0.484848484848485,9.5,0
"fnlwgt",11,1,0.318181818181819,179223,0
"marital-status",11,7,0.318181818181819,45,0
"age",2,1,1,60.5,0
"fnlwgt",2,-1,1,154316.5,0
"education",2,16,1,46,0
"education-num",2,-1,1,9.5,0
"marital-status",2,7,1,47,0
"capital-loss",84,-1,1.65691336775673,782,0
"age",84,-1,1.03619047619047,27.5,0
"hours-per-week",84,-1,0.951866151866151,46.5,0
"education",84,16,0.753463203463202,48,0
"education-num",84,-1,0.643831801726533,12,0
"age",83,-1,1.20952101087276,29.5,0
"hours-per-week",83,-1,1.0576332728173,46.5,0
"marital-status",83,7,0.568904530192306,49,0
"education",83,16,0.543695713084901,50,0
"relationship",83,6,0.50893228084753,51,0
"marital-status",0,7,0.771084337349398,52,0.536585365853659
"relationship",0,6,0.698795180722892,53,0.390243902439025
"hours-per-week",0,-1,0.63855421686747,37.5,0.268292682926829
"education",0,16,0.614457831325301,54,0.219512195121951
"fnlwgt",0,1,0.590361445783133,102155,0.170731707317073
"race",41,5,1.40975609756098,55,0
"hours-per-week",41,-1,1.12236113957778,46.5,0
"education",41,16,0.851301991280783,56,0
"education-num",41,-1,0.714151701956583,12,0
"fnlwgt",41,-1,0.579453067257946,91487,0
"hours-per-week",40,-1,1.31688311688312,46.5,0
"education",40,16,0.583838383838382,57,0
"fnlwgt",40,-1,0.522580645161291,100083,0
"age",40,1,0.515789473684212,30.5,0
"workclass",40,9,0.381818181818183,58,0
"age",0,1,0.875,30.5,0.285714285714286
"education",33,16,0.42676767676768,59,0
"age",33,-1,0.387878787878789,57,0
"education-num",33,1,0.272727272727274,10.5,0
"fnlwgt",33,-1,0.23715415019763,110598,0
"marital-status",33,7,0.230407523510972,60,0
"education-num",0,1,0.909090909090909,9.5,0.666666666666667
"age",0,-1,0.818181818181818,49,0.333333333333333
"marital-status",0,7,0.787878787878788,61,0.222222222222222
"hours-per-week",0,1,0.787878787878788,36.5,0.222222222222222
"workclass",0,9,0.757575757575758,62,0.111111111111111
"fnlwgt",24,-1,0.583333333333332,311607,0
"occupation",24,15,0.316666666666666,63,0
"marital-status",24,7,0.138888888888888,64,0
"sex",24,2,0.138888888888888,65,0
"education",24,16,0.116666666666666,66,0
"education",0,16,0.916666666666667,67,0.333333333333333
"marital-status",0,7,0.916666666666667,68,0.333333333333333
"occupation",0,15,0.916666666666667,69,0.333333333333333
"race",0,5,0.916666666666667,70,0.333333333333333
"native-country",0,42,0.916666666666667,71,0.333333333333333
"age",3,-1,1.33333333333333,39,0
"fnlwgt",3,1,1.33333333333333,337425,0
"marital-status",3,7,1.33333333333333,72,0
"education",3,16,0.333333333333333,73,0
"education-num",3,-1,0.333333333333333,6.5,0
"age",9,1,1.36111111111111,39,0
"occupation",9,15,1.36111111111111,74,0
"fnlwgt",9,1,1.11111111111111,135894.5,0
"relationship",9,6,1.11111111111111,75,0
"marital-status",9,7,0.711111111111111,76,0
"age",8,-1,1.75,57,0
"fnlwgt",8,1,0.416666666666667,135894.5,0
"marital-status",8,7,0.416666666666667,77,0
"relationship",8,6,0.416666666666667,78,0
"hours-per-week",8,1,0.25,37.5,0
"age",7,1,1.02857142857143,46,0
"education",7,16,1.02857142857143,79,0
"education-num",7,-1,1.02857142857143,12,0
"fnlwgt",7,-1,0.761904761904761,227366.5,0
"relationship",7,6,0.761904761904761,80,0
"fnlwgt",0,-1,0.857142857142857,131440,0.5
