"","count","ncat","improve","index","adj"
"education",1000,16,49.3358856736725,1,0
"education-num",1000,-1,49.3358856736725,11.5,0
"capital-gain",1000,-1,42.850612263716,5095.5,0
"occupation",1000,15,41.9255467980296,2,0
"age",1000,-1,32.1914716565768,37.5,0
"education-num",0,-1,1,11.5,1
"occupation",0,15,0.84,3,0.183673469387755
"capital-gain",0,-1,0.82,4444,0.081632653061224
"native-country",0,42,0.809,4,0.0255102040816327
"age",804,-1,15.7603812228162,37.5,0
"occupation",804,15,11.7606612992386,5,0
"capital-gain",804,-1,11.2038181213615,5095.5,0
"workclass",804,9,9.31185564272164,6,0
"marital-status",804,7,8.62243428188327,7,0
"marital-status",0,7,0.747512437810945,8,0.245353159851301
"occupation",0,15,0.697761194029851,9,0.0966542750929365
"workclass",0,9,0.696517412935323,10,0.0929368029739777
"education",0,16,0.686567164179104,11,0.0631970260223046
"relationship",0,6,0.686567164179104,12,0.0631970260223046
"capital-gain",535,-1,5.56944698194084,7073.5,0
"occupation",535,15,2.25011691073108,13,0
"hours-per-week",535,-1,1.52531491263716,55.5,0
"workclass",535,9,1.49603407591832,14,0
"capital-loss",535,-1,1.31366602010229,1881.5,0
"occupation",532,15,1.86184469438057,15,0
"capital-loss",532,-1,1.35349188911557,1881.5,0
"relationship",532,6,1.14733950260267,16,0
"hours-per-week",532,-1,1.08867225096962,76,0
"workclass",532,9,1.06950881162729,17,0
"workclass",0,9,0.917293233082707,18,0.0833333333333327
"education",0,16,0.911654135338346,19,0.0208333333333329
"education-num",0,-1,0.911654135338346,10.5,0.0208333333333329
"hours-per-week",484,-1,1.18789261961571,76,0
"relationship",484,6,0.656819053596973,20,0
"capital-loss",484,-1,0.590241862969179,1779.5,0
"fnlwgt",484,1,0.538034721139358,116859,0
"education",484,16,0.502551016887917,21,0
"relationship",478,6,0.686063727067953,22,0
"capital-loss",478,-1,0.605200029362129,1779.5,0
"education",478,16,0.553390677656669,23,0
"education-num",478,-1,0.438968628074079,10.5,0
"fnlwgt",478,1,0.394841574216887,148964,0
"education",468,16,0.643448455264636,24,0
"education-num",468,-1,0.620347394540927,10.5,0
"fnlwgt",468,1,0.298890847114171,148964,0
"occupation",468,15,0.26856763925727,25,0
"workclass",468,9,0.109890109890106,26,0
"education-num",0,-1,0.982905982905983,10.5,0.272727272727271
"occupation",457,15,0.317834890346659,27,0
"workclass",457,9,0.124364812548592,28,0
"fnlwgt",457,1,0.0923478105087394,192211,0
"age",457,1,0.0465601542894269,32.5,0
"relationship",457,6,0.0348961509488159,29,0
"workclass",0,9,0.912472647702407,30,0.148936170212766
"hours-per-week",0,-1,0.912472647702407,67.5,0.148936170212766
"native-country",0,42,0.901531728665208,31,0.0425531914893621
"education",0,16,0.899343544857768,32,0.0212765957446805
"fnlwgt",410,1,0.0335834896810498,150032.5,0
"education",410,16,0.0258911819887475,33,0
"education-num",410,1,0.0151219512195122,9.5,0
"age",410,-1,0.00299596696754656,36.5,0
"occupation",410,15,0.002904052386832,34,0
"marital-status",0,7,0.882926829268293,35,0.076923076923077
"hours-per-week",0,-1,0.880487804878049,52.5,0.0576923076923077
"race",0,5,0.878048780487805,36,0.0384615384615385
"capital-gain",0,-1,0.878048780487805,3759.5,0.0384615384615385
"workclass",0,9,0.875609756097561,37,0.0192307692307692
"fnlwgt",52,-1,1.96153846153846,146793,0
"age",52,-1,0.961538461538463,36.5,0
"occupation",52,15,0.62820512820513,38,0
"marital-status",52,7,0.211538461538463,39,0
"relationship",52,6,0.211538461538463,40,0
"education",47,16,0.902735562310028,41,0
"education-num",47,-1,0.902735562310028,9.5,0
"age",47,-1,0.517021276595743,30.5,0
"marital-status",47,7,0.4741641337386,42,0
"relationship",47,6,0.4741641337386,43,0
"education-num",0,-1,1,9.5,1
"occupation",0,15,0.765957446808511,44,0.214285714285714
"workclass",0,9,0.74468085106383,45,0.142857142857143
"fnlwgt",0,1,0.74468085106383,36176.5,0.142857142857143
"relationship",0,6,0.74468085106383,46,0.142857142857143
"marital-status",14,7,1.28571428571429,47,0
"relationship",14,6,1.28571428571429,48,0
"age",14,-1,0.964285714285715,30.5,0
"fnlwgt",14,-1,0.350649350649352,81627,0
"occupation",14,15,0.297619047619048,49,0
"age",0,-1,0.785714285714286,26,0.571428571428571
"fnlwgt",0,-1,0.785714285714286,186827,0.571428571428571
"hours-per-week",0,1,0.571428571428571,42.5,0.142857142857143
"native-country",0,42,0.571428571428571,50,0.142857142857143
"fnlwgt",7,1,1.82857142857143,220209,0
"age",7,-1,1.02857142857143,30.5,0
"occupation",7,15,0.595238095238094,51,0
"capital-gain",7,1,0.428571428571428,1728,0
"hours-per-week",7,-1,0.428571428571428,24,0
"occupation",5,15,0.6,52,0
"age",5,-1,0.266666666666667,30.5,0
"workclass",5,9,0.266666666666667,53,0
"fnlwgt",5,-1,0.266666666666667,294354.5,0
"capital-gain",5,1,0.1,1728,0
"age",0,1,0.8,33,0.5
"fnlwgt",0,1,0.8,314185.5,0.5
"age",2,-1,1,30.5,0
"fnlwgt",2,-1,1,278562,0
"age",11,-1,1.93939393939394,34.5,0
"hours-per-week",11,-1,1.47272727272727,49,0
"fnlwgt",11,1,0.872727272727273,117946,0
"occupation",11,15,0.872727272727273,54,0
"marital-status",11,7,0.606060606060606,55,0
"age",3,1,1.33333333333333,36.5,0
"fnlwgt",3,1,1.33333333333333,159216.5,0
"occupation",3,15,1.33333333333333,56,0
"education",3,16,0.333333333333333,57,0
"education-num",3,-1,0.333333333333333,8,0
"age",10,-1,1.42222222222222,35.5,0
"fnlwgt",10,1,1.42222222222222,41435.5,0
"occupation",10,15,1.42222222222222,58,0
"capital-loss",10,-1,1.42222222222222,943.5,0
"education",10,16,0.8,59,0
"fnlwgt",9,1,1.77777777777778,41435.5,0
"capital-loss",9,-1,1.77777777777778,943.5,0
"hours-per-week",9,1,0.777777777777778,30,0
"age",9,-1,0.444444444444445,32,0
"education",9,16,0.277777777777778,60,0
"education",6,16,2.66666666666667,61,0
"occupation",6,15,2.66666666666667,62,0
"age",6,-1,1.33333333333333,30.5,0
"education-num",6,1,1.33333333333333,9.5,0
"fnlwgt",6,-1,0.666666666666667,63688,0
"age",0,-1,0.833333333333333,30.5,0.5
"education-num",0,1,0.833333333333333,9.5,0.5
"relationship",48,6,3.73333333333333,63,0
"marital-status",48,7,3.42857142857143,64,0
"age",48,-1,1.74712643678161,28.5,0
"native-country",48,42,1.41843971631206,65,0
"hours-per-week",48,-1,0.969696969696969,57.5,0
"age",0,-1,0.6875,28.5,0.25
"sex",0,2,0.666666666666667,66,0.2
"hours-per-week",0,-1,0.666666666666667,46.5,0.2
"fnlwgt",0,-1,0.645833333333333,205048.5,0.15
"capital-loss",0,-1,0.625,1881.5,0.0999999999999999
"workclass",20,9,2.13333333333333,67,0
"age",20,-1,1.6,36.5,0
"fnlwgt",20,1,1.6,134276,0
"native-country",20,42,0.757894736842106,68,0
"education",20,16,0.71111111111111,69,0
"age",15,-1,1.8,33,0
"education",15,16,1.31282051282051,70,0
"education-num",15,-1,1.31282051282051,8,0
"workclass",15,9,1.00512820512821,71,0
"fnlwgt",15,1,1.00512820512821,134276,0
"fnlwgt",0,1,0.8,143724.5,0.5
"hours-per-week",0,-1,0.733333333333333,57.5,0.333333333333333
"workclass",0,9,0.666666666666667,72,0.166666666666667
"education",0,16,0.666666666666667,73,0.166666666666667
"occupation",0,15,0.666666666666667,74,0.166666666666667
"workclass",9,9,2.28571428571429,75,0
"occupation",9,15,1,76,0
"capital-loss",9,-1,1,943.5,0
"age",9,-1,0.571428571428572,27.5,0
"fnlwgt",9,1,0.571428571428572,236586,0
"relationship",7,6,0.714285714285714,77,0
"sex",7,2,0.714285714285714,78,0
"age",7,-1,0.380952380952381,31.5,0
"fnlwgt",7,-1,0.380952380952381,221264,0
"education",7,16,0.380952380952381,79,0
"age",0,-1,0.857142857142857,31.5,0.5
"fnlwgt",0,-1,0.857142857142857,221264,0.5
"fnlwgt",2,1,1,266984.5,0
"education",2,16,1,80,0
"education-num",2,-1,1,8,0
"occupation",2,15,1,81,0
"hours-per-week",2,-1,1,37.5,0
"workclass",6,9,1.66666666666667,82,0
"occupation",6,15,0.666666666666667,83,0
"fnlwgt",6,-1,0.333333333333333,177439.5,0
"age",6,1,0.166666666666667,35.5,0
"education",6,16,0.166666666666667,84,0
"marital-status",269,7,18.5293184083099,85,0
"relationship",269,6,18.0334905398657,86,0
"sex",269,2,9.89744417990522,87,0
"workclass",269,9,6.78846974221463,88,0
"capital-gain",269,-1,5.31482975437117,5095.5,0
"sex",0,2,0.788104089219331,89,0.540322580645161
"occupation",0,15,0.657992565055762,90,0.258064516129032
"hours-per-week",0,-1,0.617100371747212,39,0.169354838709677
"race",0,5,0.572490706319703,91,0.0725806451612903
"fnlwgt",0,-1,0.568773234200744,162161.5,0.0645161290322583
"capital-loss",124,-1,2.35048431529369,1963.5,0
"workclass",124,9,1.82585890375032,92,0
"native-country",124,42,1.82585890375032,93,0
"hours-per-week",124,-1,1.37724957555178,54,0
"occupation",124,15,0.868705488060327,94,0
"workclass",0,9,0.983870967741935,95,0.333333333333333
"native-country",121,42,1.88553719008264,96,0
"hours-per-week",121,-1,0.948569771536272,55.5,0
"occupation",121,15,0.886797694284323,97,0
"race",121,5,0.886797694284323,98,0
"workclass",121,9,0.806333650259633,99,0
"hours-per-week",120,-1,1.01055625790139,55.5,0
"occupation",120,15,0.9177966101695,100,0
"workclass",120,9,0.867857142857149,101,0
"education",120,16,0.379411764705885,102,0
"marital-status",120,7,0.314052287581705,103,0
"occupation",113,15,1.98230088495575,104,0
"workclass",113,9,0.268015170670039,105,0
