"","var","n","wt","dev","yval","complexity","ncompete","nsurrogate","yval2.","yval2.","yval2.","yval2.","yval2.","yval2.nodeprob"
"1","relationship",1000,1000,204,1,0.171568627,4,5,1.000000e+00,7.960000e+02,2.040000e+02,7.960000e-01,2.040000e-01,1.000000e+00
"2","capital-gain", 640, 640, 31,1,0.039215686,4,0,1.000000e+00,6.090000e+02,3.100000e+01,9.515625e-01,4.843750e-02,6.400000e-01
"4","education", 632, 632, 23,1,0.012254902,4,2,1.000000e+00,6.090000e+02,2.300000e+01,9.636076e-01,3.639241e-02,6.320000e-01
"8","hours-per-week", 608, 608, 12,1,0.009803922,4,1,1.000000e+00,5.960000e+02,1.200000e+01,9.802632e-01,1.973684e-02,6.080000e-01
"16","native-country", 586, 586,  5,1,0.004901961,4,0,1.000000e+00,5.810000e+02,5.000000e+00,9.914676e-01,8.532423e-03,5.860000e-01
"32","workclass", 585, 585,  4,1,0.003267974,4,1,1.000000e+00,5.810000e+02,4.000000e+00,9.931624e-01,6.837607e-03,5.850000e-01
"64","hours-per-week", 553, 553,  1,1,0.001225490,4,2,1.000000e+00,5.520000e+02,1.000000e+00,9.981917e-01,1.808318e-03,5.530000e-01
"128","<leaf>", 521, 521,  0,1,0.000000000,0,0,1.000000e+00,5.210000e+02,0.000000e+00,1.000000e+00,0.000000e+00,5.210000e-01
"129","occupation",  32,  32,  1,1,0.001225490,4,5,1.000000e+00,3.100000e+01,1.000000e+00,9.687500e-01,3.125000e-02,3.200000e-02
"258","<leaf>",  22,  22,  0,1,0.000000000,0,0,1.000000e+00,2.200000e+01,0.000000e+00,1.000000e+00,0.000000e+00,2.200000e-02
"259","education",  10,  10,  1,1,0.001225490,4,4,1.000000e+00,9.000000e+00,1.000000e+00,9.000000e-01,1.000000e-01,1.000000e-02
"518","<leaf>",   7,   7,  0,1,0.000000000,0,0,1.000000e+00,7.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,7.000000e-03
"519","age",   3,   3,  1,1,0.001225490,4,0,1.000000e+00,2.000000e+00,1.000000e+00,6.666667e-01,3.333333e-01,3.000000e-03
"1038","<leaf>",   2,   2,  0,1,0.000000000,0,0,1.000000e+00,2.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,2.000000e-03
"1039","<leaf>",   1,   1,  0,2,0.000000000,0,0,2.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,1.000000e+00,1.000000e-03
"65","age",  32,  32,  3,1,0.003267974,4,0,1.000000e+00,2.900000e+01,3.000000e+00,9.062500e-01,9.375000e-02,3.200000e-02
"130","fnlwgt",  31,  31,  2,1,0.003267974,4,0,1.000000e+00,2.900000e+01,2.000000e+00,9.354839e-01,6.451613e-02,3.100000e-02
