"","var","n","wt","dev","yval","complexity","ncompete","nsurrogate","yval2.","yval2.","yval2.","yval2.","yval2.","yval2.nodeprob"
"1","occupation",1000,1000,163,1,0.119631902,4,5,1.000000e+00,8.370000e+02,1.630000e+02,8.370000e-01,1.630000e-01,1.000000e+00
"2","capital-gain", 769, 769, 61,1,0.055214724,4,0,1.000000e+00,7.080000e+02,6.100000e+01,9.206762e-01,7.932380e-02,7.690000e-01
"4","occupation", 760, 760, 52,1,0.013496933,4,5,1.000000e+00,7.080000e+02,5.200000e+01,9.315789e-01,6.842105e-02,7.600000e-01
"8","native-country", 410, 410,  3,1,0.006134969,4,0,1.000000e+00,4.070000e+02,3.000000e+00,9.926829e-01,7.317073e-03,4.100000e-01
"16","fnlwgt", 409, 409,  2,1,0.003067485,4,5,1.000000e+00,4.070000e+02,2.000000e+00,9.951100e-01,4.889976e-03,4.090000e-01
"32","<leaf>", 371, 371,  0,1,0.000000000,0,0,1.000000e+00,3.710000e+02,0.000000e+00,1.000000e+00,0.000000e+00,3.710000e-01
"33","fnlwgt",  38,  38,  2,1,0.003067485,4,0,1.000000e+00,3.600000e+01,2.000000e+00,9.473684e-01,5.263158e-02,3.800000e-02
"66","fnlwgt",  37,  37,  1,1,0.003067485,4,2,1.000000e+00,3.600000e+01,1.000000e+00,9.729730e-01,2.702703e-02,3.700000e-02
"132","<leaf>",  31,  31,  0,1,0.000000000,0,0,1.000000e+00,3.100000e+01,0.000000e+00,1.000000e+00,0.000000e+00,3.100000e-02
"133","fnlwgt",   6,   6,  1,1,0.003067485,4,0,1.000000e+00,5.000000e+00,1.000000e+00,8.333333e-01,1.666667e-01,6.000000e-03
"266","<leaf>",   5,   5,  0,1,0.000000000,0,0,1.000000e+00,5.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,5.000000e-03
"267","<leaf>",   1,   1,  0,2,0.000000000,0,0,2.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,1.000000e+00,1.000000e-03
"67","<leaf>",   1,   1,  0,2,0.000000000,0,0,2.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,1.000000e+00,1.000000e-03
"17","<leaf>",   1,   1,  0,2,0.000000000,0,0,2.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,1.000000e+00,1.000000e-03
"9","relationship", 350, 350, 49,1,0.013496933,4,5,1.000000e+00,3.010000e+02,4.900000e+01,8.600000e-01,1.400000e-01,3.500000e-01
"18","education", 196, 196,  6,1,0.006134969,4,0,1.000000e+00,1.900000e+02,6.000000e+00,9.693878e-01,3.061224e-02,1.960000e-01
"36","hours-per-week", 195, 195,  5,1,0.003680982,4,3,1.000000e+00,1.900000e+02,5.000000e+00,9.743590e-01,2.564103e-02,1.950000e-01
"72","fnlwgt", 179, 179,  2,1,0.003067485,4,0,1.000000e+00,1.770000e+02,2.000000e+00,9.888268e-01,1.117318e-02,1.790000e-01
"144","occupation", 177, 177,  1,1,0.001533742,4,2,1.000000e+00,1.760000e+02,1.000000e+00,9.943503e-01,5.649718e-03,1.770000e-01
"288","<leaf>", 152, 152,  0,1,0.000000000,0,0,1.000000e+00,1.520000e+02,0.000000e+00,1.000000e+00,0.000000e+00,1.520000e-01
"289","relationship",  25,  25,  1,1,0.001533742,4,3,1.000000e+00,2.400000e+01,1.000000e+00,9.600000e-01,4.000000e-02,2.500000e-02
"578","<leaf>",  17,  17,  0,1,0.000000000,0,0,1.000000e+00,1.700000e+01,0.000000e+00,1.000000e+00,0.000000e+00,1.700000e-02
"579","sex",   8,   8,  1,1,0.001533742,4,0,1.000000e+00,7.000000e+00,1.000000e+00,8.750000e-01,1.250000e-01,8.000000e-03
