"","count","ncat","improve","index","adj"
"relationship",1000,6,81.3627919042938,1,0
"marital-status",1000,7,79.6637310263787,2,0
"age",1000,-1,50.562,30.5,0
"occupation",1000,15,40.3233218390804,3,0
"capital-gain",1000,-1,39.4314152479645,5095.5,0
"marital-status",0,7,0.995,4,0.984802431610942
"age",0,-1,0.733,34.5,0.188449848024316
"hours-per-week",0,-1,0.715,42.5,0.133738601823708
"occupation",0,15,0.713,5,0.127659574468085
"education",0,16,0.691,6,0.0607902735562307
"capital-gain",671,-1,16.9629177716444,8028.5,0
"education",671,16,4.17786156527642,7,0
"education-num",671,-1,4.17786156527642,11.5,0
"native-country",671,42,3.0471742335444,8,0
"occupation",671,15,3.02281553435753,9,0
"native-country",662,42,2.49980668931382,10,0
"workclass",662,9,1.76767214917435,11,0
"education",662,16,1.66166086062211,12,0
"education-num",662,-1,1.53592943532503,11.5,0
"hours-per-week",662,-1,1.25111018539078,47.5,0
"workclass",659,9,1.38812514902713,13,0
"education",659,16,1.35005832261235,14,0
"education-num",659,-1,1.28557425554017,11.5,0
"occupation",659,15,0.997197353632338,15,0
"hours-per-week",659,-1,0.935336684594965,47.5,0
"education",0,16,0.919575113808801,16,0.0363636363636363
"education-num",0,-1,0.919575113808801,14.5,0.0363636363636363
"fnlwgt",0,1,0.918057663125948,24657.5,0.0181818181818182
"native-country",0,42,0.918057663125948,17,0.0181818181818182
"education",604,16,0.61982016291741,18,0
"education-num",604,-1,0.588772399315191,11.5,0
"age",604,-1,0.285289084009261,30.5,0
"marital-status",604,7,0.236906508411495,19,0
"hours-per-week",604,-1,0.218906970685309,43.5,0
"education-num",0,-1,0.995033112582781,11.5,0.955882352941177
"occupation",0,15,0.908940397350993,20,0.191176470588236
"native-country",0,42,0.892384105960265,21,0.0441176470588233
"age",0,-1,0.889072847682119,73.5,0.0147058823529417
"hours-per-week",0,1,0.889072847682119,7.5,0.0147058823529417
"race",536,5,0.0703427307905085,22,0
"age",536,-1,0.0607847857486945,54.5,0
"hours-per-week",536,-1,0.056874717322497,46.5,0
"relationship",536,6,0.0319829424307188,23,0
"marital-status",536,7,0.0270378874856698,24,0
"native-country",0,42,0.951492537313433,25,0.0370370370370377
"hours-per-week",27,-1,0.425925925925927,44,0
"age",27,-1,0.325925925925927,54.5,0
"occupation",27,15,0.325925925925927,26,0
"marital-status",27,7,0.211640211640213,27,0
"education",27,16,0.175925925925927,28,0
"age",4,-1,1.5,47,0
"marital-status",4,7,1.5,29,0
"occupation",4,15,1.5,30,0
"sex",4,2,1.5,31,0
"hours-per-week",4,1,1.5,49,0
"marital-status",68,7,1.74231782265145,32,0
"occupation",68,15,1.74231782265145,33,0
"sex",68,2,0.591217510259913,34,0
"relationship",68,6,0.427496580027359,35,0
"capital-loss",68,-1,0.423680241327299,1472,0
"occupation",67,15,1.79511533242876,36,0
"capital-loss",67,-1,0.470304726368155,1472,0
"sex",67,2,0.318899687608464,37,0
"relationship",67,6,0.284292821606252,38,0
"age",67,-1,0.266574106213115,29.5,0
"capital-loss",66,-1,0.520923520923518,1472,0
"relationship",66,6,0.166297117516629,39,0
"age",66,-1,0.155844155844154,29.5,0
"sex",66,2,0.121610442136221,40,0
"fnlwgt",66,1,0.118577075098814,191361,0
"age",63,1,0.123015873015873,34.5,0
"occupation",63,15,0.110751722072477,41,0
"fnlwgt",63,1,0.0932955932955908,111925.5,0
"relationship",63,6,0.0835421888053447,42,0
"marital-status",63,7,0.0681378242353836,43,0
"marital-status",0,7,0.777777777777778,44,0.548387096774194
"occupation",0,15,0.650793650793651,45,0.290322580645161
"education",0,16,0.619047619047619,46,0.225806451612903
"education-num",0,1,0.619047619047619,13.5,0.225806451612903
"relationship",0,6,0.619047619047619,47,0.225806451612903
"age",32,-1,0.816666666666667,33.5,0
"education",32,16,0.321428571428572,48,0
"education-num",32,-1,0.321428571428572,13.5,0
"occupation",32,15,0.321428571428571,49,0
"relationship",32,6,0.171052631578948,50,0
"occupation",30,15,0.333333333333333,51,0
"fnlwgt",30,1,0.219047619047619,112314.5,0
"age",30,-1,0.183333333333333,29.5,0
"sex",30,2,0.0871794871794873,52,0
"relationship",30,6,0.0509803921568626,53,0
"marital-status",0,7,0.866666666666667,54,0.2
"age",5,-1,0.6,29,0
"fnlwgt",5,1,0.6,131336,0
"education",5,16,0.266666666666667,55,0
"education-num",5,-1,0.266666666666667,12.5,0
"sex",5,2,0.266666666666667,56,0
"education-num",0,-1,0.8,12.5,0.5
"age",2,1,1,31.5,0
"fnlwgt",2,1,1,195370,0
"marital-status",2,7,1,57,0
"hours-per-week",2,1,1,42.5,0
"fnlwgt",2,-1,1,179984,0
"occupation",2,15,1,58,0
"hours-per-week",2,1,1,45,0
"age",3,-1,1.33333333333333,34.5,0
"fnlwgt",3,-1,1.33333333333333,170435,0
"marital-status",3,7,1.33333333333333,59,0
"occupation",3,15,1.33333333333333,60,0
"capital-loss",3,1,1.33333333333333,1583,0
"race",55,5,1.55151515151515,61,0
"capital-loss",55,-1,1.55151515151515,1129,0
"occupation",55,15,1.36988460455953,62,0
"hours-per-week",55,-1,1.14903288201161,52.5,0
"education",55,16,0.777863515794552,63,0
"capital-loss",54,-1,1.61006289308176,1129,0
"hours-per-week",54,-1,1.30797101449276,52.5,0
"occupation",54,15,0.98924731182796,64,0
"education",54,16,0.87719298245614,65,0
"fnlwgt",54,1,0.490374873353598,36802,0
"hours-per-week",53,-1,1.48438155136268,52.5,0
"education",53,16,0.751725724804414,66,0
"occupation",53,15,0.723270440251572,67,0
"fnlwgt",53,1,0.590765264268136,36802,0
"marital-status",53,7,0.363270440251572,68,0
"education",0,16,0.867924528301887,69,0.125
"marital-status",0,7,0.867924528301887,70,0.125
"occupation",0,15,0.867924528301887,71,0.125
"education",45,16,0.71111111111111,72,0
"occupation",45,15,0.62222222222222,73,0
"education-num",45,-1,0.266666666666664,11.5,0
"marital-status",45,7,0.203174603174602,74,0
"sex",45,2,0.185858585858584,75,0
"age",9,-1,1.36111111111111,45,0
"marital-status",9,7,1.36111111111111,76,0
"occupation",9,15,1.36111111111111,77,0
"hours-per-week",9,-1,1.11111111111111,38,0
"fnlwgt",9,1,0.711111111111111,227313.5,0
"marital-status",8,7,1.75,78,0
"occupation",8,15,1.75,79,0
"fnlwgt",8,1,0.75,129536.5,0
"relationship",8,6,0.75,80,0
"workclass",8,9,0.416666666666667,81,0
"occupation",8,15,2.25,82,0
"fnlwgt",8,1,2.08333333333333,89176.5,0
"age",8,1,1.35,44.5,0
"workclass",8,9,0.75,83,0
"marital-status",8,7,0.75,84,0
"age",0,1,0.875,44.5,0.75
"fnlwgt",0,1,0.875,148054,0.75
"workclass",0,9,0.75,85,0.5
"marital-status",0,7,0.75,86,0.5
"hours-per-week",0,1,0.75,62.5,0.5
"age",4,-1,1.5,32,0
"fnlwgt",4,1,0.5,89176.5,0
"education",4,16,0.5,87,0
"education-num",4,1,0.5,11.5,0
"marital-status",4,7,0.5,88,0
"fnlwgt",3,1,1.33333333333333,280007.5,0
"education",3,16,1.33333333333333,89,0
"education-num",3,-1,1.33333333333333,9.5,0
"occupation",3,15,1.33333333333333,90,0
"capital-loss",3,1,1.33333333333333,1577,0
"occupation",329,15,23.3808241156669,91,0
"age",329,-1,17.2792654154356,31.5,0
"education",329,16,16.7584721328308,92,0
"education-num",329,-1,16.630870838602,10.5,0
"capital-gain",329,-1,14.1535649720881,5095.5,0
"education",0,16,0.802431610942249,93,0.424778761061947
"education-num",0,-1,0.802431610942249,10.5,0.424778761061947
"capital-gain",0,-1,0.680851063829787,4225,0.0707964601769911
"workclass",0,9,0.677811550151976,94,0.0619469026548673
"age",0,-1,0.674772036474164,62.5,0.0530973451327435
"capital-gain",216,-1,8.46417069243157,4621,0
"education",216,16,5.53080959270901,95,0
"age",216,-1,5.15990897088459,31.5,0
"capital-loss",216,-1,4.65805465659835,1794,0
"education-num",216,-1,4.32644341205318,7.5,0
"capital-loss",207,-1,5.2639642953481,1794,0
"education",207,16,4.74408527048821,96,0
"age",207,-1,4.47679629265308,31.5,0
"native-country",207,42,4.00276052449965,97,0
"education-num",207,-1,3.9473285313431,7.5,0
"native-country",0,42,0.956521739130435,98,0.1
"education",197,16,3.80295037565864,99,0
"age",197,-1,3.3693476277932,31.5,0
"native-country",197,42,3.21037207598513,100,0
"education-num",197,-1,3.0430728442562,7.5,0
"occupation",197,15,2.86202152706039,101,0
"education-num",0,-1,0.979695431472081,7.5,0.909090909090909
"native-country",0,42,0.817258883248731,102,0.181818181818182
"hours-per-week",0,1,0.786802030456853,62.5,0.0454545454545456
"age",0,-1,0.781725888324873,21.5,0.0227272727272728
"occupation",0,15,0.781725888324873,103,0.0227272727272728
"occupation",44,15,1.27272727272727,104,0
"fnlwgt",44,1,0.701298701298703,52330.5,0
"education",44,16,0.339393939393942,105,0
"age",44,1,0.242424242424244,52,0
"hours-per-week",44,-1,0.222727272727275,67.5,0
"fnlwgt",0,1,0.75,104159.5,0.3125
"education",0,16,0.659090909090909,106,0.0624999999999999
"race",0,5,0.659090909090909,107,0.0624999999999999
"fnlwgt",16,-1,2.57142857142857,223960,0
"hours-per-week",16,-1,1.2,67.5,0
"age",16,1,0.5,42,0
"education",16,16,0.461538461538462,108,0
"race",16,5,0.285714285714286,109,0
"fnlwgt",14,1,1.58241758241758,52330.5,0
"education",14,16,0.428571428571429,110,0
"occupation",14,15,0.428571428571429,111,0
"education-num",14,-1,0.317460317460318,5.5,0
"age",14,-1,0.155844155844156,30.5,0
"education",13,16,0.512820512820512,112,0
"age",13,1,0.246153846153846,33.5,0
"fnlwgt",13,-1,0.246153846153846,157307.5,0
"occupation",13,15,0.131868131868131,113,0
"education-num",13,-1,0.0961538461538458,5.5,0
"age",3,-1,0.333333333333333,30.5,0
"fnlwgt",3,-1,0.333333333333333,157307.5,0
"hours-per-week",3,1,0.333333333333333,41.5,0
"age",2,1,1,44.5,0
"fnlwgt",2,1,1,180602,0
"hours-per-week",2,1,1,41.5,0
"age",153,-1,3.58540589270812,31.5,0
"fnlwgt",153,1,3.07483275038311,222344.5,0
"native-country",153,42,2.77359477124183,114,0
"race",153,5,2.28529640294346,115,0
"occupation",153,15,1.54968114101241,116,0
"race",0,5,0.784313725490196,117,0.108108108108108
"native-country",0,42,0.77124183006536,118,0.0540540540540543
"marital-status",0,7,0.764705882352941,119,0.0270270270270269
"occupation",37,15,1.92272272272272,120,0
"native-country",37,42,1.53753753753754,121,0
"fnlwgt",37,1,0.82256169212691,213713,0
"education",37,16,0.82256169212691,122,0
"education-num",37,1,0.731981981981982,9.5,0
"fnlwgt",0,-1,0.783783783783784,337961,0.2
"native-country",0,42,0.756756756756757,123,0.1
"occupation",27,15,0.211640211640213,124,0
"fnlwgt",27,-1,0.0797720797720813,189974,0
"age",27,1,0.0687830687830704,28.5,0
"hours-per-week",27,1,0.0592592592592607,42,0
"education",27,16,0.0435729847494566,125,0
"age",0,1,0.777777777777778,23,0.142857142857143
"native-country",0,42,0.777777777777778,126,0.142857142857143
