"","count","ncat","improve","index","adj"
"relationship",1000,6,93.3466640824964,1,0
"marital-status",1000,7,91.4975405892808,2,0
"age",1000,-1,50.6794141523463,31.5,0
"occupation",1000,15,48.6338152834398,3,0
"education",1000,16,48.0303293063508,4,0
"marital-status",0,7,0.996,5,0.988857938718663
"sex",0,2,0.776,6,0.376044568245125
"age",0,-1,0.741,33.5,0.278551532033426
"occupation",0,15,0.731,7,0.250696378830083
"workclass",0,9,0.692,8,0.142061281337047
"capital-gain",641,-1,5.65297175868077,4230.5,0
"education",641,16,3.55967031743753,9,0
"occupation",641,15,3.49932772126542,10,0
"capital-loss",641,-1,2.41044475634823,2119,0
"education-num",641,-1,2.02226383904377,12.5,0
"native-country",0,42,0.989079563182527,11,0.124999999999998
"occupation",633,15,3.01649357047001,12,0
"education",633,16,2.48880775486433,13,0
"capital-loss",633,-1,2.46784021665538,2119,0
"hours-per-week",633,-1,1.8430938989719,47.5,0
"fnlwgt",633,1,1.18338903565251,111705,0
"education",0,16,0.892575039494471,14,0.0933333333333337
"education-num",0,-1,0.892575039494471,12.5,0.0933333333333337
"native-country",0,42,0.889415481832543,15,0.066666666666667
"workclass",0,9,0.883096366508689,16,0.0133333333333338
"fnlwgt",0,1,0.883096366508689,26324,0.0133333333333338
"capital-loss",558,-1,1.96784489359921,2212,0
"education",558,16,0.476876769837052,17,0
"hours-per-week",558,-1,0.354469569773409,47.5,0
"occupation",558,15,0.258781362007168,18,0
"fnlwgt",558,1,0.207838597216778,111705,0
"education",557,16,0.375158067285941,19,0
"hours-per-week",557,-1,0.375004295350852,47.5,0
"occupation",557,15,0.20379900495735,20,0
"fnlwgt",557,1,0.142243561236254,39415,0
"education-num",557,1,0.129483760774062,4.5,0
"hours-per-week",552,-1,0.176418144953598,49,0
"occupation",552,15,0.131375368092858,21,0
"education",552,16,0.0493836415125735,22,0
"education-num",552,-1,0.0434116231427071,12.5,0
"race",552,5,0.038537549407117,23,0
"fnlwgt",0,1,0.932971014492754,29883.5,0.0512820512820515
"native-country",0,42,0.931159420289855,24,0.0256410256410258
"education",513,16,0.073024441445523,25,0
"education-num",513,-1,0.0650668817638258,12.5,0
"occupation",513,15,0.0405458089668884,26,0
"fnlwgt",513,1,0.0369176910530569,111705,0
"relationship",513,6,0.0149692890507476,27,0
"education-num",0,-1,0.994152046783626,12.5,0.884615384615383
"age",0,-1,0.953216374269006,68,0.0769230769230769
"native-country",0,42,0.953216374269006,28,0.0769230769230769
"fnlwgt",26,1,0.589743589743589,112799.5,0
"occupation",26,15,0.208791208791208,29,0
"age",26,-1,0.123076923076923,30.5,0
"sex",26,2,0.0769230769230766,30,0
"relationship",26,6,0.0407239819004519,31,0
"age",3,-1,1.33333333333333,29,0
"fnlwgt",3,-1,1.33333333333333,107315.5,0
"occupation",3,15,1.33333333333333,32,0
"sex",3,2,1.33333333333333,33,0
"capital-gain",3,1,0.333333333333333,1837,0
"workclass",39,9,0.517094017094018,34,0
"occupation",39,15,0.461538461538463,35,0
"relationship",39,6,0.143086080586082,36,0
"hours-per-week",39,1,0.142697881828317,52.5,0
"fnlwgt",39,-1,0.12820512820513,134733,0
"occupation",36,15,0.344444444444445,37,0
"fnlwgt",36,-1,0.144444444444445,211519.5,0
"education",36,16,0.126262626262626,38,0
"age",36,1,0.0777777777777784,30.5,0
"education-num",36,-1,0.0620915032679743,9.5,0
"fnlwgt",5,1,0.6,216310.5,0
"age",5,-1,0.266666666666667,29,0
"education",5,16,0.266666666666667,39,0
"education-num",5,1,0.266666666666667,10.5,0
"hours-per-week",5,1,0.266666666666667,55,0
"age",0,1,0.8,31.5,0.5
"education-num",0,1,0.8,10.5,0.5
"hours-per-week",0,1,0.8,55,0.5
"age",2,-1,1,29,0
"fnlwgt",2,-1,1,169624.5,0
"age",3,-1,1.33333333333333,37.5,0
"education",3,16,1.33333333333333,40,0
"education-num",3,1,1.33333333333333,9.5,0
"marital-status",3,7,1.33333333333333,41,0
"occupation",3,15,1.33333333333333,42,0
"age",5,-1,1.6,59,0
"fnlwgt",5,1,1.6,124521.5,0
"hours-per-week",5,-1,1.6,44,0
"occupation",5,15,0.6,43,0
"relationship",5,6,0.6,44,0
"fnlwgt",75,-1,1.60444444444445,339495,0
"hours-per-week",75,-1,1.43027027027027,76.5,0
"marital-status",75,7,1.13777777777778,45,0
"education",75,16,0.960000000000004,46,0
"sex",75,2,0.800692640692645,47,0
"hours-per-week",72,-1,1.50391236306729,76.5,0
"fnlwgt",72,1,1.43760683760684,106620,0
"marital-status",72,7,1.0201372182126,48,0
"education",72,16,0.777777777777775,49,0
"age",72,-1,0.732669983416251,56.5,0
"fnlwgt",71,1,1.67125103562552,106620,0
"education",71,16,0.879600181735576,50,0
"age",71,-1,0.803158344003416,56.5,0
"marital-status",71,7,0.708343081746293,51,0
"capital-loss",71,-1,0.573382322923049,1924,0
"workclass",0,9,0.788732394366197,52,0.25
"education",0,16,0.76056338028169,53,0.15
"race",0,5,0.746478873239437,54,0.0999999999999999
"age",0,-1,0.732394366197183,56.5,0.0499999999999999
"capital-loss",0,-1,0.732394366197183,901.5,0.0499999999999999
"education",51,16,0.81032412965186,55,0
"education-num",51,-1,0.81032412965186,15,0
"marital-status",51,7,0.480392156862747,56,0
"hours-per-week",51,-1,0.424331550802139,46.5,0
"age",51,-1,0.209558823529413,31.5,0
"education-num",0,-1,1,15,1
"hours-per-week",49,-1,0.564007421150281,46.5,0
"marital-status",49,7,0.546879621413786,57,0
"fnlwgt",49,1,0.236734693877553,179027,0
"education",49,16,0.200371057513916,58,0
"education-num",49,-1,0.156734693877554,12.5,0
"workclass",0,9,0.836734693877551,59,0.272727272727273
"marital-status",0,7,0.816326530612245,60,0.181818181818182
"age",0,-1,0.795918367346939,55.5,0.090909090909091
"education",0,16,0.795918367346939,61,0.090909090909091
"relationship",0,6,0.795918367346939,62,0.090909090909091
"marital-status",11,7,1.47272727272727,63,0
"hours-per-week",11,1,1.47272727272727,49,0
"workclass",11,9,0.606060606060606,64,0
"fnlwgt",11,-1,0.606060606060606,154567.5,0
"education",11,16,0.606060606060606,65,0
"hours-per-week",10,1,1.8,49,0
"age",10,1,0.3,35.5,0
"workclass",10,9,0.2,66,0
"fnlwgt",10,-1,0.2,160059,0
"education",10,16,0.2,67,0
"age",2,1,1,34,0
"workclass",2,9,1,68,0
"fnlwgt",2,-1,1,154208,0
"hours-per-week",2,1,1,42.5,0
"fnlwgt",20,-1,6.53333333333333,97247,0
"hours-per-week",20,1,1.2,49,0
"education",20,16,1.16767676767677,69,0
"education-num",20,1,1.16767676767677,12,0
"sex",20,2,1.16767676767677,70,0
"age",0,-1,0.8,53.5,0.2
"workclass",15,9,1.86666666666667,71,0
"race",15,5,1.86666666666667,72,0
"hours-per-week",15,1,1.86666666666667,35,0
"age",15,1,0.866666666666666,24.5,0
"fnlwgt",15,-1,0.366666666666666,80817.5,0
"age",3,-1,1.33333333333333,33.5,0
"education",3,16,1.33333333333333,73,0
"education-num",3,1,1.33333333333333,14.5,0
"occupation",3,15,1.33333333333333,74,0
"fnlwgt",3,1,0.333333333333333,396181.5,0
"age",8,-1,3.75,34,0
"hours-per-week",8,1,3.75,45.5,0
"fnlwgt",8,-1,1.35,192584.5,0
"capital-gain",8,-1,1.35,7731.5,0
"workclass",8,9,0.892857142857143,75,0
"hours-per-week",0,1,1,45.5,1
"workclass",0,9,0.75,76,0.333333333333333
"fnlwgt",0,-1,0.75,115142,0.333333333333333
"education",0,16,0.75,77,0.333333333333333
"occupation",0,15,0.75,78,0.333333333333333
"education",359,16,25.3398473638438,79,0
"education-num",359,-1,25.3398473638437,12.5,0
"occupation",359,15,21.6517572604061,80,0
"capital-gain",359,-1,19.9468609385044,5095.5,0
"hours-per-week",359,-1,10.6276805555686,41,0
"education-num",0,-1,1,12.5,1
"occupation",0,15,0.824512534818941,81,0.394230769230769
"native-country",0,42,0.740947075208914,82,0.105769230769231
"capital-gain",0,-1,0.724233983286908,9146.5,0.0480769230769227
"race",0,5,0.721448467966574,83,0.0384615384615383
"capital-gain",255,-1,14.7025210084034,5095.5,0
"hours-per-week",255,-1,6.55465905391532,41,0
"occupation",255,15,6.42332914650106,84,0
"capital-loss",255,-1,5.53096102638587,1794,0
"age",255,-1,4.91572276883143,42.5,0
"native-country",0,42,0.937254901960784,85,0.0588235294117645
"occupation",238,15,6.93427131593566,86,0
"capital-loss",238,-1,6.6775241069879,1794,0
"hours-per-week",238,-1,4.82630803325345,41,0
"age",238,-1,4.78494593589647,42.5,0
"education",238,16,4.10096384511972,87,0
"native-country",0,42,0.747899159663866,88,0.130434782608696
"fnlwgt",0,1,0.722689075630252,557855.5,0.0434782608695651
"age",0,1,0.718487394957983,71,0.0289855072463767
"race",0,5,0.718487394957983,89,0.0289855072463767
"hours-per-week",0,-1,0.718487394957983,7.5,0.0289855072463767
"capital-loss",69,-1,4.74308300395257,1760,0
"education",69,16,1.79503105590063,90,0
"workclass",69,9,1.53452685421995,91,0
"fnlwgt",69,-1,1.09898242368178,144239,0
"hours-per-week",69,-1,1.08250178189594,59,0
"workclass",0,9,0.971014492753623,92,0.333333333333332
"education",0,16,0.971014492753623,93,0.333333333333332
"education",66,16,1.03368107302534,94,0
