"","var","n","wt","dev","yval","complexity","ncompete","nsurrogate","yval2.","yval2.","yval2.","yval2.","yval2.","yval2.nodeprob"
"1","capital-gain",1000,1000,418,1,0.6698564593,4,5,1.000000e+00,5.820000e+02,4.180000e+02,5.820000e-01,4.180000e-01,1.000000e+00
"2","relationship", 716, 716,136,1,0.0346889952,4,5,1.000000e+00,5.800000e+02,1.360000e+02,8.100559e-01,1.899441e-01,7.160000e-01
"4","hours-per-week", 405, 405, 23,1,0.0031897927,4,4,1.000000e+00,3.820000e+02,2.300000e+01,9.432099e-01,5.679012e-02,4.050000e-01
"8","education", 333, 333,  8,1,0.0017942584,4,3,1.000000e+00,3.250000e+02,8.000000e+00,9.759760e-01,2.402402e-02,3.330000e-01
"16","occupation", 275, 275,  1,1,0.0007974482,4,1,1.000000e+00,2.740000e+02,1.000000e+00,9.963636e-01,3.636364e-03,2.750000e-01
"32","<leaf>", 251, 251,  0,1,0.0000000000,0,0,1.000000e+00,2.510000e+02,0.000000e+00,1.000000e+00,0.000000e+00,2.510000e-01
"33","fnlwgt",  24,  24,  1,1,0.0007974482,4,0,1.000000e+00,2.300000e+01,1.000000e+00,9.583333e-01,4.166667e-02,2.400000e-02
"66","<leaf>",  21,  21,  0,1,0.0000000000,0,0,1.000000e+00,2.100000e+01,0.000000e+00,1.000000e+00,0.000000e+00,2.100000e-02
"67","age",   3,   3,  1,1,0.0007974482,4,0,1.000000e+00,2.000000e+00,1.000000e+00,6.666667e-01,3.333333e-01,3.000000e-03
"134","<leaf>",   2,   2,  0,1,0.0000000000,0,0,1.000000e+00,2.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,2.000000e-03
"135","<leaf>",   1,   1,  0,2,0.0000000000,0,0,2.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,1.000000e+00,1.000000e-03
"17","age",  58,  58,  7,1,0.0017942584,4,5,1.000000e+00,5.100000e+01,7.000000e+00,8.793103e-01,1.206897e-01,5.800000e-02
"34","<leaf>",  29,  29,  0,1,0.0000000000,0,0,1.000000e+00,2.900000e+01,0.000000e+00,1.000000e+00,0.000000e+00,2.900000e-02
