"","count","ncat","improve","index","adj"
"education",1000,16,217.978434782609,1,0
"education-num",1000,-1,217.978434782609,12.5,0
"workclass",1000,9,209.228180499159,2,0
"occupation",1000,15,198.60029920465,3,0
"relationship",1000,6,168.969454271143,4,0
"education-num",0,-1,1,12.5,1
"occupation",0,15,0.879,5,0.715294117647059
"workclass",0,9,0.806,6,0.543529411764706
"age",0,-1,0.789,56.5,0.503529411764706
"fnlwgt",0,-1,0.787,328412.5,0.498823529411765
"capital-gain",575,-1,19.7170710154094,4136.5,0
"relationship",575,6,10.6798385401832,7,0
"marital-status",575,7,10.643271685053,8,0
"age",575,-1,7.39282821995425,30.5,0
"occupation",575,15,6.95395555726637,9,0
"marital-status",558,7,8.70541047960401,10,0
"relationship",558,6,8.51672852935809,11,0
"age",558,-1,5.59437265431164,30.5,0
"occupation",558,15,4.84887458508199,12,0
"workclass",558,9,3.29057689403871,13,0
"relationship",0,6,0.960573476702509,14,0.909465020576132
"age",0,-1,0.673835125448029,35.5,0.251028806584362
"occupation",0,15,0.655913978494624,15,0.209876543209876
"sex",0,2,0.648745519713262,16,0.193415637860082
"workclass",0,9,0.623655913978495,17,0.135802469135802
"capital-loss",315,-1,1.88100293195835,2280,0
"hours-per-week",315,-1,1.88100293195835,89.5,0
"native-country",315,42,1.88100293195835,18,0
"workclass",315,9,1.32381142249564,19,0
"age",315,-1,1.04925586419039,47.5,0
"hours-per-week",314,-1,1.89302212002198,89.5,0
"native-country",314,42,1.89302212002198,20,0
"workclass",314,9,1.35806383186089,21,0
"age",314,-1,0.714146652038806,47.5,0
"fnlwgt",314,1,0.562318662488661,29372.5,0
"native-country",313,42,1.90515687720159,22,0
"workclass",313,9,1.39298086336997,23,0
"age",313,-1,0.769329603314633,47.5,0
"fnlwgt",313,1,0.573850012023771,29372.5,0
"race",313,5,0.573850012023771,24,0
"workclass",312,9,1.42857336461989,25,0
"fnlwgt",312,1,0.585573811301979,29372.5,0
"race",312,5,0.585573811301979,26,0
"age",312,-1,0.54700854700857,53.5,0
"hours-per-week",312,-1,0.420745920745931,44,0
"occupation",0,15,0.967948717948718,27,0.0909090909090906
"fnlwgt",301,1,0.620757058871603,29372.5,0
"race",301,5,0.620757058871603,28,0
"occupation",301,15,0.393687707641189,29,0
"age",301,-1,0.340404405577403,47.5,0
"hours-per-week",301,-1,0.292835192722182,44,0
"age",298,-1,0.378621705680157,47.5,0
"occupation",298,15,0.294696129665495,30,0
"fnlwgt",298,-1,0.134236010074951,417919,0
"hours-per-week",298,-1,0.125280231553959,44,0
"relationship",298,6,0.0430455912983163,31,0
"education",0,16,0.87248322147651,32,0.0731707317073166
"education-num",0,1,0.87248322147651,3.5,0.0731707317073166
"native-country",0,42,0.865771812080537,33,0.0243902439024386
"occupation",41,15,1.3609756097561,34,0
"fnlwgt",41,-1,0.766103814884301,415128.5,0
"age",41,1,0.438168592212235,48.5,0
"marital-status",41,7,0.425491738788355,35,0
"hours-per-week",41,-1,0.35491500369549,44,0
"fnlwgt",0,-1,0.829268292682927,316493,0.3
"education",0,16,0.780487804878049,36,0.1
"education-num",0,1,0.780487804878049,3.5,0.1
"native-country",0,42,0.780487804878049,37,0.1
"age",10,1,1.2,56,0
"education",10,16,1.15238095238095,38,0
"marital-status",10,7,1.15238095238095,39,0
"hours-per-week",10,1,1.08888888888889,39,0
"education-num",10,-1,0.533333333333334,9.5,0
"education-num",0,-1,0.8,6,0.5
"hours-per-week",0,-1,0.8,44,0.5
"workclass",0,9,0.7,40,0.25
"marital-status",0,7,0.7,41,0.25
"occupation",0,15,0.7,42,0.25
"age",6,-1,1.5,53,0
"fnlwgt",6,-1,0.6,136087.5,0
"relationship",6,6,0.6,43,0
"hours-per-week",6,1,0.6,39,0
"education",6,16,0.333333333333333,44,0
"age",4,1,1.5,49,0
"relationship",4,6,1.5,45,0
"hours-per-week",4,1,1.5,39,0
"fnlwgt",4,1,0.5,238094,0
"education",4,16,0.5,46,0
"age",3,-1,1.33333333333333,29,0
"fnlwgt",3,-1,1.33333333333333,27263,0
"education",3,16,1.33333333333333,47,0
"marital-status",3,7,1.33333333333333,48,0
"occupation",3,15,1.33333333333333,49,0
"occupation",11,15,2.58585858585859,50,0
"relationship",11,6,1.96363636363636,51,0
"fnlwgt",11,-1,0.935064935064935,70558.5,0
"education",11,16,0.935064935064935,52,0
"education-num",11,-1,0.935064935064935,9.5,0
"marital-status",9,7,0.444444444444445,53,0
"relationship",9,6,0.444444444444445,54,0
"fnlwgt",9,-1,0.277777777777778,136458,0
"age",9,-1,0.177777777777778,36.5,0
"education",9,16,0.177777777777778,55,0
"age",0,-1,0.777777777777778,36.5,0.333333333333333
"education",0,16,0.777777777777778,56,0.333333333333333
"education-num",0,-1,0.777777777777778,9.5,0.333333333333333
"relationship",0,6,0.777777777777778,57,0.333333333333333
"age",3,1,1.33333333333333,41,0
"relationship",3,6,1.33333333333333,58,0
"fnlwgt",3,-1,0.333333333333333,104530,0
"occupation",3,15,0.333333333333333,59,0
"race",3,5,0.333333333333333,60,0
"occupation",243,15,6.67301217301218,61,0
"education",243,16,5.55624289934106,62,0
"education-num",243,-1,5.55624289934106,9.5,0
"workclass",243,9,3.3425925925926,63,0
"native-country",243,42,2.51790379591209,64,0
"education",0,16,0.637860082304527,65,0.12
"workclass",0,9,0.633744855967078,66,0.11
"education-num",0,-1,0.62962962962963,9.5,0.1
"hours-per-week",0,-1,0.62962962962963,53.5,0.1
"native-country",0,42,0.609053497942387,67,0.05
"occupation",143,15,1.53958041958042,68,0
"education",143,16,1.34265734265734,69,0
"education-num",143,-1,1.07412587412587,8.5,0
"age",143,-1,1.03219303219304,30.5,0
"hours-per-week",143,-1,0.795648795648798,39,0
"education",0,16,0.734265734265734,70,0.116279069767442
"relationship",0,6,0.734265734265734,71,0.116279069767442
"hours-per-week",0,-1,0.734265734265734,37.5,0.116279069767442
"age",0,1,0.727272727272727,51.5,0.0930232558139537
"workclass",0,9,0.727272727272727,72,0.0930232558139537
"workclass",100,9,1.58790378006873,73,0
"capital-loss",100,-1,1.42545454545455,1731,0
"education",100,16,1.36101265822785,74,0
"age",100,-1,1.12390243902439,30.5,0
"education-num",100,-1,1.04867469879518,8.5,0
"capital-loss",97,-1,1.47959621993127,1731,0
"education",97,16,1.11665762344004,75,0
"age",97,-1,0.858762886597937,30.5,0
"education-num",97,-1,0.858762886597937,8.5,0
"fnlwgt",97,1,0.708762886597938,57222,0
"education",96,16,0.985833333333332,76,0
"age",96,-1,0.757647679324894,30.5,0
"education-num",96,-1,0.757647679324894,8.5,0
"fnlwgt",96,1,0.738507326007323,42449.5,0
"capital-gain",96,-1,0.542996453900709,2966,0
"education-num",0,-1,0.958333333333333,8.5,0.80952380952381
"fnlwgt",0,1,0.802083333333333,348124.5,0.0952380952380954
"hours-per-week",0,1,0.802083333333333,58,0.0952380952380954
"native-country",0,42,0.791666666666667,77,0.0476190476190474
"age",75,-1,1.03431693989071,30.5,0
"fnlwgt",75,-1,0.901784037558684,303266.5,0
"hours-per-week",75,-1,0.538109452736318,39,0
"native-country",75,42,0.538109452736318,78,0
"capital-gain",75,-1,0.438538812785389,2966,0
"relationship",0,6,0.826666666666667,79,0.0714285714285713
"fnlwgt",61,-1,1.29809685321274,303266.5,0
"native-country",61,42,0.718275652701884,80,0
"hours-per-week",61,-1,0.494730679156909,37.5,0
"race",61,5,0.388840954846131,81,0
"capital-gain",61,-1,0.340372325646015,2966,0
"fnlwgt",58,1,1.05667711598746,186545.5,0
"native-country",58,42,0.481432360742705,82,0
"capital-gain",58,-1,0.399014778325121,2966,0
"workclass",58,9,0.309067688378033,83,0
"race",58,5,0.309067688378033,84,0
"education",0,16,0.637931034482759,85,0.16
"education-num",0,1,0.637931034482759,9.5,0.16
"native-country",0,42,0.637931034482759,86,0.16
"race",0,5,0.620689655172414,87,0.12
"occupation",0,15,0.603448275862069,88,0.0799999999999999
"race",25,5,0.437575757575757,89,0
"hours-per-week",25,-1,0.437575757575757,42.5,0
"age",25,-1,0.407272727272726,43.5,0
"fnlwgt",25,-1,0.295384615384614,223926,0
"education",25,16,0.213333333333332,90,0
"native-country",0,42,0.92,91,0.333333333333334
"hours-per-week",22,-1,0.575757575757575,42.5,0
"age",22,-1,0.13131313131313,43.5,0
"occupation",22,15,0.13131313131313,92,0
"fnlwgt",22,-1,0.0909090909090897,223339,0
"education",22,16,0.0757575757575748,93,0
"occupation",3,15,1.33333333333333,94,0
"age",3,-1,0.333333333333333,42,0
"workclass",3,9,0.333333333333333,95,0
"fnlwgt",3,-1,0.333333333333333,223339,0
"education",3,16,0.333333333333333,96,0
"age",3,-1,1.33333333333333,45.5,0
"occupation",3,15,1.33333333333333,97,0
"fnlwgt",3,-1,0.333333333333333,236682,0
"capital-loss",3,1,0.333333333333333,742.5,0
"native-country",3,42,0.333333333333333,98,0
"fnlwgt",33,-1,4.60942760942761,170198,0
"workclass",33,9,1.02424242424242,99,0
"education",33,16,0.757575757575758,100,0
"education-num",33,-1,0.757575757575758,9.5,0
"age",33,1,0.490909090909089,59,0
"workclass",0,9,0.848484848484849,101,0.166666666666667
"fnlwgt",27,1,1.17007797270955,80475.5,0
"education",27,16,0.778451178451177,102,0
"education-num",27,-1,0.778451178451177,9.5,0
"occupation",27,15,0.592592592592593,103,0
"age",27,1,0.534814814814814,32,0
"workclass",0,9,0.740740740740741,104,0.125
"education",0,16,0.740740740740741,105,0.125
"education-num",0,-1,0.740740740740741,9.5,0.125
"age",19,1,0.894736842105264,32,0
"education",19,16,0.894736842105264,106,0
"education-num",19,-1,0.894736842105264,9.5,0
"fnlwgt",19,-1,0.294736842105264,156696,0
"occupation",19,15,0.0765550239234456,107,0
"fnlwgt",2,-1,1,150612.5,0
"education",2,16,1,108,0
"education-num",2,-1,1,9.5,0
"relationship",2,6,1,109,0
"sex",2,2,1,110,0
"age",8,1,2.08333333333333,40,0
"fnlwgt",8,-1,1.35,34719.5,0
"capital-gain",8,-1,0.892857142857143,1551.5,0
"hours-per-week",8,-1,0.892857142857143,47.5,0
"workclass",8,9,0.75,111,0
"fnlwgt",6,-1,1.66666666666667,63080.5,0
"capital-gain",6,-1,1.66666666666667,1551.5,0
"age",6,-1,0.666666666666667,49.5,0
"workclass",6,9,0.166666666666667,112,0
"education",6,16,0.166666666666667,113,0
"occupation",6,15,0.666666666666667,114,0
"age",6,1,0.333333333333333,44,0
"fnlwgt",6,1,0.333333333333333,179341.5,0
"workclass",6,9,0.166666666666667,115,0
"education",6,16,0.0666666666666664,116,0
"fnlwgt",0,1,0.833333333333333,179341.5,0.5
"age",2,1,1,40.5,0
"fnlwgt",2,-1,1,184620,0
"age",3,-1,1.33333333333333,38,0
"fnlwgt",3,1,1.33333333333333,394514,0
"hours-per-week",3,-1,1.33333333333333,37.5,0
"native-country",3,42,1.33333333333333,117,0
"workclass",3,9,0.333333333333333,118,0
"age",3,-1,1.33333333333333,30.5,0
"fnlwgt",3,-1,1.33333333333333,104814.5,0
"education",3,16,1.33333333333333,119,0
"education-num",3,-1,1.33333333333333,9.5,0
"workclass",3,9,0.333333333333333,120,0
"education",100,16,5.02495974235104,121,0
"education-num",100,-1,4.24747474747475,9.5,0
"fnlwgt",100,1,2.13157894736841,47313,0
"native-country",100,42,1.72448979591837,122,0
"workclass",100,9,1.60608800482218,123,0
"education-num",0,-1,0.99,9.5,0.978260869565217
"occupation",0,15,0.66,124,0.260869565217391
"workclass",0,9,0.65,125,0.239130434782609
"fnlwgt",0,1,0.61,96227,0.152173913043478
"relationship",0,6,0.59,126,0.108695652173913
"occupation",54,15,1.36165577342048,127,0
"race",54,5,1.36165577342048,128,0
"fnlwgt",54,-1,1.2921034241789,435196.5,0
"capital-loss",54,-1,1.2921034241789,924,0
"age",54,-1,0.780056980056983,35.5,0
"fnlwgt",51,-1,1.38352941176471,435196.5,0
"education",51,16,0.590971272229824,129,0
"age",51,-1,0.553964194373405,58.5,0
"workclass",51,9,0.460595048830344,130,0
"race",51,5,0.435774309723893,131,0
"age",50,-1,0.899459459459461,35.5,0
"fnlwgt",50,-1,0.640000000000002,195489,0
"occupation",50,15,0.490000000000002,132,0
"education",50,16,0.487619047619049,133,0
"workclass",50,9,0.481666666666666,134,0
"education",0,16,0.76,135,0.076923076923077
"age",37,1,0.925725725725727,41.5,0
"fnlwgt",37,-1,0.807207207207206,113543.5,0
"education",37,16,0.807207207207206,136,0
"hours-per-week",37,1,0.49158949158949,42.5,0
"education-num",37,-1,0.419328419328417,5,0
"workclass",0,9,0.783783783783784,137,0.2
"relationship",0,6,0.783783783783784,138,0.2
"occupation",0,15,0.756756756756757,139,0.1
"sex",0,2,0.756756756756757,140,0.1
"age",27,-1,0.778451178451177,58.5,0
"education",27,16,0.534814814814814,141,0
"race",27,5,0.534814814814814,142,0
"hours-per-week",27,1,0.499025341130603,42.5,0
"occupation",27,15,0.448148148148147,143,0
"hours-per-week",0,1,0.851851851851852,25,0.2
"workclass",22,9,0.408293460925039,144,0
"fnlwgt",22,1,0.251748251748253,214931.5,0
"age",22,1,0.247474747474748,45.5,0
"hours-per-week",22,1,0.169696969696971,42.5,0
"education",22,16,0.136363636363637,145,0
"native-country",0,42,0.909090909090909,146,0.333333333333333
"age",19,1,0.394736842105264,45.5,0
"fnlwgt",19,1,0.294736842105264,132582,0
"occupation",19,15,0.144736842105264,147,0
"hours-per-week",19,1,0.0485829959514184,42.5,0
"education",19,16,0.0375939849624074,148,0
"fnlwgt",0,1,0.894736842105263,103286.5,0.5
"marital-status",0,7,0.842105263157895,149,0.25
"relationship",0,6,0.842105263157895,150,0.25
"race",0,5,0.842105263157895,151,0.25
"native-country",0,42,0.842105263157895,152,0.25
"fnlwgt",4,-1,0.5,112753,0
"occupation",4,15,0.5,153,0
"hours-per-week",4,1,0.5,42.5,0
"age",4,-1,0.166666666666667,43.5,0
"workclass",4,9,0.166666666666667,154,0
"hours-per-week",0,1,1,42.5,1
"workclass",2,9,1,155,0
"fnlwgt",2,1,1,204628,0
"occupation",2,15,1,156,0
"race",2,5,1,157,0
"native-country",2,42,1,158,0
"fnlwgt",3,-1,1.33333333333333,175603,0
"age",3,-1,0.333333333333333,51.5,0
"education",3,16,0.333333333333333,159,0
"education-num",3,-1,0.333333333333333,8,0
"capital-gain",3,1,0.333333333333333,1705.5,0
"fnlwgt",5,-1,2.4,238982.5,0
"age",5,1,1.06666666666667,59.5,0
"occupation",5,15,1.06666666666667,160,0
"hours-per-week",5,-1,1.06666666666667,30,0
"workclass",5,9,0.9,161,0
"age",0,1,0.8,59.5,0.5
"hours-per-week",0,-1,0.8,30,0.5
"workclass",10,9,1.37142857142857,162,0
"fnlwgt",10,-1,0.8,113543.5,0
"education",10,16,0.8,163,0
"education-num",10,-1,0.8,7.5,0
"occupation",10,15,0.8,164,0
"fnlwgt",0,1,0.9,306213,0.666666666666667
"education",0,16,0.8,165,0.333333333333334
"occupation",0,15,0.8,166,0.333333333333334
"native-country",0,42,0.8,167,0.333333333333334
"fnlwgt",7,-1,1.92857142857143,195489,0
"education",7,16,0.761904761904761,168,0
"education-num",7,-1,0.761904761904761,7.5,0
"marital-status",7,7,0.761904761904761,169,0
"occupation",7,15,0.761904761904761,170,0
"age",0,1,0.714285714285714,37.5,0.333333333333333
"occupation",0,15,0.714285714285714,171,0.333333333333333
"hours-per-week",4,1,1.5,32,0
"age",4,-1,0.5,39,0
"fnlwgt",4,-1,0.5,113543.5,0
"occupation",4,15,0.5,172,0
"relationship",4,6,0.5,173,0
"age",3,-1,1.33333333333333,38,0
"hours-per-week",3,1,1.33333333333333,44,0
"workclass",3,9,0.333333333333333,174,0
"fnlwgt",3,1,0.333333333333333,146748,0
"occupation",3,15,0.333333333333333,175,0
"age",46,1,3.1837022665138,40.5,0
"hours-per-week",46,1,2.37044115304985,57.5,0
"occupation",46,15,2.09937888198758,176,0
"fnlwgt",46,1,2.00414078674948,47313,0
"workclass",46,9,1.43020594965675,177,0
"workclass",0,9,0.673913043478261,178,0.117647058823529
"fnlwgt",0,1,0.673913043478261,88526,0.117647058823529
"education",0,16,0.673913043478261,179,0.117647058823529
"education-num",0,-1,0.652173913043478,11.5,0.0588235294117647
"occupation",0,15,0.652173913043478,180,0.0588235294117647
"occupation",29,15,3.7551724137931,181,0
"education",29,16,2.57824933687003,182,0
"age",29,-1,2.17691154422789,43.5,0
"fnlwgt",29,1,1.73850574712644,272257.5,0
"native-country",29,42,1.6551724137931,183,0
"age",0,1,0.758620689655172,61,0.222222222222222
"hours-per-week",0,1,0.758620689655172,57.5,0.222222222222222
"fnlwgt",0,1,0.724137931034483,272257.5,0.111111111111111
"education",0,16,0.724137931034483,184,0.111111111111111
"education-num",0,1,0.724137931034483,11.5,0.111111111111111
"age",20,-1,3.025,43.5,0
"education",20,16,1.42941176470588,185,0
"workclass",20,9,1.34444444444444,186,0
"fnlwgt",20,1,1.34444444444444,279995.5,0
"relationship",20,6,1.34444444444444,187,0
"relationship",0,6,0.9,188,0.5
"workclass",16,9,2.16071428571428,189,0
"fnlwgt",16,1,1.125,186837.5,0
"age",16,1,1.00833333333333,62,0
"education",16,16,1.00833333333333,190,0
"education-num",16,1,1.00833333333333,11.5,0
"age",14,1,1.32967032967033,62,0
"fnlwgt",14,1,1.32967032967033,304980.5,0
"hours-per-week",14,1,1.32967032967033,57.5,0
"occupation",14,15,1.28571428571429,191,0
"workclass",14,9,0.536507936507937,192,0
"hours-per-week",13,1,1.55128205128205,57.5,0
"workclass",13,9,0.984615384615385,193,0
"fnlwgt",13,1,0.717948717948718,192061.5,0
"occupation",13,15,0.717948717948718,194,0
"age",13,-1,0.527472527472527,50,0
"age",12,-1,0.333333333333333,47,0
"workclass",12,9,0.333333333333333,195,0
"fnlwgt",12,1,0.333333333333333,201305.5,0
"occupation",12,15,0.233333333333333,196,0
"education",12,16,0.0555555555555554,197,0
"fnlwgt",0,1,0.833333333333333,201305.5,0.5
"hours-per-week",0,1,0.75,42.5,0.25
"native-country",0,42,0.75,198,0.25
"workclass",4,9,1.5,199,0
"age",4,1,0.5,45.5,0
"fnlwgt",4,-1,0.5,212041.5,0
"occupation",4,15,0.5,200,0
"hours-per-week",4,-1,0.5,42.5,0
"fnlwgt",17,-1,1.8843137254902,83246.5,0
"hours-per-week",17,1,1.35574229691877,57.5,0
"education",17,16,1.24264705882353,201,0
"occupation",17,15,1.24264705882353,202,0
"capital-loss",17,1,1.24264705882353,870,0
"education",0,16,0.764705882352941,203,0.2
"occupation",0,15,0.764705882352941,204,0.2
"hours-per-week",0,1,0.764705882352941,57.5,0.2
"fnlwgt",5,1,2.4,47674.5,0
"hours-per-week",5,1,2.4,44,0
"occupation",5,15,1.06666666666667,205,0
"age",5,-1,0.9,39.5,0
"workclass",5,9,0.9,206,0
"hours-per-week",0,1,1,44,1
"capital-loss",12,1,1.83333333333333,870,0
"occupation",12,15,0.5,207,0
"age",12,1,0.333333333333333,36.5,0
"education",12,16,0.333333333333333,208,0
"education-num",12,1,0.333333333333333,11,0
"education",17,16,1.65441176470588,209,0
"education-num",17,-1,1.65441176470588,4.5,0
"hours-per-week",17,-1,1.65441176470588,28.5,0
"age",17,1,1.52941176470588,66,0
"occupation",17,15,1.52941176470588,210,0
"hours-per-week",16,-1,1.875,28.5,0
"age",16,1,0.875,70.5,0
"occupation",16,15,0.875,211,0
