"","count","ncat","improve","index","adj"
"relationship",1000,6,89.035991511105,1,0
"marital-status",1000,7,85.8134825014344,2,0
"age",1000,-1,60.52415878203,32.5,0
"capital-gain",1000,-1,53.0714697091202,5095.5,0
"occupation",1000,15,37.6467310122227,3,0
"marital-status",0,7,0.992,4,0.975683890577508
"age",0,-1,0.75,31.5,0.240121580547112
"sex",0,2,0.737,5,0.200607902735562
"occupation",0,15,0.732,6,0.185410334346504
"capital-gain",0,-1,0.701,2201,0.0911854103343463
"capital-gain",671,-1,15.0089036646413,7139.5,0
"education-num",671,-1,5.8614331171708,15.5,0
"education",671,16,5.86143311717079,7,0
"hours-per-week",671,-1,4.77283476899797,61,0
"capital-loss",671,-1,3.71857366579115,2581.5,0
"hours-per-week",663,-1,5.03897435897436,61,0
"education",663,16,4.22304579588346,8,0
"education-num",663,-1,4.22304579588346,15.5,0
"capital-loss",663,-1,3.80899181504326,2581.5,0
"native-country",663,42,2.47668997669,9,0
"native-country",0,42,0.981900452488688,10,0.0769230769230765
"education",650,16,2.54474537312248,11,0
"education-num",650,-1,2.54474537312248,15.5,0
"capital-loss",650,-1,1.93585871755362,3011,0
"age",650,-1,1.1241055901174,37.5,0
"occupation",650,15,1.0074931611774,12,0
"education-num",0,-1,1,15.5,1
"native-country",0,42,0.996923076923077,13,0.333333333333325
"education",647,16,1.01544394771201,14,0
"education-num",647,-1,1.01544394771201,13.5,0
"age",647,-1,0.967658714018448,37.5,0
"native-country",647,42,0.9480632136396,15,0
"hours-per-week",647,-1,0.88981471532172,49.5,0
"education-num",0,-1,1,13.5,1
"native-country",0,42,0.961360123647604,16,0.0740740740740752
"capital-loss",0,-1,0.959814528593508,2193.5,0.0370370370370363
"marital-status",620,7,0.49406748238783,17,0
"workclass",620,9,0.471302890657757,18,0
"occupation",620,15,0.439068100358437,19,0
"age",620,-1,0.42955892034233,40.5,0
"race",620,5,0.257271408273901,20,0
"age",0,-1,0.866129032258064,40.5,0.045977011494253
"native-country",0,42,0.864516129032258,21,0.0344827586206899
"workclass",0,9,0.862903225806452,22,0.0229885057471269
"fnlwgt",0,-1,0.861290322580645,578969.5,0.0114942528735638
"occupation",87,15,1.69801462904911,23,0
"sex",87,2,0.814176245210732,24,0
"hours-per-week",87,-1,0.801757944557131,59,0
"education",87,16,0.662963412659874,25,0
"workclass",87,9,0.472906403940886,26,0
"age",0,1,0.781609195402299,27.5,0.136363636363637
"workclass",0,9,0.770114942528736,27,0.0909090909090908
"fnlwgt",0,1,0.758620689655172,47156,0.0454545454545454
"education",0,16,0.758620689655172,28,0.0454545454545454
"education-num",0,-1,0.758620689655172,12.5,0.0454545454545454
"education",22,16,1.57342657342657,29,0
"sex",22,2,1.57342657342657,30,0
"age",22,-1,1.2987012987013,39,0
"race",22,5,1.25108225108225,31,0
"hours-per-week",22,-1,1.25108225108225,57.5,0
"occupation",0,15,0.863636363636364,32,0.666666666666667
"education-num",0,-1,0.818181818181818,9.5,0.555555555555556
"workclass",0,9,0.727272727272727,33,0.333333333333333
"age",0,1,0.681818181818182,49,0.222222222222222
"fnlwgt",0,-1,0.681818181818182,88449.5,0.222222222222222
"sex",13,2,3.2967032967033,34,0
"age",13,-1,2.40384615384615,37,0
"occupation",13,15,1.79020979020979,35,0
"fnlwgt",13,1,1.70940170940171,197393,0
"race",13,5,0.820512820512819,36,0
"age",0,-1,0.846153846153846,30,0.666666666666667
"relationship",0,6,0.769230769230769,37,0.5
"workclass",0,9,0.692307692307692,38,0.333333333333333
"fnlwgt",0,-1,0.692307692307692,115750,0.333333333333333
"occupation",0,15,0.692307692307692,39,0.333333333333333
"age",7,-1,1.19047619047619,37,0
"fnlwgt",7,1,1.19047619047619,201775,0
"occupation",7,15,0.457142857142857,40,0
"hours-per-week",7,-1,0.457142857142857,47.5,0
"workclass",7,9,0.257142857142857,41,0
"age",6,1,1.66666666666667,56,0
"workclass",6,9,0.666666666666667,42,0
"occupation",6,15,0.666666666666667,43,0
"fnlwgt",6,-1,0.333333333333333,145580.5,0
"education",6,16,0.333333333333333,44,0
"occupation",27,15,3.40177133655394,45,0
"race",27,5,1.50712250712251,46,0
"capital-gain",27,-1,1.50712250712251,3631.5,0
"age",27,-1,0.814814814814814,36,0
"hours-per-week",27,-1,0.732461873638344,45,0
"race",0,5,0.888888888888889,47,0.25
"capital-loss",23,-1,0.579710144927535,782,0
"hours-per-week",23,-1,0.579710144927535,52.5,0
"workclass",23,9,0.413043478260869,48,0
"education",23,16,0.246376811594202,49,0
"education-num",23,-1,0.246376811594202,14.5,0
"hours-per-week",0,-1,0.91304347826087,52.5,0.333333333333333
"age",3,-1,1.33333333333333,42,0
"workclass",3,9,1.33333333333333,50,0
