"","count","ncat","improve","index","adj"
"native-country",1000,42,214.584927819917,1,0
"capital-loss",1000,-1,213.828213166144,1814,0
"relationship",1000,6,179.148650327983,2,0
"workclass",1000,9,178.780113949804,3,0
"marital-status",1000,7,175.474756773721,4,0
"capital-loss",0,-1,0.959,1814,0.847014925373134
"fnlwgt",0,-1,0.931,334822,0.742537313432836
"workclass",0,9,0.921,5,0.705223880597015
"occupation",0,15,0.914,6,0.67910447761194
"age",0,-1,0.897,55.5,0.615671641791045
"relationship",732,6,53.4962972074075,7,0
"marital-status",732,7,51.9488702241472,8,0
"capital-gain",732,-1,32.3916393442623,7073.5,0
"occupation",732,15,27.1535388513936,9,0
"age",732,-1,20.0765983382481,30.5,0
"marital-status",0,7,0.994535519125683,10,0.988235294117647
"sex",0,2,0.693989071038251,11,0.341176470588235
"age",0,-1,0.650273224043716,32.5,0.247058823529412
"hours-per-week",0,-1,0.618852459016393,40.5,0.179411764705882
"occupation",0,15,0.616120218579235,12,0.173529411764706
"capital-gain",392,-1,12.5425850932192,8028.5,0
"capital-loss",392,-1,5.49029425723781,2218,0
"hours-per-week",392,-1,3.67356215213358,61,0
"education",392,16,3.52404500261644,13,0
"education-num",392,-1,3.52404500261644,15.5,0
"capital-loss",383,-1,5.78504151297884,2218,0
"hours-per-week",383,-1,3.96122636044031,61,0
"education",383,16,3.67196398100366,14,0
"education-num",383,-1,3.67196398100366,15.5,0
"occupation",383,15,1.4760231154411,15,0
"education",378,16,3.7494371270967,16,0
"education-num",378,-1,3.7494371270967,15.5,0
"hours-per-week",378,-1,3.24201313531072,61,0
"occupation",378,15,1.3656685906686,17,0
"age",378,-1,0.8501938271204,33.5,0
"education-num",0,-1,1,15.5,1
"hours-per-week",376,-1,1.79186684969117,61,0
"occupation",376,15,0.714610826824693,18,0
"age",376,-1,0.5853291361095,33.5,0
"native-country",376,42,0.559242674880693,19,0
"education",376,16,0.540143662484109,20,0
"education",372,16,0.626054590570725,21,0
"native-country",372,42,0.578066264533604,22,0
"education-num",372,-1,0.5534285496128,13.5,0
"occupation",372,15,0.514210177876116,23,0
"age",372,-1,0.426858471374601,34.5,0
"education-num",0,-1,0.922043010752688,13.5,0.442307692307692
"age",0,-1,0.865591397849462,65.5,0.0384615384615384
"occupation",0,15,0.865591397849462,24,0.0384615384615384
"native-country",0,42,0.862903225806452,25,0.0192307692307692
"native-country",320,42,0.623449001051494,26,0
"occupation",320,15,0.164462809917342,27,0
"fnlwgt",320,1,0.148163265306094,112658.5,0
"race",320,5,0.0770529994175719,28,0
"age",320,-1,0.0739130434782505,28.5,0
"occupation",317,15,0.186460908858399,29,0
"sex",317,2,0.0616387182467362,30,0
"fnlwgt",317,1,0.059556226398171,112658.5,0
"age",317,-1,0.0426651794273205,28.5,0
"education",317,16,0.0390630762431732,31,0
"native-country",0,42,0.772870662460568,32,0.0270270270270269
"fnlwgt",0,1,0.769716088328076,26477,0.0135135135135134
"education",74,16,0.26243271134912,33,0
"fnlwgt",74,1,0.158854658854658,113837.5,0
"education-num",74,1,0.156756756756759,11,0
"age",74,1,0.139735480161016,38.5,0
"sex",74,2,0.102910602910604,34,0
"fnlwgt",0,1,0.810810810810811,58291,0.176470588235294
"race",0,5,0.797297297297297,35,0.117647058823529
"fnlwgt",57,1,0.0982456140350909,113837.5,0
"education",57,16,0.0701754385964932,36,0
"age",57,-1,0.0518688024408884,37.5,0
"occupation",57,15,0.0482456140350915,37,0
"education-num",57,1,0.0363408521303294,10.5,0
"workclass",0,9,0.771929824561403,38,0.133333333333333
"age",0,-1,0.754385964912281,58,0.0666666666666669
"fnlwgt",15,-1,1.86666666666667,109739.5,0
"age",15,-1,0.2,37.5,0
"education",15,16,0.152380952380952,39,0
"education-num",15,1,0.152380952380952,11,0
"occupation",15,15,0.152380952380952,40,0
"fnlwgt",17,1,0.329411764705883,209728,0
"age",17,-1,0.25668449197861,28.5,0
"race",17,5,0.19607843137255,41,0
"sex",17,2,0.19607843137255,42,0
"hours-per-week",17,1,0.183257918552037,37.5,0
"relationship",0,6,0.705882352941177,43,0.285714285714286
"race",0,5,0.647058823529412,44,0.142857142857143
"native-country",0,42,0.647058823529412,45,0.142857142857143
"fnlwgt",10,-1,1.42222222222222,203531,0
"age",10,-1,0.533333333333333,28.5,0
"relationship",10,6,0.45,46,0
"race",10,5,0.342857142857143,47,0
"sex",10,2,0.342857142857143,48,0
"relationship",9,6,0.777777777777778,49,0
"marital-status",9,7,0.444444444444445,50,0
"hours-per-week",9,1,0.444444444444445,37.5,0
"age",9,-1,0.177777777777778,28.5,0
"fnlwgt",9,-1,0.177777777777778,50322.5,0
