"","var","n","wt","dev","yval","complexity","ncompete","nsurrogate","yval2.","yval2.","yval2.","yval2.","yval2.","yval2.nodeprob"
"1","education",1000,1000,191,1,0.178010471,4,5,1.000000e+00,8.090000e+02,1.910000e+02,8.090000e-01,1.910000e-01,1.000000e+00
"2","occupation", 782, 782, 80,1,0.018848168,4,5,1.000000e+00,7.020000e+02,8.000000e+01,8.976982e-01,1.023018e-01,7.820000e-01
"4","native-country", 607, 607, 28,1,0.018848168,4,0,1.000000e+00,5.790000e+02,2.800000e+01,9.538715e-01,4.612850e-02,6.070000e-01
"8","capital-gain", 603, 603, 24,1,0.010471204,4,0,1.000000e+00,5.790000e+02,2.400000e+01,9.601990e-01,3.980100e-02,6.030000e-01
"16","capital-loss", 596, 596, 20,1,0.005235602,4,0,1.000000e+00,5.760000e+02,2.000000e+01,9.664430e-01,3.355705e-02,5.960000e-01
"32","occupation", 595, 595, 19,1,0.005235602,4,5,1.000000e+00,5.760000e+02,1.900000e+01,9.680672e-01,3.193277e-02,5.950000e-01
"64","occupation", 466, 466,  5,1,0.002243829,4,5,1.000000e+00,4.610000e+02,5.000000e+00,9.892704e-01,1.072961e-02,4.660000e-01
"128","relationship", 365, 365,  1,1,0.001745201,4,0,1.000000e+00,3.640000e+02,1.000000e+00,9.972603e-01,2.739726e-03,3.650000e-01
"256","<leaf>", 359, 359,  0,1,0.000000000,0,0,1.000000e+00,3.590000e+02,0.000000e+00,1.000000e+00,0.000000e+00,3.590000e-01
"257","hours-per-week",   6,   6,  1,1,0.001745201,4,2,1.000000e+00,5.000000e+00,1.000000e+00,8.333333e-01,1.666667e-01,6.000000e-03
"514","<leaf>",   4,   4,  0,1,0.000000000,0,0,1.000000e+00,4.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,4.000000e-03
"515","age",   2,   2,  1,1,0.001745201,4,0,1.000000e+00,1.000000e+00,1.000000e+00,5.000000e-01,5.000000e-01,2.000000e-03
"1030","<leaf>",   1,   1,  0,1,0.000000000,0,0,1.000000e+00,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,1.000000e-03
"1031","<leaf>",   1,   1,  0,2,0.000000000,0,0,2.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,1.000000e+00,1.000000e-03
"129","marital-status", 101, 101,  4,1,0.002243829,4,5,1.000000e+00,9.700000e+01,4.000000e+00,9.603960e-01,3.960396e-02,1.010000e-01
"258","<leaf>",  64,  64,  0,1,0.000000000,0,0,1.000000e+00,6.400000e+01,0.000000e+00,1.000000e+00,0.000000e+00,6.400000e-02
"259","workclass",  37,  37,  4,1,0.002243829,4,5,1.000000e+00,3.300000e+01,4.000000e+00,8.918919e-01,1.081081e-01,3.700000e-02
"518","<leaf>",  18,  18,  0,1,0.000000000,0,0,1.000000e+00,1.800000e+01,0.000000e+00,1.000000e+00,0.000000e+00,1.800000e-02
"519","fnlwgt",  19,  19,  4,1,0.002243829,4,2,1.000000e+00,1.500000e+01,4.000000e+00,7.894737e-01,2.105263e-01,1.900000e-02
"1038","<leaf>",   5,   5,  0,1,0.000000000,0,0,1.000000e+00,5.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,5.000000e-03
"1039","fnlwgt",  14,  14,  4,1,0.002243829,4,2,1.000000e+00,1.000000e+01,4.000000e+00,7.142857e-01,2.857143e-01,1.400000e-02
"2078","race",  11,  11,  2,1,0.002243829,4,0,1.000000e+00,9.000000e+00,2.000000e+00,8.181818e-01,1.818182e-01,1.100000e-02
"4156","age",  10,  10,  1,1,0.002243829,4,5,1.000000e+00,9.000000e+00,1.000000e+00,9.000000e-01,1.000000e-01,1.000000e-02
