"","count","ncat","improve","index","adj"
"relationship",1000,6,92.4917253173938,1,0
"marital-status",1000,7,90.0888619984486,2,0
"occupation",1000,15,60.3306985496312,3,0
"age",1000,-1,56.419950855816,28.5,0
"education",1000,16,56.3102159738213,4,0
"marital-status",0,7,0.995,5,0.985422740524781
"age",0,-1,0.75,36.5,0.271137026239067
"hours-per-week",0,-1,0.721,41,0.186588921282799
"occupation",0,15,0.716,6,0.17201166180758
"education",0,16,0.698,7,0.119533527696793
"capital-gain",657,-1,7.37755960663932,7372.5,0
"education",657,16,7.10722137662775,8,0
"education-num",657,-1,7.10722137662775,14.5,0
"capital-loss",657,-1,5.78026538177811,2129.5,0
"hours-per-week",657,-1,5.31612939855957,43.5,0
"capital-loss",653,-1,5.87040251072917,2129.5,0
"education",653,16,4.84603352450365,9,0
"education-num",653,-1,4.84603352450364,10.5,0
"occupation",653,15,3.74440095229665,10,0
"age",653,-1,3.05478885786063,36.5,0
"education",648,16,3.3612390731995,11,0
"occupation",648,15,3.02194680324816,12,0
"education-num",648,-1,2.97920021470745,10.5,0
"native-country",648,42,2.4367499282228,13,0
"hours-per-week",648,-1,2.18540834893039,43.5,0
"education-num",0,-1,0.984567901234568,13.5,0.677419354838711
"native-country",0,42,0.955246913580247,14,0.0645161290322584
"occupation",617,15,2.06988039628209,15,0
"native-country",617,42,1.92608242648759,16,0
"fnlwgt",617,1,1.46002266925135,28922,0
"hours-per-week",617,-1,1.30099387867179,57.5,0
"age",617,-1,1.06487164414281,36.5,0
"fnlwgt",0,1,0.936790923824959,28922,0.0249999999999986
"capital-loss",0,-1,0.936790923824959,1808.5,0.0249999999999986
"native-country",0,42,0.936790923824959,17,0.0249999999999986
"age",577,-1,0.439660676822056,38.5,0
"education",577,16,0.414646188649707,18,0
"education-num",577,-1,0.414646188649705,12.5,0
"workclass",577,9,0.302720252205336,19,0
"occupation",577,15,0.26545756340472,20,0
"marital-status",0,7,0.866551126516464,21,0.189473684210527
"workclass",0,9,0.845753899480069,22,0.0631578947368422
"native-country",0,42,0.842287694974003,23,0.042105263157895
"education",0,16,0.838821490467938,24,0.0210526315789479
"occupation",0,15,0.838821490467938,25,0.0210526315789479
"education",95,16,0.95586057075146,26,0
"education-num",95,-1,0.95586057075146,12.5,0
"occupation",95,15,0.636474908200741,27,0
"age",95,1,0.494092373791627,45.5,0
"fnlwgt",95,-1,0.488176964149512,395515,0
"education-num",0,-1,1,12.5,1
"marital-status",0,7,0.873684210526316,28,0.0769230769230772
"occupation",0,15,0.873684210526316,29,0.0769230769230772
"fnlwgt",82,-1,0.594422146753118,395515,0
"workclass",82,9,0.428080050031275,30,0
"occupation",82,15,0.235772357723579,31,0
"age",82,1,0.214819976771199,39.5,0
"marital-status",82,7,0.118655240606462,32,0
"workclass",79,9,0.474683544303794,33,0
"age",79,1,0.374683544303794,39.5,0
"education",79,16,0.0655926352128859,34,0
"occupation",79,15,0.0616400660429253,35,0
"education-num",79,-1,0.0516066212268718,9.5,0
"age",4,1,1.5,40.5,0
"education",4,16,1.5,36,0
"education-num",4,-1,1.5,9.5,0
"fnlwgt",4,1,0.5,234683.5,0
"occupation",4,15,0.166666666666667,37,0
"age",3,-1,1.33333333333333,41.5,0
"fnlwgt",3,1,1.33333333333333,415082,0
"education",3,16,1.33333333333333,38,0
"education-num",3,1,1.33333333333333,9.5,0
"occupation",3,15,1.33333333333333,39,0
"age",13,-1,1.18681318681319,42.5,0
"occupation",13,15,1.18681318681319,40,0
"workclass",13,9,0.415384615384615,41,0
"fnlwgt",13,1,0.415384615384615,221876.5,0
"marital-status",13,7,0.251748251748252,42,0
"hours-per-week",0,1,0.692307692307692,44.5,0.333333333333333
"workclass",0,9,0.615384615384615,43,0.166666666666667
"fnlwgt",0,1,0.615384615384615,90139,0.166666666666667
"marital-status",0,7,0.615384615384615,44,0.166666666666667
"relationship",0,6,0.615384615384615,45,0.166666666666667
"age",7,1,1.02857142857143,48,0
"occupation",7,15,0.761904761904761,46,0
"relationship",7,6,0.761904761904761,47,0
"hours-per-week",7,-1,0.761904761904761,43.5,0
"sex",7,2,0.595238095238094,48,0
"occupation",5,15,0.9,49,0
"relationship",5,6,0.9,50,0
"fnlwgt",5,1,0.4,95718,0
"hours-per-week",5,-1,0.4,42,0
"age",5,-1,0.0666666666666664,44,0
"relationship",4,6,1.5,51,0
"fnlwgt",4,1,0.5,177458.5,0
"age",4,1,0.166666666666667,44,0
"marital-status",4,7,0.166666666666667,52,0
"occupation",4,15,0.166666666666667,53,0
"hours-per-week",40,-1,4.41486486486486,55,0
"fnlwgt",40,1,1.56801801801802,41709,0
"marital-status",40,7,1.49117647058824,54,0
"sex",40,2,1.43471177944862,55,0
"age",40,-1,1.39615384615385,67,0
"fnlwgt",0,1,0.95,41709,0.333333333333332
"age",37,-1,1.63513513513514,67,0
"hours-per-week",37,1,1.63513513513514,17.5,0
"native-country",37,42,1.63513513513514,56,0
"marital-status",37,7,1.37755937755938,57,0
"fnlwgt",37,-1,0.985135135135136,270716,0
"native-country",36,42,1.72857142857143,58,0
"fnlwgt",36,-1,1.16451612903226,270716,0
"education",36,16,0.735294117647059,59,0
"sex",36,2,0.625000000000001,60,0
"marital-status",36,7,0.409090909090911,61,0
"fnlwgt",35,-1,1.37142857142857,270716,0
"education",35,16,0.832034632034633,62,0
"marital-status",35,7,0.500595238095238,63,0
"sex",35,2,0.304761904761905,64,0
"education-num",35,-1,0.215873015873016,11,0
"workclass",0,9,0.885714285714286,65,0.2
