"","count","ncat","improve","index","adj"
"education",1000,16,214.113108892922,1,0
"education-num",1000,-1,214.113108892922,13.5,0
"native-country",1000,42,205.230625002612,2,0
"occupation",1000,15,196.433416666667,3,0
"relationship",1000,6,188.829216433942,4,0
"education-num",0,-1,1,13.5,1
"native-country",0,42,0.945,5,0.819078947368421
"workclass",0,9,0.928,6,0.763157894736842
"occupation",0,15,0.926,7,0.756578947368421
"fnlwgt",0,1,0.759,126262.5,0.207236842105263
"relationship",696,6,49.6793968607094,8,0
"marital-status",696,7,47.1295334702388,9,0
"occupation",696,15,28.3928902336738,10,0
"capital-gain",696,-1,28.0037403289439,6897.5,0
"education",696,16,24.5906538967434,11,0
"marital-status",0,7,0.989942528735632,12,0.978395061728395
"sex",0,2,0.688218390804598,13,0.330246913580247
"occupation",0,15,0.647988505747126,14,0.243827160493827
"age",0,-1,0.640804597701149,31.5,0.228395061728395
"hours-per-week",0,-1,0.60632183908046,41.5,0.154320987654321
"capital-gain",372,-1,10.8585404547858,7555.5,0
"education",372,16,3.57083151281104,15,0
"education-num",372,-1,3.57083151281104,12.5,0
"occupation",372,15,3.11800807598767,16,0
"hours-per-week",372,-1,2.90787841191065,46.5,0
"native-country",0,42,0.986559139784946,17,0.166666666666667
"hours-per-week",366,-1,2.23833990454452,46.5,0
"capital-loss",366,-1,1.84446440601844,2119,0
"occupation",366,15,1.83438737181186,18,0
"education",366,16,1.69188496622213,19,0
"education-num",366,-1,1.69188496622213,12.5,0
"native-country",0,42,0.868852459016393,20,0.04
"capital-loss",316,-1,1.93088205746432,2010,0
"native-country",316,42,1.93088205746432,21,0
"occupation",316,15,1.08124280782508,22,0
"fnlwgt",316,1,0.598562974346533,24847.5,0
"education",316,16,0.3364376130199,23,0
"native-country",315,42,1.94318066929534,24,0
"occupation",315,15,0.767195767195785,25,0
"fnlwgt",315,1,0.61050061050064,24847.5,0
"education",315,16,0.369943676395318,26,0
"education-num",315,-1,0.369943676395318,12.5,0
"fnlwgt",314,1,0.622633652146006,24847.5,0
"occupation",314,15,0.501862756880184,27,0
"education",314,16,0.405283416578844,28,0
"education-num",314,-1,0.405283416578843,12.5,0
"workclass",314,9,0.221660746826049,29,0
"education",311,16,0.442122186495181,30,0
"education-num",311,-1,0.442122186495181,12.5,0
"occupation",311,15,0.342122186495183,31,0
"workclass",311,9,0.218524826759218,32,0
"hours-per-week",311,-1,0.111915356288361,44.5,0
"education-num",0,-1,1,12.5,1
"occupation",0,15,0.890675241157556,33,0.055555555555555
"workclass",36,9,1.72857142857143,34,0
"fnlwgt",36,-1,1.72857142857143,423388.5,0
"occupation",36,15,0.711822660098524,35,0
"marital-status",36,7,0.571428571428573,36,0
"age",36,-1,0.500000000000001,29.5,0
"fnlwgt",35,-1,1.83025210084034,423388.5,0
"occupation",35,15,0.914285714285715,37,0
"marital-status",35,7,0.771428571428572,38,0
"age",35,-1,0.498701298701299,36.5,0
"hours-per-week",35,-1,0.335944700460831,42.5,0
"hours-per-week",34,-1,0.441176470588236,42.5,0
"occupation",34,15,0.274509803921569,39,0
"marital-status",34,7,0.226890756302521,40,0
"fnlwgt",34,1,0.191176470588236,116161.5,0
"age",34,-1,0.141176470588236,36.5,0
"occupation",4,15,1.5,41,0
"age",4,-1,0.5,34,0
"fnlwgt",4,1,0.5,136078,0
"marital-status",4,7,0.5,42,0
"sex",4,2,0.166666666666667,43,0
"workclass",3,9,1.33333333333333,44,0
"fnlwgt",3,-1,1.33333333333333,22808,0
