"","var","n","wt","dev","yval","complexity","ncompete","nsurrogate","yval2.","yval2.","yval2.","yval2.","yval2.","yval2.nodeprob"
"1","relationship",1000,1000,192,1,0.122395833,4,5,1.000000e+00,8.080000e+02,1.920000e+02,8.080000e-01,1.920000e-01,1.000000e+00
"2","capital-gain", 677, 677, 51,1,0.067708333,4,0,1.000000e+00,6.260000e+02,5.100000e+01,9.246677e-01,7.533235e-02,6.770000e-01
"4","occupation", 664, 664, 38,1,0.010416667,4,5,1.000000e+00,6.260000e+02,3.800000e+01,9.427711e-01,5.722892e-02,6.640000e-01
"8","native-country", 557, 557, 18,1,0.010416667,4,0,1.000000e+00,5.390000e+02,1.800000e+01,9.676840e-01,3.231598e-02,5.570000e-01
"16","hours-per-week", 553, 553, 15,1,0.007812500,4,2,1.000000e+00,5.380000e+02,1.500000e+01,9.728752e-01,2.712477e-02,5.530000e-01
"32","education", 516, 516,  8,1,0.005208333,4,0,1.000000e+00,5.080000e+02,8.000000e+00,9.844961e-01,1.550388e-02,5.160000e-01
"64","capital-loss", 515, 515,  7,1,0.005208333,4,0,1.000000e+00,5.080000e+02,7.000000e+00,9.864078e-01,1.359223e-02,5.150000e-01
"128","fnlwgt", 510, 510,  5,1,0.002604167,4,4,1.000000e+00,5.050000e+02,5.000000e+00,9.901961e-01,9.803922e-03,5.100000e-01
"256","hours-per-week", 442, 442,  1,1,0.001736111,4,3,1.000000e+00,4.410000e+02,1.000000e+00,9.977376e-01,2.262443e-03,4.420000e-01
"512","<leaf>", 403, 403,  0,1,0.000000000,0,0,1.000000e+00,4.030000e+02,0.000000e+00,1.000000e+00,0.000000e+00,4.030000e-01
"513","hours-per-week",  39,  39,  1,1,0.001736111,4,0,1.000000e+00,3.800000e+01,1.000000e+00,9.743590e-01,2.564103e-02,3.900000e-02
"1026","<leaf>",  37,  37,  0,1,0.000000000,0,0,1.000000e+00,3.700000e+01,0.000000e+00,1.000000e+00,0.000000e+00,3.700000e-02
"1027","age",   2,   2,  1,1,0.001736111,4,0,1.000000e+00,1.000000e+00,1.000000e+00,5.000000e-01,5.000000e-01,2.000000e-03
"2054","<leaf>",   1,   1,  0,1,0.000000000,0,0,1.000000e+00,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,1.000000e-03
"2055","<leaf>",   1,   1,  0,2,0.000000000,0,0,2.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,1.000000e+00,1.000000e-03
"257","fnlwgt",  68,  68,  4,1,0.002604167,4,0,1.000000e+00,6.400000e+01,4.000000e+00,9.411765e-01,5.882353e-02,6.800000e-02
"514","education",  67,  67,  3,1,0.002604167,4,1,1.000000e+00,6.400000e+01,3.000000e+00,9.552239e-01,4.477612e-02,6.700000e-02
"1028","relationship",  65,  65,  2,1,0.002604167,4,0,1.000000e+00,6.300000e+01,2.000000e+00,9.692308e-01,3.076923e-02,6.500000e-02
"2056","occupation",  62,  62,  1,1,0.001736111,4,2,1.000000e+00,6.100000e+01,1.000000e+00,9.838710e-01,1.612903e-02,6.200000e-02
"4112","<leaf>",  49,  49,  0,1,0.000000000,0,0,1.000000e+00,4.900000e+01,0.000000e+00,1.000000e+00,0.000000e+00,4.900000e-02
"4113","fnlwgt",  13,  13,  1,1,0.001736111,4,0,1.000000e+00,1.200000e+01,1.000000e+00,9.230769e-01,7.692308e-02,1.300000e-02
"8226","<leaf>",  10,  10,  0,1,0.000000000,0,0,1.000000e+00,1.000000e+01,0.000000e+00,1.000000e+00,0.000000e+00,1.000000e-02
"8227","fnlwgt",   3,   3,  1,1,0.001736111,4,0,1.000000e+00,2.000000e+00,1.000000e+00,6.666667e-01,3.333333e-01,3.000000e-03
"16454","<leaf>",   2,   2,  0,1,0.000000000,0,0,1.000000e+00,2.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,2.000000e-03
"16455","<leaf>",   1,   1,  0,2,0.000000000,0,0,2.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,1.000000e+00,1.000000e-03
