"","var","n","wt","dev","yval","complexity","ncompete","nsurrogate","yval2.","yval2.","yval2.","yval2.","yval2.","yval2.nodeprob"
"1","marital-status",1000,1000,429,1,0.5314685315,4,5,1.000000e+00,5.710000e+02,4.290000e+02,5.710000e-01,4.290000e-01,1.000000e+00
"2","capital-gain", 412, 412, 21,1,0.0069930070,4,0,1.000000e+00,3.910000e+02,2.100000e+01,9.490291e-01,5.097087e-02,4.120000e-01
"4","education", 409, 409, 18,1,0.0027972028,4,2,1.000000e+00,3.910000e+02,1.800000e+01,9.559902e-01,4.400978e-02,4.090000e-01
"8","capital-loss", 349, 349,  8,1,0.0023310023,4,0,1.000000e+00,3.410000e+02,8.000000e+00,9.770774e-01,2.292264e-02,3.490000e-01
"16","workclass", 348, 348,  7,1,0.0015540016,4,2,1.000000e+00,3.410000e+02,7.000000e+00,9.798851e-01,2.011494e-02,3.480000e-01
"32","occupation", 310, 310,  2,1,0.0011655012,4,0,1.000000e+00,3.080000e+02,2.000000e+00,9.935484e-01,6.451613e-03,3.100000e-01
"64","marital-status", 306, 306,  1,1,0.0007770008,4,0,1.000000e+00,3.050000e+02,1.000000e+00,9.967320e-01,3.267974e-03,3.060000e-01
"128","<leaf>", 291, 291,  0,1,0.0000000000,0,0,1.000000e+00,2.910000e+02,0.000000e+00,1.000000e+00,0.000000e+00,2.910000e-01
"129","occupation",  15,  15,  1,1,0.0007770008,4,0,1.000000e+00,1.400000e+01,1.000000e+00,9.333333e-01,6.666667e-02,1.500000e-02
"258","<leaf>",  13,  13,  0,1,0.0000000000,0,0,1.000000e+00,1.300000e+01,0.000000e+00,1.000000e+00,0.000000e+00,1.300000e-02
"259","age",   2,   2,  1,1,0.0007770008,4,0,1.000000e+00,1.000000e+00,1.000000e+00,5.000000e-01,5.000000e-01,2.000000e-03
"518","<leaf>",   1,   1,  0,1,0.0000000000,0,0,1.000000e+00,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,1.000000e-03
"519","<leaf>",   1,   1,  0,2,0.0000000000,0,0,2.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,1.000000e+00,1.000000e-03
"65","marital-status",   4,   4,  1,1,0.0011655012,4,0,1.000000e+00,3.000000e+00,1.000000e+00,7.500000e-01,2.500000e-01,4.000000e-03
"130","<leaf>",   3,   3,  0,1,0.0000000000,0,0,1.000000e+00,3.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,3.000000e-03
"131","<leaf>",   1,   1,  0,2,0.0000000000,0,0,2.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,1.000000e+00,1.000000e-03
"33","occupation",  38,  38,  5,1,0.0015540016,4,0,1.000000e+00,3.300000e+01,5.000000e+00,8.684211e-01,1.315789e-01,3.800000e-02
"66","race",  37,  37,  4,1,0.0015540016,4,0,1.000000e+00,3.300000e+01,4.000000e+00,8.918919e-01,1.081081e-01,3.700000e-02
"132","marital-status",  36,  36,  3,1,0.0011655012,4,0,1.000000e+00,3.300000e+01,3.000000e+00,9.166667e-01,8.333333e-02,3.600000e-02
"264","relationship",  34,  34,  2,1,0.0011655012,4,4,1.000000e+00,3.200000e+01,2.000000e+00,9.411765e-01,5.882353e-02,3.400000e-02
"528","<leaf>",  25,  25,  0,1,0.0000000000,0,0,1.000000e+00,2.500000e+01,0.000000e+00,1.000000e+00,0.000000e+00,2.500000e-02
"529","fnlwgt",   9,   9,  2,1,0.0011655012,4,0,1.000000e+00,7.000000e+00,2.000000e+00,7.777778e-01,2.222222e-01,9.000000e-03
"1058","workclass",   8,   8,  1,1,0.0011655012,4,0,1.000000e+00,7.000000e+00,1.000000e+00,8.750000e-01,1.250000e-01,8.000000e-03
"2116","<leaf>",   6,   6,  0,1,0.0000000000,0,0,1.000000e+00,6.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,6.000000e-03
"2117","age",   2,   2,  1,1,0.0011655012,3,0,1.000000e+00,1.000000e+00,1.000000e+00,5.000000e-01,5.000000e-01,2.000000e-03
"4234","<leaf>",   1,   1,  0,1,0.0000000000,0,0,1.000000e+00,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,1.000000e-03
"4235","<leaf>",   1,   1,  0,2,0.0000000000,0,0,2.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,1.000000e+00,1.000000e-03
