"","count","ncat","improve","index","adj"
"relationship",1000,6,73.4538619753185,1,0
"marital-status",1000,7,73.1543085819054,2,0
"capital-gain",1000,-1,61.8767507002802,4225,0
"age",1000,-1,44.4662956816624,29.5,0
"occupation",1000,15,31.2199703472886,3,0
"marital-status",0,7,0.995,4,0.985422740524781
"occupation",0,15,0.733,5,0.221574344023324
"age",0,-1,0.731,32.5,0.215743440233236
"hours-per-week",0,-1,0.699,49.5,0.122448979591837
"capital-gain",0,-1,0.691,1280,0.0991253644314867
"capital-gain",657,-1,15.1420931168089,4668.5,0
"education",657,16,4.09726446957139,6,0
"education-num",657,-1,3.47924098191108,14.5,0
"age",657,-1,3.22318554795612,38.5,0
"hours-per-week",657,-1,2.47038448948267,44.5,0
"education",647,16,2.49599361282041,7,0
"workclass",647,9,1.88455973026266,8,0
"occupation",647,15,1.42680220515626,9,0
"education-num",647,-1,1.21487321911496,13.5,0
"age",647,-1,1.09617002503693,38.5,0
"occupation",644,15,1.58128983370054,10,0
"workclass",644,9,1.27485224920005,11,0
"age",644,-1,0.745831971232427,25.5,0
"education",644,16,0.73986116185608,12,0
"relationship",644,6,0.673736839786795,13,0
"education",0,16,0.804347826086957,14,0.08029197080292
"education-num",0,-1,0.802795031055901,13.5,0.0729927007299274
"workclass",0,9,0.799689440993789,15,0.0583941605839417
"native-country",0,42,0.793478260869565,16,0.0291970802919709
"fnlwgt",0,1,0.790372670807453,39118.5,0.0145985401459857
"race",507,5,0.496055226824462,17,0
"workclass",507,9,0.138912369681606,18,0
"relationship",507,6,0.0960552268244617,19,0
"fnlwgt",507,1,0.0760552268244616,69071,0
"hours-per-week",507,-1,0.0605713558567214,49,0
"native-country",0,42,0.996055226824458,20,0.5
"workclass",4,9,1.5,21,0
"fnlwgt",4,1,1.5,75561,0
"occupation",4,15,1.5,22,0
"relationship",4,6,1.5,23,0
"hours-per-week",4,-1,1.5,45,0
"age",137,-1,1.47505740998934,38.5,0
"workclass",137,9,1.39160674503269,24,0
"marital-status",137,7,0.97070741523979,25,0
"relationship",137,6,0.897810218978105,26,0
"education",137,16,0.751218248856727,27,0
"marital-status",0,7,0.751824817518248,28,0.291666666666667
"education",0,16,0.722627737226277,29,0.208333333333333
"education-num",0,-1,0.722627737226277,13.5,0.208333333333333
"hours-per-week",0,-1,0.678832116788321,51,0.0833333333333332
"capital-loss",0,-1,0.671532846715328,326.5,0.0624999999999999
"education",89,16,0.623069264684968,30,0
"fnlwgt",89,-1,0.557442731469378,432189,0
"relationship",89,6,0.439453213847059,31,0
"marital-status",89,7,0.29611882206066,32,0
"workclass",89,9,0.227471684490772,33,0
"marital-status",79,7,0.308016877637128,34,0
"occupation",79,15,0.308016877637128,35,0
"relationship",79,6,0.141350210970461,36,0
"fnlwgt",79,-1,0.108016877637128,281449,0
"education",79,16,0.0616400660429253,37,0
"workclass",0,9,0.936708860759494,38,0.166666666666666
"education",0,16,0.936708860759494,39,0.166666666666666
"age",6,1,1.66666666666667,28.5,0
"education",6,16,1.66666666666667,40,0
"occupation",6,15,1.66666666666667,41,0
"relationship",6,6,0.666666666666667,42,0
"fnlwgt",6,1,0.333333333333333,301126,0
