"","count","ncat","improve","index","adj"
"marital-status",1000,7,62.6430490125067,1,0
"relationship",1000,6,62.081743315508,2,0
"capital-gain",1000,-1,55.89675,6897.5,0
"education",1000,16,49.6377417524638,3,0
"education-num",1000,-1,49.6377417524638,11.5,0
"relationship",0,6,0.989,4,0.968660968660969
"sex",0,2,0.764,5,0.327635327635328
"age",0,-1,0.742,27.5,0.264957264957265
"occupation",0,15,0.721,6,0.205128205128205
"hours-per-week",0,-1,0.698,49.5,0.139601139601139
"capital-gain",649,-1,16.4440677966102,7555.5,0
"education",649,16,9.87717373561495,7,0
"education-num",649,-1,9.87717373561495,12.5,0
"occupation",649,15,6.41259062978815,8,0
"age",649,-1,5.20997072836673,31.5,0
"education",640,16,7.67213459516296,9,0
"education-num",640,-1,7.67213459516295,14.5,0
"occupation",640,15,4.1481492290481,10,0
"native-country",640,42,3.71724137931036,11,0
"age",640,-1,3.28588019916275,31.5,0
"education-num",0,-1,1,14.5,1
"race",0,5,0.9921875,12,0.166666666666669
"native-country",0,42,0.9921875,13,0.166666666666669
"education",634,16,3.38007304160482,14,0
"education-num",634,-1,3.38007304160481,12.5,0
"occupation",634,15,2.63296960296451,15,0
"age",634,-1,2.117596821982,37.5,0
"native-country",634,42,1.88489542063485,16,0
"education-num",0,-1,1,12.5,1
"occupation",0,15,0.910094637223975,17,0.25974025974026
"workclass",0,9,0.881703470031546,18,0.0259740259740258
"capital-gain",0,-1,0.881703470031546,4034,0.0259740259740258
"native-country",0,42,0.881703470031546,19,0.0259740259740258
"capital-loss",557,-1,0.627655460423837,2010,0
"occupation",557,15,0.567273424515552,20,0
"workclass",557,9,0.501096517641365,21,0
"age",557,-1,0.380153403453555,38.5,0
"sex",557,2,0.353957562686011,22,0
"workclass",554,9,0.558403626842235,23,0
"occupation",554,15,0.4251913078628,24,0
"sex",554,2,0.252213045843437,25,0
"age",554,-1,0.244020567250175,38.5,0
"race",554,5,0.218355351026855,26,0
"occupation",541,15,0.252442566675444,27,0
"race",541,5,0.231737661824203,28,0
"fnlwgt",541,1,0.152570607648553,102232.5,0
"hours-per-week",541,-1,0.137451742759695,44.5,0
"marital-status",541,7,0.0996425153572345,29,0
"fnlwgt",0,-1,0.88539741219963,460150,0.0158730158730161
"hours-per-week",0,-1,0.88539741219963,58,0.0158730158730161
"race",63,5,0.845433255269322,30,0
"fnlwgt",63,1,0.552021563342321,102232.5,0
"age",63,-1,0.369670329670332,43,0
"marital-status",63,7,0.252216748768478,31,0
"relationship",63,6,0.214285714285716,32,0
"education",61,16,0.238549428713365,33,0
"age",61,-1,0.144714527981912,29.5,0
"relationship",61,6,0.144714527981912,34,0
"fnlwgt",61,1,0.129536219700154,102232.5,0
"education-num",61,-1,0.118852459016396,9.5,0
"education-num",0,-1,0.934426229508197,10.5,0.333333333333334
"hours-per-week",55,-1,0.213636363636364,49,0
"fnlwgt",55,-1,0.0688995215310997,209470,0
"education",55,16,0.0545454545454556,35,0
"relationship",55,6,0.046969696969698,36,0
"education-num",55,-1,0.0405594405594414,9.5,0
"education",0,16,0.872727272727273,37,0.125
"hours-per-week",8,1,1.75,55,0
"fnlwgt",8,-1,0.416666666666667,202569.5,0
"education",8,16,0.416666666666667,38,0
"age",8,1,0.25,32.5,0
"education-num",8,-1,0.25,9.5,0
"age",6,-1,1.66666666666667,43,0
"fnlwgt",6,1,1.66666666666667,104479.5,0
"occupation",6,15,0.333333333333333,39,0
"hours-per-week",6,1,0.333333333333333,42.5,0
"workclass",6,9,0.166666666666667,40,0
"age",2,-1,1,54.5,0
"fnlwgt",2,1,1,93017,0
"marital-status",2,7,1,41,0
"occupation",2,15,1,42,0
"sex",2,2,1,43,0
"marital-status",13,7,1.55128205128205,44,0
"fnlwgt",13,1,1.38461538461538,186213,0
"relationship",13,6,1.38461538461538,45,0
"sex",13,2,0.984615384615385,46,0
"education",13,16,0.717948717948718,47,0
"fnlwgt",12,1,0.5,186213,0
"relationship",12,6,0.5,48,0
"age",12,1,0.333333333333333,40,0
"occupation",12,15,0.333333333333333,49,0
"sex",12,2,0.333333333333333,50,0
"education",0,16,0.833333333333333,51,0.333333333333333
"occupation",0,15,0.833333333333333,52,0.333333333333333
"relationship",0,6,0.833333333333333,53,0.333333333333333
"native-country",0,42,0.833333333333333,54,0.333333333333333
"age",3,1,1.33333333333333,41,0
"fnlwgt",3,-1,1.33333333333333,124506,0
"marital-status",3,7,1.33333333333333,55,0
"occupation",3,15,1.33333333333333,56,0
"relationship",3,6,1.33333333333333,57,0
"age",3,-1,1.33333333333333,52,0
"fnlwgt",3,1,1.33333333333333,91083,0
"marital-status",3,7,1.33333333333333,58,0
"occupation",3,15,1.33333333333333,59,0
"workclass",3,9,0.333333333333333,60,0
"marital-status",77,7,3.55584415584416,61,0
"age",77,-1,3.12150072150072,27.5,0
"fnlwgt",77,-1,1.73505085700208,162051.5,0
"hours-per-week",77,-1,1.45654345654346,49,0
"relationship",77,6,1.43797581728616,62,0
"relationship",0,6,0.844155844155844,63,0.454545454545454
"age",0,-1,0.831168831168831,42.5,0.409090909090909
"workclass",0,9,0.766233766233766,64,0.181818181818182
"native-country",0,42,0.74025974025974,65,0.0909090909090909
"capital-gain",55,-1,1.75151515151515,4718.5,0
"workclass",55,9,1.46166007905139,66,0
"race",55,5,0.9147804576376,67,0
"fnlwgt",55,-1,0.872727272727275,191916.5,0
"age",55,-1,0.809486166007908,27.5,0
"race",54,5,1.04166666666667,68,0
"workclass",54,9,0.710144927536234,69,0
"fnlwgt",54,-1,0.6140350877193,200472.5,0
"hours-per-week",54,-1,0.6,49,0
"age",54,-1,0.484848484848486,27.5,0
"occupation",0,15,0.907407407407407,70,0.166666666666667
"age",48,-1,0.291666666666668,42.5,0
"fnlwgt",48,-1,0.112179487179489,200472.5,0
"occupation",48,15,0.058333333333334,71,0
"sex",48,2,0.0492424242424265,72,0
"relationship",48,6,0.0228494623655937,73,0
"workclass",0,9,0.895833333333333,74,0.166666666666667
"occupation",0,15,0.895833333333333,75,0.166666666666667
"relationship",0,6,0.895833333333333,76,0.166666666666667
"fnlwgt",6,-1,1.66666666666667,199409,0
"age",6,1,0.666666666666667,44.5,0
"workclass",6,9,0.166666666666667,77,0
"education",6,16,0.166666666666667,78,0
"education-num",6,1,0.166666666666667,13.5,0
"hours-per-week",6,-1,2.66666666666667,45,0
"workclass",6,9,1.33333333333333,79,0
"occupation",6,15,1.33333333333333,80,0
"sex",6,2,1.33333333333333,81,0
"capital-loss",6,-1,1.06666666666667,782,0
"occupation",22,15,2.42583732057416,82,0
"workclass",22,9,2.27272727272727,83,0
"fnlwgt",22,-1,1.45541125541126,106772,0
"hours-per-week",22,-1,1.16267942583732,32.5,0
"capital-gain",22,1,0.736363636363636,1662.5,0
"workclass",0,9,0.909090909090909,84,0.333333333333333
"hours-per-week",19,-1,1.91052631578947,47.5,0
"fnlwgt",19,-1,1.74898785425101,106772,0
"sex",19,2,1.01052631578947,85,0
"workclass",19,9,1.00598086124402,86,0
"age",19,1,0.98830409356725,33,0
"age",0,1,0.894736842105263,34.5,0.5
"fnlwgt",0,-1,0.842105263157895,248619.5,0.25
"race",15,5,1.37142857142857,87,0
"native-country",15,42,1.37142857142857,88,0
"workclass",15,9,1.05,89,0
"fnlwgt",15,-1,0.8,106772,0
"sex",15,2,0.436363636363637,90,0
"age",14,-1,0.595238095238095,61,0
"workclass",14,9,0.595238095238095,91,0
"relationship",14,6,0.571428571428572,92,0
"fnlwgt",14,-1,0.428571428571429,106772,0
"sex",14,2,0.228571428571429,93,0
"workclass",12,9,0.333333333333333,94,0
"occupation",12,15,0.233333333333333,95,0
"age",12,-1,0.166666666666667,44.5,0
"fnlwgt",12,-1,0.166666666666667,106772,0
"education",12,16,0.166666666666667,96,0
"fnlwgt",0,1,0.833333333333333,56528.5,0.5
"marital-status",0,7,0.75,97,0.25
"occupation",0,15,0.75,98,0.25
"relationship",0,6,0.75,99,0.25
"fnlwgt",4,-1,1.5,103533.5,0
"age",4,1,0.5,45.5,0
"education",4,16,0.5,100,0
"education-num",4,-1,0.5,13.5,0
"relationship",4,6,0.5,101,0
"age",2,1,1,66,0
"workclass",2,9,1,102,0
"fnlwgt",2,-1,1,181332,0
"marital-status",2,7,1,103,0
"relationship",2,6,1,104,0
"workclass",4,9,1.5,105,0
"fnlwgt",4,1,1.5,287795,0
"age",4,-1,0.5,40.5,0
"education",4,16,0.166666666666667,106,0
"education-num",4,-1,0.166666666666667,13.5,0
"age",6,-1,1.66666666666667,32,0
"occupation",6,15,1.66666666666667,107,0
"hours-per-week",6,1,1.66666666666667,52.5,0
"workclass",6,9,0.333333333333333,108,0
"fnlwgt",6,1,0.333333333333333,177552,0
"education",351,16,28.2882136893477,109,0
"education-num",351,-1,28.2882136893477,11.5,0
"capital-gain",351,-1,22.7471331908832,5974,0
"occupation",351,15,22.4317225269308,110,0
"hours-per-week",351,-1,7.11140982980811,41,0
"education-num",0,-1,1,11.5,1
"occupation",0,15,0.803418803418803,111,0.323529411764706
"workclass",0,9,0.729344729344729,112,0.0686274509803922
"capital-gain",0,-1,0.729344729344729,12814.5,0.0686274509803922
"native-country",0,42,0.726495726495726,113,0.0588235294117645
"capital-gain",249,-1,14.822319063488,5974,0
"occupation",249,15,6.3751966358633,114,0
"capital-loss",249,-1,3.587733650652,1760,0
"education",249,16,3.54886175327067,115,0
"education-num",249,-1,3.40295065266058,9.5,0
"occupation",235,15,4.93103374167204,116,0
"capital-loss",235,-1,4.17505032673664,1760,0
"age",235,1,4.00731832665227,59.5,0
"education",235,16,3.50292658313009,117,0
"education-num",235,-1,3.01237131091283,9.5,0
"workclass",0,9,0.778723404255319,118,0.0545454545454546
"capital-loss",0,-1,0.778723404255319,1650,0.0545454545454546
"native-country",0,42,0.778723404255319,119,0.0545454545454546
"capital-gain",0,-1,0.774468085106383,4447,0.0363636363636364
"sex",0,2,0.770212765957447,120,0.0181818181818182
"capital-gain",180,-1,2.62484394506866,4225,0
"native-country",180,42,2.62484394506866,121,0
"age",180,1,2.50730994152047,58.5,0
"occupation",180,15,1.83587433587433,122,0
