"","count","ncat","improve","index","adj"
"capital-loss",1000,-1,196.732933576228,1534,0
"education",1000,16,181.352708534622,1,0
"education-num",1000,-1,169.282625,10.5,0
"occupation",1000,15,162.53495310318,2,0
"age",1000,-1,117.856267986101,43.5,0
"education",0,16,0.945,3,0.807692307692308
"occupation",0,15,0.88,4,0.580419580419581
"relationship",0,6,0.781,5,0.234265734265734
"age",0,-1,0.777,44.5,0.22027972027972
"education-num",0,-1,0.756,10.5,0.146853146853147
"relationship",714,6,60.0563996841556,6,0
"marital-status",714,7,58.9670035324951,7,0
"capital-gain",714,-1,34.9020836404738,5095.5,0
"education",714,16,28.8281145185347,8,0
"education-num",714,-1,28.8281145185347,12.5,0
"marital-status",0,7,0.990196078431373,9,0.977635782747604
"sex",0,2,0.710084033613445,10,0.338658146964856
"age",0,-1,0.65266106442577,33.5,0.207667731629393
"occupation",0,15,0.651260504201681,11,0.204472843450479
"hours-per-week",0,-1,0.631652661064426,49,0.159744408945687
"capital-gain",401,-1,17.6520335988673,4718.5,0
"education",401,16,3.57131418115168,12,0
"occupation",401,15,3.56245860084789,13,0
"education-num",401,-1,3.29477314070119,10.5,0
"sex",401,2,2.13684992065293,14,0
"education",391,16,1.98279991093307,15,0
"education-num",391,-1,1.78087536583433,10.5,0
"occupation",391,15,1.53294967831427,16,0
"age",391,-1,1.18867537867577,31.5,0
"sex",391,2,0.975521871840925,17,0
"education-num",0,-1,0.959079283887468,12.5,0.804878048780488
"occupation",0,15,0.813299232736573,18,0.109756097560975
"workclass",0,9,0.800511508951407,19,0.0487804878048778
"native-country",0,42,0.797953964194373,20,0.0365853658536581
"native-country",309,42,0.917375583736533,21,0
"marital-status",309,7,0.725401087929473,22,0
"age",309,-1,0.590255303847528,37.5,0
"education",309,16,0.330220119665702,23,0
"fnlwgt",309,1,0.319690001703272,27682,0
"marital-status",307,7,0.54808100835576,24,0
"age",307,-1,0.444717595722452,37.5,0
"fnlwgt",307,1,0.331035226610876,27682,0
"education",307,16,0.222157294388573,25,0
"workclass",307,9,0.217853265084521,26,0
"age",0,-1,0.732899022801303,36.5,0.108695652173913
"relationship",0,6,0.726384364820847,27,0.0869565217391305
"education",0,16,0.706840390879479,28,0.0217391304347826
"race",0,5,0.703583061889251,29,0.0108695652173913
"hours-per-week",0,-1,0.703583061889251,67.5,0.0108695652173913
"workclass",92,9,1.76684185379837,30,0
"fnlwgt",92,1,0.772946859903376,32236,0
"education",92,16,0.722462298262627,31,0
"education-num",92,-1,0.681050452217493,9.5,0
"age",92,-1,0.458770614692652,37.5,0
"fnlwgt",91,1,0.810100012347206,32236,0
"age",91,-1,0.537505972288582,39.5,0
"occupation",91,15,0.537505972288582,32,0
"education",91,16,0.45472917886711,33,0
"education-num",91,-1,0.426813640435929,9.5,0
"fnlwgt",89,-1,0.727050745391791,249009,0
"occupation",89,15,0.420937243080296,34,0
"age",89,-1,0.351560549313357,39.5,0
"education",89,16,0.255577358113257,35,0
"education-num",89,-1,0.238037157500489,9.5,0
"native-country",0,42,0.831460674157303,36,0.11764705882353
"age",0,-1,0.820224719101124,57,0.0588235294117648
"hours-per-week",72,1,0.1540404040404,37,0
"occupation",72,15,0.138888888888885,37,0
"education",72,16,0.0774853801169546,38,0
"fnlwgt",72,-1,0.072222222222218,178480,0
"education-num",72,-1,0.052222222222218,9.5,0
"native-country",0,42,0.861111111111111,39,0.0909090909090913
"fnlwgt",11,-1,1.81818181818182,178480,0
"hours-per-week",11,-1,1.81818181818182,35.5,0
"education",11,16,0.484848484848485,40,0
"occupation",11,15,0.484848484848485,41,0
"relationship",11,6,0.484848484848485,42,0
"occupation",17,15,2.54117647058824,43,0
"fnlwgt",17,1,1.44117647058824,255793.5,0
"hours-per-week",17,-1,1.44117647058824,46.5,0
"age",17,-1,0.707843137254902,49.5,0
"education",17,16,0.474509803921569,44,0
"fnlwgt",0,1,0.823529411764706,262313.5,0.4
"workclass",0,9,0.764705882352941,45,0.2
"marital-status",0,7,0.764705882352941,46,0.2
"sex",0,2,0.764705882352941,47,0.2
"native-country",0,42,0.764705882352941,48,0.2
"age",5,-1,1.06666666666667,49.5,0
"education",5,16,1.06666666666667,49,0
"education-num",5,-1,1.06666666666667,9.5,0
"sex",5,2,1.06666666666667,50,0
"workclass",5,9,0.9,51,0
"education",3,16,1.33333333333333,52,0
"education-num",3,-1,1.33333333333333,10.5,0
"occupation",3,15,1.33333333333333,53,0
"sex",3,2,1.33333333333333,54,0
"age",3,-1,0.333333333333333,35,0
"age",2,-1,1,37.5,0
"fnlwgt",2,-1,1,25657.5,0
"education",2,16,1,55,0
"education-num",2,1,1,11,0
"marital-status",2,7,1,56,0
"age",2,1,1,40.5,0
"fnlwgt",2,-1,1,208746.5,0
"education",2,16,1,57,0
"education-num",2,-1,1,9.5,0
"occupation",2,15,1,58,0
"occupation",82,15,3.51637630662021,59,0
"sex",82,2,2.4390243902439,60,0
"workclass",82,9,1.47545919903643,61,0
"age",82,-1,1.44970963995354,31.5,0
"fnlwgt",82,1,0.737804878048781,189532,0
"workclass",0,9,0.865853658536585,62,0.0833333333333334
"hours-per-week",0,-1,0.865853658536585,53.5,0.0833333333333334
"sex",70,2,1.0890756302521,63,0
"education-num",70,-1,0.658503401360544,13.5,0
"education",70,16,0.658503401360543,64,0
"age",70,-1,0.586560150375943,32.5,0
"hours-per-week",70,-1,0.478674948240169,43.5,0
"age",0,1,0.657142857142857,31.5,0.294117647058824
"relationship",0,6,0.657142857142857,65,0.294117647058824
"workclass",0,9,0.614285714285714,66,0.205882352941177
"native-country",0,42,0.585714285714286,67,0.147058823529412
"fnlwgt",0,-1,0.571428571428571,180848.5,0.117647058823529
"age",34,-1,2.51476400837015,32,0
"education",34,16,1.82374488256841,68,0
"education-num",34,-1,1.1392699372239,13.5,0
"occupation",34,15,0.76235294117647,69,0
"fnlwgt",34,1,0.724843783667314,158644.5,0
"marital-status",0,7,0.823529411764706,70,0.454545454545454
"education",0,16,0.735294117647059,71,0.181818181818182
"education-num",0,1,0.735294117647059,12,0.181818181818182
"hours-per-week",23,-1,0.913043478260869,53.5,0
"education",23,16,0.313043478260869,72,0
"education-num",23,-1,0.246376811594202,13.5,0
"fnlwgt",23,1,0.135265700483091,158644.5,0
"occupation",23,15,0.135265700483091,73,0
"age",2,-1,1,25,0
"fnlwgt",2,1,1,255019,0
"education",2,16,1,74,0
"education-num",2,-1,1,13.5,0
"occupation",2,15,1,75,0
"fnlwgt",11,-1,1.45454545454546,237592.5,0
"relationship",11,6,1.45454545454546,76,0
"hours-per-week",11,-1,1.0974025974026,42,0
"workclass",11,9,1.01010101010101,77,0
"occupation",11,15,1.01010101010101,78,0
"fnlwgt",9,1,2.5,165392,0
"workclass",9,9,1,79,0
"education",9,16,1,80,0
"relationship",9,6,1,81,0
"hours-per-week",9,-1,1,42,0
"age",0,-1,0.777777777777778,47,0.5
"workclass",0,9,0.777777777777778,82,0.5
"education",0,16,0.777777777777778,83,0.5
"education-num",0,1,0.777777777777778,12,0.5
"occupation",0,15,0.666666666666667,84,0.25
"age",4,1,1.5,50.5,0
"fnlwgt",4,-1,1.5,92666.5,0
"occupation",4,15,1.5,85,0
"hours-per-week",4,-1,1.5,36,0
"education",4,16,0.5,86,0
"fnlwgt",12,1,2,194731.5,0
"hours-per-week",12,1,2,60,0
"relationship",12,6,1.54285714285714,87,0
"sex",12,2,1.54285714285714,88,0
"age",12,-1,1.2,26,0
"age",0,-1,0.916666666666667,26,0.666666666666667
"workclass",0,9,0.833333333333333,89,0.333333333333333
"hours-per-week",9,1,2.28571428571429,60,0
"relationship",9,6,1.6,90,0
"age",9,1,1,39,0
"fnlwgt",9,-1,1,167565.5,0
"sex",9,2,1,91,0
"age",7,1,1.71428571428571,44.5,0
"education",7,16,0.714285714285714,92,0
"education-num",7,-1,0.714285714285714,12,0
"relationship",7,6,0.714285714285714,93,0
"sex",7,2,0.714285714285714,94,0
"education",313,16,21.4181856183887,95,0
"education-num",313,-1,20.9121776892763,12.5,0
"capital-gain",313,-1,12.5218097778949,5095.5,0
"occupation",313,15,11.8213748697657,96,0
"native-country",313,42,7.95309861124559,97,0
"education-num",0,-1,0.990415335463259,12.5,0.96969696969697
"occupation",0,15,0.792332268370607,98,0.343434343434343
"capital-gain",0,-1,0.706070287539936,12205,0.0707070707070706
"native-country",0,42,0.706070287539936,99,0.0707070707070706
"hours-per-week",0,-1,0.702875399361022,62.5,0.0606060606060607
"capital-gain",214,-1,9.50504120436445,5095.5,0
"hours-per-week",214,-1,4.7816784477442,27.5,0
"education",214,16,4.71052417716375,100,0
"education-num",214,-1,4.71052417716375,8,0
"native-country",214,42,4.17672474522143,101,0
"hours-per-week",203,-1,3.92245351978389,27.5,0
"education",203,16,3.56813690594834,102,0
"education-num",203,-1,3.56813690594834,8,0
"native-country",203,42,3.42416937427942,103,0
"occupation",203,15,3.03550698275042,104,0
"age",0,1,0.931034482758621,63.5,0.176470588235294
"occupation",186,15,3.87462996307259,105,0
"native-country",186,42,3.81245311327831,106,0
"education",186,16,3.47614619841212,107,0
"education-num",186,-1,3.46609801488833,8,0
"age",186,-1,3.1869855575782,33.5,0
"native-country",0,42,0.844086021505376,108,0.171428571428572
"education",0,16,0.838709677419355,109,0.142857142857143
"education-num",0,-1,0.827956989247312,5.5,0.0857142857142862
"capital-gain",0,1,0.82258064516129,4147,0.0571428571428577
"fnlwgt",35,1,2.73809523809524,162795.5,0
"hours-per-week",35,-1,1.51260504201681,62.5,0
"education",35,16,0.952380952380954,110,0
"age",35,-1,0.676691729323309,37.5,0
"education-num",35,-1,0.654761904761906,7,0
"workclass",0,9,0.714285714285714,111,0.166666666666667
"education",0,16,0.714285714285714,112,0.166666666666667
"relationship",0,6,0.714285714285714,113,0.166666666666667
"race",0,5,0.714285714285714,114,0.166666666666667
"sex",0,2,0.714285714285714,115,0.166666666666667
"education",12,16,1.5,116,0
"occupation",12,15,1.5,117,0
"education-num",12,-1,1.38888888888889,7,0
"age",12,1,0.833333333333332,46,0
"workclass",12,9,0.833333333333332,118,0
"education-num",0,-1,0.75,7,0.5
"age",0,1,0.666666666666667,40.5,0.333333333333333
"workclass",0,9,0.666666666666667,119,0.333333333333333
"occupation",0,15,0.666666666666667,120,0.333333333333333
"relationship",0,6,0.666666666666667,121,0.333333333333333
"fnlwgt",6,-1,0.666666666666667,136469,0
"occupation",6,15,0.666666666666667,122,0
"hours-per-week",6,1,0.666666666666667,38.5,0
"age",6,-1,0.333333333333333,40,0
"education",6,16,0.333333333333333,123,0
"age",0,-1,0.833333333333333,40,0.5
"age",2,1,1,45,0
"fnlwgt",2,1,1,158217,0
"education",2,16,1,124,0
"education-num",2,-1,1,6,0
"occupation",2,15,1,125,0
"workclass",6,9,2.66666666666667,126,0
"age",6,-1,1.33333333333333,36.5,0
"fnlwgt",6,1,0.666666666666667,77441,0
"relationship",6,6,0.266666666666667,127,0
"sex",6,2,0.266666666666667,128,0
"age",0,-1,0.833333333333333,36.5,0.5
"education",151,16,2.41638121336682,129,0
"education-num",151,-1,2.41638121336682,9.5,0
"workclass",151,9,2.38397118887087,130,0
"age",151,-1,2.18024556218415,33.5,0
"hours-per-week",151,-1,2.17469124753893,67.5,0
"education-num",0,-1,1,9.5,1
"occupation",0,15,0.688741721854305,131,0.189655172413793
"workclass",0,9,0.649006622516556,132,0.086206896551724
"fnlwgt",0,-1,0.649006622516556,211883.5,0.086206896551724
"native-country",0,42,0.635761589403974,133,0.0517241379310345
"age",93,-1,2.34848484848485,46.5,0
"hours-per-week",93,-1,1.81684981684982,67.5,0
"fnlwgt",93,1,1.68217054263566,327987,0
"workclass",93,9,1.45131086142322,134,0
"education",93,16,1.17424242424243,135,0
"workclass",0,9,0.698924731182796,136,0.151515151515152
"education",0,16,0.67741935483871,137,0.0909090909090908
"education-num",0,1,0.67741935483871,4.5,0.0909090909090908
"occupation",0,15,0.67741935483871,138,0.0909090909090908
"fnlwgt",0,1,0.666666666666667,33256,0.0606060606060606
"hours-per-week",60,-1,2.32758620689655,67.5,0
"fnlwgt",60,-1,1.32352941176471,76212,0
"occupation",60,15,1.32352941176471,139,0
"workclass",60,9,1.16495507060334,140,0
"capital-loss",60,-1,1.14406779661017,742.5,0
"workclass",58,9,2.41631623212784,141,0
"capital-loss",58,-1,1.22504537205082,742.5,0
"fnlwgt",58,-1,1.07037297677692,76212,0
"occupation",58,15,1.07037297677692,142,0
"education",58,16,0.799864773495607,143,0
"fnlwgt",0,-1,0.793103448275862,76212,0.294117647058824
"occupation",0,15,0.758620689655172,144,0.176470588235294
"age",0,1,0.741379310344828,38,0.11764705882353
"education",0,16,0.741379310344828,145,0.11764705882353
"education-num",0,-1,0.741379310344828,5.5,0.11764705882353
"occupation",41,15,1.45174973488865,146,0
"capital-loss",41,-1,0.956097560975607,742.5,0
"education",41,16,0.891232696110745,147,0
"education-num",41,-1,0.891232696110745,8,0
"fnlwgt",41,1,0.665188470066518,101259.5,0
"age",0,-1,0.634146341463415,35.5,0.166666666666667
"fnlwgt",0,-1,0.609756097560976,89977,0.111111111111111
"race",0,5,0.609756097560976,148,0.111111111111111
"age",18,1,1.14285714285714,28,0
"fnlwgt",18,1,1.14285714285714,98125,0
"hours-per-week",18,-1,0.753846153846154,47.5,0
"occupation",18,15,0.384615384615385,149,0
"race",18,5,0.2,150,0
"fnlwgt",0,1,0.833333333333333,89215,0.25
"fnlwgt",14,1,0.857142857142857,98125,0
"hours-per-week",14,-1,0.523809523809523,47.5,0
"age",14,-1,0.142857142857142,34.5,0
"occupation",14,15,0.0571428571428569,151,0
"race",14,5,0.0238095238095233,152,0
"age",2,-1,1,34,0
"fnlwgt",2,-1,1,72603.5,0
"capital-gain",2,1,1,1954,0
"hours-per-week",2,-1,1,45,0
"age",4,-1,0.666666666666667,25.5,0
