"","var","n","wt","dev","yval","complexity","ncompete","nsurrogate","yval2.","yval2.","yval2.","yval2.","yval2.","yval2.nodeprob"
"1","relationship",1000,1000,178,1,0.148876404,4,5,1.000000e+00,8.220000e+02,1.780000e+02,8.220000e-01,1.780000e-01,1.000000e+00
"2","capital-gain", 670, 670, 24,1,0.044943820,4,0,1.000000e+00,6.460000e+02,2.400000e+01,9.641791e-01,3.582090e-02,6.700000e-01
"4","education", 662, 662, 16,1,0.016853933,4,1,1.000000e+00,6.460000e+02,1.600000e+01,9.758308e-01,2.416918e-02,6.620000e-01
"8","capital-loss", 659, 659, 13,1,0.005617978,4,0,1.000000e+00,6.460000e+02,1.300000e+01,9.802731e-01,1.972686e-02,6.590000e-01
"16","native-country", 658, 658, 12,1,0.003745318,4,0,1.000000e+00,6.460000e+02,1.200000e+01,9.817629e-01,1.823708e-02,6.580000e-01
"32","workclass", 654, 654, 10,1,0.003745318,4,1,1.000000e+00,6.440000e+02,1.000000e+01,9.847095e-01,1.529052e-02,6.540000e-01
"64","education", 648, 648,  8,1,0.003745318,4,2,1.000000e+00,6.400000e+02,8.000000e+00,9.876543e-01,1.234568e-02,6.480000e-01
"128","fnlwgt", 568, 568,  3,1,0.002808989,4,0,1.000000e+00,5.650000e+02,3.000000e+00,9.947183e-01,5.281690e-03,5.680000e-01
"256","fnlwgt", 557, 557,  2,1,0.002808989,4,5,1.000000e+00,5.550000e+02,2.000000e+00,9.964093e-01,3.590664e-03,5.570000e-01
"512","<leaf>", 437, 437,  0,1,0.000000000,0,0,1.000000e+00,4.370000e+02,0.000000e+00,1.000000e+00,0.000000e+00,4.370000e-01
"513","fnlwgt", 120, 120,  2,1,0.002808989,4,0,1.000000e+00,1.180000e+02,2.000000e+00,9.833333e-01,1.666667e-02,1.200000e-01
"1026","hours-per-week", 119, 119,  1,1,0.002808989,4,1,1.000000e+00,1.180000e+02,1.000000e+00,9.915966e-01,8.403361e-03,1.190000e-01
"2052","<leaf>", 111, 111,  0,1,0.000000000,0,0,1.000000e+00,1.110000e+02,0.000000e+00,1.000000e+00,0.000000e+00,1.110000e-01
"2053","fnlwgt",   8,   8,  1,1,0.002808989,4,0,1.000000e+00,7.000000e+00,1.000000e+00,8.750000e-01,1.250000e-01,8.000000e-03
"4106","<leaf>",   7,   7,  0,1,0.000000000,0,0,1.000000e+00,7.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,7.000000e-03
"4107","<leaf>",   1,   1,  0,2,0.000000000,0,0,2.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,1.000000e+00,1.000000e-03
"1027","<leaf>",   1,   1,  0,2,0.000000000,0,0,2.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,1.000000e+00,1.000000e-03
"257","fnlwgt",  11,  11,  1,1,0.002808989,4,0,1.000000e+00,1.000000e+01,1.000000e+00,9.090909e-01,9.090909e-02,1.100000e-02
"514","<leaf>",  10,  10,  0,1,0.000000000,0,0,1.000000e+00,1.000000e+01,0.000000e+00,1.000000e+00,0.000000e+00,1.000000e-02
"515","<leaf>",   1,   1,  0,2,0.000000000,0,0,2.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,1.000000e+00,1.000000e-03
"129","marital-status",  80,  80,  5,1,0.003745318,4,0,1.000000e+00,7.500000e+01,5.000000e+00,9.375000e-01,6.250000e-02,8.000000e-02
"258","hours-per-week",  76,  76,  3,1,0.002808989,4,5,1.000000e+00,7.300000e+01,3.000000e+00,9.605263e-01,3.947368e-02,7.600000e-02
"516","<leaf>",  60,  60,  0,1,0.000000000,0,0,1.000000e+00,6.000000e+01,0.000000e+00,1.000000e+00,0.000000e+00,6.000000e-02
"517","workclass",  16,  16,  3,1,0.002808989,4,0,1.000000e+00,1.300000e+01,3.000000e+00,8.125000e-01,1.875000e-01,1.600000e-02
"1034","age",  15,  15,  2,1,0.002808989,4,5,1.000000e+00,1.300000e+01,2.000000e+00,8.666667e-01,1.333333e-01,1.500000e-02
"2068","<leaf>",   9,   9,  0,1,0.000000000,0,0,1.000000e+00,9.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,9.000000e-03
"2069","fnlwgt",   6,   6,  2,1,0.002808989,4,5,1.000000e+00,4.000000e+00,2.000000e+00,6.666667e-01,3.333333e-01,6.000000e-03
"4138","<leaf>",   3,   3,  0,1,0.000000000,0,0,1.000000e+00,3.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,3.000000e-03
