"","count","ncat","improve","index","adj"
"education",1000,16,53.9558250066555,1,0
"capital-gain",1000,-1,51.068207900208,7073.5,0
"education-num",1000,-1,48.9243258739214,10.5,0
"occupation",1000,15,39.1529766683107,2,0
"capital-loss",1000,-1,18.9077634859192,1794,0
"education-num",0,-1,0.978,10.5,0.906779661016949
"occupation",0,15,0.83,3,0.279661016949152
"capital-gain",0,-1,0.785,6013.5,0.0889830508474577
"native-country",0,42,0.775,4,0.0466101694915255
"workclass",0,9,0.768,5,0.0169491525423729
"capital-gain",764,-1,16.2434207785354,5095.5,0
"occupation",764,15,15.4266834057872,6,0
"capital-loss",764,-1,8.12992242040738,1794,0
"hours-per-week",764,1,6.0692364004226,55.5,0
"education",764,16,5.6881434486086,7,0
"race",0,5,0.988219895287958,8,0.0999999999999949
"occupation",754,15,11.449155530547,9,0
"capital-loss",754,-1,8.53669354471631,1794,0
"native-country",754,42,5.03416119813159,10,0
"hours-per-week",754,1,4.86899176906604,55.5,0
"marital-status",754,7,4.43658451059994,11,0
"native-country",0,42,0.846153846153846,12,0.0252100840336135
"capital-loss",0,-1,0.843501326259947,1794,0.00840336134453832
"occupation",635,15,2.70943982344933,13,0
"education",635,16,2.65247709420938,14,0
"capital-loss",635,-1,2.25460148177685,2112.5,0
"age",635,1,1.90314803620635,54.5,0
"marital-status",635,7,1.73532312002216,15,0
"education",0,16,0.806299212598425,16,0.0538461538461536
"native-country",0,42,0.801574803149606,17,0.0307692307692305
"workclass",0,9,0.796850393700787,18,0.00769230769230735
"fnlwgt",0,-1,0.796850393700787,391899,0.00769230769230735
"capital-loss",505,-1,1.37013861386139,1821,0
"hours-per-week",505,-1,1.26294173276978,58,0
"native-country",505,42,0.880770820620821,19,0
"fnlwgt",505,1,0.822228839425318,236321,0
"age",505,1,0.788063284054505,54.5,0
"native-country",500,42,0.894714859437773,20,0
"hours-per-week",500,-1,0.718074688796683,58,0
"age",500,1,0.577502347417852,54.5,0
"fnlwgt",500,1,0.574400109581557,236321,0
"marital-status",500,7,0.562747149564089,21,0
"hours-per-week",498,-1,0.737951807228892,58,0
"fnlwgt",498,1,0.648001435020486,236321,0
"marital-status",498,7,0.569769989047071,22,0
"capital-gain",498,-1,0.569769989047067,3033.5,0
"age",498,1,0.480295276142087,54.5,0
"native-country",0,42,0.965863453815261,23,0.0555555555555562
"capital-gain",480,-1,0.58962264150945,3033.5,0
"hours-per-week",480,1,0.535714285714292,49,0
"fnlwgt",480,1,0.456804335339058,154092.5,0
"age",480,1,0.258166774124227,54.5,0
"relationship",480,6,0.200617283950628,24,0
