"","count","ncat","improve","index","adj"
"relationship",1000,6,76.8061763895269,1,0
"marital-status",1000,7,76.4097336899256,2,0
"age",1000,-1,55.5329717424987,29.5,0
"occupation",1000,15,49.3205397382255,3,0
"capital-gain",1000,-1,48.5437669628325,5095.5,0
"marital-status",0,7,0.995,4,0.986772486772487
"sex",0,2,0.798,5,0.465608465608466
"age",0,-1,0.727,28.5,0.277777777777778
"occupation",0,15,0.726,6,0.275132275132275
"workclass",0,9,0.684,7,0.164021164021164
"capital-gain",622,-1,16.5449347733722,7731.5,0
"age",622,-1,6.57979353528513,33.5,0
"education",622,16,5.00907153109178,8,0
"occupation",622,15,3.55951841566791,9,0
"education-num",622,-1,3.19232688560323,12.5,0
"workclass",0,9,0.987138263665595,10,0.11111111111111
"age",613,-1,3.43410272818222,33.5,0
"education",613,16,2.91640556848554,11,0
"education-num",613,-1,2.41144777543039,15.5,0
"marital-status",613,7,2.01627543231871,12,0
"occupation",613,15,1.66195506429514,13,0
"marital-status",0,7,0.843393148450245,14,0.469613259668508
"occupation",0,15,0.766721044045677,15,0.209944751381215
"education",0,16,0.763458401305057,16,0.198895027624309
"relationship",0,6,0.753670473083197,17,0.165745856353591
"workclass",0,9,0.732463295269168,18,0.0939226519337015
"occupation",181,15,4.34474370208255,19,0
"education",181,16,3.16059137627704,20,0
"education-num",181,-1,3.16059137627704,15.5,0
"hours-per-week",181,-1,0.859129239472352,47.5,0
"capital-loss",181,-1,0.829344550477146,326.5,0
"education",0,16,0.718232044198895,21,0.354430379746836
"education-num",0,-1,0.718232044198895,10.5,0.354430379746836
"hours-per-week",0,-1,0.685082872928177,41,0.278481012658228
"native-country",0,42,0.591160220994475,22,0.0632911392405064
"fnlwgt",0,1,0.585635359116022,67328.5,0.0506329113924049
"occupation",102,15,0.254901960784317,23,0
"education",102,16,0.192845223195669,24,0
"marital-status",102,7,0.192845223195669,25,0
"relationship",102,6,0.165296226017293,26,0
"sex",102,2,0.0993464052287636,27,0
"workclass",0,9,0.803921568627451,28,0.166666666666667
"native-country",0,42,0.803921568627451,29,0.166666666666667
"fnlwgt",0,-1,0.784313725490196,352703,0.0833333333333335
"education",0,16,0.784313725490196,30,0.0833333333333335
"capital-gain",0,-1,0.784313725490196,2978.5,0.0833333333333335
