"","count","ncat","improve","index","adj"
"relationship",1000,6,196.096333333333,1,0
"marital-status",1000,7,194.912376881397,2,0
"hours-per-week",1000,-1,147.069927585695,47,0
"occupation",1000,15,143.152860217784,3,0
"education",1000,16,104.725759293696,4,0
"marital-status",0,7,0.995,5,0.9875
"sex",0,2,0.774,6,0.435
"age",0,-1,0.749,28.5,0.3725
"occupation",0,15,0.731,7,0.3275
"hours-per-week",0,-1,0.681,44.5,0.2025
"capital-gain",400,-1,9.34076517629952,4718.5,0
"capital-loss",400,-1,3.98792929292927,2391.5,0
"education",400,16,3.78343380886638,8,0
"education-num",400,-1,3.78343380886638,12.5,0
"hours-per-week",400,-1,2.18281362007166,43.5,0
"education",0,16,0.985,9,0.14285714285714
"capital-loss",393,-1,4.15408792689547,2391.5,0
"education",393,16,2.26791003737569,10,0
"education-num",393,-1,2.26791003737569,12.5,0
"hours-per-week",393,-1,1.57016591158278,58,0
"native-country",393,42,0.876521999440346,11,0
"education",0,16,0.99236641221374,12,0.249999999999997
"education",389,16,1.90338695571516,13,0
"education-num",389,-1,1.90338695571516,15,0
"hours-per-week",389,-1,1.70618081722247,58,0
"native-country",389,42,0.904465833682067,14,0
"relationship",389,6,0.456734968927066,15,0
"education",388,16,1.38831643264635,16,0
"education-num",388,-1,1.29553066982862,12.5,0
"hours-per-week",388,-1,1.14345794232424,50.5,0
"native-country",388,42,0.91408044442073,17,0
"marital-status",388,7,0.415807560137456,18,0
"education-num",0,-1,0.948453608247423,12.5,0.636363636363636
"native-country",0,42,0.860824742268041,19,0.0181818181818189
"occupation",333,15,0.382073536951577,20,0
"hours-per-week",333,-1,0.132838721074008,46.5,0
"age",333,-1,0.116326853168951,46.5,0
"workclass",333,9,0.107285124240958,21,0
"marital-status",333,7,0.0902616902616815,22,0
"fnlwgt",328,-1,0.0584185680566498,326794.5,0
"occupation",328,15,0.049457994579946,23,0
"hours-per-week",328,-1,0.0347187655550023,46.5,0
"age",328,-1,0.029616724738674,46.5,0
"marital-status",328,7,0.023753185293045,24,0
"native-country",0,42,0.914634146341463,25,0.0967741935483872
"workclass",0,9,0.908536585365854,26,0.0322580645161291
"fnlwgt",31,1,1.93548387096774,329498,0
"age",31,-1,0.935483870967741,46.5,0
"occupation",31,15,0.602150537634408,27,0
"hours-per-week",31,-1,0.435483870967741,46.5,0
"marital-status",31,7,0.335483870967741,28,0
"age",5,-1,1.6,42.5,0
"education",5,16,1.6,29,0
"education-num",5,-1,1.6,13,0
"hours-per-week",5,-1,1.6,49,0
"workclass",5,9,0.6,30,0
"hours-per-week",55,-1,4.63839458413927,50.5,0
"occupation",55,15,1.87124304267162,31,0
"marital-status",55,7,1.55151515151515,32,0
"native-country",55,42,1.55151515151515,33,0
"relationship",55,6,1.48484848484849,34,0
"marital-status",47,7,1.87326549491212,35,0
"native-country",47,42,1.87326549491212,36,0
"age",47,-1,0.541908446163764,54,0
"relationship",47,6,0.541908446163764,37,0
"fnlwgt",47,1,0.131069285324602,96314,0
"age",46,-1,0.6231884057971,54,0
"fnlwgt",46,1,0.206521739130434,96314,0
"occupation",46,15,0.0898550724637674,38,0
