"","var","n","wt","dev","yval","complexity","ncompete","nsurrogate","yval2.","yval2.","yval2.","yval2.","yval2.","yval2.nodeprob"
"1","hours-per-week",1000,1000,427,1,0.5644028103,4,4,1.000000e+00,5.730000e+02,4.270000e+02,5.730000e-01,4.270000e-01,1.000000e+00
"2","relationship", 739, 739,176,1,0.0526932084,4,5,1.000000e+00,5.630000e+02,1.760000e+02,7.618403e-01,2.381597e-01,7.390000e-01
"4","capital-gain", 424, 424, 31,1,0.0257611241,4,0,1.000000e+00,3.930000e+02,3.100000e+01,9.268868e-01,7.311321e-02,4.240000e-01
"8","education", 413, 413, 20,1,0.0058548009,4,1,1.000000e+00,3.930000e+02,2.000000e+01,9.515738e-01,4.842615e-02,4.130000e-01
"16","age", 388, 388,  8,1,0.0018735363,4,5,1.000000e+00,3.800000e+02,8.000000e+00,9.793814e-01,2.061856e-02,3.880000e-01
"32","<leaf>", 274, 274,  0,1,0.0000000000,0,0,1.000000e+00,2.740000e+02,0.000000e+00,1.000000e+00,0.000000e+00,2.740000e-01
"33","education", 114, 114,  8,1,0.0018735363,4,5,1.000000e+00,1.060000e+02,8.000000e+00,9.298246e-01,7.017544e-02,1.140000e-01
"66","<leaf>",  65,  65,  0,1,0.0000000000,0,0,1.000000e+00,6.500000e+01,0.000000e+00,1.000000e+00,0.000000e+00,6.500000e-02
"67","sex",  49,  49,  8,1,0.0018735363,4,3,1.000000e+00,4.100000e+01,8.000000e+00,8.367347e-01,1.632653e-01,4.900000e-02
"134","age",  34,  34,  2,1,0.0015612802,4,3,1.000000e+00,3.200000e+01,2.000000e+00,9.411765e-01,5.882353e-02,3.400000e-02
"268","<leaf>",  27,  27,  0,1,0.0000000000,0,0,1.000000e+00,2.700000e+01,0.000000e+00,1.000000e+00,0.000000e+00,2.700000e-02
"269","fnlwgt",   7,   7,  2,1,0.0015612802,4,3,1.000000e+00,5.000000e+00,2.000000e+00,7.142857e-01,2.857143e-01,7.000000e-03
"538","<leaf>",   4,   4,  0,1,0.0000000000,0,0,1.000000e+00,4.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,4.000000e-03
"539","workclass",   3,   3,  1,2,0.0015612802,4,0,2.000000e+00,1.000000e+00,2.000000e+00,3.333333e-01,6.666667e-01,3.000000e-03
"1078","<leaf>",   1,   1,  0,1,0.0000000000,0,0,1.000000e+00,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,1.000000e-03
"1079","<leaf>",   2,   2,  0,2,0.0000000000,0,0,2.000000e+00,0.000000e+00,2.000000e+00,0.000000e+00,1.000000e+00,2.000000e-03
"135","fnlwgt",  15,  15,  6,1,0.0018735363,4,0,1.000000e+00,9.000000e+00,6.000000e+00,6.000000e-01,4.000000e-01,1.500000e-02
"270","marital-status",  13,  13,  4,1,0.0018735363,4,0,1.000000e+00,9.000000e+00,4.000000e+00,6.923077e-01,3.076923e-01,1.300000e-02
"540","age",  11,  11,  2,1,0.0018735363,4,0,1.000000e+00,9.000000e+00,2.000000e+00,8.181818e-01,1.818182e-01,1.100000e-02
"1080","hours-per-week",  10,  10,  1,1,0.0018735363,4,0,1.000000e+00,9.000000e+00,1.000000e+00,9.000000e-01,1.000000e-01,1.000000e-02
"2160","<leaf>",   9,   9,  0,1,0.0000000000,0,0,1.000000e+00,9.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,9.000000e-03
"2161","<leaf>",   1,   1,  0,2,0.0000000000,0,0,2.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,1.000000e+00,1.000000e-03
"1081","<leaf>",   1,   1,  0,2,0.0000000000,0,0,2.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,1.000000e+00,1.000000e-03
"541","<leaf>",   2,   2,  0,2,0.0000000000,0,0,2.000000e+00,0.000000e+00,2.000000e+00,0.000000e+00,1.000000e+00,2.000000e-03
"271","<leaf>",   2,   2,  0,2,0.0000000000,0,0,2.000000e+00,0.000000e+00,2.000000e+00,0.000000e+00,1.000000e+00,2.000000e-03
"17","hours-per-week",  25,  25, 12,1,0.0058548009,4,3,1.000000e+00,1.300000e+01,1.200000e+01,5.200000e-01,4.800000e-01,2.500000e-02
"34","education",  18,  18,  6,1,0.0046838407,4,1,1.000000e+00,1.200000e+01,6.000000e+00,6.666667e-01,3.333333e-01,1.800000e-02
"68","marital-status",  14,  14,  3,1,0.0023419204,4,0,1.000000e+00,1.100000e+01,3.000000e+00,7.857143e-01,2.142857e-01,1.400000e-02
"136","sex",  13,  13,  2,1,0.0011709602,4,5,1.000000e+00,1.100000e+01,2.000000e+00,8.461538e-01,1.538462e-01,1.300000e-02
"272","<leaf>",   7,   7,  0,1,0.0000000000,0,0,1.000000e+00,7.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,7.000000e-03
"273","capital-loss",   6,   6,  2,1,0.0011709602,4,0,1.000000e+00,4.000000e+00,2.000000e+00,6.666667e-01,3.333333e-01,6.000000e-03
"546","age",   5,   5,  1,1,0.0011709602,4,1,1.000000e+00,4.000000e+00,1.000000e+00,8.000000e-01,2.000000e-01,5.000000e-03
"1092","<leaf>",   3,   3,  0,1,0.0000000000,0,0,1.000000e+00,3.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,3.000000e-03
"1093","age",   2,   2,  1,1,0.0011709602,2,0,1.000000e+00,1.000000e+00,1.000000e+00,5.000000e-01,5.000000e-01,2.000000e-03
"2186","<leaf>",   1,   1,  0,1,0.0000000000,0,0,1.000000e+00,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,1.000000e-03
"2187","<leaf>",   1,   1,  0,2,0.0000000000,0,0,2.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,1.000000e+00,1.000000e-03
"547","<leaf>",   1,   1,  0,2,0.0000000000,0,0,2.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,1.000000e+00,1.000000e-03
"137","<leaf>",   1,   1,  0,2,0.0000000000,0,0,2.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,1.000000e+00,1.000000e-03
"69","age",   4,   4,  1,2,0.0023419204,4,0,2.000000e+00,1.000000e+00,3.000000e+00,2.500000e-01,7.500000e-01,4.000000e-03
"138","<leaf>",   1,   1,  0,1,0.0000000000,0,0,1.000000e+00,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,1.000000e-03
"139","<leaf>",   3,   3,  0,2,0.0000000000,0,0,2.000000e+00,0.000000e+00,3.000000e+00,0.000000e+00,1.000000e+00,3.000000e-03
"35","age",   7,   7,  1,2,0.0023419204,4,0,2.000000e+00,1.000000e+00,6.000000e+00,1.428571e-01,8.571429e-01,7.000000e-03
