"","count","ncat","improve","index","adj"
"capital-gain",1000,-1,58.4711213389121,5095.5,0
"occupation",1000,15,53.8924631217839,1,0
"age",1000,-1,34.8161333333333,37.5,0
"education",1000,16,24.7183960807216,2,0
"education-num",1000,-1,24.3533675213675,13.5,0
"occupation",956,15,39.6482400912287,3,0
"age",956,-1,26.665106075993,37.5,0
"marital-status",956,7,17.8693061121217,4,0
"relationship",956,6,17.7532748068929,5,0
"education",956,16,17.6717218264135,6,0
"education",0,16,0.725941422594142,7,0.154838709677419
"education-num",0,-1,0.713389121338912,13.5,0.116129032258064
"workclass",0,9,0.700836820083682,8,0.0774193548387095
"native-country",0,42,0.688284518828452,9,0.0387096774193548
"hours-per-week",0,-1,0.687238493723849,52.5,0.0354838709677419
"age",646,-1,7.79644230572015,37.5,0
"capital-loss",646,-1,7.26652246853605,1824.5,0
"hours-per-week",646,-1,3.60891238751722,51,0
"relationship",646,6,3.54778188141054,10,0
"workclass",646,9,3.51478525885605,11,0
"marital-status",0,7,0.773993808049536,12,0.210810810810811
"workclass",0,9,0.753869969040248,13,0.140540540540541
"education",0,16,0.732198142414861,14,0.0648648648648648
"native-country",0,42,0.730650154798762,15,0.0594594594594594
"occupation",0,15,0.729102167182663,16,0.0540540540540539
"education",461,16,1.93538621144959,17,0
"capital-loss",461,-1,1.93538621144959,2205,0
"native-country",461,42,1.93538621144959,18,0
"workclass",461,9,1.11991384216926,19,0
"education-num",461,-1,0.935850358461071,13.5,0
"capital-loss",460,-1,1.9438192668372,2205,0
"native-country",460,42,1.9438192668372,20,0
"relationship",460,6,0.786710155639108,21,0
"workclass",460,9,0.625587823622103,22,0
"hours-per-week",460,-1,0.444851258581229,67.5,0
"native-country",459,42,1.95230756057881,23,0
"relationship",459,6,0.803137254901962,24,0
"hours-per-week",459,-1,0.453027364792067,67.5,0
"education",459,16,0.35326941349226,25,0
"fnlwgt",459,1,0.212761706981093,176937.5,0
"relationship",458,6,0.819807670071711,26,0
"hours-per-week",458,-1,0.461314275820946,67.5,0
"education",458,16,0.361469870923553,27,0
"fnlwgt",458,1,0.24412026215397,176937.5,0
"capital-loss",458,-1,0.211940805434264,1182.5,0
"hours-per-week",449,-1,0.477888441230211,67.5,0
"capital-loss",449,-1,0.228051502709484,1182.5,0
"fnlwgt",449,1,0.169213238721708,176937.5,0
"race",449,5,0.0479240494293149,28,0
"occupation",449,15,0.0241573377827695,29,0
"fnlwgt",445,1,0.0996695307336273,157398.5,0
"age",445,1,0.0248032205731921,36.5,0
"education",445,16,0.0119850187265729,30,0
"education-num",445,-1,0.0118732181787493,12.5,0
"occupation",445,15,0.00999449988213019,31,0
"age",0,1,0.874157303370787,18.5,0.176470588235294
"native-country",0,42,0.856179775280899,32,0.0588235294117643
"race",0,5,0.853932584269663,33,0.0441176470588232
"workclass",0,9,0.851685393258427,34,0.0294117647058821
"education",0,16,0.851685393258427,35,0.0294117647058821
"fnlwgt",68,-1,1.91220368744513,154973,0
"education",68,16,1.2156862745098,36,0
"education-num",68,-1,1.2156862745098,12.5,0
"age",68,-1,0.579788838612371,35.5,0
"occupation",68,15,0.549019607843138,37,0
"age",67,-1,0.636815920398012,35.5,0
"education",67,16,0.370149253731346,38,0
"education-num",67,-1,0.370149253731346,12.5,0
"hours-per-week",67,-1,0.303482587064679,47.5,0
"fnlwgt",67,-1,0.170149253731346,139188,0
"fnlwgt",3,-1,1.33333333333333,122315,0
"education",3,16,1.33333333333333,39,0
"education-num",3,-1,1.33333333333333,11.5,0
"occupation",3,15,1.33333333333333,40,0
"hours-per-week",3,-1,1.33333333333333,45,0
"age",4,-1,1.5,33.5,0
"occupation",4,15,1.5,41,0
"capital-loss",4,-1,1.5,742.5,0
"fnlwgt",4,1,0.5,195409.5,0
"education",4,16,0.5,42,0
"age",9,-1,1.36111111111111,35,0
"fnlwgt",9,-1,1.36111111111111,297222.5,0
"education",9,16,1.36111111111111,43,0
"occupation",9,15,1.36111111111111,44,0
"hours-per-week",9,-1,0.711111111111111,32.5,0
"education",8,16,1.75,45,0
"workclass",8,9,0.75,46,0
"education-num",8,-1,0.75,11,0
"age",8,1,0.416666666666667,26.5,0
"occupation",8,15,0.416666666666667,47,0
"marital-status",185,7,10.1335479242456,48,0
"relationship",185,6,10.1335479242456,49,0
"capital-loss",185,-1,6.49190924471824,1824.5,0
"hours-per-week",185,-1,4.73451502424285,42,0
"education",185,16,3.09009009009009,50,0
"sex",0,2,0.756756756756757,51,0.476744186046512
"occupation",0,15,0.632432432432432,52,0.209302325581395
"education",0,16,0.589189189189189,53,0.116279069767442
"native-country",0,42,0.589189189189189,54,0.116279069767442
"fnlwgt",0,-1,0.583783783783784,177850,0.104651162790698
"capital-loss",86,-1,1.97674418604651,2232,0
"hours-per-week",86,-1,1.97674418604651,61,0
"occupation",86,15,0.376744186046513,55,0
"fnlwgt",86,1,0.310077519379847,42690.5,0
"marital-status",86,7,0.101744186046513,56,0
"education",99,16,5.18967452300785,57,0
"capital-loss",99,-1,4.54008166774124,943.5,0
"occupation",99,15,3.39461279461279,58,0
"hours-per-week",99,-1,2.77344877344877,42,0
"education-num",99,-1,2.66751727804359,7.5,0
"education-num",0,-1,0.929292929292929,5.5,0.611111111111111
"native-country",0,42,0.828282828282828,59,0.0555555555555553
"capital-loss",81,-1,3.58836907082522,943.5,0
"hours-per-week",81,-1,2.70003336670003,34.5,0
"occupation",81,15,2.56498684476826,60,0
"fnlwgt",81,-1,2.21679012345679,354938,0
"workclass",81,9,1.93624217825131,61,0
"hours-per-week",76,-1,2.97289866457187,37,0
"fnlwgt",76,-1,2.53508771929825,123721,0
"workclass",76,9,2.42724458204334,62,0
"occupation",76,15,2.12692445399212,63,0
"education",76,16,1.78317515099224,64,0
"native-country",0,42,0.907894736842105,65,0.222222222222223
"fnlwgt",67,-1,3.09126706891077,139995.5,0
"workclass",67,9,2.47406644936239,66,0
"occupation",67,15,1.68626312880044,67,0
"hours-per-week",67,1,1.32629161882894,39,0
"native-country",67,42,1.32629161882894,68,0
"education",0,16,0.746268656716418,69,0.15
"occupation",0,15,0.73134328358209,70,0.0999999999999999
"native-country",0,42,0.73134328358209,71,0.0999999999999999
"workclass",0,9,0.716417910447761,72,0.0499999999999998
"capital-gain",0,1,0.716417910447761,1732,0.0499999999999998
"age",20,1,1.34736842105263,39,0
"workclass",20,9,1.34736842105263,73,0
"native-country",20,42,1.34736842105263,74,0
"occupation",20,15,0.861538461538462,75,0
"hours-per-week",20,-1,0.533333333333334,49,0
"workclass",19,9,1.49707602339181,76,0
"native-country",19,42,1.49707602339181,77,0
"age",19,-1,0.688995215311005,47.5,0
"occupation",19,15,0.552631578947368,78,0
"fnlwgt",19,1,0.523219814241486,39453,0
"native-country",18,42,1.67320261437909,79,0
"hours-per-week",18,-1,0.680555555555556,51,0
"age",18,-1,0.555555555555556,51.5,0
"fnlwgt",18,-1,0.555555555555556,99406.5,0
"occupation",18,15,0.555555555555556,80,0
"age",17,-1,0.549019607843137,55,0
"fnlwgt",17,-1,0.549019607843137,123721,0
"occupation",17,15,0.382352941176471,81,0
"education",17,16,0.28235294117647,82,0
"education-num",17,-1,0.28235294117647,11.5,0
"age",3,1,1.33333333333333,57.5,0
"fnlwgt",3,-1,1.33333333333333,123721,0
"education",3,16,1.33333333333333,83,0
"education-num",3,-1,1.33333333333333,11.5,0
"workclass",3,9,0.333333333333333,84,0
"occupation",47,15,2.11306757968534,85,0
"fnlwgt",47,-1,1.91588322612568,387472.5,0
"education",47,16,1.91588322612568,86,0
"education-num",47,-1,1.24978377443349,11.5,0
"age",47,1,1.23282674772037,61.5,0
