"","count","ncat","improve","index","adj"
"capital-gain",1000,-1,52.9884928919376,5095.5,0
"occupation",1000,15,48.8257712430091,1,0
"age",1000,-1,37.6581939081939,37.5,0
"education",1000,16,36.9832076149426,2,0
"education-num",1000,-1,36.9832076149426,11.5,0
"occupation",958,15,30.9925995450372,3,0
"education",958,16,24.7696499201768,4,0
"education-num",958,-1,24.7696499201768,11.5,0
"age",958,-1,23.7273920894177,36.5,0
"race",958,5,14.5057744622559,5,0
"education",0,16,0.855949895615866,6,0.342857142857143
"education-num",0,-1,0.855949895615866,12.5,0.342857142857143
"workclass",0,9,0.806889352818372,7,0.119047619047619
"native-country",0,42,0.788100208768267,8,0.0333333333333336
"capital-loss",0,-1,0.7839248434238,1938,0.0142857142857142
"age",748,-1,7.22409776289621,36.5,0
"hours-per-week",748,-1,6.46368504727633,51.5,0
"occupation",748,15,6.24080092442128,9,0
"race",748,5,5.24910079171376,10,0
"education",748,16,5.18735593854562,11,0
"marital-status",0,7,0.755347593582888,12,0.207792207792208
"workclass",0,9,0.737967914438503,13,0.151515151515151
"education",0,16,0.723262032085562,14,0.103896103896104
"occupation",0,15,0.711229946524064,15,0.0649350649350648
"native-country",0,42,0.707219251336898,16,0.0519480519480522
"hours-per-week",517,-1,1.89681825678857,87,0
"native-country",517,42,1.89681825678857,17,0
"education",517,16,1.60413904766046,18,0
"occupation",517,15,1.51469906579287,19,0
"education-num",517,-1,1.41162960416505,10.5,0
"native-country",516,42,1.904184541281,20,0
"education",516,16,1.66703331238216,21,0
"occupation",516,15,1.58511637928875,22,0
"education-num",516,-1,1.45946767807832,10.5,0
"hours-per-week",516,-1,1.45558070933667,44,0
"hours-per-week",515,-1,1.51173013583618,44,0
"education",515,16,1.31566567250962,23,0
"occupation",515,15,1.29534351784774,24,0
"education-num",515,-1,1.06467089189936,10.5,0
"race",515,5,0.761877616460293,25,0
"workclass",0,9,0.879611650485437,26,0.0312499999999996
"occupation",0,15,0.877669902912621,27,0.0156249999999998
"capital-loss",0,-1,0.877669902912621,1635.5,0.0156249999999998
"education",451,16,0.43386584030137,28,0
"fnlwgt",451,1,0.255301389447729,31606.5,0
"relationship",451,6,0.255301389447729,29,0
"education-num",451,-1,0.244210784017496,11.5,0
"occupation",451,15,0.230933355645752,30,0
"education-num",0,-1,0.971175166297118,11.5,0.638888888888889
"hours-per-week",0,-1,0.922394678492239,41.5,0.0277777777777775
"native-country",0,42,0.922394678492239,31,0.0277777777777775
"occupation",415,15,0.0618473895582179,32,0
"fnlwgt",415,-1,0.0343964091660589,231916,0
"education",415,16,0.026430722891551,33,0
"education-num",415,-1,0.0110537387645704,8,0
"race",415,5,0.0102183168765064,34,0
