"","count","ncat","improve","index","adj"
"marital-status",1000,7,84.6300088674898,1,0
"relationship",1000,6,83.8489089626965,2,0
"capital-gain",1000,-1,54.0584791728799,5095.5,0
"occupation",1000,15,50.185961062225,3,0
"age",1000,-1,49.1671111302555,27.5,0
"relationship",0,6,0.984,4,0.955801104972376
"sex",0,2,0.784,5,0.403314917127072
"age",0,-1,0.75,35.5,0.30939226519337
"occupation",0,15,0.727,6,0.24585635359116
"hours-per-week",0,-1,0.721,40.5,0.229281767955801
"capital-gain",638,-1,9.36538947243314,7731.5,0
"hours-per-week",638,-1,5.80551389361634,55.5,0
"education",638,16,4.43354255272185,7,0
"education-num",638,-1,4.43354255272185,11.5,0
"capital-loss",638,-1,3.72848524279883,2443,0
"education",0,16,0.993730407523511,8,0.199999999999994
"hours-per-week",633,-1,4.81424369693929,55.5,0
"capital-loss",633,-1,3.78771377712351,2443,0
"native-country",633,42,3.78771377712351,9,0
"education",633,16,2.70330451227863,10,0
"education-num",633,-1,2.70330451227863,11.5,0
"native-country",0,42,0.973143759873618,11,0.0555555555555536
"capital-loss",615,-1,3.87077812703087,2443,0
"education",615,16,2.53787661406032,12,0
"education-num",615,-1,2.53787661406032,14.5,0
"native-country",615,42,1.93223696406348,13,0
"occupation",615,15,1.16100688827733,14,0
"native-country",613,42,1.94487626480723,15,0
"education",613,16,1.19408091636481,16,0
"education-num",613,-1,1.19408091636481,11.5,0
"occupation",613,15,0.76104239370602,17,0
"relationship",613,6,0.570777484401574,18,0
"education",612,16,0.951505410907522,19,0
"education-num",612,-1,0.951505410907522,14.5,0
"occupation",612,15,0.60613629740641,20,0
"hours-per-week",612,-1,0.528337905173936,44.5,0
"relationship",612,6,0.454062108435741,21,0
"education-num",0,-1,1,14.5,1
"education-num",610,-1,0.690212609634031,11.5,0
"education",610,16,0.690212609634029,22,0
"occupation",610,15,0.497889716840517,23,0
"relationship",610,6,0.352433267530671,24,0
"age",610,-1,0.344498901470324,29.5,0
"occupation",0,15,0.895081967213115,25,0.247058823529412
"native-country",0,42,0.863934426229508,26,0.0235294117647064
"capital-gain",0,-1,0.862295081967213,3987.5,0.0117647058823536
"relationship",525,6,0.10730158730156,27,0
"occupation",525,15,0.0550140056022139,28,0
"age",525,-1,0.0449709639953266,51.5,0
"hours-per-week",525,1,0.0449709639953266,20.5,0
"fnlwgt",525,1,0.02897736143635,111865.5,0
"native-country",0,42,0.96952380952381,29,0.111111111111111
"marital-status",18,7,0.888888888888889,30,0
"occupation",18,15,0.888888888888889,31,0
"age",18,-1,0.388888888888889,47,0
"fnlwgt",18,1,0.388888888888889,124599.5,0
"education",18,16,0.388888888888889,32,0
"age",2,-1,1,46,0
"fnlwgt",2,1,1,188892,0
"occupation",2,15,1,33,0
"sex",2,2,1,34,0
"hours-per-week",2,1,1,35,0
"occupation",85,15,1.74817927170868,35,0
"age",85,-1,0.718158567774932,29.5,0
"hours-per-week",85,-1,0.538810741687977,42.5,0
"relationship",85,6,0.462032085561493,36,0
"marital-status",85,7,0.429363940698224,37,0
"occupation",84,15,0.77142857142857,38,0
"hours-per-week",84,-1,0.647408963585434,42.5,0
"age",84,-1,0.515873015873014,29.5,0
"marital-status",84,7,0.466490299823633,39,0
"relationship",84,6,0.330687830687832,40,0
"capital-gain",0,-1,0.726190476190476,2325,0.0416666666666665
"native-country",0,42,0.726190476190476,41,0.0416666666666665
"workclass",60,9,0.466666666666669,42,0
"fnlwgt",60,1,0.366666666666669,74786.5,0
"sex",60,2,0.0619047619047639,43,0
"age",60,1,0.0311827956989283,30.5,0
"occupation",60,15,0.0272727272727309,44,0
"race",0,5,0.95,45,0.249999999999999
"fnlwgt",4,1,1.5,117870,0
"age",4,-1,0.5,29,0
"occupation",4,15,0.5,46,0
"race",4,5,0.5,47,0
"marital-status",4,7,0.166666666666667,48,0
"age",24,-1,1.44927536231884,53,0
"marital-status",24,7,1.44927536231884,49,0
"hours-per-week",24,-1,1.35574229691877,42.5,0
"education",24,16,1.04166666666667,50,0
"fnlwgt",24,-1,0.8,176367,0
"hours-per-week",23,-1,1.7888198757764,42.5,0
"age",23,-1,0.717391304347826,30,0
"education",23,16,0.485248447204969,51,0
"relationship",23,6,0.417391304347826,52,0
"fnlwgt",23,-1,0.35072463768116,176367,0
"occupation",0,15,0.826086956521739,53,0.428571428571429
"fnlwgt",0,-1,0.782608695652174,176367,0.285714285714286
"education",0,16,0.739130434782609,54,0.142857142857143
"education-num",0,-1,0.739130434782609,13.5,0.142857142857143
"age",7,-1,1.92857142857143,30,0
"fnlwgt",7,1,1.92857142857143,230497.5,0
"education",7,16,0.761904761904761,55,0
"education-num",7,1,0.761904761904761,12.5,0
"occupation",7,15,0.761904761904761,56,0
"fnlwgt",0,1,0.857142857142857,234062,0.666666666666667
"occupation",0,15,0.714285714285714,57,0.333333333333333
"relationship",0,6,0.714285714285714,58,0.333333333333333
"hours-per-week",0,1,0.714285714285714,47.5,0.333333333333333
"fnlwgt",4,1,1.5,230497.5,0
"capital-gain",4,1,1.5,2325,0
"age",4,-1,0.5,31.5,0
"education",4,16,0.5,59,0
"marital-status",4,7,0.5,60,0
"age",2,1,1,38,0
"workclass",2,9,1,61,0
"fnlwgt",2,1,1,123081.5,0
"marital-status",2,7,1,62,0
"sex",2,2,1,63,0
"age",18,-1,3.84126984126984,42.5,0
"education",18,16,3.84126984126984,64,0
"occupation",18,15,3.46464646464647,65,0
"workclass",18,9,2.68888888888889,66,0
"education-num",18,-1,2.68888888888889,11.5,0
"education-num",0,-1,0.888888888888889,12.5,0.5
"marital-status",0,7,0.888888888888889,67,0.5
"fnlwgt",0,1,0.833333333333333,89645,0.25
"occupation",0,15,0.833333333333333,68,0.25
"native-country",0,42,0.833333333333333,69,0.25
"occupation",14,15,2.31428571428572,70,0
"fnlwgt",14,-1,1.71428571428572,184036.5,0
"relationship",14,6,1.71428571428572,71,0
"education",14,16,1.56277056277056,72,0
"education-num",14,-1,1.56277056277056,10.5,0
"education",0,16,0.857142857142857,73,0.6
"education-num",0,-1,0.857142857142857,10.5,0.6
"workclass",0,9,0.785714285714286,74,0.4
"capital-loss",0,-1,0.785714285714286,782,0.4
"fnlwgt",0,1,0.714285714285714,117283.5,0.2
"fnlwgt",5,-1,2.4,151902,0
"relationship",5,6,2.4,75,0
"capital-loss",5,1,0.9,1616.5,0
"hours-per-week",5,1,0.9,67.5,0
"age",5,1,0.4,28.5,0
"occupation",362,15,23.8073065406925,76,0
"capital-gain",362,-1,22.9620038640138,5095.5,0
"education",362,16,18.593708810861,77,0
"education-num",362,-1,18.593708810861,11.5,0
"capital-loss",362,-1,9.27699352970723,1794,0
"education",0,16,0.787292817679558,78,0.341880341880342
"education-num",0,-1,0.787292817679558,12.5,0.341880341880342
"native-country",0,42,0.698895027624309,79,0.0683760683760685
"capital-gain",0,-1,0.696132596685083,12814.5,0.0598290598290598
"capital-loss",0,-1,0.687845303867403,1794,0.0341880341880341
"capital-gain",245,-1,16.9879349096467,5095.5,0
"education",245,16,6.79804791481811,80,0
"education-num",245,-1,5.90191596364103,8.5,0
"occupation",245,15,4.58910005428316,81,0
"workclass",245,9,4.18750773036489,82,0
"education",0,16,0.930612244897959,83,0.0555555555555547
"education-num",0,-1,0.930612244897959,13.5,0.0555555555555547
"education",227,16,4.84808680673218,84,0
"education-num",227,-1,4.84808680673218,8.5,0
"workclass",227,9,4.54528007296751,85,0
"capital-loss",227,-1,4.54528007296751,742.5,0
"age",227,-1,3.79474787220394,27.5,0
"education-num",0,-1,1,8.5,1
"native-country",0,42,0.86784140969163,86,0.0624999999999997
"occupation",0,15,0.863436123348018,87,0.0312500000000002
"age",32,-1,0.9375,57.5,0
"capital-loss",32,-1,0.9375,742.5,0
"occupation",32,15,0.4375,88,0
"education",32,16,0.270833333333333,89,0
"fnlwgt",32,1,0.1375,109038,0
"age",2,1,1,68,0
"fnlwgt",2,1,1,226129,0
"education",2,16,1,90,0
"education-num",2,-1,1,5.5,0
"occupation",2,15,1,91,0
"capital-loss",195,-1,4.98840669134788,1794,0
"age",195,-1,4.27222946544981,27.5,0
"occupation",195,15,4.19489417900593,92,0
"workclass",195,9,3.6930402930403,93,0
"fnlwgt",195,-1,3.15905575905576,375537,0
"occupation",187,15,4.4138263379902,94,0
"workclass",187,9,4.19563398062384,95,0
"age",187,-1,3.79814014813078,31.5,0
"education",187,16,3.46312327040307,96,0
"hours-per-week",187,-1,2.48940688779126,39.5,0
"age",0,1,0.727272727272727,77.5,0.0377358490566039
"race",0,5,0.727272727272727,97,0.0377358490566039
"hours-per-week",0,1,0.72192513368984,71,0.018867924528302
"native-country",0,42,0.72192513368984,98,0.018867924528302
"race",53,5,1.5355587808418,99,0
"native-country",53,42,1.5355587808418,100,0
"age",53,-1,0.950943396226414,35.5,0
"capital-gain",53,-1,0.562708102108765,2966,0
"workclass",53,9,0.541187298665436,101,0
"hours-per-week",52,1,0.7972027972028,42,0
"age",52,-1,0.733031674208146,35.5,0
"capital-gain",52,-1,0.615384615384617,2966,0
"education",52,16,0.426479068158232,102,0
"education-num",52,1,0.426479068158232,9.5,0
"workclass",0,9,0.730769230769231,103,0.263157894736842
"fnlwgt",0,-1,0.711538461538462,71161,0.210526315789474
"education",0,16,0.711538461538462,104,0.210526315789474
"age",0,-1,0.673076923076923,23.5,0.105263157894737
"education-num",0,1,0.673076923076923,10.5,0.105263157894737
"age",33,-1,1.60765550239234,35.5,0
"capital-gain",33,-1,1.38068181818182,1551.5,0
"hours-per-week",33,-1,0.948616600790512,39,0
"education",33,16,0.59261790840738,105,0
"education-num",33,1,0.59261790840738,9.5,0
"occupation",0,15,0.696969696969697,106,0.285714285714286
"education",0,16,0.666666666666667,107,0.214285714285714
"fnlwgt",0,-1,0.636363636363636,128261.5,0.142857142857143
"education-num",0,1,0.636363636363636,10.5,0.142857142857143
"relationship",0,6,0.636363636363636,108,0.142857142857143
"hours-per-week",19,-1,2.75598086124402,39,0
"age",19,1,1.01052631578947,59.5,0
"education",19,16,1.00598086124402,109,0
"education-num",19,1,1.00598086124402,9.5,0
"fnlwgt",19,-1,0.98830409356725,306486,0
"age",0,1,0.684210526315789,59.5,0.25
"fnlwgt",0,-1,0.684210526315789,137549.5,0.25
"workclass",0,9,0.631578947368421,110,0.125
"education",0,16,0.631578947368421,111,0.125
"occupation",0,15,0.631578947368421,112,0.125
"fnlwgt",11,1,2.18787878787879,243364,0
"occupation",11,15,2.18787878787879,113,0
"education",11,16,1.0974025974026,114,0
"education-num",11,1,1.0974025974026,9.5,0
"relationship",11,6,1.0974025974026,115,0
"relationship",0,6,0.727272727272727,116,0.4
"age",0,1,0.636363636363636,44,0.2
"workclass",0,9,0.636363636363636,117,0.2
"marital-status",0,7,0.636363636363636,118,0.2
"race",0,5,0.636363636363636,119,0.2
"age",5,1,1.6,38.5,0
"fnlwgt",5,-1,1.6,306486,0
"occupation",5,15,1.6,120,0
"relationship",5,6,0.6,121,0
"sex",5,2,0.6,122,0
"age",6,-1,1.66666666666667,40.5,0
"relationship",6,6,1.66666666666667,123,0
"sex",6,2,1.66666666666667,124,0
"native-country",6,42,1.66666666666667,125,0
"education",6,16,0.666666666666667,126,0
"education",134,16,4.08191600138841,127,0
"workclass",134,9,3.74394421335944,128,0
"age",134,-1,3.33697366824415,27,0
"hours-per-week",134,-1,2.05664590433659,27.5,0
"native-country",134,42,2.05664590433659,129,0
"workclass",129,9,3.44440462966281,130,0
"age",129,-1,2.92668506109578,27,0
"hours-per-week",129,-1,1.80137247426611,27.5,0
"native-country",129,42,1.80137247426611,131,0
"fnlwgt",129,-1,1.35513193202146,165469,0
"native-country",0,42,0.922480620155039,132,0.090909090909091
"age",118,-1,2.38539521622049,27,0
"fnlwgt",118,-1,1.57731192387749,367559,0
"hours-per-week",118,-1,1.46327683615819,27.5,0
"native-country",118,42,1.46327683615819,133,0
"race",118,5,1.20272741673027,134,0
"fnlwgt",107,-1,2.64198418404025,363909,0
"hours-per-week",107,-1,1.86209214625349,39.5,0
"native-country",107,42,1.79121495327103,135,0
"age",107,1,1.59303313508921,56,0
"race",107,5,1.33286443780711,136,0
"education",104,16,1.64670824670825,137,0
"hours-per-week",104,-1,1.6098104793757,39.5,0
"native-country",104,42,1.60428231562253,138,0
"age",104,1,1.37040378975864,56,0
"fnlwgt",104,-1,1.2230341087484,165469,0
"education-num",0,-1,0.788461538461538,9.5,0.266666666666666
"native-country",0,42,0.740384615384615,139,0.1
"fnlwgt",0,-1,0.730769230769231,317029.5,0.0666666666666664
"hours-per-week",0,-1,0.730769230769231,53,0.0666666666666664
"workclass",0,9,0.721153846153846,140,0.0333333333333332
"fnlwgt",74,-1,1.88760188760189,91871.5,0
"age",74,-1,1.49918918918919,36.5,0
"capital-loss",74,-1,1.0796001480933,742.5,0
"native-country",74,42,1.0796001480933,141,0
"hours-per-week",74,-1,0.953895071542131,27.5,0
"age",63,-1,2.05527151211362,38.5,0
"hours-per-week",63,1,1.33667502088555,58,0
"workclass",63,9,1.09750566893424,142,0
"occupation",63,15,1.07301587301587,143,0
"fnlwgt",63,1,0.946748591909881,97677,0
"race",0,5,0.650793650793651,144,0.12
"fnlwgt",0,-1,0.634920634920635,121135.5,0.08
"native-country",0,42,0.634920634920635,145,0.08
"relationship",0,6,0.619047619047619,146,0.0400000000000001
"hours-per-week",0,-1,0.619047619047619,22,0.0400000000000001
"education",25,16,1.75030303030303,147,0
"fnlwgt",25,1,1.47,98559.5,0
"capital-gain",25,-1,1.47,1551.5,0
"education-num",25,-1,0.845000000000001,10,0
"occupation",25,15,0.502608695652174,148,0
