"","count","ncat","improve","index","adj"
"relationship",1000,6,96.5794245014244,1,0
"marital-status",1000,7,92.57850002026,2,0
"education",1000,16,56.8167686380822,3,0
"education-num",1000,-1,55.9818912683706,10.5,0
"age",1000,-1,50.1440727902668,30.5,0
"marital-status",0,7,0.992,4,0.975384615384615
"age",0,-1,0.742,31.5,0.206153846153846
"hours-per-week",0,-1,0.716,45.5,0.126153846153846
"workclass",0,9,0.714,5,0.12
"occupation",0,15,0.712,6,0.113846153846154
"capital-gain",675,-1,13.0778753603903,8684.5,0
"education",675,16,6.24581888306236,7,0
"education-num",675,-1,6.24581888306235,13.5,0
"hours-per-week",675,-1,4.15593435777421,41,0
"occupation",675,15,3.10249904049127,8,0
"education-num",668,-1,4.26360612109119,13.5,0
"education",668,16,4.26360612109119,9,0
"hours-per-week",668,-1,2.05362774605258,41,0
"age",668,-1,1.75595248947925,31.5,0
"occupation",668,15,1.71255890774363,10,0
"hours-per-week",648,-1,1.34103441420509,42.5,0
"age",648,-1,1.01031605230301,41.5,0
"capital-loss",648,-1,0.93016855865153,2449,0
"education",648,16,0.906914440572983,11,0
"occupation",648,15,0.758114190949982,12,0
"workclass",0,9,0.888888888888889,13,0.0270270270270262
"fnlwgt",0,-1,0.887345679012346,565876.5,0.0135135135135136
"native-country",0,42,0.887345679012346,14,0.0135135135135136
"fnlwgt",574,1,0.642441180478857,23874,0
"native-country",574,42,0.642441180478857,15,0
"race",574,5,0.403083804733259,16,0
"workclass",574,9,0.278822820078367,17,0
"education",574,16,0.253219111988526,18,0
"native-country",571,42,0.649227530976901,19,0
"education",571,16,0.273561103030691,20,0
"education-num",571,-1,0.273561103030691,11.5,0
"workclass",571,9,0.232685948742201,21,0
"marital-status",571,7,0.225619214410838,22,0
"education",568,16,0.159828536436006,23,0
"education-num",568,-1,0.159828536436006,12.5,0
"age",568,-1,0.112899619941871,45.5,0
"marital-status",568,7,0.10185752194325,24,0
"occupation",568,15,0.0692488262910742,25,0
"education-num",0,-1,1,12.5,1
"occupation",0,15,0.934859154929577,26,0.195652173913044
"native-country",0,42,0.920774647887324,27,0.0217391304347833
"marital-status",46,7,0.626086956521738,28,0
"occupation",46,15,0.553359683794465,29,0
"age",46,-1,0.492753623188405,45.5,0
"race",46,5,0.373706004140784,30,0
"relationship",46,6,0.163083293518074,31,0
"age",0,-1,0.91304347826087,45.5,0.6
"occupation",10,15,1.86666666666667,32,0
"race",10,5,1.42222222222222,33,0
"workclass",10,9,0.533333333333333,34,0
"fnlwgt",10,-1,0.533333333333333,163713,0
"age",10,1,0.2,62,0
"age",0,1,0.8,48.5,0.333333333333334
"relationship",0,6,0.8,35,0.333333333333334
"race",0,5,0.8,36,0.333333333333334
"age",3,-1,1.33333333333333,42.5,0
"fnlwgt",3,-1,1.33333333333333,112778.5,0
"occupation",3,15,0.333333333333333,37,0
"relationship",3,6,0.333333333333333,38,0
"race",3,5,0.333333333333333,39,0
"age",3,-1,1.33333333333333,40.5,0
"workclass",3,9,1.33333333333333,40,0
"fnlwgt",3,-1,1.33333333333333,155586,0
"education",3,16,1.33333333333333,41,0
"education-num",3,-1,1.33333333333333,11,0
"workclass",3,9,1.33333333333333,42,0
"fnlwgt",3,-1,1.33333333333333,22719,0
"occupation",3,15,1.33333333333333,43,0
"race",3,5,1.33333333333333,44,0
"sex",3,2,1.33333333333333,45,0
"capital-loss",74,-1,1.61273602369493,2217.5,0
"occupation",74,15,1.31788931788932,46,0
"education",74,16,1.31353557639272,47,0
"age",74,-1,1.20616770616771,42.5,0
"hours-per-week",74,1,0.882515168229457,52,0
"hours-per-week",73,1,1.10404587448232,49,0
"occupation",73,15,1.04777814901437,48,0
"education",73,16,0.991447290053605,49,0
"age",73,-1,0.824200913242013,42.5,0
"marital-status",73,7,0.563490359428013,50,0
