"","var","n","wt","dev","yval","complexity","ncompete","nsurrogate","yval2.","yval2.","yval2.","yval2.","yval2.","yval2.nodeprob"
"1","marital-status",1000,1000,189,1,0.145502646,4,5,  1.00000000,811.00000000,189.00000000,  0.81100000,  0.18900000,  1.00000000
"2","capital-gain", 633, 633, 26,1,0.015873016,4,1,  1.00000000,607.00000000, 26.00000000,  0.95892575,  0.04107425,  0.63300000
"4","hours-per-week", 628, 628, 22,1,0.007936508,4,3,  1.00000000,606.00000000, 22.00000000,  0.96496815,  0.03503185,  0.62800000
"8","capital-loss", 569, 569,  9,1,0.007936508,4,0,  1.00000000,560.00000000,  9.00000000,  0.98418278,  0.01581722,  0.56900000
"16","occupation", 567, 567,  7,1,0.005291005,4,3,  1.00000000,560.00000000,  7.00000000,  0.98765432,  0.01234568,  0.56700000
"32","<leaf>", 528, 528,  0,1,0.000000000,0,0,  1.00000000,528.00000000,  0.00000000,  1.00000000,  0.00000000,  0.52800000
"33","native-country",  39,  39,  7,1,0.005291005,4,0,  1.00000000, 32.00000000,  7.00000000,  0.82051282,  0.17948718,  0.03900000
"66","marital-status",  37,  37,  5,1,0.005291005,4,0,  1.00000000, 32.00000000,  5.00000000,  0.86486486,  0.13513514,  0.03700000
"132","capital-loss",  36,  36,  4,1,0.005291005,4,0,  1.00000000, 32.00000000,  4.00000000,  0.88888889,  0.11111111,  0.03600000
"264","education",  35,  35,  3,1,0.002645503,4,1,  1.00000000, 32.00000000,  3.00000000,  0.91428571,  0.08571429,  0.03500000
"528","fnlwgt",  33,  33,  2,1,0.002645503,4,5,  1.00000000, 31.00000000,  2.00000000,  0.93939394,  0.06060606,  0.03300000
"1056","<leaf>",  18,  18,  0,1,0.000000000,0,0,  1.00000000, 18.00000000,  0.00000000,  1.00000000,  0.00000000,  0.01800000
"1057","fnlwgt",  15,  15,  2,1,0.002645503,4,0,  1.00000000, 13.00000000,  2.00000000,  0.86666667,  0.13333333,  0.01500000
"2114","age",  14,  14,  1,1,0.002645503,4,0,  1.00000000, 13.00000000,  1.00000000,  0.92857143,  0.07142857,  0.01400000
"4228","<leaf>",  12,  12,  0,1,0.000000000,0,0,  1.00000000, 12.00000000,  0.00000000,  1.00000000,  0.00000000,  0.01200000
"4229","workclass",   2,   2,  1,1,0.002645503,3,0,  1.00000000,  1.00000000,  1.00000000,  0.50000000,  0.50000000,  0.00200000
