"","count","ncat","improve","index","adj"
"occupation",1000,15,51.4644828074593,1,0
"education",1000,16,51.0531256146259,2,0
"education-num",1000,-1,51.0531256146259,11.5,0
"capital-gain",1000,-1,49.6726728971963,6897.5,0
"hours-per-week",1000,-1,21.5244194799566,43.5,0
"education",0,16,0.797,3,0.285211267605634
"education-num",0,-1,0.797,11.5,0.285211267605634
"workclass",0,9,0.755,4,0.137323943661972
"capital-gain",0,-1,0.735,5316.5,0.0669014084507043
"native-country",0,42,0.73,5,0.0492957746478874
"capital-gain",716,-1,14.9310407497254,7092.5,0
"education",716,16,11.4848186629013,6,0
"education-num",716,-1,11.4848186629013,10.5,0
"hours-per-week",716,-1,8.77417924660651,44.5,0
"occupation",716,15,5.32797489648655,7,0
"education",707,16,8.41066922908767,8,0
"education-num",707,-1,8.41066922908767,10.5,0
"hours-per-week",707,-1,6.50322444802426,44.5,0
"occupation",707,15,4.87170223233504,9,0
"capital-loss",707,-1,4.74610577244113,1881.5,0
"education-num",0,-1,1,10.5,1
"native-country",0,42,0.885431400282885,10,0.0581395348837211
"workclass",0,9,0.87977369165488,11,0.0116279069767437
"hours-per-week",0,-1,0.87977369165488,74.5,0.0116279069767437
"age",621,1,2.29897162861739,48.5,0
"hours-per-week",621,-1,2.03528748067454,44.5,0
"relationship",621,6,1.79974623295375,12,0
"marital-status",621,7,1.78173452956061,13,0
"occupation",621,15,1.64955559738168,14,0
"occupation",0,15,0.819645732689211,15,0.631578947368421
"relationship",0,6,0.79549114331723,16,0.582236842105263
"marital-status",0,7,0.769726247987118,17,0.529605263157895
"education",0,16,0.718196457326892,18,0.424342105263158
"fnlwgt",0,1,0.703703703703704,192852,0.394736842105263
"education",317,16,1.03069814603268,19,0
"fnlwgt",317,-1,0.65247014588267,247970.5,0
"education-num",317,-1,0.591949802623641,9.5,0
"age",317,-1,0.491646220352854,51.5,0
"workclass",317,9,0.456561614980705,20,0
"education-num",0,-1,0.987381703470032,9.5,0.749999999999999
"native-country",0,42,0.95583596214511,21,0.125000000000001
"workclass",0,9,0.952681388012618,22,0.0624999999999996
"race",0,5,0.952681388012618,23,0.0624999999999996
"fnlwgt",301,1,0.326688815060915,49824,0
"age",301,-1,0.0521790111393456,53.5,0
"occupation",301,15,0.00104778941989236,24,0
"relationship",301,6,0.000681489053591999,25,0
"marital-status",301,7,0.000601858539170941,26,0
"fnlwgt",6,-1,1.66666666666667,47436,0
"occupation",6,15,1.66666666666667,27,0
"workclass",6,9,0.666666666666667,28,0
"age",6,1,0.333333333333333,56.5,0
"education",6,16,0.333333333333333,29,0
"workclass",16,9,1.40833333333333,30,0
"occupation",16,15,1.40833333333333,31,0
"fnlwgt",16,-1,1.04166666666667,247970.5,0
"relationship",16,6,0.875,32,0
"marital-status",16,7,0.511363636363637,33,0
"occupation",15,15,1.60952380952381,34,0
"fnlwgt",15,-1,1.46666666666667,247970.5,0
"relationship",15,6,0.466666666666666,35,0
"age",15,-1,0.299999999999999,62,0
"workclass",15,9,0.266666666666666,36,0
