"","var","n","wt","dev","yval","complexity","ncompete","nsurrogate","yval2.","yval2.","yval2.","yval2.","yval2.","yval2.nodeprob"
"1","relationship",1000,1000,176,1,0.119318182,4,5,1.000000e+00,8.240000e+02,1.760000e+02,8.240000e-01,1.760000e-01,1.000000e+00
"2","capital-gain", 696, 696, 40,1,0.039772727,4,0,1.000000e+00,6.560000e+02,4.000000e+01,9.425287e-01,5.747126e-02,6.960000e-01
"4","occupation", 685, 685, 31,1,0.014204545,4,5,1.000000e+00,6.540000e+02,3.100000e+01,9.547445e-01,4.525547e-02,6.850000e-01
"8","workclass", 598, 598, 12,1,0.005681818,4,0,1.000000e+00,5.860000e+02,1.200000e+01,9.799331e-01,2.006689e-02,5.980000e-01
"16","education", 593, 593, 10,1,0.003156566,4,0,1.000000e+00,5.830000e+02,1.000000e+01,9.831366e-01,1.686341e-02,5.930000e-01
"32","fnlwgt", 591, 591,  9,1,0.003156566,4,0,1.000000e+00,5.820000e+02,9.000000e+00,9.847716e-01,1.522843e-02,5.910000e-01
"64","hours-per-week", 588, 588,  8,1,0.003156566,4,0,1.000000e+00,5.800000e+02,8.000000e+00,9.863946e-01,1.360544e-02,5.880000e-01
"128","occupation", 584, 584,  7,1,0.003156566,4,5,1.000000e+00,5.770000e+02,7.000000e+00,9.880137e-01,1.198630e-02,5.840000e-01
"256","<leaf>", 404, 404,  0,1,0.000000000,0,0,1.000000e+00,4.040000e+02,0.000000e+00,1.000000e+00,0.000000e+00,4.040000e-01
"257","relationship", 180, 180,  7,1,0.003156566,4,1,1.000000e+00,1.730000e+02,7.000000e+00,9.611111e-01,3.888889e-02,1.800000e-01
"514","hours-per-week", 172, 172,  4,1,0.003156566,4,2,1.000000e+00,1.680000e+02,4.000000e+00,9.767442e-01,2.325581e-02,1.720000e-01
"1028","fnlwgt", 147, 147,  1,1,0.002840909,4,0,1.000000e+00,1.460000e+02,1.000000e+00,9.931973e-01,6.802721e-03,1.470000e-01
"2056","<leaf>", 138, 138,  0,1,0.000000000,0,0,1.000000e+00,1.380000e+02,0.000000e+00,1.000000e+00,0.000000e+00,1.380000e-01
"2057","fnlwgt",   9,   9,  1,1,0.002840909,4,0,1.000000e+00,8.000000e+00,1.000000e+00,8.888889e-01,1.111111e-01,9.000000e-03
"4114","<leaf>",   8,   8,  0,1,0.000000000,0,0,1.000000e+00,8.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,8.000000e-03
"4115","<leaf>",   1,   1,  0,2,0.000000000,0,0,2.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,1.000000e+00,1.000000e-03
"1029","age",  25,  25,  3,1,0.003156566,4,3,1.000000e+00,2.200000e+01,3.000000e+00,8.800000e-01,1.200000e-01,2.500000e-02
"2058","age",  21,  21,  1,1,0.002840909,4,1,1.000000e+00,2.000000e+01,1.000000e+00,9.523810e-01,4.761905e-02,2.100000e-02
"4116","<leaf>",  17,  17,  0,1,0.000000000,0,0,1.000000e+00,1.700000e+01,0.000000e+00,1.000000e+00,0.000000e+00,1.700000e-02
"4117","education",   4,   4,  1,1,0.002840909,4,0,1.000000e+00,3.000000e+00,1.000000e+00,7.500000e-01,2.500000e-01,4.000000e-03
"8234","<leaf>",   3,   3,  0,1,0.000000000,0,0,1.000000e+00,3.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,3.000000e-03
