"","count","ncat","improve","index","adj"
"race",1000,5,192.146056426332,1,0
"relationship",1000,6,174.70916667496,2,0
"marital-status",1000,7,174.243,3,0
"occupation",1000,15,143.809452552355,4,0
"fnlwgt",1000,1,139.989703193766,82599,0
"fnlwgt",0,1,0.895,82274.5,0.618181818181818
"occupation",0,15,0.874,5,0.541818181818182
"age",0,-1,0.837,48.5,0.407272727272727
"education",0,16,0.814,6,0.323636363636363
"native-country",0,42,0.741,7,0.0581818181818182
"marital-status",725,7,46.0850111445377,8,0
"relationship",725,6,45.331585573459,9,0
"capital-gain",725,-1,40.5340271834886,5095.5,0
"occupation",725,15,28.4248984670141,10,0
"education",725,16,25.1711787994461,11,0
"relationship",0,6,0.991724137931035,12,0.982404692082112
"sex",0,2,0.726896551724138,13,0.419354838709677
"occupation",0,15,0.652413793103448,14,0.26099706744868
"age",0,-1,0.630344827586207,30.5,0.214076246334311
"hours-per-week",0,-1,0.606896551724138,44.5,0.164222873900293
"capital-gain",384,-1,12.4636245579133,8028.5,0
"education",384,16,7.0787946802277,15,0
"education-num",384,-1,7.0787946802277,13.5,0
"occupation",384,15,6.23811521765711,16,0
"hours-per-week",384,-1,2.93479379992413,49.5,0
"education-num",377,-1,5.24139119838916,13.5,0
"education",377,16,5.24139119838916,17,0
"occupation",377,15,3.54016827019349,18,0
"hours-per-week",377,-1,2.78372515676589,58,0
"native-country",377,42,1.81840115130649,19,0
"native-country",0,42,0.952254641909814,20,0.0999999999999998
"hours-per-week",357,-1,1.89483209013942,89.5,0
"native-country",357,42,1.89483209013942,21,0
"occupation",357,15,1.80238214265878,22,0
"workclass",357,9,0.67708515981915,23,0
"marital-status",357,7,0.46209836277605,24,0
"native-country",356,42,1.90550720050642,25,0
"occupation",356,15,1.82335291113381,26,0
"workclass",356,9,0.705962092909417,27,0
"capital-gain",356,-1,0.408580183861094,4718.5,0
"age",356,-1,0.35023128638176,33.5,0
"occupation",355,15,1.84456482484649,28,0
"workclass",355,9,0.735614564580473,29,0
"capital-gain",355,-1,0.418638898920577,4718.5,0
"hours-per-week",355,-1,0.319436619718294,64.5,0
"age",355,-1,0.298247163803484,34.5,0
"capital-gain",351,-1,0.438964013891976,4718.5,0
"occupation",351,15,0.396930113911266,30,0
"workclass",351,9,0.339380465392038,31,0
"hours-per-week",351,-1,0.339380465392036,64.5,0
"fnlwgt",351,-1,0.225934917795392,406946.5,0
"workclass",347,9,0.349475032441827,32,0
